N	2gram	Bakhtin_Pr_3	Analitik
255	тут же	1	1
256	один и	1	1
257	организации сюжета	1	1
258	в акте	1	1
259	независимо от	1	1
260	так называемая	2	1
261	в полном	1	1
262	применении к	1	1
263	когда он	1	1
264	и наконец	2	1
265	и тот	3	1
266	более или	3	1
267	есть на	1	1
268	со своей	1	1
269	в которой	2	1
270	в литературном	1	1
271	мне не	2	1
272	литературе нового	2	1
273	так или	1	1
274	все эти	9	1
275	речи этого	1	1
276	жизни так	1	1
277	из этих	1	1
278	которые в	1	1
279	в главе	1	1
280	но без	1	1
281	рассказ о	1	1
282	смеха в	1	1
283	et contra	1	1
284	что даже	1	1
285	наиболее существенные	1	1
286	но ведь	1	1
287	как он	2	1
288	полный и	1	1
289	но на	1	1
290	так сказать	5	1
291	быть только	2	1
292	даны и	1	1
293	в нем	10	1
294	вера в	1	1
295	время и	1	1
296	всех остальных	1	1
297	всех этих	1	1
298	и появляется	1	1
299	идеи и	3	1
300	к одному	2	1
301	не к	1	1
302	не как	1	1
303	в силу	1	1
304	из виду	1	1
305	и концовка	1	1
306	и по	3	1
307	жизни людей	1	1
308	речь его	1	1
309	человека в	3	1
310	в каждом	4	1
311	бы дать	1	1
312	об этом	1	1
313	одновременно его	1	1
314	он ничего	1	1
315	а их	1	1
316	самим собой	1	1
317	времени и	2	1
318	от такой	1	1
319	в несколько	1	1
320	заключается в	1	1
321	в глазах	1	1
322	это не	6	1
323	целая система	2	1
324	каждого из	2	1
325	например с	1	1
326	авторской позиции	2	1
327	в жизни	8	1
328	смерть и	1	1
329	говорить в	1	1
330	останавливаться на	1	1
331	в них	2	1
332	все равно	4	1
333	далеко не	2	1
334	этого не	1	1
335	прозы в	1	1
336	ведет к	1	1
337	и себя	1	1
338	нисколько не	1	1
339	но если	1	1
340	таким же	1	1
341	и помимо	1	1
342	в такой	1	1
343	с идеей	1	1
344	жизнь и	1	1
345	от себя	1	1
346	что я	2	1
347	его жизнь	1	1
348	вплоть до	4	1
349	особое место	2	1
350	других как	1	1
351	не его	1	1
352	и более	2	1
353	зрения и	1	1
354	авторской концепции	1	1
355	и вся	3	1
356	тем богаче	1	1
357	меня не	1	1
358	одна из	7	1
359	но только	1	1
360	это еще	2	1
361	он с	1	1
362	каждый из	1	1
363	вся его	1	1
364	в разных	4	1
365	этих двух	2	1
366	всего на	1	1
367	как она	1	1
368	по своей	9	1
369	убедиться в	1	1
370	потому что	5	1
371	связи с	1	1
372	внешней и	1	1
373	только с	1	1
374	это рассуждение	1	1
375	конечно и	4	1
376	и далее	1	1
377	личности в	1	1
378	которых он	1	1
379	начиная с	3	1
380	всей их	1	1
381	т.п и	1	1
382	встречается в	1	1
383	и заключается	2	1
384	во все	5	1
385	и другой	3	1
386	и такие	1	1
387	и внутренней	1	1
388	же самое	1	1
389	должны быть	1	1
390	бы он	1	1
391	он видит	1	1
392	другие но	1	1
393	если же	1	1
394	его художественной	1	1
395	в применении	1	1
396	не одного	1	1
397	и тогда	1	1
398	существенное значение	3	1
399	но при	1	1
400	распространяется на	1	1
401	в ее	3	1
402	самим собою	4	1
403	здесь также	1	1
404	или еще	1	1
405	рассудка и	1	1
406	продолжает жить	2	1
407	с первым	1	1
408	в образе	3	1
409	с собой	1	1
410	судьбы и	1	1
411	связан с	1	1
412	к анализу	1	1
413	это универсальное	1	1
414	чем выше	1	1
415	диалог как	1	1
416	наше внимание	1	1
417	в диалог	2	1
418	поэтому в	1	1
419	передо мною	1	1
420	знаешь что	1	1
421	автора к	1	1
422	о нем	1	1
423	диалога с	2	1
424	и здесь	1	1
425	уже отмечали	2	1
426	этому мы	1	1
427	но к	3	1
428	есть одновременно	1	1
429	видения жизни	1	1
430	но мы	1	1
431	и что	1	1
432	близки к	2	1
433	все его	2	1
434	это была	2	1
435	восходит к	1	1
436	а напротив	1	1
437	каждом из	3	1
438	в центральной	1	1
439	в которую	1	1
440	с его	2	1
441	или иначе	1	1
442	от них	1	1
443	комедии и	1	1
444	утрачивает свою	2	1
445	них в	2	1
446	появляется и	1	1
447	сюжетного и	1	1
448	в литературе	5	1
449	с подлинным	1	1
450	места действия	1	1
451	мы видим	2	1
452	тот же	2	1
453	два часа	2	1
454	дело с	1	1
455	нуждается в	1	1
456	лишь на	1	1
457	хотя бы	2	1
458	обладает и	1	1
459	и ее	6	1
460	не мешает	1	1
461	все они	1	1
462	человека с	1	1
463	же и	1	1
464	носит в	1	1
465	уже в	2	1
466	наконец последняя	1	1
467	их художественную	1	1
468	вопроса о	1	1
469	единство всех	1	1
470	в начале	2	1
471	у того	1	1
472	который как	1	1
473	представить себе	1	1
474	так как	7	1
475	к ним	1	1
476	может служить	1	1
477	себе и	1	1
478	как его	1	1
479	дело и	1	1
480	общественной и	1	1
481	в стихах	1	1
482	характерны для	4	1
483	к самому	4	1
484	где в	2	1
485	античности в	2	1
486	глубине и	1	1
487	даже не	1	1
488	и из	3	1
489	независимых от	1	1
490	как у	5	1
491	на ее	2	1
492	надо его	1	1
493	характерно для	1	1
494	еще и	1	1
495	себя и	2	1
496	нового времени	8	1
497	его из	1	1
498	а главное	2	1
499	более того	6	1
500	в рассказе	2	1
501	pro et	1	1
502	хотя он	1	1
503	в связи	2	1
504	мире в	1	1
505	и потому	5	1
506	этом достаточно	1	1
507	всем остальным	1	1
508	с каким-то	1	1
509	это своего	2	1
510	в тех	1	1
511	contra в	1	1
512	ко всему	1	1
513	или менее	3	1
514	да и	2	1
515	и какое	1	1
516	с этой	1	1
517	слова и	3	1
518	еще раз	5	1
519	человека который	1	1
520	остается один	1	1
521	и звучит	1	1
522	на которой	1	1
523	и носит	1	1
524	с этими	1	1
525	перед нами	5	1
526	к другим	2	1
527	дистанция между	1	1
528	художественным осмыслением	1	1
529	на улице	1	1
530	лицо и	1	1
531	прежде чем	2	1
532	как на	1	1
533	показать как	1	1
534	человек и	2	1
535	себя самого	3	1
536	от него	3	1
537	или нет	1	1
538	почти вовсе	4	1
539	к этой	1	1
540	тем более	2	1
541	мы должны	4	1
542	с высоты	2	1
543	но это	3	1
544	все остальные	1	1
545	себя на	1	1
546	могли быть	1	1
547	мысли о	2	1
548	начале своего	1	1
549	писателя на	1	1
550	а о	1	1
551	слово в	2	1
552	позволяет говорить	1	1
553	в романе	1	1
554	с ней	3	1
555	отношением к	1	1
556	совпадать с	1	1
557	по одному	1	1
558	произведения мы	1	1
559	не что	1	1
560	отношении является	1	1
561	ее в	3	1
562	это в	1	1
563	следует сказать	1	1
564	значение в	4	1
