N	2gram	Bakhtin_Pr_1	Marksizm
168	с другими	7	3
169	по себе	8	3
170	в своей	8	3
171	мысли и	5	3
172	в устах	1	3
173	не имеет	1	3
174	они являются	1	3
175	слове и	1	3
176	в каком	1	3
177	у нас	1	3
178	могут быть	6	3
179	бы он	2	3
180	для его	3	3
181	не есть	2	3
182	и это	5	3
183	оно может	2	3
184	мы только	1	3
185	о том	1	3
186	и лишь	1	3
187	что и	4	3
188	одной из	1	3
189	в какой	1	3
190	не идет	1	3
191	в качестве	1	3
192	установлено на	1	3
193	его и	2	3
194	так как	6	3
195	в высшей	1	3
196	до сих	2	3
197	с другой	3	3
198	в живом	1	3
199	не было	4	3
200	хоть сколько-нибудь	1	3
201	она является	2	3
202	оценки и	1	3
203	подхода к	1	3
204	со всею	2	3
205	для понимания	2	3
206	должно быть	4	3
207	мы сказали	1	3
208	и от	2	3
209	сих пор	2	3
210	отсюда следует	1	3
211	не существует	1	3
212	что оно	2	3
213	сознания и	5	3
214	только что	1	3
215	а в	7	3
216	слово и	1	3
217	во всяком	5	3
218	отношения к	3	2
219	одним из	6	2
220	совершенно справедливо	1	2
221	лишь там	2	2
222	выражения в	1	2
223	в зависимости	5	2
224	от своего	1	2
225	вопрос о	2	2
226	самого говорящего	1	2
227	и чужого	1	2
228	конечно и	2	2
229	зависимости от	5	2
230	и он	1	2
231	и самого	4	2
232	быть понято	1	2
233	но как	3	2
234	ответ на	1	2
235	что они	1	2
236	в одной	6	2
237	независимо от	1	2
238	стороны и	1	2
239	в своем	8	2
240	в противном	1	2
241	вступает в	1	2
242	его к	2	2
243	более или	1	2
244	от этого	1	2
245	что это	1	2
246	в нашем	1	2
247	в тех	1	2
248	не следует	1	2
249	соприкасается с	1	2
250	социальных оценок	1	2
251	мы полагаем	1	2
252	из него	1	2
253	лишь с	1	2
254	одно слово	1	2
255	выражение и	1	2
256	как такого	1	2
257	и с	4	2
258	этих форм	1	2
259	это было	1	2
260	ощущается как	1	2
261	может стать	1	2
262	мышления о	1	2
263	в жизни	2	2
264	рядом с	14	2
265	далеко не	3	2
266	в соединении	1	2
267	и потому	6	2
268	всегда и	1	2
269	он и	5	2
270	мы не	1	2
271	и всюду	1	2
272	восприятия и	1	2
273	или менее	1	2
274	переносится в	1	2
275	как такое	1	2
276	является для	2	2
277	теперь мы	1	2
278	лишь те	1	2
279	место в	1	2
280	они уже	3	2
281	является в	1	2
282	идеологическое наполнение	2	2
283	является только	1	2
284	точку зрения	6	2
285	по крайней	1	2
286	но они	2	2
287	на языке	2	2
288	диалога в	1	2
289	идеологического творчества	2	2
290	его идеологического	1	2
291	или как	5	2
292	нам важно	1	2
293	находит себе	1	2
294	предметное значение	1	2
295	настоящего времени	1	2
296	взаимодействия с	1	2
297	и именно	1	2
298	сравнительно с	1	2
299	лежит в	1	2
300	глава третья	1	2
301	об одном	1	2
302	должны быть	1	2
303	если же	3	2
304	должен быть	1	2
305	и о	5	2
306	приводит к	3	2
307	внутреннего слова	1	2
308	в соответствующем	1	2
309	здесь как	1	2
310	все то	4	2
311	ориентировано на	1	2
312	поэтому в	2	2
313	и даже	2	2
314	из условий	1	2
315	неразрывной связи	1	2
316	мы убедимся	1	2
317	другими словами	1	2
318	все его	3	2
319	лишь как	7	2
320	ее от	1	2
321	крайней мере	1	2
322	всяком случае	3	2
323	все время	2	2
324	или может	1	2
325	но не	9	2
326	мы увидим	1	2
327	они могут	2	2
328	или же	2	2
329	себя в	1	2
330	и у	3	2
331	уже в	3	2
332	в неразрывной	1	2
333	не так	1	2
334	ведь это	2	2
335	слово как	1	2
336	привела к	1	2
337	друг друга	3	2
338	но что	1	2
339	у него	5	2
340	тем что	4	2
341	бы это	1	2
342	в особенности	1	2
343	характерен для	1	2
344	этом как	1	2
345	именно в	5	2
346	здесь в	1	2
347	бытия в	3	2
348	а с	1	2
349	что не	1	2
350	противном случае	1	2
351	они не	4	2
352	до конца	8	2
353	не на	4	2
354	оно ни	2	2
355	и всякое	1	2
356	и особенно	1	2
357	прямо сказать	1	2
358	к его	1	2
359	до настоящего	1	2
360	там где	10	2
361	как из	1	2
362	того или	1	2
363	в начале	1	2
364	на слово	1	2
365	в более	1	2
366	такое понимание	1	2
367	себя самого	2	2
368	следовательно и	2	2
369	и устойчивого	1	2
370	между ними	2	2
371	не знает	3	2
372	слагается из	1	2
373	или иного	1	2
374	жизни и	2	2
375	что в	8	2
376	и эта	1	2
377	как на	3	2
378	этом совершенно	1	1
379	например в	3	1
380	относится и	1	1
381	и действительно	1	1
382	оно ощущается	1	1
383	а поэтому	1	1
384	становится в	1	1
385	благоприятная почва	1	1
386	нам кажется	2	1
387	то в	1	1
388	также что	1	1
389	проблему и	1	1
390	этого оно	1	1
391	входящих в	1	1
392	и за	1	1
393	и могут	2	1
394	в обычном	2	1
395	яркое и	1	1
396	его не	1	1
397	может противопоставить	1	1
398	здесь господствует	1	1
399	на тех	1	1
400	сложились и	1	1
401	системе как	1	1
402	пределы данного	1	1
403	не приходится	1	1
404	опирающееся на	1	1
405	дан в	1	1
406	является уже	1	1
407	следовательно лишь	1	1
408	именно к	1	1
409	этих идеологических	1	1
410	не была	1	1
411	ценность именно	1	1
412	совпадает с	2	1
413	и принципы	1	1
414	как во	1	1
415	то это	1	1
416	и со	2	1
417	как впрочем	1	1
418	создать из	1	1
419	но при	1	1
420	такое уподобление	1	1
421	самым основным	1	1
422	его переживание	1	1
423	которых может	1	1
424	быть раскрыто	2	1
425	делает установку	1	1
426	является таким	1	1
427	тон этой	1	1
428	нему и	2	1
429	а следовательно	1	1
430	из этих	1	1
431	то он	2	1
432	а только	1	1
433	точка зрения	12	1
434	себе он	1	1
435	к которой	1	1
436	только при	1	1
437	не все	1	1
438	к слову	1	1
439	идеологическое творчество	2	1
440	при условии	1	1
441	вступают в	1	1
442	можно прямо	1	1
443	и чем	1	1
444	были не	1	1
445	давая ему	1	1
446	в кругозор	6	1
447	отвлечемся от	1	1
448	его на	2	1
449	как в	6	1
450	что именно	1	1
451	поэтому-то и	1	1
452	он определяет	1	1
453	в художественном	3	1
454	нами явление	1	1
455	и нет	2	1
456	как нам	1	1
457	кроме того	3	1
458	чего нет	1	1
459	в единый	1	1
460	могли бы	2	1
461	и наконец	4	1
462	и каждое	1	1
463	диалог в	3	1
464	а взаимодействие	1	1
465	мир и	5	1
466	себе не	1	1
467	глава вторая	1	1
468	ясно и	1	1
469	сливается с	6	1
470	в которой	2	1
471	формы в	1	1
472	бы с	1	1
473	у каждого	1	1
474	и принципиальной	1	1
475	ни одна	1	1
476	с их	5	1
477	элементов в	1	1
478	из монологического	1	1
479	в маленьком	1	1
480	мысли ни	1	1
481	ее как	3	1
482	создал бы	1	1
483	как он	1	1
484	а вовсе	1	1
485	и если	1	1
486	вообще не	1	1
487	что она	6	1
488	переживание и	1	1
489	в статье	1	1
490	но именно	3	1
491	полновесное слово	1	1
492	сознания наоборот	1	1
493	и взаимодействие	2	1
494	и самый	1	1
495	перестает быть	4	1
496	всех этих	2	1
497	не значит	4	1
498	зрения эта	1	1
499	объективный факт	1	1
500	к одному	1	1
501	далека от	1	1
502	социальных сил	1	1
503	и вот	1	1
504	мысли как	1	1
505	своего идеологического	1	1
506	в основу	1	1
507	последнее слово	8	1
508	но все	5	1
509	человека в	4	1
510	в каждом	8	1
511	ни были	2	1
512	мы его	2	1
513	же не	2	1
514	те новые	1	1
515	также является	2	1
516	в совершенно	1	1
517	сознание и	5	1
518	же касается	1	1
519	самого автора	7	1
520	своей отдельности	1	1
521	сознание не	1	1
522	ее нельзя	1	1
523	входит в	7	1
524	заключается в	1	1
525	воспринимается как	3	1
526	форм их	1	1
527	он есть	4	1
528	не совпадает	1	1
529	и соответствующие	1	1
530	определяются тем	1	1
531	как такие	1	1
532	к миру	1	1
533	приходит в	1	1
534	к области	1	1
535	из нее	1	1
536	но уже	1	1
537	он является	1	1
538	в них	3	1
539	нет в	1	1
540	социальные силы	1	1
541	их взаимоотношения	1	1
542	и вне	1	1
543	несмотря на	6	1
544	совершенно особый	1	1
545	выйти за	2	1
546	эта множественность	1	1
547	все это	6	1
548	остается в	1	1
549	говорящего как	1	1
550	другом как	1	1
551	места в	1	1
552	соответствующие им	1	1
553	или точнее	1	1
554	в авторский	1	1
555	к истории	1	1
556	лежат в	1	1
557	мы замечаем	1	1
558	именно и	2	1
559	с идеей	4	1
560	почти не	1	1
561	бы к	2	1
562	к предмету	1	1
563	не столько	1	1
564	но сознание	1	1
565	себе а	1	1
566	в авторском	4	1
567	впервые дает	1	1
568	сущности ничего	1	1
569	значение для	1	1
570	его действия	1	1
571	что имеет	1	1
572	и последнее	1	1
573	его целом	6	1
574	но он	2	1
575	друг другу	2	1
576	что было	4	1
577	войти в	2	1
578	не могли	1	1
579	произведения в	2	1
580	позиции по	1	1
581	времени а	1	1
582	на идеалистической	1	1
583	и единого	1	1
584	быть сделан	1	1
585	же мы	1	1
586	основная ошибка	2	1
587	растворяет в	2	1
588	быть лишь	1	1
589	слова до	1	1
590	ее разрешения	1	1
591	при всех	1	1
592	далее что	1	1
593	до известной	1	1
594	из авторского	3	1
595	деле это	1	1
596	кругозор в	1	1
597	в русской	1	1
598	мысли в	2	1
599	нет прямого	1	1
600	она ни	1	1
601	одной плоскости	5	1
602	точнее его	2	1
603	и притом	1	1
604	чужие слова	1	1
605	и сама	1	1
606	было не	1	1
607	сознания как	1	1
608	особый характер	1	1
609	но только	1	1
610	в структуре	2	1
611	не могло	1	1
612	находится в	2	1
613	вообще нет	1	1
614	важна лишь	1	1
615	и всегда	1	1
616	самой жизни	1	1
617	тому или	1	1
618	в самой	6	1
619	и весь	1	1
620	на себя	2	1
621	всего на	1	1
622	эти связи	1	1
623	уже говорили	1	1
624	а лишь	2	1
625	это слово	1	1
626	убедиться в	1	1
627	сторона вопроса	1	1
628	достоевский в	6	1
629	так то	1	1
630	этом отношении	3	1
631	и социального	1	1
632	с другом	1	1
633	в действительности	1	1
634	проблемы мы	1	1
635	форм эта	1	1
636	полемизирует с	1	1
637	механическая необходимость	1	1
638	представляется нам	2	1
639	не давая	2	1
640	в духе	3	1
641	и определений	1	1
642	ответ как	1	1
643	поэтому не	2	1
644	искусства и	1	1
645	не могут	6	1
646	нашу точку	2	1
647	что все	1	1
648	почва для	1	1
649	проблемы или	1	1
650	другом месте	1	1
651	его с	1	1
652	среды в	1	1
653	они и	1	1
654	и свое	1	1
655	процессе постепенного	1	1
656	оно не	3	1
657	особый тип	1	1
658	него как	1	1
659	от той	1	1
660	следовательно в	1	1
661	здесь не	1	1
662	группы к	1	1
663	идеологии как	1	1
664	элемент его	1	1
665	они ни	2	1
666	чтобы быть	1	1
667	не разрушая	3	1
668	в себя	3	1
669	сохраняет свою	1	1
670	и хоть	1	1
671	роль в	1	1
672	определение его	1	1
673	слова а	2	1
674	собственно не	1	1
675	и когда	1	1
676	и сам	2	1
677	в плоскости	4	1
678	отсюда и	2	1
679	здесь нет	1	1
680	которые он	1	1
681	подойти к	1	1
682	остается только	1	1
683	по сравнению	1	1
684	всех возможных	1	1
685	понятно что	1	1
686	приводит его	2	1
687	с ним	5	1
688	на ряд	2	1
689	прямая и	1	1
690	образом в	1	1
691	только и	1	1
692	социальна и	1	1
693	не существовало	1	1
694	один миг	1	1
695	значимости в	1	1
696	всякое истинное	1	1
697	в работе	1	1
698	и что	2	1
699	можно сказать	1	1
700	установка в	1	1
701	бытием и	1	1
702	нет это	1	1
703	является здесь	1	1
704	где делаются	1	1
705	стилем и	1	1
706	с одним	1	1
707	тем или	2	1
708	оно перестает	1	1
709	по типу	1	1
710	нам важна	2	1
711	какие мы	2	1
712	находит свое	2	1
713	ним и	3	1
714	в чужих	1	1
715	во всей	2	1
716	каждый элемент	3	1
717	утрачивает свою	1	1
718	и только	1	1
719	тенденция его	1	1
720	в другой	3	1
721	мысль он	3	1
722	нем и	1	1
723	с чужим	1	1
724	сознания его	1	1
725	она определяет	1	1
726	но с	3	1
727	оно и	1	1
728	всякого рода	1	1
729	мы видим	2	1
730	тот же	2	1
731	в принцип	1	1
732	целого и	1	1
733	для одних	1	1
734	и так	1	1
735	образа с	1	1
736	особенности его	3	1
737	впрочем и	1	1
738	наиболее яркое	1	1
739	лишь весьма	2	1
740	единый контекст	1	1
741	осуществления в	1	1
742	смысловая позиция	2	1
743	чужому слову	1	1
744	в окружающем	1	1
745	русском романе	1	1
746	именно на	2	1
747	так что	2	1
748	было так	1	1
749	же и	2	1
750	и др	5	1
751	уже не	13	1
752	на конкретных	1	1
753	ни одного	2	1
754	же в	2	1
755	ним не	1	1
756	только слово	1	1
757	кажется что	2	1
758	здесь же	1	1
759	не из	3	1
760	и показать	2	1
761	не дает	3	1
762	или даже	2	1
763	автора в	3	1
764	и других	1	1
765	глава первая	1	1
766	из них	1	1
767	был бы	6	1
768	одно из	2	1
769	делаются попытки	1	1
770	себе в	1	1
771	ввести его	1	1
772	эти три	1	1
773	причинах и	1	1
774	не находит	1	1
775	могло бы	1	1
776	говорить об	1	1
777	в одном	10	1
778	иначе как	1	1
779	сами по	3	1
780	к ним	1	1
781	не о	2	1
782	случае не	1	1
783	само по	3	1
784	и оценки	1	1
785	нее не	1	1
786	полагаем что	1	1
787	от того	4	1
788	диалектическое становление	1	1
789	в других	1	1
790	но из	1	1
791	лишь для	1	1
792	имеет значение	2	1
793	были бы	4	1
794	со стороны	1	1
795	обычном смысле	1	1
796	или чисто	1	1
797	а именно	1	1
798	ему не	1	1
799	к которому	1	1
800	нет эта	1	1
801	как же	4	1
802	себя и	2	1
803	старой и	1	1
804	к более	2	1
805	случайных и	1	1
806	превращается в	4	1
807	в стиле	1	1
808	чтобы убедиться	1	1
809	а на	1	1
810	литературное произведение	1	1
811	на которых	1	1
812	самое слово	2	1
813	другой стороны	3	1
814	его как	4	1
815	их живого	1	1
816	дело в	1	1
817	прочной и	1	1
818	что обычно	1	1
819	процессе этого	1	1
820	сферах идеологического	1	1
821	него не	2	1
822	случайным и	1	1
823	эта особенность	4	1
824	своей индивидуальности	1	1
825	если не	1	1
826	как элемент	1	1
827	выражения но	1	1
828	и глубоко	1	1
829	бы оно	1	1
830	слово именно	1	1
831	на который	1	1
832	из элементов	1	1
833	него в	2	1
834	ни на	1	1
835	возможное выражение	1	1
836	к себе	2	1
837	только его	1	1
838	эти исследования	1	1
839	к самому	1	1
840	наличны в	1	1
841	он говорит	1	1
842	если оно	1	1
843	сравнению с	1	1
844	противопоставить их	1	1
845	слова он	1	1
846	разрушая и	1	1
847	что же	4	1
848	чужая мысль	2	1
849	у самого	1	1
850	ощущаться как	1	1
851	друг с	2	1
852	в состоянии	1	1
853	другого человека	4	1
854	быть не	1	1
855	твердого и	1	1
856	над бытием	1	1
857	восприятие в	1	1
858	выражением духа	1	1
859	этом случае	1	1
860	в условиях	2	1
861	в целом	6	1
862	то перед	2	1
863	здесь конечно	2	1
864	на которой	1	1
865	но это	4	1
866	как чужое	1	1
867	оформления в	1	1
868	включено в	1	1
869	однако не	2	1
870	это последнее	1	1
871	вне его	2	1
872	как документ	1	1
873	своего индивидуального	1	1
874	известной степени	1	1
875	конечно эта	1	1
876	слова но	2	1
877	это та	1	1
878	развитию ее	1	1
879	прежде чем	1	1
880	все внешнее	1	1
881	к конкретному	1	1
882	может выйти	1	1
883	это первое	1	1
884	хотя и	1	1
885	к одной	1	1
886	взаимодействия и	1	1
887	у них	1	1
888	у достоевского	16	1
889	из своего	2	1
890	этой форме	2	1
891	мы должны	3	1
892	более всего	1	1
893	ибо в	2	1
894	с формой	1	1
895	потому что	8	1
896	все они	1	1
897	его идеологическим	1	1
898	художественного стиля	1	1
899	ибо они	1	1
900	речь о	1	1
901	характерно как	1	1
902	друга но	1	1
903	и неизменное	1	1
904	для разрешения	1	1
905	психики и	1	1
906	героя и	10	1
907	слово слово	1	1
908	свободой и	1	1
909	одного в	1	1
910	этой проблемы	1	1
911	конструкции в	1	1
912	него нет	2	1
913	сознания на	1	1
914	это и	5	1
915	но самый	1	1
916	значение не	1	1
917	или иным	1	1
918	на своем	1	1
919	проникнуть в	1	1
920	речи как	1	1
921	ее в	1	1
922	и другие	1	1
923	также не	2	1
924	чужим словом	1	1
