N	2gram	Bakhtin_Fr_2	Literetu
506	и самому	1	1
507	говоря о	1	1
508	и все	3	1
509	находит свое	1	1
510	уже у	1	1
511	обобщению и	1	1
512	из существеннейших	1	1
513	на языке	2	1
514	от всего	1	1
515	в стихах	1	1
516	в общем	1	1
517	целый ряд	2	1
518	жизни в	3	1
519	в лучшем	1	1
520	в свою	1	1
521	в романе	9	1
522	с ней	1	1
523	сказать что	6	1
524	только как	1	1
525	состоит из	1	1
526	совершенно не	2	1
527	в кругу	1	1
528	только книги	1	1
529	но эти	3	1
530	к действительности	1	1
531	вместе с	2	1
532	существенный момент	1	1
533	к этому	1	1
534	значение в	4	1
535	и особенно	3	1
536	все что	2	1
