N	2gram	Propp_Isto_2	FransuaR
364	свое тело	1	1
365	должен был	3	1
366	пускаются в	1	1
367	в жизни	2	1
368	вводит в	1	1
369	но уже	1	1
370	далеко не	1	1
371	в главе	1	1
372	он действительно	1	1
373	что не	1	1
374	место и	1	1
375	едят мясо	1	1
376	что мертвые	1	1
377	нигде не	2	1
378	говорится о	1	1
379	он любил	1	1
380	к приобретению	3	1
381	обратимся к	2	1
382	и страх	1	1
383	нужно было	1	1
384	его нельзя	1	1
385	она сама	1	1
386	женщин и	1	1
387	в котором	5	1
388	пахнет не	1	1
389	слова при	1	1
390	он дает	2	1
391	должны были	8	1
392	страх и	1	1
393	и той	1	1
394	эта не	1	1
395	которые в	1	1
396	наконец как	1	1
397	тем не	1	1
398	и более	2	1
399	их в	2	1
400	на его	2	1
401	что этот	3	1
402	более древних	1	1
403	со многими	1	1
404	и под	1	1
405	нас к	1	1
406	на три	2	1
407	а иногда	1	1
408	эти формы	1	1
409	того как	4	1
410	одна из	2	1
411	к этим	1	1
412	в процессе	1	1
413	это всегда	1	1
414	он еще	1	1
415	есть еще	1	1
416	действующие лица	2	1
417	принадлежит к	2	1
418	указывалось что	1	1
419	из него	2	1
420	никогда не	15	1
421	казалось бы	1	1
422	слово и	1	1
423	правда в	1	1
424	на землю	1	1
425	этих двух	1	1
426	сопровождении своего	1	1
427	как она	4	1
428	связанное с	1	1
429	на природу	1	1
430	по земле	1	1
431	как будто	3	1
432	у нас	1	1
433	детей в	8	1
434	встречается в	3	1
435	вполне понятным	1	1
436	тогда и	2	1
437	здесь совершенно	1	1
438	как только	1	1
439	и смертью	1	1
440	еще яснее	1	1
441	себя у	1	1
442	бы он	1	1
443	указывает на	1	1
444	еды на	1	1
445	всегда есть	1	1
446	что при	5	1
447	возвращается домой	1	1
448	и потому	1	1
449	время он	1	1
450	и со	1	1
451	приведем еще	1	1
452	из нее	1	1
453	нога в	1	1
454	от друга	1	1
455	это только	2	1
456	без всякого	1	1
457	на другой	2	1
458	среди женщин	1	1
459	чтобы быть	1	1
460	и говорит	2	1
461	приводит к	2	1
462	в дальнейшем	1	1
463	к жизни	1	1
464	и когда	2	1
465	этого явления	1	1
466	что у	2	1
467	тело на	2	1
468	раз он	1	1
469	которая была	1	1
470	еще не	9	1
471	она была	1	1
472	не были	1	1
473	после того	3	1
474	образом в	1	1
475	находится в	2	1
476	говорят что	5	1
477	он подвергался	1	1
478	о нем	4	1
479	именно потому	1	1
480	вот почему	1	1
481	была его	1	1
482	на вопрос	2	1
483	другими словами	4	1
484	нескольких дней	1	1
485	говорит об	1	1
486	то не	2	1
487	или на	4	1
488	именно той	1	1
489	его тело	1	1
490	там в	1	1
491	ее и	1	1
492	огня и	1	1
493	связь между	1	1
494	по двум	1	1
495	чтобы получить	1	1
496	вся эта	1	1
497	этому поводу	1	1
498	не чувствует	1	1
499	и можно	1	1
500	в середине	1	1
501	и окончательно	1	1
502	природы эта	1	1
503	власть в	1	1
504	быть и	1	1
505	но с	2	1
506	в новой	2	1
507	в двух	1	1
508	тот же	1	1
509	они его	1	1
510	с ними	2	1
511	традиции в	1	1
512	в стороне	1	1
513	не боится	2	1
514	тела что	1	1
515	и ее	2	1
516	по этому	1	1
517	плодородия и	1	1
518	у ней	1	1
519	и из	2	1
520	не будет	1	1
521	именно на	1	1
522	момент не	1	1
523	дурак и	1	1
524	одна с	1	1
525	не можем	1	1
526	он очень	1	1
527	эта угроза	1	1
528	и они	4	1
529	иной форме	1	1
530	свидетельствует о	1	1
531	является не	2	1
532	на этих	1	1
533	из них	2	1
534	же объясняется	1	1
535	его и	4	1
536	вводится в	1	1
537	мы знаем	11	1
538	себе в	1	1
539	руки и	4	1
540	представлений о	1	1
541	главе о	1	1
542	при всей	1	1
543	друг друга	1	1
544	много и	1	1
545	была еще	1	1
546	тем что	4	1
547	в других	3	1
548	смерти и	7	1
549	эти явления	1	1
550	иное как	2	1
551	он уверен	1	1
552	она вполне	1	1
553	со всем	1	1
554	ней и	1	1
555	умершим и	1	1
556	нельзя сказать	1	1
557	к которому	5	1
558	что иное	2	1
559	из таких	1	1
560	на ней	1	1
561	его из	2	1
562	и пр	7	1
563	которое я	1	1
564	и стал	1	1
565	не знает	2	1
566	смерти но	1	1
567	а сам	1	1
568	на которых	1	1
569	до конца	1	1
570	представления о	5	1
571	у его	1	1
572	когда она	3	1
573	сложный и	1	1
574	должна была	1	1
575	двум линиям	1	1
576	в это	1	1
577	и приложил	1	1
578	в частности	1	1
579	видели в	1	1
580	ко всем	1	1
581	его мучает	1	1
582	из форм	1	1
583	он ее	1	1
584	отрывок из	1	1
585	этот мотив	4	1
586	к своему	1	1
587	может так	1	1
588	что за	1	1
589	в той	1	1
590	некоторое время	2	1
591	да и	2	1
592	в ужасе	2	1
593	ни одно	1	1
594	характера и	1	1
595	чтобы они	1	1
596	который он	1	1
597	она названа	1	1
598	значение как	1	1
599	понимать как	1	1
600	этого слова	1	1
601	здесь так	1	1
602	и некоторые	1	1
603	голову и	2	1
604	о его	2	1
605	видно что	6	1
606	стоит только	1	1
607	которые были	2	1
608	же значение	1	1
609	например у	1	1
610	на одной	1	1
611	в книге	1	1
612	в более	1	1
613	этот образ	1	1
614	в следующей	1	1
615	еще одна	1	1
616	связь в	1	1
617	этого рода	1	1
618	особую главу	1	1
619	своем пути	1	1
620	мир для	1	1
621	от него	1	1
622	еще более	1	1
623	вопросом о	1	1
624	стороны в	1	1
625	вслед за	1	1
626	еще по	1	1
627	человека не	1	1
628	в обстановке	1	1
629	и кричит	1	1
630	не похожи	1	1
631	в свою	1	1
632	как смерть	1	1
633	и эта	1	1
634	мы здесь	6	1
635	не что	2	1
636	отношению к	3	1
637	что под	2	1
638	из этого	1	1
639	только о	1	1
640	на своем	1	1
641	но еще	1	1
642	ее в	2	1
643	можно назвать	1	1
644	в таком	1	1
645	они не	4	1
646	социального положения	1	1
