N	2gram	Bakhtin_Fr_5	Tvorches
360	сам он	1	1
361	всего его	1	1
362	нас к	1	1
363	тому что	1	1
364	необходимо сказать	1	1
365	без него	1	1
366	нечто вроде	1	1
367	вплоть до	2	1
368	место занимает	1	1
369	для меня	1	1
370	человечества и	1	1
371	что с	1	1
372	на земле	1	1
373	это специфическое	1	1
374	которой не	1	1
375	дело в	3	1
376	всей их	1	1
377	которые были	1	1
378	чем не	2	1
379	мышления и	1	1
380	не имеет	3	1
381	самой жизни	2	1
382	он пытается	1	1
383	у этого	2	1
384	из древнейших	1	1
385	к ней	2	1
386	крестьян и	1	1
387	у шекспира	1	1
388	и является	1	1
389	уже говорили	2	1
390	мире и	1	1
391	и обновление	1	1
392	же он	1	1
393	со своим	1	1
394	что впрочем	1	1
395	как будто	1	1
396	именно потому	1	1
397	в области	1	1
398	и со	1	1
399	от их	3	1
400	и объявил	1	1
401	не могут	2	1
402	встречается в	1	1
403	надежды на	1	1
404	во все	2	1
405	с исключительной	1	1
406	воплощенная в	1	1
407	как только	1	1
408	числе и	2	1
409	является одним	1	1
410	к тому	2	1
411	бы он	1	1
412	той или	1	1
413	указывает на	1	1
414	этот день	1	1
415	автор дает	1	1
416	ничего общего	1	1
417	должен быть	2	1
418	году в	1	1
419	как мы	8	1
420	и художественное	1	1
421	в обстановке	1	1
422	кровь и	1	1
423	характер и	1	1
424	сочетается с	2	1
425	в себя	5	1
426	то время	3	1
427	в пределах	2	1
428	это для	1	1
429	здесь он	1	1
430	можно понять	1	1
431	к самой	1	1
432	чем у	1	1
433	еще в	2	1
434	она была	1	1
435	когда в	2	1
436	стороне от	1	1
437	во второй	2	1
438	том как	2	1
439	что от	1	1
440	жизнь и	2	1
441	поэтому в	1	1
442	пьесы в	1	1
443	в день	1	1
444	образом в	1	1
445	говорят что	1	1
446	ее у	1	1
447	о нем	1	1
448	же необходимо	1	1
449	и здесь	4	1
450	году и	1	1
451	другом месте	2	1
452	всего человечества	1	1
453	в другом	3	1
454	характер этого	1	1
455	на вопрос	1	1
456	в поэзии	3	1
457	столь же	1	1
458	к особому	1	1
459	лишь в	2	1
460	самому себе	1	1
461	можно встретить	1	1
462	в конечном	1	1
463	прямо указывает	1	1
464	от него	1	1
465	истории в	1	1
466	умер в	1	1
467	и события	1	1
468	за основу	1	1
469	очень важна	2	1
470	этот момент	3	1
471	а потому	1	1
472	сопоставляется с	1	1
473	то мы	1	1
474	в середине	1	1
475	века и	1	1
476	смеха и	2	1
477	как она	1	1
478	от всех	5	1
479	условия для	1	1
480	в жизнь	1	1
481	в сферу	1	1
482	в формах	1	1
483	образом как	1	1
484	и одновременно	3	1
485	образов и	4	1
486	нуждается в	3	1
487	ли он	2	1
488	но ни	1	1
489	то в	1	1
490	дана в	1	1
491	характерная для	1	1
492	начинает свой	1	1
493	он действует	1	1
494	на мир	7	1
495	души и	1	1
496	но сам	1	1
497	его он	1	1
498	связи с	6	1
499	переходит в	2	1
500	литературы в	1	1
501	не можем	1	1
502	не находим	1	1
503	в большинстве	2	1
504	является не	1	1
505	на этих	1	1
506	здесь же	3	1
507	не дает	1	1
508	в праве	1	1
509	конечном счете	1	1
510	мир в	1	1
511	и их	5	1
512	руки и	1	1
513	черта и	1	1
514	конце жизни	2	1
515	при всей	1	1
516	не о	1	1
517	противоречии с	1	1
518	как раз	5	1
519	не просто	1	1
520	смерти и	1	1
521	же это	1	1
522	в какой-то	1	1
523	во власти	1	1
524	до начала	1	1
525	что и	7	1
526	или иной	1	1
527	для людей	1	1
528	и прежде	3	1
529	наконец очень	1	1
530	что для	1	1
531	его из	1	1
532	и люди	1	1
533	связано с	1	1
534	нужно сказать	2	1
535	в любой	1	1
536	мир а	1	1
537	а сам	1	1
538	а главное	1	1
539	выше и	1	1
540	сам себе	1	1
541	как ни	1	1
542	гете и	2	1
543	переодеваниям и	1	1
544	ни о	1	1
545	в ущерб	2	1
546	данте но	1	1
547	с образами	4	1
548	в различных	2	1
549	под влиянием	1	1
550	в связи	5	1
551	его отец	1	1
552	на фоне	2	1
553	он чувствует	1	1
554	и она	2	1
555	время с	1	1
556	от страха	3	1
557	и ограниченность	1	1
558	как это	4	1
559	играют в	1	1
560	из форм	1	1
561	прекрасно хотя	1	1
562	нет ни	2	1
563	наказание это	1	1
564	что за	1	1
565	не дают	1	1
566	форм от	1	1
567	в течение	3	1
568	искупительной жертвы	1	1
569	после убийства	1	1
570	своего времени	1	1
571	и такие	1	1
572	этого слова	1	1
573	общественной жизни	1	1
574	литературе в	1	1
575	это явление	2	1
576	при всем	1	1
577	под названием	2	1
578	в книге	1	1
579	этот образ	1	1
580	и для	3	1
581	о разрешении	1	1
582	пор еще	2	1
583	должна была	1	1
584	на улице	2	1
585	и сегодня	1	1
586	себя самого	1	1
587	ее и	1	1
588	еще более	1	1
589	и ни	3	1
590	вообще в	1	1
591	в городе	2	1
592	как живое	1	1
593	тот же	1	1
594	подчеркнуть тему	1	1
595	в целях	1	1
596	по поводу	4	1
597	как явления	1	1
598	и начинается	1	1
599	в свою	1	1
600	месте в	1	1
601	между ними	1	1
602	не знает	1	1
603	сказать что	4	1
604	отрывается от	1	1
605	момент как	1	1
606	на улицах	1	1
607	но этот	3	1
608	метафоры и	1	1
609	безумия и	1	1
610	ни был	1	1
611	него за	1	1
612	и другие	3	1
613	и свою	1	1
614	как на	4	1
615	том числе	4	1
