N	2gram	Propp_Russ_1	Myshleni
416	представление о	3	1
417	дальнейшее развитие	1	1
418	они уже	1	1
419	не путем	1	1
420	в основном	3	1
421	есть один	1	1
422	которые в	1	1
423	на определенных	1	1
424	свет на	1	1
425	быть правильно	1	1
426	тем не	3	1
427	образом из	1	1
428	лежит не	1	1
429	том же	2	1
430	известно и	1	1
431	обозначения одного	1	1
432	они сами	1	1
433	форму в	1	1
434	как можно	2	1
435	которые она	1	1
436	она не	2	1
437	что ему	2	1
438	дело не	1	1
439	только из	1	1
440	к этим	1	1
441	и сама	1	1
442	каждого нового	1	1
443	том какие	1	1
444	когда они	1	1
445	можем предположить	1	1
446	иметь в	1	1
447	не могло	1	1
448	и оказывать	1	1
449	того в	1	1
450	к ней	2	1
451	относится к	1	1
452	они на	1	1
453	очень подробно	1	1
454	что на	4	1
455	такие же	1	1
456	начиная с	3	1
457	в общую	1	1
458	в духе	1	1
459	и другой	3	1
460	как только	1	1
461	более широкой	1	1
462	для такого	1	1
463	прошлого в	1	1
464	обращение к	1	1
465	если же	1	1
466	и он	1	1
467	для себя	1	1
468	из всего	1	1
469	в заключение	1	1
470	него он	1	1
471	и многие	2	1
472	всего этого	1	1
473	на другой	1	1
474	только при	1	1
475	нами выше	1	1
476	всей своей	1	1
477	однако эта	1	1
478	видно из	1	1
479	преимущественно с	1	1
480	к тем	3	1
481	часто в	1	1
482	собой и	1	1
483	для этого	2	1
484	поздний и	1	1
485	выводу что	2	1
486	его через	1	1
487	в раннем	1	1
488	что каждый	1	1
489	рождения и	1	1
490	или на	3	1
491	на что	2	1
492	после того	2	1
493	и просто	1	1
494	это часто	1	1
495	приводят нас	1	1
496	и во	1	1
497	их совершенно	1	1
498	при исследовании	1	1
499	во втором	1	1
500	нуждается в	1	1
501	объяснить происхождение	1	1
502	не более	1	1
503	в настоящей	1	1
504	другие виды	2	1
505	жизнь но	1	1
506	известно что	1	1
507	показывают что	2	1
508	один из	8	1
509	это делалось	6	1
510	эту точку	1	1
511	это вытекает	1	1
512	с ними	5	1
513	критические замечания	1	1
514	между и	1	1
515	связаны с	3	1
516	который в	1	1
517	всяком случае	1	1
518	это слово	1	1
519	их не	2	1
520	какой степени	2	1
521	одни и	1	1
522	сколько в	1	1
523	есть в	1	1
524	теорию на	1	1
525	не можем	3	1
526	одном и	1	1
527	уже в	1	1
528	как например	3	1
529	оно в	1	1
530	в виде	6	1
531	в начале	1	1
532	что не	1	1
533	каким образом	1	1
534	только одно	1	1
535	слова если	1	1
536	что означает	1	1
537	не так	1	1
538	представить себе	1	1
539	тогда как	2	1
540	в прошлом	2	1
541	с этими	1	1
542	должны будем	1	1
543	каждый из	1	1
544	объяснение этого	1	1
545	в других	11	1
546	известно о	1	1
547	в форме	1	1
548	они становятся	1	1
549	разница в	1	1
550	влияние на	1	1
551	не потому	1	1
552	только по	2	1
553	не было	2	1
554	и своего	1	1
555	которых мы	1	1
556	на которых	1	1
557	и самый	1	1
558	с которым	1	1
559	долгое время	1	1
560	там где	2	1
561	и непосредственно	2	1
562	в изучении	2	1
563	под влиянием	1	1
564	место на	1	1
565	становится ясным	1	1
566	если не	1	1
567	в связи	4	1
568	нет никаких	1	1
569	нами как	1	1
570	относятся к	2	1
571	мы увидим	8	1
572	только часть	2	1
573	в данном	1	1
574	для обозначения	2	1
575	формы мышления	1	1
576	те кто	1	1
577	что всякое	1	1
578	но который	1	1
579	исходя из	1	1
580	значений слова	1	1
581	останавливаться на	2	1
582	этого слова	3	1
583	вверх и	1	1
584	но для	1	1
585	или по	1	1
586	же значение	1	1
587	к вопросу	2	1
588	случае он	1	1
589	тех случаях	1	1
590	и для	2	1
591	случаях когда	1	1
592	всецело и	1	1
593	тем и	2	1
594	хотя они	1	1
595	при таком	1	1
596	это как	1	1
597	имели целью	1	1
598	в отдельных	1	1
599	для нас	6	1
600	от него	1	1
601	и все	1	1
602	иное чем	1	1
603	или нет	1	1
604	на более	1	1
605	но чаще	1	1
606	в равной	2	1
607	его значение	1	1
608	в целях	3	1
609	что этот	4	1
610	иначе чем	1	1
611	к самым	1	1
612	на другие	2	1
613	между ними	1	1
614	с ней	2	1
615	относящиеся к	2	1
616	далее в	2	1
617	это на	1	1
618	не что	2	1
619	оно не	1	1
620	своей общей	1	1
621	ниже мы	1	1
622	совершенно такие	1	1
623	и состоит	1	1
624	но эти	3	1
625	и это	1	1
