N	2gram	Medvedev_V_1	FransuaR
324	платон в	1	1
325	рассказ о	1	1
326	ее как	2	1
327	если он	1	1
328	между этими	1	1
329	этот процесс	2	1
330	и если	1	1
331	жизнью и	1	1
332	они в	1	1
333	не как	1	1
334	что еще	1	1
335	мы полагаем	1	1
336	необходимо для	1	1
337	и наглядно	1	1
338	из него	1	1
339	и по	3	1
340	свойственны и	1	1
341	именно это	1	1
342	я бы	2	1
343	очень богатой	1	1
344	в каждом	2	1
345	их и	4	1
346	зрения на	1	1
347	мере и	1	1
348	рождается из	2	1
349	его в	3	1
350	и других	1	1
351	на протяжении	1	1
352	характер этого	1	1
353	и непосредственное	1	1
354	и дает	1	1
355	в сложном	1	1
356	в жизни	2	1
357	смерть и	1	1
358	основания для	1	1
359	далеко не	2	1
360	эти годы	1	1
361	на основании	8	1
362	с тем	3	1
363	необходимость в	2	1
364	со своими	1	1
365	которой он	1	1
366	он и	2	1
367	несмотря на	1	1
368	обратимся к	1	1
369	себе все	1	1
370	восприятия и	2	1
371	момента в	1	1
372	или менее	6	1
373	за работу	1	1
374	очень наглядно	1	1
375	не столько	2	1
376	содержания а	1	1
377	в которых	3	1
378	могло бы	2	1
379	от его	2	1
380	признать что	1	1
381	воздух и	1	1
382	одном из	3	1
383	поэтому в	1	1
384	и эти	1	1
385	как от	2	1
386	в устах	1	1
387	по себе	2	1
388	необходимо учитывать	1	1
389	этой области	3	1
390	роль играют	1	1
391	перед собою	1	1
392	не менее	2	1
393	эта мысль	1	1
394	того как	1	1
395	на него	1	1
396	сводится в	1	1
397	и отдельных	3	1
398	весь роман	1	1
399	но только	1	1
400	связанными с	1	1
401	та или	1	1
402	не имеет	1	1
403	это мы	3	1
404	в формы	1	1
405	казалось бы	1	1
406	одна из	4	1
407	и весь	2	1
408	или иная	1	1
409	видим что	1	1
410	он пытался	1	1
411	свидетельствуют о	2	1
412	как будто	1	1
413	если только	1	1
414	только наиболее	1	1
415	очень часто	1	1
416	его формах	1	1
417	искусства и	1	1
418	могут быть	5	1
419	и точно	1	1
420	той или	1	1
421	функцию в	1	1
422	на это	2	1
423	если же	1	1
424	и это	1	1
425	оно может	1	1
426	приходит к	1	1
427	в архиве	1	1
428	же так	1	1
429	здесь не	1	1
430	всего этого	1	1
431	говорит и	8	1
432	же не	1	1
433	формы и	2	1
434	только то	2	1
435	то время	1	1
436	в пределах	5	1
437	в ту	1	1
438	и образа	1	1
439	его самого	1	1
440	если они	1	1
441	образе и	3	1
442	можно было	2	1
443	их речь	1	1
444	и прочих	1	1
445	часто в	1	1
446	жизнь и	1	1
447	остановимся на	2	1
448	бы еще	2	1
449	об этом	9	1
450	связанная с	1	1
451	связанное с	2	1
452	со всех	1	1
453	о нем	1	1
454	и поэтому	1	1
455	в работе	3	1
456	в глаза	1	1
457	утверждает что	3	1
458	после того	1	1
459	можно сказать	4	1
460	и кровь	1	1
461	по их	1	1
462	места и	1	1
463	от них	2	1
464	и сложнее	1	1
465	что и	3	1
466	это не	7	1
467	иной мере	1	1
468	вслед за	2	1
469	деле в	1	1
470	и творческий	1	1
471	всех сторон	1	1
472	говорит в	3	1
473	в сферу	1	1
474	то все	1	1
475	указывает что	1	1
476	том как	3	1
477	хотя у	1	1
478	сомнению что	1	1
479	человека в	2	1
480	с ними	4	1
481	этот вопрос	3	1
482	это особенно	2	1
483	сводить к	1	1
484	с каждым	1	1
485	на художественное	2	1
486	как нечто	1	1
487	целого и	1	1
488	же оно	1	1
489	и так	1	1
490	значительной мере	3	1
491	которых он	1	1
492	таких же	1	1
493	по главам	1	1
494	по этому	9	1
495	и систему	2	1
496	и ребенка	1	1
497	события и	1	1
498	уже не	1	1
499	при этих	1	1
500	же но	1	1
501	свидетельствует о	1	1
502	является не	4	1
503	этому вопросу	1	1
504	рассказывает о	4	1
505	не дает	1	1
506	или даже	1	1
507	плана в	2	1
508	воображения и	1	1
509	для него	8	1
510	ни в	1	1
511	для правильного	1	1
512	к ним	1	1
513	в системе	2	1
514	образом не	3	1
515	наглядно показывает	1	1
516	для того	3	1
517	момент в	3	1
518	а потому	1	1
519	богатство и	1	1
520	со всем	1	1
521	или иной	2	1
522	из очень	1	1
523	образы из	1	1
524	материал в	1	1
525	и из	1	1
526	леонардо да	1	1
527	больше того	1	1
528	он это	1	1
529	у многих	1	1
530	действующих лиц	5	1
531	еще и	2	1
532	себя и	1	1
533	что для	3	1
534	говорит о	7	1
535	полагаем что	1	1
536	к сожалению	2	1
537	не было	7	1
538	на этот	1	1
539	с большей	1	1
540	подобного рода	1	1
541	да винчи	1	1
542	эти пределы	1	1
543	борьбу и	1	1
544	о чем	2	1
545	что из	1	1
546	в связи	3	1
547	стороны в	2	1
548	него в	3	1
549	исторического развития	1	1
550	к его	2	1
551	некоторые из	3	1
552	мы говорим	1	1
553	предисловии к	1	1
554	он говорит	5	1
555	плоти и	1	1
556	на эту	1	1
557	происходит в	1	1
558	да и	1	1
559	по существу	3	1
560	этому в	1	1
561	исходя из	1	1
562	не является	5	1
563	слова и	1	1
564	благодаря этому	1	1
565	в основном	5	1
566	только для	1	1
567	на своем	1	1
568	поэтому что	1	1
569	между прочим	2	1
570	это явление	1	1
571	и борьба	1	1
572	в сугубо	1	1
573	этом же	2	1
574	не подлежит	2	1
575	это как	1	1
576	а к	1	1
577	деятельность в	1	1
578	из себя	2	1
579	у них	2	1
580	конце концов	2	1
581	проходит как	1	1
582	года в	1	1
583	которые его	1	1
584	в словесном	2	1
585	важно подчеркнуть	2	1
586	те из	1	1
587	не слишком	1	1
588	словесном творчестве	1	1
589	природе и	1	1
590	по одному	2	1
591	всех других	3	1
592	отношению к	7	1
593	начале этой	1	1
594	этот последний	1	1
595	бы его	1	1
596	исключительное значение	1	1
597	сущности в	1	1
598	к этой	1	1
599	по поводу	2	1
600	это в	1	1
601	в противоположность	3	1
602	как на	3	1
603	в таком	1	1
604	образа его	1	1
