N	2gram	Vinokur_Ku_1	StatiiOP
149	тому что	3	3
150	пушкина но	1	3
151	на язык	4	3
152	же время	2	3
153	ср в	2	3
154	это слово	3	3
155	связи с	7	3
156	и далее	1	3
157	и здесь	3	3
158	что все	2	3
159	нельзя не	1	3
160	в словах	1	3
161	со стороны	4	3
162	и что	5	3
163	и его	5	3
164	вот что	1	3
165	уже не	8	3
166	я имею	1	3
167	уже в	3	3
168	от единства	1	3
169	не так	1	3
170	для него	1	3
171	так как	9	3
172	в некоторых	1	3
173	в системе	3	3
174	как раз	8	3
175	не является	2	3
176	связан с	1	3
177	к которому	3	3
178	что для	1	3
179	одной стороны	1	3
180	до конца	2	3
181	что мы	1	3
182	бы совершенно	1	3
183	его как	1	3
184	в связи	3	3
185	с этой	2	3
186	между прочим	2	3
187	г а	1	3
188	этого рода	6	3
189	тем более	2	3
190	другое дело	2	3
191	к этому	1	3
192	в какой	6	3
193	которой я	1	3
194	пушкин и	2	3
195	ср с	1	3
196	речь идет	2	2
197	самом деле	9	2
198	к своей	1	2
199	той же	3	2
200	в сущности	3	2
201	как я	2	2
202	того же	4	2
203	в каждой	1	2
204	думаю что	2	2
205	разумеется не	4	2
206	не имел	1	2
207	не был	1	2
208	во всех	1	2
209	тем как	1	2
210	то он	1	2
211	но как	1	2
212	только тогда	3	2
213	если в	2	2
214	с которыми	1	2
215	не просто	5	2
216	большое значение	2	2
217	что они	4	2
218	что именно	1	2
219	ср также	2	2
220	его к	3	2
221	и последний	1	2
222	в самом	10	2
223	формы в	2	2
224	во многих	2	2
225	языка к	1	2
226	в словаре	1	2
227	имеем в	1	2
228	за рамки	1	2
229	так сказать	5	2
230	т д	14	2
231	том чтобы	8	2
232	чтобы в	2	2
233	и по	1	2
234	но все	2	2
235	к г	2	2
236	и может	3	2
237	заключается в	2	2
238	отчет в	1	2
239	связанным с	1	2
240	ее в	2	2
241	а с	3	2
242	между собою	2	2
243	в развитии	1	2
244	и тогда	4	2
245	не мог	2	2
246	в такой	1	2
247	не столько	2	2
248	что нужно	2	2
249	в которых	6	2
250	взгляд на	1	2
251	точку зрения	1	2
252	которые в	1	2
253	в прямом	1	2
254	тем не	4	2
255	с немецкого	1	2
256	для этого	3	2
257	это особенно	1	2
258	сам он	1	2
259	не менее	7	2
260	но они	1	2
261	важно что	1	2
262	как о	2	2
263	дело не	2	2
264	тогда когда	6	2
265	одна из	1	2
266	так чтобы	1	2
267	не имеет	2	2
268	никогда не	2	2
269	на долю	3	2
270	слова как	3	2
271	в русском	4	2
272	языка это	4	2
273	более что	1	2
274	на себе	6	2
275	от того	1	2
276	могут быть	1	2
277	к тому	5	2
278	но также	2	2
279	для того	16	2
280	должен быть	4	2
281	как мы	1	2
282	то она	1	2
283	в виду	5	2
284	говорит и	1	2
285	без всякого	1	2
286	на основе	1	2
287	что у	1	2
288	или в	2	2
289	во многом	1	2
290	что отдельные	1	2
291	внимание на	4	2
292	ср еще	1	2
293	одного из	1	2
294	с одной	1	2
295	что его	2	2
296	и во	1	2
297	а потому	5	2
298	в форме	1	2
299	и только	1	2
300	и других	1	2
301	все время	1	2
302	еще не	5	2
303	за себя	1	2
304	есть в	4	2
305	ряде случаев	2	2
306	и у	1	2
307	то и	2	2
308	что если	2	2
309	во втором	2	2
310	одно из	2	2
311	а то	2	2
312	в новом	1	2
313	мы находим	1	2
314	вовсе не	10	2
315	или иной	3	2
316	до сих	4	2
317	слово в	1	2
318	не потому	5	2
319	в ряде	2	2
320	себя и	1	2
321	что не	5	2
322	не на	4	2
323	г г	1	2
324	вместе с	7	2
325	в одной	1	2
326	в рамках	4	2
327	но не	5	2
328	к такому	1	2
329	в последнем	2	2
330	здесь слово	1	2
331	сюда относится	1	2
332	своего времени	2	2
333	том смысле	1	2
334	в это	2	2
335	этого слова	3	2
336	несколько слов	3	2
337	сих пор	4	2
338	внимания на	1	2
339	является как	1	2
340	один из	4	2
341	в результате	5	2
342	этого термина	2	2
343	его не	1	2
344	в духе	3	2
345	только что	1	2
346	именно поэтому	2	2
347	все более	1	2
348	в стихах	1	2
349	здесь только	2	2
350	в свою	3	2
351	к сожалению	1	2
352	гораздо более	3	2
353	вряд ли	1	1
354	ту же	1	1
355	прав когда	2	1
356	в обычном	1	1
357	одним из	2	1
358	также и	2	1
359	языка с	1	1
360	создать новое	1	1
361	е как	4	1
362	который должен	1	1
363	и то	3	1
364	смысле слова	1	1
365	а из	1	1
366	разумеется совершенно	1	1
367	на самом	2	1
368	свои основания	1	1
369	переход от	4	1
370	по моему	1	1
371	идет о	2	1
372	что когда	1	1
373	и так	1	1
374	в первом	3	1
375	не хочет	1	1
376	смысл этого	1	1
377	по преимуществу	2	1
378	должна быть	3	1
379	собственном смысле	1	1
380	самого термина	1	1
381	интересны в	1	1
382	современном смысле	1	1
383	есть не	1	1
384	с состоянием	1	1
385	на материале	1	1
386	для своего	1	1
387	многих случаях	1	1
388	вопрос о	2	1
389	ответить на	1	1
390	из своих	1	1
391	типе и	1	1
392	и вкусов	1	1
393	свою работу	1	1
394	еще до	1	1
395	представлением о	1	1
396	он старался	1	1
397	культуры из	1	1
398	на себя	3	1
399	но уже	5	1
400	меры и	1	1
401	видели уже	1	1
402	в некотором	1	1
403	мы и	1	1
404	похожи на	1	1
405	является исключительно	1	1
406	что можно	2	1
407	и он	3	1
408	в монастырь	1	1
409	форм в	2	1
410	с большим	3	1
411	если возможно	1	1
412	которую можно	2	1
413	лишь чтобы	1	1
414	быть в	2	1
415	истории в	1	1
416	то мы	3	1
417	тот или	1	1
418	или иначе	2	1
419	к жизни	2	1
420	отличаясь от	1	1
421	в сторону	2	1
422	тех же	1	1
423	не все	2	1
424	очевидно что	3	1
425	до наших	1	1
426	из таких	1	1
427	которые не	1	1
428	в истории	3	1
429	всего от	1	1
430	показать что	1	1
431	в своем	3	1
432	что ее	1	1
433	из статьи	1	1
434	что нет	1	1
435	однако не	6	1
436	и где	1	1
437	применении к	1	1
438	когда он	3	1
439	целый ряд	5	1
440	вопросом о	1	1
441	и как	2	1
442	нельзя более	1	1
443	более или	3	1
444	от этого	2	1
445	поэтому и	1	1
446	них как	1	1
447	наблюдал в	1	1
448	всего лишь	1	1
449	у целого	1	1
450	к традиции	1	1
451	так или	2	1
452	бы не	1	1
453	большей части	2	1
454	еще непременно	1	1
455	д по	1	1
456	думать что	1	1
457	еще один	2	1
458	в известном	1	1
459	в дальнейшем	1	1
460	не годится	1	1
461	говорят о	1	1
462	как он	1	1
463	но на	1	1
464	начал писать	1	1
465	что она	3	1
466	по словам	1	1
467	идей и	1	1
468	в нем	4	1
469	выражения это	1	1
470	связанные с	1	1
471	в разработке	1	1
472	и больше	1	1
473	области не	1	1
474	например или	1	1
475	и социальной	2	1
476	он должен	1	1
477	же это	1	1
478	что еще	1	1
479	данном отношении	2	1
480	такие явления	1	1
481	i в	1	1
482	свое время	2	1
483	существу это	1	1
484	не считать	1	1
485	же касается	4	1
486	конечно в	1	1
487	поэзии и	1	1
488	не трудно	7	1
489	слов о	2	1
490	на этой	1	1
491	бы слишком	1	1
492	вместе со	2	1
493	области тех	1	1
494	они по	1	1
495	язык по	1	1
496	между отдельными	1	1
497	чаще всего	1	1
498	которым он	1	1
499	он является	1	1
500	рядом с	5	1
501	это много	1	1
502	соответствии с	3	1
503	к которым	1	1
504	деле может	1	1
505	этого не	2	1
506	мы видели	1	1
507	здесь можно	1	1
508	можно считать	1	1
509	и того	2	1
510	имен с	1	1
511	нисколько не	3	1
512	несомненно не	2	1
513	или менее	3	1
514	рассматривать с	1	1
515	всего свидетельствует	1	1
516	двадцатых годов	1	1
517	бы на	2	1
518	свое изложение	1	1
519	большой степени	1	1
520	и при	2	1
521	наших дней	1	1
522	на месте	2	1
523	он понимал	1	1
524	если можно	1	1
525	например слово	1	1
526	от себя	2	1
527	могло бы	1	1
528	поэтому в	1	1
529	невозможна в	1	1
530	но во	1	1
531	друг другу	1	1
532	через посредство	3	1
533	и один	1	1
534	и эти	3	1
535	том же	2	1
536	с так	1	1
537	по себе	2	1
538	даже в	3	1
539	относительно которых	1	1
540	не раз	2	1
541	это чувство	1	1
542	есть основное	1	1
543	иной раз	2	1
544	первый из	1	1
545	что ему	1	1
546	может служить	2	1
547	быть очень	1	1
548	дело в	1	1
549	того как	4	1
550	своего существования	1	1
551	основной так	1	1
552	родился в	1	1
553	и именно	2	1
554	иметь в	1	1
555	того чтобы	17	1
556	смысле что	1	1
557	не могло	1	1
558	стихах все	1	1
559	казалось бы	3	1
560	о кончине	1	1
561	возможно и	1	1
562	в разных	2	1
563	бы неправильно	1	1
564	к вопросу	1	1
565	в самой	4	1
566	из четырех	1	1
567	свое выражение	1	1
568	с одним	1	1
569	как она	1	1
570	на те	2	1
571	а лишь	1	1
572	на мой	2	1
573	следует из	1	1
574	свидетельствуют о	2	1
575	е не	2	1
576	до того	2	1
577	установить по	1	1
578	тесной связи	1	1
579	перед ним	1	1
580	и со	1	1
581	сравнить с	1	1
582	мы встречаем	1	1
583	таков смысл	1	1
584	все то	1	1
585	вам вероятно	1	1
586	да рядом	1	1
587	когда мы	2	1
588	ему все	1	1
589	примыкают к	2	1
590	в числе	2	1
591	не случайно	6	1
592	где однако	1	1
593	бы он	1	1
594	той или	1	1
595	и свое	1	1
596	слова с	1	1
597	мой взгляд	2	1
598	в наше	1	1
599	всегда в	1	1
600	для себя	1	1
601	как они	2	1
602	можно и	1	1
603	своего развития	1	1
604	но мало	1	1
605	которого мы	1	1
606	свою очередь	3	1
607	при его	1	1
608	на нем	1	1
609	к убеждению	1	1
610	говоря уже	1	1
611	здесь не	3	1
612	в ее	1	1
613	к нам	1	1
614	он вырос	1	1
615	совершенно ясно	1	1
616	в собственном	2	1
617	сам пушкин	1	1
618	в пределах	4	1
619	с языком	2	1
620	как с	2	1
621	на том	3	1
622	и когда	1	1
623	и сам	1	1
624	оно также	1	1
625	по аналогии	1	1
626	чтобы дать	2	1
627	можно было	6	1
628	имею в	1	1
629	ясно что	3	1
630	здесь как	2	1
631	употреблено в	1	1
632	она была	1	1
633	именно этот	1	1
634	том как	3	1
635	разного рода	1	1
636	но у	1	1
637	мы в	1	1
638	точно также	1	1
639	этим темам	1	1
640	здесь был	1	1
641	о котором	2	1
642	из одного	3	1
643	по мере	3	1
644	с ним	5	1
645	связанная с	2	1
646	образом в	1	1
647	находится в	1	1
648	все дело	1	1
649	в применении	1	1
650	и должно	2	1
651	тех кто	1	1
652	этого основного	1	1
653	себе печать	1	1
654	вот и	1	1
655	язык и	1	1
656	тот особый	1	1
657	упоминает о	1	1
658	влияние на	1	1
659	времени в	1	1
660	вопросу о	1	1
661	должно было	1	1
662	связь между	1	1
663	однако с	1	1
664	несомненно было	1	1
665	что и	4	1
666	язык в	5	1
667	именно в	6	1
668	также в	1	1
669	общем смысле	1	1
670	для самого	1	1
671	связываются с	1	1
672	указывает что	1	1
673	ней на	1	1
674	которое было	1	1
675	и естественно	1	1
676	в двух	1	1
677	его в	1	1
678	абсолютном и	1	1
679	наше время	1	1
680	который в	1	1
681	культурного быта	1	1
682	европе и	1	1
683	несет на	1	1
684	вопрос об	1	1
685	это же	1	1
686	которая была	1	1
687	нужно понимать	1	1
688	элементов не	1	1
689	конечно не	2	1
690	литературы в	1	1
691	можно установить	1	1
692	которому он	1	1
693	точно и	1	1
694	той задаче	1	1
695	указания на	1	1
696	ни одного	2	1
697	в значении	2	1
698	но основной	1	1
699	действующего лица	1	1
700	целого ряда	1	1
701	является не	1	1
702	а это	3	1
703	не из	1	1
704	то только	2	1
705	для сравнения	1	1
706	не дает	1	1
707	в данной	1	1
708	из них	4	1
709	он принадлежит	1	1
710	в ограниченном	1	1
711	свои силы	1	1
712	и их	1	1
713	в известной	1	1
714	слова в	1	1
715	содержания и	1	1
716	нас только	1	1
717	в одном	3	1
718	в современном	1	1
719	уже упоминал	1	1
720	гораздо большей	1	1
721	как его	1	1
722	но что	1	1
723	он о	1	1
724	того или	4	1
725	к той	1	1
726	в других	1	1
727	даже и	3	1
728	не укладывается	1	1
729	чтобы показать	1	1
730	с общим	1	1
731	в данный	1	1
732	на примере	2	1
733	что новые	1	1
734	в обращении	1	1
735	то это	3	1
736	был в	2	1
737	первый и	1	1
738	и тех	1	1
739	по своим	2	1
740	а именно	2	1
741	человек который	1	1
742	речи а	1	1
743	еще и	5	1
744	было и	1	1
745	на которые	1	1
746	кто в	1	1
747	по большей	2	1
748	года пушкин	1	1
749	говорит о	1	1
750	к более	1	1
751	не говоря	2	1
752	тем для	1	1
753	здесь дело	1	1
754	типа с	1	1
755	перед которой	1	1
756	что несмотря	1	1
757	уже до	1	1
758	именно так	2	1
759	языка не	3	1
760	человек в	1	1
761	и принимает	1	1
762	долгое время	1	1
763	о чем	2	1
764	там где	4	1
765	речи и	5	1
766	примером может	1	1
767	как говорит	1	1
768	в одно	1	1
769	если не	3	1
770	д разумеется	1	1
771	с помощью	7	1
772	является его	1	1
773	нет ничего	1	1
774	в частности	4	1
775	вышла в	1	1
776	эти слова	1	1
777	я уже	1	1
778	касается истории	1	1
779	что история	2	1
780	в историю	1	1
781	явлениям связанным	1	1
782	я говорю	1	1
783	в данном	4	1
784	что за	1	1
785	наряду с	1	1
786	в той	5	1
787	и этот	1	1
788	этой последней	1	1
789	смысле этого	3	1
790	совершенно иными	1	1
791	что же	6	1
792	в литературе	1	1
793	когда она	1	1
794	даже с	1	1
795	сказать относительно	1	1
796	по существу	4	1
797	к вашему	2	1
798	как нельзя	1	1
799	это значит	1	1
800	в состоянии	2	1
801	кстати и	1	1
802	должно быть	3	1
803	действительно как	1	1
804	смысл в	2	1
805	или другого	1	1
806	в контексте	2	1
807	какие же	1	1
808	сплошь да	1	1
809	о его	1	1
810	этом и	1	1
811	но для	1	1
812	говорить что	1	1
813	с большой	1	1
814	каждой из	1	1
815	порою в	1	1
816	это уже	1	1
817	однако и	1	1
818	чтобы создать	2	1
819	об отношении	1	1
820	том виде	1	1
821	это как	1	1
822	для нас	2	1
823	и все	2	1
824	собственно говоря	1	1
825	или нет	1	1
826	бы в	7	1
827	и н	1	1
828	я хотел	1	1
829	в тенденции	1	1
830	хотя бы	10	1
831	мне была	1	1
832	укладывается в	1	1
833	язык это	3	1
834	давно уже	1	1
835	отношении к	1	1
836	идет разумеется	1	1
837	гораздо больше	1	1
838	не знает	1	1
839	понимать как	2	1
840	в эволюции	1	1
841	с русской	1	1
842	и возникает	1	1
843	которые всегда	1	1
844	или иного	3	1
845	и еще	2	1
846	содержании и	1	1
847	на юге	1	1
848	есть и	1	1
849	в свое	2	1
850	они возникли	1	1
851	жизни и	1	1
852	п ср	1	1
853	но эти	1	1
854	языке а	1	1
855	также не	1	1
856	наблюдается стремление	1	1
857	этой точки	2	1
858	только не	1	1
859	значат то	1	1
860	внимания пушкина	1	1
861	я могу	1	1
862	свое особое	1	1
863	так же	4	1
864	все что	1	1
865	они не	3	1
