N	2gram	Propp_Isto_4	Narrotol
214	зависит от	1	2
215	его как	2	2
216	его по	1	2
217	о чем	3	2
218	не всегда	6	2
219	к другой	1	2
220	наряду с	3	2
221	тому как	1	2
222	по существу	3	2
223	исходя из	1	2
224	что мы	3	2
225	что нет	1	2
226	в связи	2	2
227	у нее	2	2
228	она может	1	2
229	в результате	1	2
230	которая в	1	2
231	и все	2	2
232	тем более	1	2
233	не от	1	2
234	своей матери	2	2
235	это все	1	2
236	между ними	3	2
237	в иной	6	2
238	не что	3	2
239	этого слова	2	2
240	так же	18	2
241	точно так	5	2
242	в роли	2	2
243	они не	1	2
244	их между	1	1
245	собой одну	1	1
246	к их	1	1
247	он может	2	1
248	и есть	2	1
249	чего не	1	1
250	но представляет	1	1
251	др в	1	1
252	видеть в	2	1
253	по его	2	1
254	и могут	1	1
255	есть не	1	1
256	им самим	1	1
257	бы уже	1	1
258	при анализе	1	1
259	уже более	1	1
260	магической власти	1	1
261	он как	1	1
262	есть нечто	1	1
263	совпадает с	1	1
264	но она	1	1
265	в некотором	2	1
266	мы и	1	1
267	в целом	2	1
268	не сразу	3	1
269	как не	1	1
270	пребывания в	1	1
271	меньшей степени	1	1
272	к своему	3	1
273	это существо	1	1
274	а еще	1	1
275	есть акт	1	1
276	к ее	1	1
277	в различных	1	1
278	в чем	1	1
279	во всех	1	1
280	могло быть	1	1
281	и три	1	1
282	о смерти	1	1
283	мы будем	1	1
284	они имеются	1	1
285	а он	1	1
286	иногда и	2	1
287	что как	1	1
288	вспомним что	1	1
289	в различные	1	1
290	должна обратиться	1	1
291	его смерти	1	1
292	и наконец	1	1
293	и к	1	1
294	даже если	1	1
295	идет не	1	1
296	в мышлении	2	1
297	из его	1	1
298	лет тому	1	1
299	но на	1	1
300	на его	3	1
301	силу и	1	1
302	это явление	1	1
303	одному из	1	1
304	уже говорилось	1	1
305	том чтобы	1	1
306	мир как	1	1
307	содержит в	2	1
308	на земле	3	1
309	говорилось выше	1	1
310	его от	2	1
311	что ни	3	1
312	и по	5	1
313	на этом	2	1
314	образа и	1	1
315	или иных	1	1
316	таким образом	10	1
317	и за	2	1
318	здесь мы	2	1
319	героя или	1	1
320	и может	1	1
321	в совершенно	1	1
322	в другом	5	1
323	об этом	7	1
324	мы уже	5	1
325	и наличие	1	1
326	должен был	3	1
327	и деревья	1	1
328	смерть и	1	1
329	но уже	1	1
330	в них	1	1
331	он и	1	1
332	мы видели	6	1
333	с такой	1	1
334	мы не	1	1
335	в развитии	1	1
336	старшего брата	1	1
337	как таковой	1	1
338	и тогда	1	1
339	превратился в	2	1
340	что если	1	1
341	она сама	1	1
342	таким же	6	1
343	этого момента	1	1
344	в котором	1	1
345	на свою	1	1
346	в которых	4	1
347	как символ	1	1
348	от его	1	1
349	в сказке	47	1
350	особое место	1	1
351	образом и	1	1
352	но он	4	1
353	при рассмотрении	1	1
354	что было	1	1
355	с этого	1	1
356	источник и	1	1
357	и более	3	1
358	их в	7	1
359	что этот	4	1
360	собой лишь	1	1
361	и то	6	1
362	входит и	1	1
363	второй раз	1	1
364	приводят к	1	1
365	а от	1	1
366	перед смертью	1	1
367	передний план	1	1
368	это дает	1	1
369	дело не	2	1
370	между жизнью	1	1
371	как таковых	1	1
372	в русской	3	1
373	облекается в	1	1
374	не всякий	1	1
375	преимущественно в	1	1
376	именно с	1	1
377	этих двух	1	1
378	в какой-нибудь	1	1
379	к ней	1	1
380	более что	1	1
381	лишь в	2	1
382	и является	1	1
383	потому что	6	1
384	к этим	2	1
385	не по	2	1
386	и делает	1	1
387	каждый день	1	1
388	в области	2	1
389	ему не	1	1
390	а как	2	1
391	от того	2	1
392	у нас	2	1
393	очень часто	1	1
394	около сорока	1	1
395	не могут	2	1
396	и смертью	1	1
397	же самое	2	1
398	в своего	1	1
399	любопытно что	1	1
400	в виду	1	1
401	к категории	1	1
402	здесь также	1	1
403	а когда	2	1
404	причиной его	1	1
405	слова а	1	1
406	на путь	1	1
407	живет в	2	1
408	к его	1	1
409	еще одного	1	1
410	с героем	1	1
411	тот же	1	1
412	является в	1	1
413	на них	1	1
414	если бы	2	1
415	с ним	1	1
416	и смерть	1	1
417	как обладатель	1	1
418	он здесь	1	1
419	на ту	1	1
420	и здесь	5	1
421	внимание на	1	1
422	есть так	1	1
423	на что	1	1
424	и во	2	1
425	нас в	1	1
426	старик с	1	1
427	этот момент	2	1
428	данного текста	1	1
429	что и	9	1
430	тотчас же	1	1
431	в него	1	1
432	того что	2	1
433	в современной	2	1
434	герой в	3	1
435	тому назад	1	1
436	с появлением	4	1
437	с ними	5	1
438	мы увидим	3	1
439	эту форму	1	1
440	вступление в	1	1
441	до нас	1	1
442	или же	3	1
443	не случаен	1	1
444	это же	2	1
445	этот очень	1	1
446	человека с	3	1
447	античности и	1	1
448	образом на	1	1
449	и у	5	1
450	свою родину	1	1
451	то и	1	1
452	в нашей	1	1
453	в начале	1	1
454	эту функцию	1	1
455	не дает	2	1
456	в этнографии	1	1
457	его и	2	1
458	или один	1	1
459	цели и	1	1
460	половой зрелости	1	1
461	вовсе не	4	1
462	мы можем	6	1
463	жизни на	1	1
464	случае с	1	1
465	нем не	1	1
466	он живет	2	1
467	до сих	5	1
468	как у	1	1
469	на ее	1	1
470	нельзя сказать	1	1
471	говорить и	1	1
472	здесь в	1	1
473	как же	1	1
474	какая бы	1	1
475	понимать как	1	1
476	и знает	1	1
477	его из	1	1
478	и пр	11	1
479	а на	4	1
480	текста это	1	1
481	ничем не	1	1
482	человеческой жизни	1	1
483	с которым	1	1
484	на передний	1	1
485	их друг	1	1
486	служба в	1	1
487	объединены в	1	1
488	когда она	1	1
489	и уже	1	1
490	связь с	12	1
491	от предмета	1	1
492	не удается	1	1
493	неотделимо от	1	1
494	над ним	1	1
495	от рассмотрения	1	1
496	очевидно что	1	1
497	после его	1	1
498	к жизни	1	1
499	дает нам	4	1
500	чтобы заставить	1	1
501	это за	1	1
502	в тех	4	1
503	и там	2	1
504	быть только	1	1
505	в мир	1	1
506	мог говорить	1	1
507	в это	1	1
508	с этой	2	1
509	быть и	1	1
510	человека который	1	1
511	мотивов в	1	1
512	сих пор	5	1
513	не будем	1	1
514	от нас	1	1
515	нем самом	1	1
516	которых он	1	1
517	как отец	1	1
518	случаях когда	3	1
519	указать на	3	1
520	наиболее поздняя	1	1
521	и перед	1	1
522	в другое	1	1
523	обращается к	1	1
524	для нас	3	1
525	от него	2	1
526	иного мира	1	1
527	но это	3	1
528	вот этот	2	1
529	что вообще	1	1
530	обратиться к	1	1
531	здесь только	1	1
532	все еще	3	1
533	деревья и	1	1
534	две стороны	1	1
535	связывая их	1	1
536	не знает	1	1
537	порой в	1	1
538	и при	3	1
539	него а	1	1
540	не могла	1	1
541	который не	1	1
542	где он	1	1
543	по поводу	1	1
544	в античности	4	1
545	небо и	1	1
