N	2gram	Bakhtin_Pr_1	Dialekti
119	нисколько не	2	4
120	в одном	9	4
121	но он	2	4
122	все это	7	4
123	с ним	6	4
124	по своей	1	4
125	в каком	1	4
126	не могут	6	4
127	есть только	1	4
128	что оно	1	4
129	в ее	1	4
130	к нему	3	4
131	и только	1	4
132	во времени	3	4
133	уже в	5	4
134	одно из	1	4
135	то время	2	4
136	от того	2	4
137	нельзя сказать	1	4
138	могут быть	1	4
139	быть и	1	4
140	хотя бы	2	4
141	а в	7	4
142	другой стороны	2	4
143	же как	1	3
144	это и	9	3
145	как мы	5	3
146	что если	1	3
147	и тут	1	3
148	вопрос о	4	3
149	оно есть	1	3
150	в чем	1	3
151	а только	1	3
152	себе и	3	3
153	в этой	4	3
154	с этим	1	3
155	кроме того	3	3
156	от этого	1	3
157	себе как	1	3
158	одно время	1	3
159	вечность ибо	1	3
160	всех этих	3	3
161	не значит	2	3
162	есть та	1	3
163	же не	1	3
164	об этом	1	3
165	его в	4	3
166	это было	1	3
167	а без	1	3
168	было бы	6	3
169	в один	2	3
170	и уже	3	3
171	между собою	1	3
172	и тогда	1	3
173	в этих	2	3
174	или точнее	1	3
175	что такое	1	3
176	личности это	1	3
177	сами по	3	3
178	и более	1	3
179	времени а	1	3
180	даже в	2	3
181	можно ли	1	3
182	не менее	1	3
183	ничего не	6	3
184	или как	5	3
185	как только	1	3
186	должны быть	1	3
187	но только	1	3
188	это только	1	3
189	все его	1	3
190	уже не	8	3
191	все время	1	3
192	он есть	3	3
193	же мы	1	3
194	будто бы	1	3
195	у меня	1	3
196	из них	2	3
197	ведь это	2	3
198	бы это	1	3
199	но потому	1	3
200	как же	3	3
201	и их	2	3
202	не было	3	3
203	нет ни	2	3
204	в данном	2	3
205	в той	6	3
206	и от	1	3
207	время не	2	3
208	его с	1	3
209	становления и	1	3
210	только как	1	3
211	была бы	2	3
212	то оно	1	3
213	они не	3	3
214	также что	1	2
215	в сфере	2	2
216	на самом	4	2
217	он может	3	2
218	тем же	1	2
219	его не	1	2
220	например в	3	2
221	из всего	2	2
222	не во	3	2
223	так чтобы	1	2
224	этом условии	1	2
225	то это	1	2
226	как не	4	2
227	зависимости от	3	2
228	в ней	1	2
229	во всех	5	2
230	что я	1	2
231	явлений и	1	2
232	ведь мы	1	2
233	которые не	1	2
234	в истории	2	2
235	как в	6	2
236	сразу и	1	2
237	и нет	1	2
238	перед нами	4	2
239	но в	4	2
240	в противоположность	3	2
241	идея и	1	2
242	в которой	4	2
243	бы и	4	2
244	не даны	1	2
245	все эти	8	2
246	бы только	1	2
247	но ведь	1	2
248	на его	2	2
249	время и	1	2
250	не как	12	2
251	но все	4	2
252	в каждом	8	2
253	не будет	1	2
254	в мире	7	2
255	в жизни	6	2
256	несмотря на	6	2
257	хотя в	1	2
258	времени только	1	2
259	смысл и	2	2
260	и при	1	2
261	взгляд на	1	2
262	в их	3	2
263	в зависимости	3	2
264	их в	2	2
265	тому что	2	2
266	не раз	2	2
267	самого начала	3	2
268	личности что	1	2
269	в сущности	5	2
270	на него	2	2
271	иметь в	1	2
272	только не	1	2
273	того и	1	2
274	не всякий	1	2
275	или иная	1	2
276	действительно в	1	2
277	убедиться в	1	2
278	следует что	1	2
279	это уже	1	2
280	уже и	1	2
281	и делает	1	2
282	в области	3	2
283	во все	3	2
284	я сам	1	2
285	к тому	1	2
286	воля к	2	2
287	в конце	5	2
288	с ее	2	2
289	та или	1	2
290	данном случае	2	2
291	и человек	1	2
292	с самого	2	2
293	что у	1	2
294	остается только	1	2
295	со всем	1	2
296	от идеи	1	2
297	понятно что	1	2
298	в новую	1	2
299	времени в	1	2
300	все в	6	2
301	тем или	1	2
302	между тем	5	2
303	если принять	1	2
304	его личности	2	2
305	оно или	1	2
306	и можно	1	2
307	всяком случае	3	2
308	что бы	1	2
309	нем и	1	2
310	и она	1	2
311	мы должны	2	2
312	мы видим	3	2
313	в какой	1	2
314	на мир	8	2
315	себя в	3	2
316	есть в	3	2
317	если мы	1	2
318	и показать	2	2
319	возможна и	1	2
320	а потому	2	2
321	само по	2	2
322	тем что	3	2
323	где есть	1	2
324	живой и	1	2
325	до сих	2	2
326	именно в	6	2
327	только к	1	2
328	в некоторых	1	2
329	человека но	2	2
330	не на	3	2
331	человеческой жизни	2	2
332	жизнь в	1	2
333	в бытии	1	2
334	что мы	1	2
335	в частности	1	2
336	ни на	2	2
337	вместе с	2	2
338	так же	6	2
339	в изображении	2	2
340	что же	1	2
341	быть только	1	2
342	в тех	1	2
343	в состоянии	1	2
344	сих пор	2	2
345	новые и	1	2
346	же самое	1	2
347	которые были	3	2
348	от земли	1	2
349	тех или	1	2
350	мы только	1	2
351	в результате	4	2
352	в другое	1	2
353	или иным	1	2
354	же в	2	2
355	может и	1	2
356	и идеи	1	2
357	ее в	1	2
358	того или	1	2
359	в искусстве	2	2
360	в своих	2	2
361	во всяком	4	2
362	объясняются именно	1	1
363	смысле слова	1	1
364	от этой	1	1
365	непосредственная и	1	1
366	все новые	1	1
367	личность же	1	1
368	выражения в	1	1
369	идет о	3	1
370	же по	2	1
371	далее и	1	1
372	из трех	1	1
373	они вовсе	1	1
374	достоевского в	19	1
375	по преимуществу	3	1
376	и до	1	1
377	тут в	1	1
378	неотделима от	1	1
379	уже по	1	1
380	в гоголевском	1	1
381	их и	1	1
382	человек является	1	1
383	и значение	1	1
384	бы уже	2	1
385	сравнению с	1	1
386	о способах	2	1
387	для своего	2	1
388	и взаимно	1	1
389	он почти	1	1
390	и новые	1	1
391	иной чем	1	1
392	не была	1	1
393	только это	1	1
394	этого термина	1	1
395	не все	1	1
396	и он	1	1
397	не от	1	1
398	и видеть	1	1
399	двух или	1	1
400	он сам	3	1
401	сам а	1	1
402	бы то	3	1
403	ходит по	1	1
404	точка зрения	7	1
405	себе он	1	1
406	к которой	1	1
407	от характера	3	1
408	чужую душу	2	1
409	со всеми	1	1
410	в новом	1	1
411	отличие от	2	1
412	нет и	1	1
413	человека его	1	1
414	они действительно	1	1
415	во что	2	1
416	нет надобности	1	1
417	первый взгляд	1	1
418	его на	2	1
419	что именно	2	1
420	что касается	1	1
421	однако не	2	1
422	бы я	1	1
423	и понимания	3	1
424	весь мир	1	1
425	вполне понятно	1	1
426	и отчасти	1	1
427	то в	1	1
428	духа в	1	1
429	только один	1	1
430	с обычной	1	1
431	в целом	4	1
432	образом и	1	1
433	он в	2	1
434	из этих	2	1
435	чем бы	1	1
436	опыт и	1	1
437	существу с	1	1
438	с их	5	1
439	другом случае	1	1
440	потому она	1	1
441	в братьях	1	1
442	но на	1	1
443	так сказать	3	1
444	вообще не	1	1
445	в чужую	2	1
446	задний план	1	1
447	рефлексии но	1	1
448	собственно не	1	1
449	показал как	1	1
450	и еще	1	1
451	них нет	1	1
452	не к	1	1
453	и сколько	1	1
454	можно даже	1	1
455	из него	1	1
456	плана и	1	1
457	но самое	1	1
458	я бы	1	1
459	больше всего	1	1
460	даны как	1	1
461	что все	3	1
462	есть все	1	1
463	значение в	1	1
464	духа то	1	1
465	чужую психику	1	1
466	или даже	2	1
467	знает что	1	1
468	со всех	1	1
469	может стать	1	1
470	действительности в	1	1
471	которая как	1	1
472	на почве	1	1
473	форму и	1	1
474	этом смысле	9	1
475	лишь на	2	1
476	всю его	1	1
477	и тем	2	1
478	делает его	1	1
479	он все	2	1
480	ведь если	1	1
481	во многом	1	1
482	тех которые	1	1
483	в них	3	1
484	ни одной	2	1
485	далеко не	1	1
486	мира где	1	1
487	всегда и	1	1
488	и вне	1	1
489	совершенно особый	1	1
490	чем в	2	1
491	выйти за	2	1
492	он от	1	1
493	потому и	1	1
494	которые я	1	1
495	именно этот	1	1
496	сосредоточиться на	1	1
497	на первый	1	1
498	в эту	1	1
499	приобретают совершенно	1	1
500	сознания но	1	1
501	именно и	2	1
502	почти не	1	1
503	в котором	2	1
504	в последнее	1	1
505	сходно с	1	1
506	себе а	1	1
507	не созерцает	1	1
508	и другого	1	1
509	своему существу	1	1
510	последовательность и	1	1
511	есть его	1	1
512	но эта	4	1
513	творчества и	2	1
514	друг другу	2	1
515	теми же	1	1
516	том и	1	1
517	зрения и	2	1
518	деле это	1	1
519	каком плане	1	1
520	лиц и	1	1
521	и другое	1	1
522	в основе	5	1
523	его судьба	1	1
524	бытия и	1	1
525	не вызывает	1	1
526	в нас	1	1
527	в вечность	2	1
528	к такому	1	1
529	нем в	1	1
530	чем не	1	1
531	человека по	2	1
532	подобно тому	3	1
533	она ни	1	1
534	одна из	2	1
535	смысле как	1	1
536	две мысли	1	1
537	все стороны	1	1
538	из основных	1	1
539	это слово	1	1
540	остается в	2	1
541	всего то	1	1
542	так то	1	1
543	этом отношении	5	1
544	но даже	1	1
545	ему не	2	1
546	с другом	3	1
547	в стиле	1	1
548	и далее	1	1
549	все то	4	1
550	отличается от	2	1
551	мира только	1	1
552	об одном	1	1
553	личность не	1	1
554	его значение	1	1
555	мысли о	1	1
556	как человек	2	1
557	они и	1	1
558	слова о	1	1
559	вывод из	1	1
560	оно не	2	1
561	существует только	1	1
562	должен быть	1	1
563	то ни	3	1
564	оно может	1	1
565	и самое	2	1
566	и о	3	1
567	у себя	3	1
568	объединения и	1	1
569	и образ	1	1
570	не существует	1	1
571	но при	1	1
572	всем этим	1	1
573	здесь не	1	1
574	были бы	4	1
575	ни стало	1	1
576	и всякой	1	1
577	чтобы быть	1	1
578	от обычного	1	1
579	и остался	2	1
580	как самосознание	1	1
581	приводит к	3	1
582	в дальнейшем	1	1
583	дано в	2	1
584	слова а	2	1
585	котором мы	1	1
586	те же	1	1
587	здесь как	1	1
588	и которые	1	1
589	всего чисто	1	1
590	здесь нет	1	1
591	к его	1	1
592	которые он	2	1
593	планы и	1	1
594	и на	10	1
595	у вас	2	1
596	по сравнению	1	1
597	всех возможных	1	1
598	строго говоря	1	1
599	из одного	4	1
600	он остается	2	1
601	к прошлому	1	1
602	развернуть его	1	1
603	уже само	1	1
604	один миг	1	1
605	и здесь	3	1
606	искусства и	1	1
607	вот почему	1	1
608	таков например	1	1
609	последней основе	1	1
610	которым она	1	1
611	она всегда	1	1
612	эти планы	1	1
613	оно ни	1	1
614	как этот	1	1
615	и во	2	1
616	по типу	1	1
617	от них	1	1
618	как его	1	1
619	во всей	2	1
620	тотчас же	1	1
621	них в	1	1
622	внешнее и	1	1
623	в художественной	2	1
624	независимые от	2	1
625	земле это	1	1
626	в литературе	3	1
627	он действительно	1	1
628	наконец и	1	1
629	существенно и	3	1
630	но с	1	1
631	оно и	1	1
632	облик и	1	1
633	и одновременно	3	1
634	совсем не	1	1
635	мне кажется	1	1
636	тот же	2	1
637	проникнуть в	1	1
638	уже говорили	1	1
639	и действительно	1	1
640	даже если	1	1
641	поэтому и	2	1
642	всех его	1	1
643	сознания как	1	1
644	но ее	1	1
645	из поставленных	1	1
646	времени как	1	1
647	именно на	2	1
648	душу как	1	1
649	из которых	2	1
650	то и	2	1
651	только чисто	1	1
652	не знал	1	1
653	является не	3	1
654	на этих	1	1
655	изолированной личности	1	1
656	и наше	1	1
657	при помощи	1	1
658	его и	1	1
659	остаются в	1	1
660	время во	1	1
661	тут есть	1	1
662	всякую мысль	1	1
663	в пространстве	3	1
664	с собою	2	1
665	привела к	1	1
666	при всей	1	1
667	не о	1	1
668	друг друга	3	1
669	братьях карамазовых	1	1
670	у него	6	1
671	случае не	1	1
672	и во-вторых	1	1
673	она имеет	1	1
674	что основное	1	1
675	быть по	1	1
676	отношении что	1	1
677	к одной	1	1
678	и всякий	1	1
679	ее на	1	1
680	можно прямо	1	1
681	глубине и	1	1
682	одном месте	1	1
683	даже не	1	1
684	как у	2	1
685	стороны эта	1	1
686	здесь в	1	1
687	к которому	1	1
688	наконец в	2	1
689	и души	2	1
690	себя и	2	1
691	в живом	1	1
692	на ней	1	1
693	том отношении	1	1
694	говорит о	1	1
695	художественной форме	1	1
696	месте и	1	1
697	быть раскрыто	1	1
698	свободе и	1	1
699	превращается в	1	1
700	чтобы убедиться	1	1
701	из тех	2	1
702	ничем не	1	1
703	только момент	1	1
704	изображения в	3	1
705	его как	5	1
706	в руках	1	1
707	что обычно	1	1
708	не он	1	1
709	там где	6	1
710	время оно	1	1
711	и бывает	1	1
712	бы оно	1	1
713	вступает в	1	1
714	и противопоставить	1	1
715	только его	1	1
716	себе самому	3	1
717	совершенно в	1	1
718	над ним	1	1
719	слишком много	1	1
720	что за	1	1
721	который мы	1	1
722	слова слово	1	1
723	слова он	1	1
724	столкновение с	1	1
725	но вы	1	1
726	тому как	3	1
727	что весь	1	1
728	реальность и	1	1
729	по существу	4	1
730	лишь чисто	1	1
731	друг с	3	1
732	действительно не	1	1
733	ни одного	2	1
734	или другого	1	1
735	и всех	1	1
736	с этой	1	1
737	слова и	1	1
738	внешний мир	1	1
739	не об	3	1
740	является как	1	1
741	но для	2	1
742	это последнее	1	1
743	вообще все	1	1
744	о мире	1	1
745	например у	1	1
746	вне его	2	1
747	вопрос в	1	1
748	от человека	1	1
749	отсюда следует	1	1
750	не она	2	1
751	на задний	1	1
752	в его	24	1
753	мира и	7	1
754	человек и	2	1
755	функциями но	1	1
756	совершенно иной	1	1
757	чужой психики	1	1
758	себя самого	4	1
759	ее и	1	1
760	лишь как	5	1
761	у достоевского	24	1
762	тем более	1	1
763	у которого	1	1
764	конце концов	4	1
765	ибо в	1	1
766	мы не	2	1
767	и земли	2	1
768	все они	1	1
769	своей последней	1	1
770	я в	1	1
771	самосознание и	3	1
772	себе слово	1	1
773	не знает	1	1
774	равно как	1	1
775	самой своей	1	1
776	или иного	1	1
777	ко всему	1	1
778	из этого	1	1
779	перед нею	1	1
780	ли он	2	1
781	есть то	3	1
782	дана как	1	1
783	на своем	1	1
784	если же	2	1
785	в голову	1	1
786	но эти	2	1
787	особый тип	1	1
788	это в	2	1
789	как на	2	1
790	точно так	2	1
791	все что	3	1
792	гораздо более	1	1
793	слова это	1	1
