N	2gram	Losev_Vlad_2	Istorich
112	этой стороны	1	3
113	кроме того	9	3
114	хотя и	6	3
115	когда он	1	3
116	и наконец	4	3
117	из этих	3	3
118	в дальнейшем	5	3
119	на то	2	3
120	если он	1	3
121	и если	4	3
122	после этого	1	3
123	том чтобы	2	3
124	и по	2	3
125	его в	4	3
126	кажется что	2	3
127	в них	3	3
128	которой он	2	3
129	представление о	1	3
130	выше мы	1	3
131	в конце	13	3
132	он дает	2	3
133	но они	1	3
134	как мы	11	3
135	тогда когда	2	3
136	того как	2	3
137	не все	1	3
138	и его	6	3
139	связи с	8	3
140	должны быть	1	3
141	данном случае	2	3
142	не столько	3	3
143	здесь нет	1	3
144	него и	2	3
145	раньше чем	1	3
146	приходит к	2	3
147	не знаю	1	3
148	и она	2	3
149	в качестве	1	3
150	так что	5	3
151	уже в	3	3
152	при помощи	1	3
153	между прочим	7	3
154	возможно что	2	3
155	и даже	10	3
156	после смерти	4	3
157	с семьей	1	3
158	и стал	1	3
159	что мы	1	3
160	сих пор	1	3
161	но это	4	3
162	от него	1	3
163	с ней	2	3
164	не говорится	2	3
165	ее в	1	3
166	мы здесь	1	2
167	но тем	2	2
168	очень много	2	2
169	что эти	2	2
170	со своей	2	2
171	по его	1	2
172	его не	2	2
173	она ему	1	2
174	время как	2	2
175	взял его	1	2
176	и ее	1	2
177	пребывание в	1	2
178	того же	5	2
179	оказывается что	1	2
180	и на	4	2
181	что его	4	2
182	этим не	1	2
183	только после	2	2
184	его жены	1	2
185	к которой	1	2
186	если в	1	2
187	со стороны	4	2
188	не просто	1	2
189	что во	1	2
190	его на	3	2
191	с этим	5	2
192	которой они	1	2
193	перед нами	1	2
194	этом же	1	2
195	что по	1	2
196	в действительности	1	2
197	он на	2	2
198	но эта	1	2
199	в самом	2	2
200	та же	1	2
201	в которой	4	2
202	он в	1	2
203	все эти	5	2
204	во многих	2	2
205	думать что	1	2
206	еще один	2	2
207	им в	3	2
208	на его	4	2
209	три года	2	2
210	прочим и	2	2
211	на земле	2	2
212	так например	1	2
213	не будет	1	2
214	стороны не	1	2
215	где оно	1	2
216	раз он	1	2
217	было бы	9	2
218	должен был	3	2
219	и тем	1	2
220	общественного развития	1	2
221	ни в	7	2
222	сам он	1	2
223	этого не	2	2
224	здесь можно	2	2
225	можно найти	1	2
226	в котором	5	2
227	к этому	6	2
228	но он	3	2
229	есть еще	1	2
230	что этот	1	2
231	для нее	1	2
232	мы пока	2	2
233	она не	2	2
234	вплоть до	3	2
235	в то	9	2
236	что такое	1	2
237	на него	1	2
238	что вы	2	2
239	к ней	3	2
240	друг друга	2	2
241	во всем	1	2
242	не могут	1	2
243	это конечно	1	2
244	ему все	2	2
245	не единственная	1	2
246	и это	3	2
247	но по	2	2
248	однако дело	1	2
249	без всякого	2	2
250	то время	6	2
251	на том	1	2
252	об этой	1	2
253	все дело	1	2
254	другими словами	5	2
255	не содержит	1	2
256	там же	12	2
257	все его	1	2
258	тем более	3	2
259	если это	1	2
260	отца и	1	2
261	здесь не	4	2
262	тот же	5	2
263	по этому	1	2
264	этот вопрос	1	2
265	конечно не	4	2
266	уже не	3	2
267	только на	1	2
268	что не	2	2
269	или даже	1	2
270	из них	1	2
271	характерно что	1	2
272	ни с	2	2
273	мы знаем	4	2
274	не так	1	2
275	прежде всего	6	2
276	к ним	1	2
277	до сих	1	2
278	на этот	4	2
279	в каких	2	2
280	и др	1	2
281	ничем не	1	2
282	что из	1	2
283	в связи	8	2
284	ни за	1	2
285	как это	7	2
286	он говорит	1	2
287	в литературе	1	2
288	был в	2	2
289	это значит	2	2
290	довольно много	1	2
291	и от	2	2
292	и о	4	2
293	в основном	5	2
294	но для	1	2
295	в другое	1	2
296	он стал	1	2
297	но вот	3	2
298	в целях	1	2
299	сказать что	11	2
300	от всех	1	2
301	знаю что	1	2
302	во сне	2	2
303	от огня	1	2
304	точно так	3	2
305	они не	1	2
306	не прямо	1	1
307	цели но	2	1
308	отношения к	3	1
309	одним из	1	1
310	не имел	2	1
311	необходимо отметить	1	1
312	самом деле	1	1
313	как известно	1	1
314	от этой	1	1
315	к этой	2	1
316	нам кажется	3	1
317	между двумя	1	1
318	в чисто	2	1
319	из его	2	1
320	и больше	3	1
321	и ясный	1	1
322	не должны	1	1
323	хлеб и	1	1
324	это объяснение	1	1
325	в несколько	1	1
326	есть не	1	1
327	можно и	2	1
328	характер его	1	1
329	объявил что	1	1
330	этого нет	1	1
331	что если	2	1
332	в первый	1	1
333	бы что	1	1
334	ответить на	1	1
335	пока только	1	1
336	случаях так	1	1
337	в возможности	1	1
338	который был	2	1
339	но она	1	1
340	что иное	1	1
341	ее отцу	1	1
342	его никто	1	1
343	я не	4	1
344	мне более	1	1
345	как я	2	1
346	ему в	2	1
347	увидим ниже	2	1
348	в ней	4	1
349	большей частью	1	1
350	более или	3	1
351	дать ему	1	1
352	он был	6	1
353	в которых	1	1
354	бы то	1	1
355	его личной	1	1
356	признаки и	2	1
357	заключается не	1	1
358	своей работе	1	1
359	совсем не	4	1
360	то он	1	1
361	и сл	1	1
362	только тогда	2	1
363	он пишет	2	1
364	тут же	2	1
365	земле в	1	1
366	бог с	2	1
367	до наших	1	1
368	что два	1	1
369	не лишены	1	1
370	в поисках	1	1
371	во что	1	1
372	однако из	1	1
373	что имеет	1	1
374	заставить его	1	1
375	же с	13	1
376	независимо от	1	1
377	что именно	1	1
378	некоторое время	1	1
379	в своем	8	1
380	туда и	1	1
381	еще больше	1	1
382	и как	3	1
383	это тоже	2	1
384	и к	6	1
385	духа и	1	1
386	самом начале	1	1
387	и хотя	2	1
388	в этот	1	1
389	за собой	1	1
390	а последний	1	1
391	два обстоятельства	1	1
392	в целом	4	1
393	от меня	1	1
394	в этой	4	1
395	при новом	1	1
396	непосредственно перед	1	1
397	не могла	2	1
398	его но	1	1
399	бы от	1	1
400	он все	2	1
401	интерес представляет	1	1
402	и вот	3	1
403	для понимания	1	1
404	ему на	1	1
405	всех своих	1	1
406	и за	1	1
407	сделать из	1	1
408	в работе	2	1
409	то ни	1	1
410	же а	1	1
411	них не	1	1
412	а по	1	1
413	на все	2	1
414	и иногда	1	1
415	а как	1	1
416	с начала	2	1
417	надо считать	1	1
418	однако здесь	2	1
419	к области	1	1
420	но уже	2	1
421	до приезда	1	1
422	далеко не	1	1
423	для своего	1	1
424	на основании	1	1
425	с тем	2	1
426	особенно близок	1	1
427	со своими	1	1
428	уже есть	1	1
429	уже у	1	1
430	что такого	1	1
431	можно считать	1	1
432	здесь все	1	1
433	должно быть	3	1
434	не мог	8	1
435	когда в	1	1
436	с первых	1	1
437	или менее	3	1
438	ему во	1	1
439	бы на	1	1
440	но если	1	1
441	от своего	1	1
442	и при	2	1
443	в своей	5	1
444	при изучении	1	1
445	я его	3	1
446	взгляд на	1	1
447	и третий	1	1
448	и без	1	1
449	с точки	3	1
450	важным из	1	1
451	может сделать	1	1
452	что я	3	1
453	не путем	1	1
454	еще из	1	1
455	нельзя было	1	1
456	же читаем	1	1
457	не понимает	1	1
458	не могли	3	1
459	дом и	1	1
460	собой и	1	1
461	что сам	1	1
462	отправляется в	1	1
463	и то	5	1
464	по себе	5	1
465	куда он	1	1
466	и есть	2	1
467	то с	2	1
468	подтверждается и	1	1
469	не раз	1	1
470	чтобы иметь	1	1
471	важно что	1	1
472	как можно	1	1
473	почти никогда	1	1
474	дальше что	1	1
475	дело в	3	1
476	что их	1	1
477	к тебе	1	1
478	в день	1	1
479	того и	2	1
480	его от	1	1
481	и весь	1	1
482	по вопросу	2	1
483	при всем	1	1
484	оно есть	1	1
485	очень мало	1	1
486	того в	1	1
487	но дело	2	1
488	же он	1	1
489	в сознании	1	1
490	о большом	1	1
491	как будто	2	1
492	считавших что	1	1
493	мы и	1	1
494	ему не	1	1
495	перед ним	1	1
496	вот в	1	1
497	очень часто	1	1
498	было у	2	1
499	мы все	1	1
500	и другим	1	1
501	к тому	2	1
502	а что	2	1
503	за что	1	1
504	долго не	1	1
505	утверждать что	1	1
506	где он	3	1
507	приведем еще	1	1
508	для себя	5	1
509	оно может	1	1
510	лет с	1	1
511	и которая	1	1
512	вы не	2	1
513	назвал его	1	1
514	не могу	2	1
515	второй половине	2	1
516	будет сказать	1	1
517	сводится к	1	1
518	него самого	1	1
519	на той	1	1
520	но мы	1	1
521	и может	2	1
522	его самого	1	1
523	и сам	2	1
524	можно было	2	1
525	на нее	1	1
526	те же	3	1
527	не с	1	1
528	ясно что	1	1
529	можно понять	1	1
530	во многом	1	1
531	на которую	1	1
532	на обратном	2	1
533	которые он	1	1
534	можно только	1	1
535	во второй	2	1
536	том как	1	1
537	и с	14	1
538	если бы	1	1
539	которые можно	1	1
540	враждебность к	1	1
541	к своему	1	1
542	вот и	3	1
543	и та	1	1
544	никак не	3	1
545	можно сказать	4	1
546	а также	10	1
547	в пользу	1	1
548	обратном пути	2	1
549	вопросу о	1	1
550	и во	2	1
551	мне о	1	1
552	заметил что	1	1
553	и всю	1	1
554	всех народов	1	1
555	в его	11	1
556	именно в	4	1
557	которая и	1	1
558	знания и	1	1
559	о своих	1	1
560	в лице	1	1
561	и вышла	1	1
562	но тут	1	1
563	значит что	1	1
564	в современной	1	1
565	тех пор	1	1
566	как например	1	1
567	но с	1	1
568	всякого рода	6	1
569	дело с	1	1
570	в какой	1	1
571	и потому	2	1
572	те которые	1	1
573	бытия в	2	1
574	и кончая	1	1
575	он уже	5	1
576	однако то	1	1
577	часть этой	1	1
578	жизни и	6	1
579	жены в	1	1
580	а только	1	1
581	богом и	1	1
582	возвращается в	1	1
583	вот что	4	1
584	оказывается в	1	1
585	больше не	1	1
586	в жизни	1	1
587	в виде	3	1
588	в начале	4	1
589	сказал ему	2	1
590	а то	2	1
591	за ним	1	1
592	утверждал что	1	1
593	которые в	1	1
594	котором можно	1	1
595	себе в	2	1
596	и их	1	1
597	никто не	1	1
598	представлений о	1	1
599	здесь перед	1	1
600	не о	2	1
601	но что	5	1
602	кроме этих	1	1
603	к той	2	1
604	от того	1	1
605	без внимания	1	1
606	даже и	3	1
607	но из	2	1
608	для того	2	1
609	это будет	1	1
610	рядом с	1	1
611	кажется мне	1	1
612	и из	2	1
613	на ее	1	1
614	здесь в	2	1
615	а эти	1	1
616	для этого	1	1
617	на которые	1	1
618	мужчины и	1	1
619	смысла и	1	1
620	а на	1	1
621	его как	1	1
622	как видно	1	1
623	о чем	6	1
624	него не	1	1
625	под влиянием	3	1
626	та часть	2	1
627	во франции	1	1
628	все более	1	1
629	начиная с	2	1
630	до этого	1	1
631	i для	1	1
632	в самой	1	1
633	из трех	3	1
634	в него	1	1
635	или по	2	1
636	было по	1	1
637	поэтому если	1	1
638	требует от	1	1
639	xix века	1	1
640	мы опять	1	1
641	по своему	2	1
642	найти много	1	1
643	что же	8	1
644	и всей	1	1
645	начинал терять	1	1
646	действительно ли	1	1
647	упомянуть еще	1	1
648	уже сам	1	1
649	отнести и	1	1
650	этом случае	1	1
651	т п	1	1
652	ум и	1	1
653	от нас	2	1
654	н я	4	1
655	дела в	1	1
656	сознании и	1	1
657	в книге	1	1
658	вообще говоря	2	1
659	тоже может	1	1
660	и часто	2	1
661	тем и	1	1
662	мира и	1	1
663	и перед	1	1
664	этой веры	1	1
665	до нее	1	1
666	было на	1	1
667	еще более	3	1
668	даже после	2	1
669	или за	1	1
670	же к	1	1
671	от всего	1	1
672	хотя бы	3	1
673	свойства она	1	1
674	я в	3	1
675	же в	2	1
676	и непонятной	1	1
677	та что	1	1
678	бы с	2	1
679	он же	2	1
680	все еще	1	1
681	сведения о	3	1
682	первый раз	1	1
683	это делает	1	1
684	только как	1	1
685	обычно не	1	1
686	сколько угодно	2	1
687	религии и	1	1
688	будет в	1	1
689	из этого	5	1
690	в свое	1	1
691	эти слова	1	1
692	но эти	1	1
693	в частности	2	1
694	это в	3	1
695	и свою	1	1
696	можно назвать	2	1
697	в таком	3	1
698	такой же	1	1
