N	2gram	Bakhtin_Fr_4	Hudozhes
238	приходится на	1	2
239	потому что	1	2
240	точки зрения	4	2
241	между ними	2	2
242	и эта	2	2
243	сказать что	5	2
244	и внутренне	1	2
245	самое что	1	2
246	как на	2	2
247	разговоре с	1	2
248	тайны и	1	2
249	отношения к	1	1
250	и завершается	1	1
251	дел и	1	1
252	и сменяется	1	1
253	это и	5	1
254	перед лицом	2	1
255	свою жену	1	1
256	здесь и	3	1
257	и так	3	1
258	века в	1	1
259	также и	4	1
260	и людей	1	1
261	мы не	1	1
262	истины и	1	1
263	со смертью	1	1
264	не была	1	1
265	в сущности	6	1
266	время как	1	1
267	принадлежит к	1	1
268	жизни это	1	1
269	кто же	1	1
270	в каждой	1	1
271	это время	1	1
272	он был	2	1
273	на них	2	1
274	в различных	2	1
275	именно тем	1	1
276	то он	2	1
277	а он	1	1
278	в общем	1	1
279	в наиболее	1	1
280	нет и	1	1
281	за пределы	1	1
282	один и	2	1
283	в одной	2	1
284	в той	2	1
285	как к	3	1
286	хотя и	2	1
287	боли и	1	1
288	угодно и	1	1
289	и смеялась	1	1
290	его к	2	1
291	напомним что	1	1
292	нового и	1	1
293	самом начале	1	1
294	в герое	1	1
295	и детей	2	1
296	за собой	1	1
297	в разобранном	1	1
298	оттого что	3	1
299	в которой	4	1
300	он в	1	1
301	все эти	9	1
302	нами в	1	1
303	и тот	2	1
304	ее как	1	1
305	лица и	1	1
306	человек не	1	1
307	так сказать	2	1
308	жизнью и	1	1
309	из этой	1	1
310	мать и	1	1
311	однако он	1	1
312	в силу	1	1
313	также был	1	1
314	их в	2	1
315	на земле	1	1
316	на жизнь	1	1
317	смертью в	1	1
318	людей и	1	1
319	не бывает	1	1
320	но все	1	1
321	встречаются и	1	1
322	здесь мы	1	1
323	он просто	1	1
324	этом он	2	1
325	начинается словами	1	1
326	том случае	1	1
327	то есть	21	1
328	г в	1	1
329	и других	3	1
330	которого не	1	1
331	живых людей	1	1
332	то все	1	1
333	что один	1	1
334	эти два	1	1
335	даже в	1	1
336	почти единственным	1	1
337	делает его	1	1
338	видеть и	2	1
339	страстный любитель	1	1
340	жертву в	1	1
341	в самую	1	1
342	зубной боли	1	1
343	в слове	2	1
344	он и	5	1
345	были заняты	1	1
346	в один	2	1
347	не мог	2	1
348	колокольного звона	1	1
349	во время	10	1
350	себе с	1	1
351	и при	2	1
352	настаивая на	1	1
353	рассказа о	1	1
354	женщин и	4	1
355	наших дней	2	1
356	этом новом	1	1
357	где мы	1	1
358	нас увидеть	1	1
359	на месте	1	1
360	он понимал	1	1
361	эта как	1	1
362	на свою	1	1
363	знаем что	1	1
364	характерное для	1	1
365	образом и	3	1
366	но он	6	1
367	в конце	9	1
368	том же	2	1
369	и шесть	1	1
370	в словах	2	1
371	раз и	1	1
372	в атмосфере	6	1
373	преображается в	1	1
374	виду что	1	1
375	и начинает	1	1
376	что ему	1	1
377	самого начала	3	1
378	дело в	2	1
379	только из	1	1
380	своего героя	1	1
381	же его	1	1
382	чем не	1	1
383	земли в	1	1
384	например не	1	1
385	был в	1	1
386	найти в	1	1
387	как два	1	1
388	на язык	1	1
389	в самой	1	1
390	учения о	2	1
391	ему было	1	1
392	как она	1	1
393	хочет быть	1	1
394	не столь	1	1
395	в разговоре	1	1
396	это также	1	1
397	характер с	2	1
398	похож на	1	1
399	числе и	2	1
400	бы он	1	1
401	на это	1	1
402	при анализе	1	1
403	а затем	3	1
404	он вовсе	1	1
405	эпизода в	2	1
406	в себя	2	1
407	с самого	3	1
408	всей своей	1	1
409	в дальнейшем	3	1
410	на нее	1	1
411	времени и	2	1
412	особенно в	3	1
413	когда его	1	1
414	еще в	1	1
415	жизнь и	4	1
416	был не	1	1
417	и всякого	1	1
418	с этого	1	1
419	собой и	1	1
420	остановимся на	1	1
421	с утра	1	1
422	не случайна	1	1
423	в разных	3	1
424	образом в	3	1
425	и здесь	3	1
426	обновления жизни	1	1
427	т.п в	2	1
428	как сам	1	1
429	но мы	2	1
430	и что	1	1
431	как было	1	1
432	чтобы обманывать	1	1
433	нас в	1	1
434	все в	2	1
435	и откуда	1	1
436	из толпы	1	1
437	а у	1	1
438	будто он	2	1
439	и всякая	1	1
440	в третьем	1	1
441	не одна	1	1
442	в другой	2	1
443	еще более	1	1
444	которая и	1	1
445	вся жизнь	1	1
446	того что	3	1
447	стало в	1	1
448	быть и	1	1
449	по своей	3	1
450	но с	1	1
451	с себя	1	1
452	оно и	1	1
453	и одновременно	4	1
454	и потому	1	1
455	они даже	1	1
456	к отцу	1	1
457	но как	3	1
458	на мир	1	1
459	это же	2	1
460	травестирован в	1	1
461	похожа на	1	1
462	временем и	2	1
463	со всеми	1	1
464	для всех	1	1
465	в серьезных	1	1
466	уже в	2	1
467	на свое	1	1
468	эта особенность	1	1
469	него и	1	1
470	анализе его	1	1
471	превращаются в	1	1
472	к своим	1	1
473	их как	2	1
474	или даже	1	1
475	ведь это	3	1
476	так как	7	1
477	то время	2	1
478	независимо от	1	1
479	он мог	1	1
480	этом отношении	1	1
481	от того	1	1
482	на том	1	1
483	без того	1	1
484	ней и	1	1
485	и даже	3	1
486	живой и	2	1
487	о своей	2	1
488	и т.п	12	1
489	эта характеристика	1	1
490	и точно	1	1
491	выступает в	1	1
492	церкви и	3	1
493	и стал	1	1
494	всему что	1	1
495	у меня	2	1
496	на которых	1	1
497	до конца	5	1
498	с которым	1	1
499	там где	3	1
500	эпизод и	1	1
501	мы пока	1	1
502	стороны в	2	1
503	уже давно	2	1
504	и она	1	1
505	даже своего	1	1
506	эти слова	1	1
507	всех людей	1	1
508	теперь когда	1	1
509	это своего	2	1
510	ему по	1	1
511	на свете	2	1
512	с этой	1	1
513	глава третья	1	1
514	с уксусом	1	1
515	слова и	1	1
516	еще раз	2	1
517	в условиях	1	1
518	но это	4	1
519	неотделимы от	2	1
520	в аспекте	1	1
521	и весело	2	1
522	отступления от	1	1
523	по дороге	1	1
524	к которому	2	1
525	которых он	2	1
526	на пол	1	1
527	в пределе	3	1
528	мира и	4	1
529	который бы	1	1
530	на дворе	1	1
531	интерес к	1	1
532	день то	1	1
533	на языке	3	1
534	слита с	1	1
535	первый раз	1	1
536	другой стороны	3	1
537	но когда	1	1
538	почему он	1	1
539	из этого	2	1
540	только о	1	1
541	в действительности	1	1
542	а я	1	1
543	случае если	1	1
544	в своих	2	1
545	том числе	3	1
546	это в	2	1
547	к этому	2	1
548	в таком	1	1
