N	2gram	Vygotskiy__7	Hudozhes
273	отличием внутренней	1	1
274	строя речи	1	1
275	в каждый	1	1
276	общение с	1	1
277	в сущности	9	1
278	что иное	1	1
279	подлежащее к	1	1
280	никогда не	4	1
281	но напротив	2	1
282	зависимости от	1	1
283	не что	1	1
284	момент в	3	1
285	другим в	1	1
286	между собой	6	1
287	иное как	1	1
288	столь же	2	1
289	в существовании	1	1
290	время в	2	1
291	что его	2	1
292	и доказать	1	1
293	место слияние	1	1
294	связи между	5	1
295	во внешнем	1	1
296	их расположение	1	1
297	от внешней	6	1
298	собственный голос	1	1
299	одном и	1	1
300	для других	15	1
301	с совершенно	1	1
302	более как	1	1
303	быть так	1	1
304	и будет	1	1
305	оно является	1	1
306	друг от	2	1
307	что они	10	1
308	на основе	1	1
309	отнюдь не	1	1
310	мере в	2	1
311	речи именно	3	1
312	в центре	1	1
313	от друга	2	1
314	о разных	1	1
315	перед нами	2	1
316	образом с	1	1
317	что по	2	1
318	тем же	5	1
319	самом начале	3	1
320	и свою	1	1
321	к построению	1	1
322	от этого	1	1
323	могли бы	5	1
324	к чему	1	1
325	говорят о	1	1
326	привести к	3	1
327	что это	6	1
328	состоит как	1	1
329	контакт между	1	1
330	из этих	3	1
331	одном случае	1	1
332	этим моментам	1	1
333	в известном	2	1
334	раз в	2	1
335	нас на	1	1
336	отношение между	4	1
337	вокализация не	1	1
338	ее как	1	1
339	на то	4	1
340	не могла	2	1
341	в случае	2	1
342	на его	2	1
343	что она	8	1
344	время и	1	1
345	все это	3	1
346	ключ к	1	1
347	при виде	1	1
348	вытекающее из	1	1
349	наличия в	1	1
350	в первую	1	1
351	в понимании	1	1
352	по ту	1	1
353	с нашим	1	1
354	как пишет	1	1
355	отношений между	3	1
356	содержит в	3	1
357	чтобы в	1	1
358	подобно тому	1	1
359	является не	2	1
360	заключает в	1	1
361	фразы с	1	1
362	самого процесса	1	1
363	а затем	2	1
364	что все	2	1
365	в совершенно	1	1
366	речь в	4	1
367	и внутренняя	1	1
368	а по	2	1
369	для своей	1	1
370	и внутренне	1	1
371	а как	1	1
372	это было	1	1
373	первую очередь	1	1
374	и логические	1	1
375	и семантической	1	1
376	было бы	6	1
377	не совпадает	3	1
378	по этому	4	1
379	делает его	1	1
380	особое отношение	1	1
381	соответствии с	1	1
382	он и	1	1
383	как целого	1	1
384	обратимся к	3	1
385	ее внутренней	1	1
386	соотношения этих	1	1
387	речи от	5	1
388	в такой	4	1
389	и без	1	1
390	в котором	4	1
391	что от	1	1
392	одним и	2	1
393	от его	1	1
394	не путем	1	1
395	и другого	2	1
396	субъективной и	1	1
397	этого переживания	1	1
398	этих моментов	1	1
399	другом и	1	1
400	друг другу	3	1
401	ли я	1	1
402	в прошлом	1	1
403	в конце	4	1
404	до минимума	1	1
405	том же	2	1
406	отношение есть	1	1
407	это скорее	1	1
408	мы встречаемся	1	1
409	нас к	6	1
410	приводят к	2	1
411	поэтому у	1	1
412	между людьми	1	1
413	что говорится	2	1
414	но для	2	1
415	она могла	1	1
416	не имеет	2	1
417	на котором	3	1
418	что такое	1	1
419	к изучению	3	1
420	речи вокализация	1	1
421	и внутренней	1	1
422	но только	3	1
423	ситуацию в	1	1
424	нельзя не	2	1
425	того и	2	1
426	казалось бы	2	1
427	и объективной	1	1
428	только и	3	1
429	в самой	3	1
430	при наличии	1	1
431	своей природе	4	1
432	не говорит	1	1
433	и является	3	1
434	связи с	4	1
435	в центр	2	1
436	из того	3	1
437	внутренней жизни	1	1
438	не по	4	1
439	как будто	1	1
440	и делает	2	1
441	в каком	1	1
442	предикативность как	1	1
443	только мы	1	1
444	и здесь	2	1
445	деятельности и	3	1
446	в момент	4	1
447	разрыв между	2	1
448	поэтому не	1	1
449	он еще	1	1
450	во внешних	1	1
451	ли не	2	1
452	и развития	1	1
453	в ситуации	7	1
454	из всего	1	1
455	как мы	14	1
456	значения и	3	1
457	точно так	2	1
458	этой фразе	1	1
459	к общему	2	1
460	ни одно	1	1
461	языка и	1	1
462	в собственном	3	1
463	своей полноте	1	1
464	мысль о	1	1
465	человеческого сознания	2	1
466	но мы	3	1
467	зрения не	1	1
468	то время	2	1
469	значение в	2	1
470	совершается как	1	1
471	которая служит	1	1
472	не содержит	1	1
473	переход к	1	1
474	здесь как	2	1
475	с внутренним	1	1
476	для этого	3	1
477	остановимся на	1	1
478	деятельности в	2	1
479	к языку	1	1
480	не случайна	1	1
481	из других	1	1
482	первое слово	1	1
483	ситуации и	2	1
484	незаметно для	1	1
485	о коммуникативной	1	1
486	и поэтому	1	1
487	сказанного выше	1	1
488	не означает	3	1
489	внимание на	2	1
490	после того	1	1
491	вследствие того	1	1
492	нее нет	2	1
493	как внутреннее	1	1
494	эти два	1	1
495	нуждается в	3	1
496	от одного	2	1
497	в другой	1	1
498	как внутренняя	1	1
499	речи есть	3	1
500	существует как	1	1
501	для установления	1	1
502	существует не	1	1
503	внутренней стороны	1	1
504	известном смысле	2	1
505	с той	1	1
506	на которой	1	1
507	все люди	1	1
508	один из	2	1
509	но с	2	1
510	есть процесс	1	1
511	мы видим	3	1
512	и развитием	1	1
513	дело с	1	1
514	этом состоит	1	1
515	в какой	6	1
516	в природу	1	1
517	жить и	1	1
518	со всеми	2	1
519	с которыми	2	1
520	так что	4	1
521	значения слов	3	1
522	если мы	5	1
523	всем его	2	1
524	то и	4	1
525	мышления и	9	1
526	из них	1	1
527	за ним	1	1
528	себе в	5	1
529	представить себе	3	1
530	ведь это	2	1
531	мы находим	3	1
532	и против	2	1
533	по одним	1	1
534	не для	1	1
535	у нее	5	1
536	так как	14	1
537	и от	4	1
538	тому же	1	1
539	к ним	1	1
540	ту сторону	1	1
541	бытия и	1	1
542	должен был	1	1
543	процессы которые	1	1
544	различных способах	2	1
545	представленных в	1	1
546	как такового	2	1
547	его мысли	2	1
548	по тем	2	1
549	представляют собой	1	1
550	не было	1	1
551	природу каждой	1	1
552	нашем примере	1	1
553	этом пути	1	1
554	на ее	2	1
555	по своим	2	1
556	в уме	2	1
557	значений и	3	1
558	такого понимания	1	1
559	наконец в	2	1
560	перед ним	1	1
561	не переставая	1	1
562	во внешней	4	1
563	что не	2	1
564	не мыслится	1	1
565	что для	2	1
566	к более	1	1
567	противоречие между	2	1
568	в соответствии	1	1
569	природе и	2	1
570	с которым	1	1
571	только самим	1	1
572	же точно	3	1
573	что несмотря	1	1
574	своей структуре	3	1
575	и том	1	1
576	мы встречаем	1	1
577	и слово	3	1
578	его как	1	1
579	в одно	1	1
580	в связи	1	1
581	речи хотя	2	1
582	как ни	1	1
583	свести к	1	1
584	только к	2	1
585	даже при	1	1
586	вместе с	12	1
587	в одной	3	1
588	и приобретает	2	1
589	одну из	1	1
590	не могут	4	1
591	обратил внимание	1	1
592	другу и	2	1
593	он говорит	1	1
594	этот круг	1	1
595	этого слова	3	1
596	будущее в	2	1
597	сводится до	1	1
598	одновременно с	1	1
599	тому как	1	1
600	речи приводит	1	1
601	в наличии	1	1
602	в семантической	2	1
603	в состоянии	1	1
604	никем не	2	1
605	степени и	1	1
606	быть не	1	1
607	с этой	5	1
608	этом случае	14	1
609	в ранг	1	1
610	необходимым условием	1	1
611	той мере	2	1
612	только для	1	1
613	как любая	1	1
614	в резком	1	1
615	этом и	2	1
616	все же	6	1
617	отклонения от	1	1
618	самое существенное	1	1
619	каждой из	3	1
620	за его	1	1
621	общими для	1	1
622	напротив как	1	1
623	если не	1	1
624	совершается в	3	1
625	отношений и	1	1
626	что делает	2	1
627	она может	2	1
628	в пределе	3	1
629	видно из	2	1
630	в результате	1	1
631	о котором	1	1
632	в отдельных	1	1
633	больше и	2	1
634	и постепенное	1	1
635	для нас	2	1
636	идет не	1	1
637	бы в	5	1
638	особенности в	2	1
639	с не	1	1
640	своем значении	2	1
641	между вещами	1	1
642	все они	1	1
643	своей внутренней	2	1
644	предмета и	1	1
645	же в	1	1
646	но если	2	1
647	но всегда	2	1
648	не есть	4	1
649	к самому	1	1
650	имеет в	3	1
651	может и	2	1
652	о своем	2	1
653	а внутри	1	1
654	определенный смысл	1	1
655	жизни а	1	1
656	внутреннее единство	2	1
657	одновременно и	2	1
658	сказать нечто	2	1
659	который в	1	1
660	представлена в	1	1
661	включает в	1	1
662	всего в	2	1
663	котором по	1	1
664	ее в	8	1
665	видим в	1	1
666	и другие	1	1
667	в своих	2	1
668	по поводу	1	1
669	все что	6	1
670	этой точки	4	1
671	они не	1	1
672	которая не	1	1
