N	2gram	Vygotskiy__5	VeschiIm
138	с этим	2	4
139	самый смысл	1	4
140	в своем	6	4
141	с чем	1	4
142	же не	2	4
143	и мы	16	4
144	как и	6	4
145	между собою	1	4
146	что значит	1	4
147	с точки	2	4
148	что есть	2	4
149	должен быть	2	4
150	и о	3	4
151	то или	1	4
152	только то	1	4
153	о том	10	4
154	с другой	9	4
155	что и	3	4
156	быть и	2	4
157	этот вопрос	4	4
158	из них	2	4
159	тем что	6	4
160	и даже	2	4
161	как же	1	4
162	и потому	5	4
163	мы говорим	1	4
164	в данном	3	4
165	в отдельности	1	4
166	как только	4	4
167	не существует	3	4
168	и все	4	4
169	от того	4	4
170	между ними	2	4
171	есть то	2	4
172	сам по	3	3
173	самом деле	8	3
174	к другому	2	3
175	отношения к	2	3
176	с в	1	3
177	если я	2	3
178	мы имеем	8	3
179	не важно	1	3
180	бы что	1	3
181	вопрос о	3	3
182	только это	1	3
183	из того	3	3
184	собою и	1	3
185	не то	1	3
186	более или	1	3
187	себе не	2	3
188	вопроса о	2	3
189	в нем	7	3
190	по самому	2	3
191	на этом	6	3
192	могла бы	1	3
193	по смыслу	1	3
194	в жизни	1	3
195	сущность и	1	3
196	несмотря на	5	3
197	или менее	1	3
198	в своей	4	3
199	все это	2	3
200	есть еще	1	3
201	их в	1	3
202	вбирает в	1	3
203	и другое	2	3
204	тогда когда	1	3
205	ее с	1	3
206	в основе	7	3
207	само по	2	3
208	того чтобы	20	3
209	к ней	1	3
210	ему не	1	3
211	ни о	1	3
212	к себе	1	3
213	к тому	8	3
214	всегда есть	1	3
215	на это	1	3
216	без всякого	1	3
217	в собственном	1	3
218	так и	3	3
219	и вообще	1	3
220	можно сказать	2	3
221	но когда	1	3
222	есть тоже	1	3
223	один из	5	3
224	мы видим	8	3
225	тот же	3	3
226	что он	17	3
227	но как	1	3
228	только на	4	3
229	мы находим	2	3
230	в одном	2	3
231	отношение к	1	3
232	мы возьмем	1	3
233	даже и	2	3
234	никогда не	9	3
235	раньше мы	1	3
236	эти две	3	3
237	а с	5	3
238	вместе с	12	3
239	что именно	5	3
240	в той	3	3
241	тому как	1	3
242	да и	1	3
243	тогда что	1	3
244	она может	1	3
245	это может	2	3
246	бы в	5	3
247	и ни	2	3
248	тем более	1	3
249	хотя бы	3	3
250	я в	1	3
251	нем нет	1	2
252	от этого	1	2
253	в сфере	1	2
254	как это	7	2
255	и значит	1	2
256	тем же	3	2
257	ту же	2	2
258	из его	1	2
259	поэтому и	1	2
260	мы уже	6	2
261	той же	3	2
262	как мы	5	2
263	иметь никакого	1	2
264	оба эти	2	2
265	но она	2	2
266	с но	2	2
267	конечно и	1	2
268	себе что	1	2
269	как смысл	1	2
270	мы будем	1	2
271	а только	1	2
272	не все	1	2
273	себе и	2	2
274	тут же	1	2
275	и таким	2	2
276	как в	3	2
277	может состояться	1	2
278	и нет	1	2
279	что ее	1	2
280	себе совершенно	1	2
281	когда он	5	2
282	в каком-то	1	2
283	что на	3	2
284	то в	1	2
285	себе как	1	2
286	я имею	1	2
287	образом и	2	2
288	приводит к	2	2
289	остановиться на	1	2
290	и если	6	2
291	он не	3	2
292	о которой	1	2
293	для того	20	2
294	в силу	3	2
295	и вот	2	2
296	существует и	1	2
297	но все	2	2
298	в одну	1	2
299	а затем	2	2
300	и может	1	2
301	различие между	1	2
302	об этом	3	2
303	то есть	13	2
304	на этой	1	2
305	от одного	2	2
306	и тем	6	2
307	только одно	1	2
308	ни в	3	2
309	но уже	1	2
310	все равно	2	2
311	и уже	3	2
312	не мог	1	2
313	меняется и	1	2
314	бы к	1	2
315	другой вопрос	1	2
316	признать что	1	2
317	где она	1	2
318	и эти	1	2
319	же мы	1	2
320	тому что	8	2
321	бы на	2	2
322	но они	1	2
323	с которой	2	2
324	что ему	2	2
325	дело в	2	2
326	на него	1	2
327	но только	3	2
328	чем не	2	2
329	казалось бы	4	2
330	это совершенно	2	2
331	в разных	1	2
332	как она	4	2
333	и его	6	2
334	ничто не	1	2
335	для такого	1	2
336	если же	2	2
337	оно может	1	2
338	данном случае	3	2
339	и когда	9	2
340	с собой	1	2
341	не с	2	2
342	мог бы	2	2
343	является в	2	2
344	находится в	2	2
345	в виду	4	2
346	именно потому	3	2
347	но к	1	2
348	и та	2	2
349	никак не	6	2
350	основе своей	1	2
351	и во	1	2
352	заключается в	8	2
353	и можно	2	2
354	еще более	1	2
355	и существенным	1	2
356	обе эти	2	2
357	что только	1	2
358	ее смысл	1	2
359	в качестве	2	2
360	можно выразить	1	2
361	о взаимоотношении	1	2
362	мы получим	2	2
363	не из	1	2
364	совершенно тождественны	1	2
365	но совершенно	1	2
366	его и	1	2
367	мы можем	7	2
368	о которых	2	2
369	на ее	1	2
370	не годится	1	2
371	превращается в	1	2
372	о чем	4	2
373	ближе к	1	2
374	если не	1	2
375	в частности	4	2
376	говорится о	2	2
377	как вещь	2	2
378	мы говорили	4	2
379	в первой	1	2
380	смысл в	1	2
381	привело бы	1	2
382	но именно	1	2
383	ни к	1	2
384	же оно	1	2
385	находим в	1	2
386	к ее	1	2
387	вопрос как	1	2
388	может и	1	2
389	состоит из	1	2
390	была бы	3	2
391	от всех	1	2
392	что то	1	2
393	но еще	2	2
394	в своих	5	2
395	так же	13	2
396	во всяком	1	2
397	этой точки	1	2
398	говорили о	1	1
399	ли мы	2	1
400	речь идет	1	1
401	правы когда	1	1
402	воображении и	1	1
403	с с	1	1
404	же как	2	1
405	связана с	1	1
406	своих свойств	1	1
407	только потому	1	1
408	с ни	1	1
409	к полному	1	1
410	идет о	1	1
411	мы имели	1	1
412	что когда	2	1
413	чего не	1	1
414	от самого	1	1
415	из самых	2	1
416	по преимуществу	2	1
417	она все	2	1
418	что эти	2	1
419	исходит из	4	1
420	выражается в	1	1
421	все те	1	1
422	едва ли	2	1
423	это такой	1	1
424	с таким	2	1
425	в зависимости	6	1
426	для своего	1	1
427	что если	6	1
428	которую мы	2	1
429	ясности и	1	1
430	в которой	3	1
431	говоря и	1	1
432	из своих	1	1
433	тогда они	1	1
434	можно различить	1	1
435	но по	1	1
436	он как	2	1
437	в каждый	1	1
438	должен признать	1	1
439	время как	2	1
440	в полной	2	1
441	вместо того	1	1
442	что существует	1	1
443	уже в	6	1
444	и реальным	1	1
445	проявляется в	1	1
446	и говорить	1	1
447	на другом	1	1
448	это различение	2	1
449	и на	3	1
450	между собой	2	1
451	этом единстве	1	1
452	первый план	3	1
453	это действительно	2	1
454	три плана	1	1
455	именно для	1	1
456	с его	2	1
457	видим таким	1	1
458	возможности и	1	1
459	конечно это	1	1
460	ними в	1	1
461	говорит нам	1	1
462	то мы	1	1
463	ощущения и	1	1
464	могло быть	1	1
465	бы иметь	1	1
466	с трудом	1	1
467	если в	1	1
468	ответ на	5	1
469	искусство в	1	1
470	с совершенно	2	1
471	совершенно ясно	7	1
472	отличие от	2	1
473	мы теперь	1	1
474	форме и	1	1
475	один и	1	1
476	которые не	1	1
477	но требует	1	1
478	пониманию и	1	1
479	сознательно и	1	1
480	зрения которая	1	1
481	целое из	1	1
482	стороны и	4	1
483	как нам	1	1
484	перед нами	2	1
485	и где	1	1
486	хотя и	1	1
487	всех предыдущих	1	1
488	мы различаем	1	1
489	и к	4	1
490	и свою	1	1
491	ее здесь	1	1
492	о самом	1	1
493	еще на	1	1
494	бы с	1	1
495	все эти	2	1
496	представления не	1	1
497	учение о	1	1
498	в этой	5	1
499	еще один	2	1
500	зависимости от	7	1
501	жизнь как	1	1
502	тому же	1	1
503	как он	2	1
504	делает не	1	1
505	главным образом	1	1
506	при этом	8	1
507	она еще	2	1
508	знали что	1	1
509	же существует	1	1
510	в понимании	1	1
511	и совершенно	4	1
512	он должен	8	1
513	этого вопроса	1	1
514	не к	1	1
515	не как	3	1
516	этой точке	1	1
517	том чтобы	2	1
518	мало того	1	1
519	которые только	1	1
520	одной и	2	1
521	его от	1	1
522	гораздо большее	1	1
523	однако в	1	1
524	именно это	4	1
525	подход к	1	1
526	выражение и	1	1
527	они должны	1	1
528	но чувство	1	1
529	обе они	1	1
530	до последней	1	1
531	того или	1	1
532	может стать	1	1
533	такова природа	1	1
534	должен был	4	1
535	сказывается в	1	1
536	что сама	1	1
537	во многом	1	1
538	о характере	1	1
539	в них	4	1
540	далеко не	1	1
541	которые тут	1	1
542	бы было	1	1
543	и вне	1	1
544	смысле или	1	1
545	одна другую	1	1
546	и значения	1	1
547	тождественны во-вторых	1	1
548	видим как	1	1
549	о принципе	1	1
550	и того	2	1
551	со всей	1	1
552	же я	1	1
553	одного и	2	1
554	нет никакого	1	1
555	энергии в	2	1
556	на первый	2	1
557	зрения можно	1	1
558	этом случае	2	1
559	нас не	2	1
560	мы замечаем	1	1
561	именно и	1	1
562	представить себе	2	1
563	в котором	2	1
564	и окажется	1	1
565	то для	1	1
566	момент который	1	1
567	представление о	1	1
568	должно существовать	1	1
569	вопрос но	1	1
570	явление жизни	1	1
571	в отличие	2	1
572	не учитывает	1	1
573	которые для	1	1
574	строго говоря	2	1
575	стало быть	1	1
576	но эта	1	1
577	и закон	1	1
578	на другую	1	1
579	что никакой	1	1
580	какое бы	1	1
581	не могли	4	1
582	уже сказали	1	1
583	даже в	1	1
584	заставляет его	1	1
585	сам он	1	1
586	нас к	1	1
587	и очень	1	1
588	что сущность	1	1
589	с необычайной	1	1
590	что эта	4	1
591	что с	6	1
592	иной раз	1	1
593	имеет свое	1	1
594	от нас	2	1
595	же самую	2	1
596	не имеет	1	1
597	говорят и	1	1
598	с и	5	1
599	взглянуть на	1	1
600	достигает своего	2	1
601	к такому	1	1
602	это еще	1	1
603	действительно трудно	1	1
604	этим он	3	1
605	больше чем	1	1
606	и вместо	1	1
607	под этим	1	1
608	находятся в	3	1
609	учения о	3	1
610	всего на	1	1
611	и сильно	1	1
612	что самое	2	1
613	явление в	1	1
614	видим что	3	1
615	и является	1	1
616	сводится к	5	1
617	в сознании	1	1
618	эти три	2	1
619	отталкивается от	1	1
620	которое не	1	1
621	только с	1	1
622	две совершенно	1	1
623	в каком	3	1
624	с другом	3	1
625	всех прочих	1	1
626	и оно	1	1
627	является то	2	1
628	они несомненно	1	1
629	поэтому не	1	1
630	нет ни	2	1
631	не могут	3	1
632	его нужно	1	1
633	могут быть	8	1
634	лежит и	1	1
635	указать на	1	1
636	его значение	1	1
637	отказаться от	1	1
638	ничего общего	1	1
639	всегда в	1	1
640	в применении	1	1
641	обычно в	1	1
642	нас от	1	1
643	более не	1	1
644	в конце	4	1
645	как не	1	1
646	что составляет	1	1
647	только при	1	1
648	всякое чувство	2	1
649	и от	1	1
650	как по	1	1
651	только не	5	1
652	уже с	1	1
653	с самого	3	1
654	то время	1	1
655	идет речь	3	1
656	ее жизнь	1	1
657	дано в	1	1
658	однако эта	2	1
659	на том	2	1
660	если они	1	1
661	то как	1	1
662	что у	3	1
663	в другом	3	1
664	имею в	1	1
665	образом два	1	1
666	реальной жизни	1	1
667	к самой	1	1
668	такое понимание	2	1
669	подойти к	1	1
670	когда в	2	1
671	но никак	1	1
672	совершенно невозможно	1	1
673	быть может	1	1
674	или иной	2	1
675	уже сейчас	1	1
676	из основных	1	1
677	о нем	1	1
678	искусства и	5	1
679	или от	1	1
680	говорит об	1	1
681	за пределами	1	1
682	понимая что	1	1
683	что существуют	1	1
684	нас в	1	1
685	связь между	2	1
686	язык и	1	1
687	вообще тут	1	1
688	с вами	1	1
689	остановиться только	1	1
690	нуждается в	1	1
691	на одном	4	1
692	вслед за	1	1
693	в теории	1	1
694	если взять	1	1
695	не зная	1	1
696	это приводит	1	1
697	в сферу	2	1
698	другое не	1	1
699	очень понятно	1	1
700	что здесь	3	1
701	этом смысле	2	1
702	которое было	1	1
703	сделать это	1	1
704	в двух	5	1
705	понимание этого	1	1
706	в поэтическом	1	1
707	говорили выше	2	1
708	в какой	1	1
709	чувство не	2	1
710	которое мы	3	1
711	и так	2	1
712	на несколько	1	1
713	не было	1	1
714	таком понимании	1	1
715	с одной	12	1
716	образом что	3	1
717	именно на	5	1
718	и событий	1	1
719	конечно не	1	1
720	не можем	4	1
721	всех наших	1	1
722	эти и	1	1
723	оно в	2	1
724	в виде	1	1
725	в начале	1	1
726	значит быть	1	1
727	раз я	1	1
728	от других	1	1
729	то этот	1	1
730	при помощи	1	1
731	очевидно что	2	1
732	слова в	1	1
733	сами по	2	1
734	вовсе не	3	1
735	подходим к	1	1
736	и фантазии	1	1
737	не о	1	1
738	центральное и	1	1
739	у него	3	1
740	значит если	1	1
741	к той	1	1
742	ее на	1	1
743	в других	1	1
744	время на	2	1
745	в очень	1	1
746	постоянно меняется	1	1
747	до сих	5	1
748	и эту	1	1
749	не обязательно	1	1
750	которых мы	4	1
751	к которым	2	1
752	мы еще	1	1
753	души и	1	1
754	говорит о	4	1
755	в некоторых	1	1
756	одной стороны	12	1
757	и самый	2	1
758	так это	1	1
759	к таким	1	1
760	есть лишь	1	1
761	его как	1	1
762	как ни	4	1
763	же точно	6	1
764	когда она	3	1
765	с которым	3	1
766	этот принцип	1	1
767	уже давно	4	1
768	нет ничего	1	1
769	раньше всего	1	1
770	нами как	1	1
771	где эта	1	1
772	и законченной	1	1
773	что каждый	1	1
774	смысл который	1	1
775	который бы	1	1
776	или по	1	1
777	чтобы мы	1	1
778	верно что	3	1
779	результате мы	1	1
780	совершенно в	1	1
781	этот смысл	1	1
782	нечто гораздо	1	1
783	из которых	4	1
784	он говорит	3	1
785	смысле этого	1	1
786	применении к	1	1
787	им не	1	1
788	и смысла	1	1
789	же чисто	1	1
790	по существу	2	1
791	друг с	3	1
792	и другой	1	1
793	в состоянии	3	1
794	лежит в	1	1
795	к проблеме	1	1
796	том смысле	1	1
797	мы сказали	1	1
798	указанием на	1	1
799	поэтому когда	1	1
800	этого слова	1	1
801	в любом	1	1
802	как из	3	1
803	сих пор	5	1
804	заставляет нас	3	1
805	стоит только	5	1
806	но для	1	1
807	из чего	1	1
808	нами уже	1	1
809	переживания и	1	1
810	совершенно верно	4	1
811	не является	2	1
812	являются не	1	1
813	от той	2	1
814	решить вопрос	1	1
815	или в	6	1
816	имеет дело	4	1
817	его с	2	1
818	о котором	6	1
819	эта точка	1	1
820	тогда уже	1	1
821	у них	1	1
822	не понимая	1	1
823	и смысл	1	1
824	конце концов	2	1
825	мы должны	3	1
826	существует ли	1	1
827	исключительно в	1	1
828	очень хорошо	2	1
829	этих элементов	1	1
830	статически и	1	1
831	к самому	2	1
832	одной из	1	1
833	в моем	1	1
834	и банальную	1	1
835	то понимание	1	1
836	другой стороны	5	1
837	существует в	1	1
838	что угодно	1	1
839	они все	1	1
840	дело с	5	1
841	что мало	1	1
842	как есть	1	1
843	к его	1	1
844	это положение	1	1
845	по одному	1	1
846	жизни а	1	1
847	мы увидим	9	1
848	из этого	2	1
849	только о	2	1
850	сила и	1	1
851	в действительности	1	1
852	к чисто	1	1
853	своих частей	1	1
854	то оно	1	1
855	и эта	2	1
856	в противоположность	2	1
857	к этому	3	1
858	можно назвать	1	1
859	в таком	3	1
860	гораздо более	2	1
861	не имеющее	1	1
