N	2gram	Trubetskoy_1	Psycholo
133	данном случае	3	4
134	и сам	2	4
135	и поэтому	2	4
136	никак не	1	4
137	между тем	12	4
138	мы видим	1	4
139	из них	5	4
140	от того	3	4
141	таким путем	1	4
142	а на	1	4
143	когда она	1	4
144	наряду с	1	4
145	с этой	3	4
146	случае если	5	4
147	при таком	2	4
148	и все	7	4
149	а в	3	4
150	совершенно не	3	4
151	из этого	6	4
152	жизни и	2	4
153	например в	1	3
154	и то	4	3
155	приходит к	1	3
156	на тех	1	3
157	мы не	1	3
158	время как	1	3
159	то это	1	3
160	во всех	10	3
161	но как	2	3
162	а только	1	3
163	в общем	6	3
164	которые не	3	3
165	что именно	1	3
166	как к	5	3
167	на нас	3	3
168	и к	5	3
169	но в	4	3
170	с на	1	3
171	та же	3	3
172	он в	1	3
173	главным образом	1	3
174	он все	2	3
175	состоит в	1	3
176	не к	1	3
177	и вот	1	3
178	на этом	2	3
179	это было	1	3
180	и сейчас	4	3
181	в своей	1	3
182	в их	4	3
183	представление о	3	3
184	в которых	2	3
185	жизни с	1	3
186	и другого	1	3
187	том чтобы	2	3
188	в отношении	1	3
189	что с	5	3
190	тогда когда	3	3
191	мы можем	6	3
192	видим что	1	3
193	во всем	3	3
194	не могут	4	3
195	и заключается	1	3
196	и другой	1	3
197	само собой	1	3
198	с ее	2	3
199	в виду	2	3
200	то время	2	3
201	так и	10	3
202	том виде	2	3
203	жизнь и	3	3
204	для этого	7	3
205	образом в	3	3
206	с другой	6	3
207	мы должны	4	3
208	один из	1	3
209	этот вопрос	2	3
210	и так	2	3
211	и ее	2	3
212	так что	5	3
213	в нашей	1	3
214	и других	2	3
215	но совершенно	1	3
216	и их	5	3
217	представить себе	2	3
218	в конце	4	3
219	может служить	3	3
220	были бы	1	3
221	что тот	1	3
222	которых мы	3	3
223	до конца	1	3
224	в частности	2	3
225	по своему	5	3
226	что же	2	3
227	по существу	6	3
228	должны быть	3	3
229	еще более	1	3
230	конце концов	4	3
231	хотя бы	4	3
232	в свою	2	3
233	точно так	1	3
234	также и	2	2
235	того же	9	2
236	и без	5	2
237	все те	1	2
238	еще не	5	2
239	входящих в	2	2
240	с в	3	2
241	из всех	5	2
242	нашу мысль	1	2
243	только все	1	2
244	сами же	1	2
245	из того	4	2
246	но даже	3	2
247	как не	2	2
248	же что	2	2
249	бы с	1	2
250	и говорить	3	2
251	к своему	1	2
252	произведение и	1	2
253	бы то	2	2
254	с его	1	2
255	же самые	1	2
256	но не	2	2
257	мы будем	3	2
258	к которой	3	2
259	если в	1	2
260	очевидно что	3	2
261	себе и	1	2
262	отличие от	3	2
263	которые они	1	2
264	которые должны	1	2
265	однако не	1	2
266	указывают на	3	2
267	что по	3	2
268	увидим что	1	2
269	психологии и	1	2
270	впечатление что	1	2
271	из самых	1	2
272	в которой	5	2
273	мы получаем	1	2
274	бы не	1	2
275	в себе	5	2
276	по происхождению	2	2
277	всех остальных	2	2
278	в узком	1	2
279	однако он	1	2
280	на его	1	2
281	заключает в	2	2
282	в каждом	1	2
283	здесь мы	1	2
284	то ни	3	2
285	с другими	1	2
286	это не	3	2
287	в них	2	2
288	но так	2	2
289	что материал	1	2
290	что восприятие	1	2
291	смысл и	1	2
292	одного и	3	2
293	не так	4	2
294	и при	6	2
295	всяком случае	2	2
296	вывод что	1	2
297	и эти	1	2
298	надо сказать	1	2
299	их в	2	2
300	том и	2	2
301	том же	4	2
302	в этих	3	2
303	что этот	1	2
304	этой области	4	2
305	точно и	1	2
306	все более	1	2
307	и другое	1	2
308	принадлежат к	1	2
309	на него	2	2
310	в процессе	2	2
311	зависят от	1	2
312	в уме	1	2
313	в самой	2	2
314	же время	2	2
315	роковым образом	1	2
316	не вполне	3	2
317	ли это	1	2
318	не потому	2	2
319	допустить что	1	2
320	отличается от	6	2
321	виде как	2	2
322	что оно	3	2
323	она не	2	2
324	на вопрос	4	2
325	свою очередь	2	2
326	и многие	1	2
327	сводится к	2	2
328	так в	1	2
329	роль в	1	2
330	на том	2	2
331	что такие	2	2
332	по сравнению	5	2
333	и вообще	3	2
334	в таком	4	2
335	именно потому	2	2
336	два момента	1	2
337	во всяком	2	2
338	к действительности	1	2
339	этих двух	2	2
340	которой мы	2	2
341	в его	5	2
342	а потому	5	2
343	и только	2	2
344	у всех	1	2
345	и следовательно	1	2
346	для самого	2	2
347	людей с	1	2
348	к нему	2	2
349	показывают что	2	2
350	образом все	1	2
351	как нечто	1	2
352	и у	4	2
353	у того	1	2
354	мы находим	1	2
355	вовсе не	2	2
356	в состоянии	4	2
357	отношение к	4	2
358	к ним	2	2
359	каждый из	3	2
360	в других	1	2
361	чтобы заметить	1	2
362	к которому	1	2
363	а с	4	2
364	при чем	6	2
365	не было	2	2
366	здесь дело	1	2
367	на которых	1	2
368	зависит от	1	2
369	была бы	1	2
370	в руках	1	2
371	во внимание	2	2
372	душевной жизни	1	2
373	вместе с	6	2
374	противоречие с	1	2
375	если она	1	2
376	из которых	4	2
377	сравнению с	5	2
378	есть как	1	2
379	самое что	1	2
380	и таким	1	2
381	только мы	2	2
382	и часто	1	2
383	а к	2	2
384	для нас	3	2
385	это может	2	2
386	из себя	10	2
387	у них	6	2
388	тем более	3	2
389	другой стороны	5	2
390	состоит из	4	2
391	но когда	1	2
392	и от	5	2
393	заметить что	1	2
394	психологии с	1	2
395	все что	9	2
396	этой точки	1	2
397	а между	8	1
398	смысле слова	1	1
399	как известно	3	1
400	от этой	1	1
401	говоря о	1	1
402	для этих	1	1
403	одним из	4	1
404	играет никакой	1	1
405	он считает	2	1
406	предполагает что	1	1
407	как некоторую	1	1
408	которого в	2	1
409	все остальное	1	1
410	каждом шагу	1	1
411	количество таких	1	1
412	он может	1	1
413	что заранее	1	1
414	и должны	1	1
415	тем же	2	1
416	от своей	2	1
417	в первом	1	1
418	никаких положительных	1	1
419	высшей степени	1	1
420	в зависимости	1	1
421	и должен	1	1
422	а как	1	1
423	смотреть на	1	1
424	если я	1	1
425	что между	1	1
426	же совершенно	1	1
427	на место	1	1
428	почему мы	1	1
429	этих частей	1	1
430	имеет свою	1	1
431	правильности этого	1	1
432	почти все	2	1
433	так чтобы	2	1
434	а для	2	1
435	и народов	1	1
436	что вопрос	1	1
437	мы и	2	1
438	и со	1	1
439	похожи на	1	1
440	разобраться в	2	1
441	зависимости от	1	1
442	не играет	2	1
443	большей частью	1	1
444	он сам	1	1
445	в а	2	1
446	и русской	1	1
447	время в	1	1
448	эти вещи	1	1
449	тем как	1	1
450	это имеет	1	1
451	признаки и	1	1
452	без которого	1	1
453	тех последствиях	1	1
454	самих себя	2	1
455	ценности в	1	1
456	с одной	3	1
457	истинный смысл	1	1
458	психологии они	1	1
459	только тогда	2	1
460	и т.д	4	1
461	а и	8	1
462	него с	2	1
463	друг от	6	1
464	к сожалению	1	1
465	в истории	3	1
466	независимо от	2	1
467	общего с	2	1
468	данный момент	4	1
469	выйти из	1	1
470	для всех	1	1
471	что как	4	1
472	бы при	1	1
473	что касается	6	1
474	кроме того	1	1
475	и где	2	1
476	с понятием	1	1
477	его к	1	1
478	поколения в	2	1
479	более или	7	1
480	утверждают что	1	1
481	этой цели	1	1
482	не очень	2	1
483	то в	2	1
484	только то	2	1
485	уже не	1	1
486	себе как	1	1
487	не приходится	1	1
488	и идет	1	1
489	это есть	4	1
490	и поймет	1	1
491	в нашем	3	1
492	у каждого	1	1
493	из этих	8	1
494	близости к	1	1
495	то обстоятельство	1	1
496	нами в	1	1
497	и кто	1	1
498	только один	2	1
499	тому же	6	1
500	если он	2	1
501	не могла	1	1
502	вследствие этого	2	1
503	роли в	1	1
504	этот процесс	2	1
505	весь свой	1	1
506	как оно	1	1
507	не следует	1	1
508	однако при	2	1
509	он должен	2	1
510	идеи и	1	1
511	в принципе	1	1
512	понятий и	1	1
513	в силу	7	1
514	и если	6	1
515	самой сущности	3	1
516	господствовать над	1	1
517	вникнуть в	1	1
518	важную роль	1	1
519	нашего круга	1	1
520	что ни	1	1
521	чем сильнее	1	1
522	всех своих	1	1
523	людей и	1	1
524	одному и	1	1
525	сам не	1	1
526	одно и	1	1
527	но все	5	1
528	это конечно	2	1
529	русском языке	1	1
530	касается до	8	1
531	не будет	5	1
532	факт что	4	1
533	же не	3	1
534	тем в	1	1
535	указывали на	1	1
536	в совершенно	3	1
537	различие между	1	1
538	другом случае	1	1
539	же касается	2	1
540	в другом	2	1
541	вопросов а	1	1
542	принять во	2	1
543	его в	5	1
544	в глазах	2	1
545	нечего и	3	1
546	бы нам	1	1
547	на почве	3	1
548	что стоит	2	1
549	всю свою	1	1
550	что большинство	1	1
551	надеяться на	1	1
552	но именно	1	1
553	между отдельными	2	1
554	то увидим	1	1
555	только одно	2	1
556	борьбе за	1	1
557	эти вопросы	1	1
558	в высшей	1	1
559	его собственной	4	1
560	впечатление будто	1	1
561	и уже	2	1
562	которой он	1	1
563	он и	1	1
564	мы видели	2	1
565	и согласно	1	1
566	при своем	1	1
567	с такой	1	1
568	чем в	3	1
569	должно быть	4	1
570	потому и	2	1
571	и различие	1	1
572	и того	3	1
573	сообразно с	2	1
574	лучше всего	1	1
575	наиболее удобным	1	1
576	в эту	2	1
577	которую он	2	1
578	бы на	1	1
579	но если	2	1
580	общее правило	1	1
581	что такая	1	1
582	таким же	3	1
583	и тут	1	1
584	нас не	1	1
585	телу и	1	1
586	в котором	2	1
587	бы к	1	1
588	на такой	1	1
589	то для	1	1
590	исходной точкой	1	1
591	на каждом	2	1
592	что до	1	1
593	ближе чем	1	1
594	стоит в	1	1
595	сходства с	4	1
596	строго говоря	1	1
597	является только	1	1
598	из области	1	1
599	ему приходится	3	1
600	только такой	1	1
601	свет на	1	1
602	не поймет	1	1
603	по крайней	1	1
604	на другую	1	1
605	чтобы это	1	1
606	существует у	1	1
607	однако в	1	1
608	и постоянно	1	1
609	того кто	1	1
610	нашей культуре	1	1
611	помощи этой	1	1
612	свою цель	1	1
613	в поколение	1	1
614	вещи не	1	1
615	к такой	1	1
616	дело когда	1	1
617	что эта	4	1
618	в психике	7	1
619	деле это	1	1
620	самого начала	1	1
621	они нашли	1	1
622	и проч	4	1
623	на котором	1	1
624	дело в	1	1
625	одна из	2	1
626	что их	3	1
627	к этим	1	1
628	не по	1	1
629	этой истории	3	1
630	мы все	2	1
631	о них	2	1
632	похоже на	1	1
633	только не	2	1
634	в общих	1	1
635	благодаря тому	1	1
636	в разных	3	1
637	в качестве	1	1
638	именно с	1	1
639	определяет собой	1	1
640	в противоречие	2	1
641	с нами	1	1
642	очень мало	2	1
643	мыслей и	1	1
644	почти исключительно	1	1
645	к ней	1	1
646	общие элементы	1	1
647	на природу	1	1
648	вместо того	1	1
649	связи с	4	1
650	происхождению и	1	1
651	уже и	3	1
652	чем объясняется	1	1
653	в области	4	1
654	с другом	9	1
655	именно такой	1	1
656	обстоятельство что	1	1
657	и оно	1	1
658	все то	2	1
659	время мы	1	1
660	сходство с	2	1
661	а какого-нибудь	1	1
662	всего что	1	1
663	они и	1	1
664	не есть	2	1
665	в одну	4	1
666	даже когда	1	1
667	должен быть	1	1
668	для себя	2	1
669	известно в	1	1
670	нам то	1	1
671	из всего	1	1
672	как мы	2	1
673	психологическом отношении	1	1
674	к такому	2	1
675	от друга	6	1
676	но при	1	1
677	на нем	1	1
678	всем этим	1	1
679	что психология	1	1
680	только при	2	1
681	индивидуальной психологии	1	1
682	эта часть	2	1
683	коренным образом	1	1
684	в себя	2	1
685	с самого	1	1
686	культуры и	9	1
687	что оба	2	1
688	приводит к	1	1
689	и может	3	1
690	как с	1	1
691	на нее	2	1
692	за то	1	1
693	в борьбе	1	1
694	слабо что	1	1
695	часто в	1	1
696	возможно что	1	1
697	которого они	1	1
698	быть может	1	1
699	как у	3	1
700	от начала	1	1
701	собой и	1	1
702	стало бы	1	1
703	стремление к	1	1
704	в тех	3	1
705	иное как	1	1
706	все дело	1	1
707	каждый раз	1	1
708	и ничем	1	1
709	но мы	1	1
710	что каждый	1	1
711	и просто	1	1
712	все его	2	1
713	разных направлениях	1	1
714	в пользу	5	1
715	всего можно	1	1
716	смотрят на	1	1
717	а у	1	1
718	всех народов	1	1
719	ее от	1	1
720	этому поводу	1	1
721	мы указывали	1	1
722	когда оно	1	1
723	ко всей	1	1
724	своих собственных	2	1
725	только такие	1	1
726	крайней мере	1	1
727	все в	2	1
728	которую в	1	1
729	если эта	1	1
730	большинство людей	1	1
731	к сознанию	1	1
732	связь между	1	1
733	самой природе	1	1
734	этой целью	1	1
735	эти последние	2	1
736	на которой	1	1
737	что только	2	1
738	с у	1	1
739	однако сами	1	1
740	с ними	2	1
741	никакой роли	1	1
742	надо понимать	2	1
743	последствиях которые	1	1
744	трудно как	1	1
745	рассматриваться как	3	1
746	к детской	1	1
747	по этому	2	1
748	согласно с	1	1
749	не то	3	1
750	по степени	2	1
751	же и	1	1
752	внимание что	1	1
753	конечно не	3	1
754	на всем	1	1
755	же трудно	1	1
756	вопроса о	1	1
757	этом что	2	1
758	стоит на	1	1
759	тем чтобы	2	1
760	же явления	1	1
761	свидетельствует о	1	1
762	он эту	1	1
763	а то	1	1
764	психологии в	2	1
765	за ним	1	1
766	который как	1	1
767	народов с	1	1
768	для него	2	1
769	и психологией	1	1
770	и та	1	1
771	прежде всего	3	1
772	иначе как	1	1
773	свой смысл	1	1
774	от тех	3	1
775	эти понятия	1	1
776	ее не	1	1
777	только с	1	1
778	случае не	1	1
779	которые могут	2	1
780	доказать что	2	1
781	ясно показывает	1	1
782	к той	2	1
783	ее на	1	1
784	мы возьмем	1	1
785	должны рассматриваться	2	1
786	смотря по	1	1
787	с общим	2	1
788	в другой	1	1
789	из двух	2	1
790	к совершенно	1	1
791	ней и	1	1
792	со стороны	1	1
793	в данный	1	1
794	мы воспринимаем	1	1
795	с другим	1	1
796	именно в	5	1
797	их от	1	1
798	случаев в	1	1
799	одну кучу	1	1
800	считает себя	2	1
801	и затем	1	1
802	себя и	2	1
803	только к	1	1
804	естественно что	1	1
805	на основании	1	1
806	что таким	2	1
807	будем понимать	1	1
808	создания и	1	1
809	этого взгляда	1	1
810	ничем не	4	1
811	психологии а	1	1
812	искать в	1	1
813	на эту	1	1
814	медленно и	2	1
815	в психологическом	1	1
816	что мы	4	1
817	тем с	1	1
818	в связи	3	1
819	которые сумели	1	1
820	должна была	1	1
821	ко всем	3	1
822	бы это	1	1
823	из его	1	1
824	тот факт	4	1
825	поэтому если	1	1
826	одной стороны	2	1
827	в европейской	4	1
828	и там	1	1
829	когда же	1	1
830	эту мысль	1	1
831	или менее	7	1
832	если это	2	1
833	выходит что	1	1
834	друг с	9	1
835	тех пор	2	1
836	быть не	1	1
837	этого слова	2	1
838	дело идет	1	1
839	этом случае	4	1
840	благодаря этому	1	1
841	нам приходится	1	1
842	представляет из	5	1
843	нет ничего	1	1
844	поэтому что	4	1
845	этом и	1	1
846	говорить что	3	1
847	же условия	1	1
848	эти ценности	1	1
849	в более	1	1
850	на самой	1	1
851	всякого другого	1	1
852	не имея	1	1
853	потому не	1	1
854	и другими	1	1
855	в результате	9	1
856	от него	3	1
857	с уже	2	1
858	бы в	3	1
859	не более	2	1
860	с не	1	1
861	основанное на	1	1
862	ее проявления	1	1
863	будто бы	1	1
864	и наконец	3	1
865	отличия от	1	1
866	находим в	1	1
867	только что	3	1
868	что следовательно	1	1
869	ни было	2	1
870	по пути	1	1
871	и вдруг	1	1
872	до тех	2	1
873	страсть к	2	1
874	что слова	1	1
875	между ними	2	1
876	работы и	2	1
877	и эта	1	1
878	на более	2	1
879	следует искать	2	1
880	лишь тогда	2	1
881	душевная жизнь	1	1
882	взгляда на	1	1
883	это и	1	1
884	что под	2	1
885	в виде	4	1
886	всем этом	1	1
887	из поколения	1	1
888	но еще	1	1
889	и другие	1	1
890	однако мы	2	1
891	нет что	1	1
892	очень редко	1	1
893	что за	2	1
894	тем самым	3	1
895	к этому	5	1
896	ним только	1	1
897	они не	2	1
898	ничего общего	3	1
