N	2gram	Nazirov_Tv_1	FransuaR
284	одновременно и	2	2
285	ко всему	1	2
286	оторваны от	1	2
287	это в	3	2
288	к этому	2	2
289	городу и	1	2
290	вряд ли	2	1
291	и завершается	1	1
292	принимает форму	1	1
293	совершенно справедливо	1	1
294	и через	1	1
295	связана с	1	1
296	как считал	1	1
297	то в	2	1
298	из самых	1	1
299	мировоззрения и	2	1
300	сам автор	1	1
301	не имеют	4	1
302	и этот	1	1
303	он лежа	1	1
304	всей ее	1	1
305	в несколько	1	1
306	а как	2	1
307	есть не	2	1
308	в зародыше	1	1
309	та же	4	1
310	на эти	2	1
311	в возможности	1	1
312	только эта	1	1
313	то это	1	1
314	не совсем	1	1
315	жизни это	1	1
316	проявляется в	1	1
317	ту эпоху	2	1
318	столь же	1	1
319	время в	3	1
320	в часть	1	1
321	тем как	1	1
322	не все	1	1
323	и оставаясь	1	1
324	конечном счете	4	1
325	по отношению	1	1
326	был как	1	1
327	может исчезнуть	1	1
328	человеку и	1	1
329	была большая	1	1
330	и каждому	1	1
331	связывает их	1	1
332	о жизни	1	1
333	это был	1	1
334	и где	1	1
335	сознания в	1	1
336	целый ряд	1	1
337	что по	1	1
338	это довольно	1	1
339	это тоже	1	1
340	связанный с	1	1
341	он на	1	1
342	сливается с	3	1
343	бы и	1	1
344	как некий	1	1
345	время это	1	1
346	формы в	1	1
347	тут и	3	1
348	есть о	1	1
349	в аду	1	1
350	традиция в	1	1
351	в себе	2	1
352	сливаются в	1	1
353	человек не	1	1
354	так сказать	2	1
355	карнавального мироощущения	1	1
356	он ни	3	1
357	о которой	1	1
358	xix века	6	1
359	же это	1	1
360	чем у	1	1
361	на земле	3	1
362	и по	3	1
363	находим у	1	1
364	все с	1	1
365	в нее	1	1
366	кувшин с	1	1
367	в основу	1	1
368	но все	1	1
369	человека в	6	1
370	для всей	1	1
371	а затем	2	1
372	в вечности	2	1
373	на всю	1	1
374	значение в	1	1
375	в мире	4	1
376	рассказывает о	1	1
377	самим собой	4	1
378	традиции и	1	1
379	на этой	1	1
380	г в	1	1
381	было в	2	1
382	дома и	1	1
383	бы нам	1	1
384	известно что	2	1
385	форму и	1	1
386	должен был	1	1
387	начала и	1	1
388	в жизни	2	1
389	но затем	1	1
390	о которых	1	1
391	далеко не	3	1
392	их для	1	1
393	например к	1	1
394	тот самый	1	1
395	что не	2	1
396	эту тему	1	1
397	одна и	1	1
398	нигде не	1	1
399	он любил	1	1
400	жизни но	1	1
401	свободу от	2	1
402	и того	2	1
403	их на	1	1
404	способы его	1	1
405	с ума	1	1
406	почти за	1	1
407	на шутку	1	1
408	и тут	1	1
409	интерес и	1	1
410	в котором	6	1
411	понять в	1	1
412	не от	1	1
413	жизни с	2	1
414	что я	3	1
415	его тематику	1	1
416	тем не	2	1
417	и более	1	1
418	на его	3	1
419	что этот	1	1
420	тому что	1	1
421	роль играют	1	1
422	между людьми	2	1
423	что с	1	1
424	что ему	1	1
425	же самую	1	1
426	их неразрывном	1	1
427	мышления и	1	1
428	одна из	2	1
429	и способы	1	1
430	ее с	1	1
431	к этим	1	1
432	в процессе	1	1
433	глубина и	1	1
434	мы все	1	1
435	принадлежит к	1	1
436	для всего	1	1
437	никогда не	3	1
438	казалось бы	1	1
439	слово и	1	1
440	целую жизнь	1	1
441	в полной	1	1
442	как она	1	1
443	эта тенденция	1	1
444	связанное с	1	1
445	же он	1	1
446	со своим	1	1
447	не по	3	1
448	акт в	1	1
449	как будто	5	1
450	в области	1	1
451	у нас	1	1
452	в мировой	1	1
453	от жизни	2	1
454	выход из	1	1
455	надежды на	1	1
456	сама жизнь	1	1
457	году и	1	1
458	является одним	2	1
459	но за	1	1
460	бы он	1	1
461	указывает на	1	1
462	темы и	1	1
463	время он	2	1
464	где он	2	1
465	и со	1	1
466	из ее	1	1
467	он как	1	1
468	году в	2	1
469	разные стороны	1	1
470	более не	2	1
471	свою очередь	1	1
472	город и	1	1
473	реальной действительности	1	1
474	и говорит	1	1
475	в утопическом	1	1
476	через три	1	1
477	никак не	1	1
478	приводит к	2	1
479	в дальнейшем	3	1
480	к жизни	2	1
481	и когда	2	1
482	и сам	1	1
483	что у	1	1
484	в образе	1	1
485	времени и	4	1
486	это вовсе	1	1
487	еще не	1	1
488	подход к	1	1
489	жизнь это	1	1
490	все плачут	1	1
491	к году	1	1
492	для этого	1	1
493	стремление к	2	1
494	лицо его	2	1
495	и муки	1	1
496	движения и	1	1
497	о нем	1	1
498	своей книге	1	1
499	вот почему	3	1
500	говорит об	2	1
501	свободы от	1	1
502	добролюбов в	1	1
503	что каждый	1	1
504	или на	1	1
505	это первый	2	1
506	все его	1	1
507	ее и	2	1
508	самому себе	1	1
509	смысле оно	1	1
510	времени в	13	1
511	в конечном	4	1
512	связь между	1	1
513	на протяжении	3	1
514	и всю	1	1
515	идет к	1	1
516	от них	1	1
517	вся эта	1	1
518	не чувствует	1	1
519	и каждого	1	1
520	среда и	1	1
521	во всей	2	1
522	он по	1	1
523	тем более	1	1
524	ряд других	1	1
525	в лице	2	1
526	и самые	1	1
527	в жизнь	1	1
528	власть в	1	1
529	но с	1	1
530	трудом и	1	1
531	в двух	2	1
532	на миг	2	1
533	тот же	2	1
534	с ними	1	1
535	традиции в	2	1
536	добра и	3	1
537	в традиции	2	1
538	положение в	1	1
539	в разные	1	1
540	не боится	1	1
541	пьют смеются	1	1
542	и ее	1	1
543	по этому	1	1
544	причем в	2	1
545	ночи и	1	1
546	и из	1	1
547	не будет	2	1
548	себя в	1	1
549	успеха в	1	1
550	так можно	1	1
551	свидетельствует о	2	1
552	на этих	1	1
553	в душе	1	1
554	когда весь	1	1
555	из них	2	1
556	его и	1	1
557	мы знаем	1	1
558	времени на	3	1
559	говорит о	3	1
560	в прозе	1	1
561	представлений о	2	1
562	в современном	2	1
563	к ним	1	1
564	не случайно	4	1
565	золотого века	1	1
566	в окошко	1	1
567	жизни на	1	1
568	и будет	2	1
569	тем что	1	1
570	в других	1	1
571	в целях	1	1
572	иное как	1	1
573	правды и	1	1
574	на площадь	1	1
575	на голову	1	1
576	без всякой	1	1
577	за ними	1	1
578	как у	1	1
579	мог не	1	1
580	к которому	1	1
581	что иное	1	1
582	жаловаться на	1	1
583	наконец в	1	1
584	было и	1	1
585	души и	1	1
586	всего мира	1	1
587	что для	2	1
588	самом же	1	1
589	и стал	1	1
590	мир а	1	1
591	не знает	2	1
592	на которых	1	1
593	до конца	2	1
594	представления о	1	1
595	и внутренне	1	1
596	сам себе	2	1
597	космоса в	1	1
598	в комнате	1	1
599	когда она	1	1
600	для человека	3	1
601	им как	1	1
602	сейчас же	1	1
603	мира в	2	1
604	для этой	2	1
605	писать о	1	1
606	люди в	1	1
607	именно поэтому	1	1
608	так называемой	1	1
609	в частности	2	1
610	ни на	3	1
611	до этого	2	1
612	он ее	1	1
613	надо было	2	1
614	этот мотив	1	1
615	человек должен	1	1
616	это произведение	1	1
617	не дают	1	1
618	но сам	1	1
619	времени с	1	1
620	и всей	1	1
621	да и	1	1
622	он чувствует	2	1
623	еще раз	1	1
624	и некоторые	1	1
625	о его	1	1
626	это выражение	1	1
627	народный характер	1	1
628	и общественной	1	1
629	человеком не	1	1
630	функции этих	1	1
631	в книге	3	1
632	в более	1	1
633	это уже	5	1
634	в сферу	1	1
635	одного и	1	1
636	и времени	1	1
637	здесь они	1	1
638	не существует	3	1
639	вот его	1	1
640	поэтому здесь	1	1
641	которая в	1	1
642	романе и	1	1
643	обращается к	1	1
644	представлениями о	1	1
645	но эти	1	1
646	от него	1	1
647	из себя	2	1
648	еще более	2	1
649	за три	1	1
650	между вещами	2	1
651	вслед за	2	1
652	прошлого и	2	1
653	же деле	1	1
654	непосредственным источником	1	1
655	человека не	1	1
656	она нас	1	1
657	в сне	2	1
658	и целый	1	1
659	в свою	7	1
660	что свобода	1	1
661	больше всего	1	1
662	жизни а	1	1
663	даже за	1	1
664	не что	1	1
665	отношению к	1	1
666	в виде	3	1
667	важно для	1	1
668	ее в	3	1
669	именно здесь	1	1
670	в таком	1	1
671	этой цели	1	1
