N	2gram	Nazirov_Tv_1	KulturaY
201	учение о	1	2
202	в известном	1	2
203	как он	1	2
204	так сказать	2	2
205	и самый	1	2
206	же это	1	2
207	если же	1	2
208	отношений между	2	2
209	и если	1	2
210	в россии	3	2
211	на этом	1	2
212	но все	1	2
213	что все	3	2
214	значение в	1	2
215	и чтобы	1	2
216	его в	1	2
217	на протяжении	3	2
218	приходит в	1	2
219	чем в	1	2
220	в статье	1	2
221	такой же	2	2
222	и того	2	2
223	одного и	1	2
224	в этих	2	2
225	русского литературного	1	2
226	в котором	6	2
227	в отличие	2	2
228	мысли и	4	2
229	своего рода	4	2
230	сам же	1	2
231	однако в	2	2
232	а вот	1	2
233	в таких	1	2
234	дело не	3	2
235	это еще	1	2
236	нельзя не	1	2
237	по своему	1	2
238	в русском	1	2
239	никак не	1	2
240	уже о	1	2
241	отличается от	1	2
242	а что	2	2
243	так в	1	2
244	но мы	1	2
245	в дальнейшем	3	2
246	на том	2	2
247	к его	1	2
248	и здесь	1	2
249	внимание на	1	2
250	можно сказать	2	2
251	путь к	1	2
252	эти два	1	2
253	известном смысле	1	2
254	в двух	2	2
255	вопрос об	1	2
256	все они	1	2
257	в качестве	2	2
258	то и	1	2
259	что если	1	2
260	в одном	1	2
261	то у	1	2
262	ни на	3	2
263	только что	2	2
264	на этот	1	2
265	не означает	2	2
266	о чем	1	2
267	школы с	1	2
268	именно поэтому	1	2
269	в частности	2	2
270	эти слова	2	2
271	вместе с	2	2
272	так же	3	2
273	подхода к	3	2
274	в область	1	2
275	но сам	1	2
276	материал для	1	2
277	еще раз	1	2
278	только для	1	2
279	все это	10	2
280	кроме того	1	2
281	к вопросу	1	2
282	еще более	2	2
283	не знает	2	2
284	равно как	1	2
285	это в	3	2
286	говорили о	1	1
287	ту же	3	1
288	же как	1	1
289	в движение	1	1
290	что ты	2	1
291	п где	1	1
292	на деле	2	1
293	вряд ли	2	1
294	из самых	1	1
295	когда человек	2	1
296	жизни есть	1	1
297	не имеют	4	1
298	был и	1	1
299	уже по	1	1
300	виктор шкловский	1	1
301	из всех	4	1
302	в несколько	1	1
303	на тех	1	1
304	бы что	1	1
305	во времени	3	1
306	в возможности	1	1
307	время как	1	1
308	но она	2	1
309	в полной	1	1
310	связана с	1	1
311	не совсем	1	1
312	что до	1	1
313	откуда же	1	1
314	большей частью	1	1
315	который может	1	1
316	не нужно	2	1
317	и на	7	1
318	между собой	1	1
319	он сам	6	1
320	бы то	1	1
321	заявил что	1	1
322	способы передачи	1	1
323	внутри этой	1	1
324	к слову	1	1
325	тогда как	1	1
326	и будет	2	1
327	мы снова	1	1
328	в одной	2	1
329	же с	2	1
330	а самый	1	1
331	с этим	1	1
332	он перестает	1	1
333	это был	1	1
334	перед нами	2	1
335	и где	1	1
336	все без	1	1
337	как уже	1	1
338	говорит что	2	1
339	вся вообще	1	1
340	войне и	1	1
341	или иную	1	1
342	за собой	1	1
343	со своей	1	1
344	всего лишь	1	1
345	действия и	1	1
346	в которой	3	1
347	культуры и	1	1
348	под ним	1	1
349	это есть	1	1
350	формы в	1	1
351	без особой	1	1
352	чуть ли	1	1
353	это тот	1	1
354	им в	1	1
355	имеем в	1	1
356	и те	1	1
357	если он	1	1
358	мы наблюдаем	1	1
359	связанные с	1	1
360	известной книге	1	1
361	пушкина и	1	1
362	всех этих	1	1
363	в принципе	2	1
364	не к	1	1
365	образом и	1	1
366	которых можно	1	1
367	быть без	1	1
368	так уж	1	1
369	у пушкина	2	1
370	в основу	1	1
371	а вместе	1	1
372	в каждом	3	1
373	здесь мы	2	1
374	не будет	2	1
375	же касается	1	1
376	внутренней форме	1	1
377	случае гораздо	1	1
378	самую простую	1	1
379	известно что	2	1
380	которая в	1	1
381	в беседе	2	1
382	все равно	1	1
383	показывает что	1	1
384	к осознанию	2	1
385	и уже	1	1
386	когда я	2	1
387	многие русские	2	1
388	не заметить	1	1
389	фраза из	1	1
390	можно считать	1	1
391	не мог	2	1
392	вопроса об	1	1
393	во время	1	1
394	в войне	1	1
395	рассказа о	1	1
396	и ее	1	1
397	на месте	1	1
398	и степени	1	1
399	представление о	3	1
400	что я	3	1
401	всякий раз	1	1
402	не самый	1	1
403	из контекста	1	1
404	о его	1	1
405	по крайней	2	1
406	важную роль	1	1
407	у читателя	1	1
408	даже в	3	1
409	ему как	1	1
410	дня и	1	1
411	мы были	1	1
412	отличную от	1	1
413	что с	1	1
414	есть подлинная	1	1
415	меня не	1	1
416	в русской	5	1
417	ее с	1	1
418	к этим	1	1
419	в основе	2	1
420	говорят об	1	1
421	для всего	1	1
422	перейдем от	1	1
423	черт возьми	1	1
424	казалось бы	1	1
425	как формы	1	1
426	в самой	1	1
427	же время	12	1
428	приближаемся к	1	1
429	этой цели	1	1
430	того в	1	1
431	показал что	1	1
432	полтора года	1	1
433	с гораздо	1	1
434	и мире	1	1
435	и его	6	1
436	возможно в	1	1
437	как будто	5	1
438	каждый раз	1	1
439	за ними	1	1
440	содержания как	1	1
441	начиная с	1	1
442	в действительной	1	1
443	же самое	1	1
444	ли что	1	1
445	и читать	1	1
446	ли в	2	1
447	отказаться от	2	1
448	то ни	1	1
449	приходит к	3	1
450	на помощь	1	1
451	но только	2	1
452	но по	1	1
453	свою очередь	1	1
454	город и	1	1
455	в собственном	1	1
456	нет никакой	1	1
457	приводит к	2	1
458	новый оттенок	1	1
459	никогда не	3	1
460	что каждый	1	1
461	это вовсе	1	1
462	по природе	6	1
463	общения с	2	1
464	чем у	1	1
465	можно только	1	1
466	часто в	1	1
467	бы говорить	1	1
468	совсем еще	1	1
469	о котором	2	1
470	означает что	1	1
471	нас и	1	1
472	вот это	1	1
473	связанное с	1	1
474	о нем	1	1
475	и возможно	1	1
476	вот почему	3	1
477	на этой	1	1
478	одного из	2	1
479	и просто	1	1
480	с того	1	1
481	в сфере	1	1
482	может не	2	1
483	в конечном	4	1
484	по этому	1	1
485	своей известной	2	1
486	к нему	1	1
487	но он	2	1
488	тем как	1	1
489	нуждается в	1	1
490	крайней мере	2	1
491	чем и	1	1
492	не надо	1	1
493	вслед за	2	1
494	что бы	1	1
495	все время	1	1
496	в него	2	1
497	выводы этот	1	1
498	действительности не	1	1
499	средства выражения	1	1
500	социальной среды	1	1
501	но с	1	1
502	а если	1	1
503	одной из	4	1
504	с ними	1	1
505	и роман	1	1
506	в себе	2	1
507	наше время	2	1
508	всей жизни	1	1
509	что ж	1	1
510	который в	3	1
511	от них	1	1
512	он приходит	1	1
513	с какой	1	1
514	насчет того	1	1
515	сколько в	1	1
516	же и	2	1
517	о внешнем	1	1
518	в виде	3	1
519	свидетельствует о	2	1
520	чего стоит	1	1
521	пусть даже	1	1
522	при помощи	2	1
523	и обратно	1	1
524	конечном счете	4	1
525	стал у	1	1
526	ту или	1	1
527	мы знаем	1	1
528	времени на	3	1
529	для него	6	1
530	и их	1	1
531	прочим в	1	1
532	котором все	1	1
533	и со	1	1
534	в современном	2	1
535	отношении к	1	1
536	но что	1	1
537	только с	1	1
538	и делает	1	1
539	само собой	1	1
540	не противоречит	1	1
541	правды и	1	1
542	занятия так	1	1
543	это указание	1	1
544	проблемы поэтики	4	1
545	представляет собою	1	1
546	понимали и	1	1
547	жаловаться на	1	1
548	так вот	2	1
549	следовало бы	2	1
550	что для	2	1
551	элементов и	1	1
552	превращается в	1	1
553	а на	1	1
554	а наоборот	1	1
555	зависит от	2	1
556	есть лишь	1	1
557	а по	2	1
558	а так	1	1
559	на эту	4	1
560	когда же	1	1
561	из элементов	1	1
562	он упоминает	1	1
563	до этого	2	1
564	друга в	1	1
565	не сразу	1	1
566	стоило бы	1	1
567	к жизни	2	1
568	центр тяжести	1	1
569	наряду с	1	1
570	ведет к	2	1
571	в первой	2	1
572	и было	1	1
573	в современной	1	1
574	ли не	1	1
575	и чего	1	1
576	намек на	2	1
577	каждом человеке	2	1
578	в какую	1	1
579	в смысле	1	1
580	с большой	4	1
581	и часто	1	1
582	уже на	1	1
583	другого то	1	1
584	для этой	2	1
585	и от	4	1
586	от мысли	2	1
587	от него	1	1
588	понята как	1	1
589	у которого	1	1
590	теперь же	1	1
591	ассоциации и	1	1
592	этот рассказ	1	1
593	же в	1	1
594	и другие	3	1
595	давно уже	1	1
596	в целях	1	1
597	в свою	7	1
598	в моем	1	1
599	гораздо существеннее	1	1
600	одновременно и	2	1
601	к этому	2	1
602	вся история	2	1
603	заметить что	1	1
604	а может	1	1
605	к этой	1	1
606	только не	1	1
607	именно здесь	1	1
608	о которых	1	1
609	русской литературы	2	1
