N	2gram	Propp_Russ_1	Psycholo
119	наряду с	1	4
120	при таком	1	4
121	и все	1	4
122	а в	9	4
123	жизни и	1	4
124	например в	2	3
125	полагают что	1	3
126	приходит к	1	3
127	на тех	2	3
128	мы не	6	3
129	и он	1	3
130	во всех	4	3
131	а только	1	3
132	в общем	1	3
133	относится к	1	3
134	которые не	3	3
135	что именно	2	3
136	и к	3	3
137	но в	2	3
138	та же	2	3
139	думать что	3	3
140	главным образом	2	3
141	состоит в	8	3
142	не к	1	3
143	не как	1	3
144	на этом	3	3
145	об этом	9	3
146	показывает что	5	3
147	в их	4	3
148	представление о	3	3
149	в которых	5	3
150	том чтобы	1	3
151	не могли	1	3
152	тогда когда	1	3
153	мы можем	2	3
154	видим что	1	3
155	не могут	1	3
156	и другой	3	3
157	в виду	1	3
158	то время	1	3
159	так и	7	3
160	жизнь и	1	3
161	для этого	2	3
162	и объяснить	1	3
163	материал не	1	3
164	мы должны	2	3
165	значит что	2	3
166	один из	8	3
167	этот вопрос	2	3
168	и так	1	3
169	и ее	1	3
170	так что	2	3
171	в нашей	1	3
172	что не	1	3
173	каким образом	1	3
174	и других	7	3
175	но совершенно	1	3
176	и их	4	3
177	представить себе	1	3
178	может служить	1	3
179	которых мы	1	3
180	тому как	1	3
181	до конца	2	3
182	в частности	2	3
183	по своему	1	3
184	по существу	4	3
185	должны быть	1	3
186	только как	1	3
187	в свою	3	3
188	легко заметить	1	3
189	точно так	1	3
190	также и	1	2
191	в объяснении	1	2
192	того же	1	2
193	и без	1	2
194	только потому	1	2
195	не имеют	1	2
196	еще не	4	2
197	с в	4	2
198	из всех	1	2
199	в первый	4	2
200	но даже	2	2
201	как не	2	2
202	же что	1	2
203	с его	1	2
204	но не	2	2
205	точка зрения	1	2
206	значение и	2	2
207	если в	3	2
208	ответ на	1	2
209	очевидно что	1	2
210	себе и	1	2
211	отличие от	1	2
212	можно показать	1	2
213	однако не	1	2
214	указывают на	1	2
215	в очень	1	2
216	что по	4	2
217	но эта	1	2
218	увидим что	1	2
219	из самых	1	2
220	в которой	1	2
221	в себе	1	2
222	как он	2	2
223	по происхождению	3	2
224	т д	9	2
225	же с	1	2
226	тем и	2	2
227	однако он	1	2
228	подобно тому	1	2
229	в каждом	2	2
230	здесь мы	1	2
231	значение в	1	2
232	полагает что	6	2
233	это не	10	2
234	должен был	1	2
235	в них	6	2
236	смысл и	1	2
237	одного и	1	2
238	не значит	2	2
239	не так	1	2
240	и при	1	2
241	всяком случае	1	2
242	вывод что	3	2
243	место в	1	2
244	и эти	1	2
245	их в	3	2
246	и наоборот	1	2
247	том же	2	2
248	в этих	3	2
249	что этот	4	2
250	что чем	1	2
251	вплоть до	4	2
252	как можно	2	2
253	считает что	1	2
254	зависят от	1	2
255	в самых	1	2
256	его от	2	2
257	и всегда	1	2
258	в русском	4	2
259	не вполне	1	2
260	не до	1	2
261	не потому	1	2
262	такие же	1	2
263	нам что	1	2
264	ни в	1	2
265	как только	1	2
266	для такого	1	2
267	его с	4	2
268	оно не	1	2
269	она не	2	2
270	из их	1	2
271	по учению	1	2
272	свою очередь	2	2
273	и многие	2	2
274	на другой	1	2
275	в особенности	2	2
276	идет не	1	2
277	так в	4	2
278	на том	1	2
279	две части	1	2
280	и вообще	1	2
281	в таком	1	2
282	и здесь	2	2
283	во всяком	1	2
284	в глаза	1	2
285	после того	2	2
286	в его	2	2
287	в свете	2	2
288	и следовательно	1	2
289	к нему	1	2
290	показывают что	2	2
291	согласиться с	1	2
292	в какой	2	2
293	это означает	1	2
294	одни и	1	2
295	и у	5	2
296	детскую игру	1	2
297	говорит о	1	2
298	слова в	3	2
299	в одном	3	2
300	с этими	1	2
301	к ним	3	2
302	но что	2	2
303	в день	6	2
304	каждый из	1	2
305	в других	11	2
306	к которому	1	2
307	такое же	2	2
308	а с	4	2
309	не было	2	2
310	на которых	1	2
311	не на	2	2
312	в руках	1	2
313	там где	2	2
314	вместе с	10	2
315	эта теория	1	2
316	из которых	1	2
317	что всякое	1	2
318	но это	4	2
319	форм и	1	2
320	почему именно	1	2
321	а к	1	2
322	для нас	6	2
323	интерес к	2	2
324	другой в	1	2
325	на этот	3	2
326	заметить что	1	2
327	все что	1	2
328	как известно	2	1
329	к материалу	2	1
330	говоря о	1	1
331	в русских	1	1
332	таком случае	1	1
333	чтобы не	1	1
334	которого в	2	1
335	и должны	1	1
336	тем же	1	1
337	странным образом	1	1
338	в первом	1	1
339	и первую	1	1
340	к другому	2	1
341	по преимуществу	1	1
342	на две	1	1
343	теория эта	1	1
344	и за	1	1
345	их и	3	1
346	в несколько	1	1
347	что между	1	1
348	на место	1	1
349	имеет свою	1	1
350	происходило в	1	1
351	что иное	2	1
352	зрения стоит	1	1
353	похожи на	1	1
354	дают возможность	1	1
355	зависимости от	1	1
356	власть над	1	1
357	чтобы у	1	1
358	есть вместе	1	1
359	состоят из	2	1
360	большей частью	1	1
361	и много	1	1
362	его словам	1	1
363	а потебня	10	1
364	это имеет	2	1
365	имеем здесь	1	1
366	другой пример	1	1
367	только тогда	1	1
368	с совершенно	1	1
369	должны были	2	1
370	а и	5	1
371	иногда и	5	1
372	в истории	1	1
373	независимо от	2	1
374	его на	1	1
375	общего с	1	1
376	а третий	1	1
377	совершенно другой	1	1
378	к новому	1	1
379	что касается	1	1
380	кроме того	1	1
381	с понятием	1	1
382	его к	2	1
383	к числу	1	1
384	следующим образом	4	1
385	он на	1	1
386	уже не	6	1
387	животных и	4	1
388	этот случай	1	1
389	не приходится	1	1
390	говорят о	1	1
391	в нашем	2	1
392	из этих	4	1
393	может считаться	1	1
394	в большинстве	2	1
395	этим обычаем	1	1
396	тому же	1	1
397	противном случае	1	1
398	видел в	1	1
399	у древних	1	1
400	он должен	1	1
401	в силу	2	1
402	д т	1	1
403	в россии	4	1
404	но этого	1	1
405	два раза	1	1
406	так например	6	1
407	к выводу	2	1
408	но все	3	1
409	русском языке	1	1
410	совпадают с	3	1
411	же не	2	1
412	он просто	1	1
413	психологическую теорию	1	1
414	и характер	1	1
415	в совершенно	1	1
416	с целью	2	1
417	его в	1	1
418	в и	17	1
419	и под	1	1
420	на почве	1	1
421	другому и	1	1
422	только одно	1	1
423	основ в	1	1
424	жизни человека	1	1
425	люди не	1	1
426	он же	3	1
427	которой он	1	1
428	одна и	1	1
429	он и	1	1
430	мы видели	1	1
431	чем в	2	1
432	и было	1	1
433	форма и	1	1
434	и того	1	1
435	земли и	1	1
436	но если	1	1
437	привело к	2	1
438	сами не	1	1
439	таким же	3	1
440	особенности же	1	1
441	нас не	2	1
442	взгляд на	1	1
443	на такой	1	1
444	и цель	1	1
445	не столько	1	1
446	на каждом	3	1
447	и назначение	1	1
448	что до	1	1
449	в отличие	1	1
450	стоит в	2	1
451	заставляет думать	1	1
452	есть один	1	1
453	свет на	1	1
454	что было	1	1
455	образом из	1	1
456	так называемое	1	1
457	которая представляет	1	1
458	что есть	1	1
459	деле это	1	1
460	в детстве	1	1
461	что ему	2	1
462	хотелось бы	1	1
463	дело не	1	1
464	что наука	1	1
465	дело в	1	1
466	одна из	4	1
467	что их	1	1
468	к этим	1	1
469	не по	1	1
470	когда они	1	1
471	можем предположить	1	1
472	все свои	1	1
473	сами и	1	1
474	в разных	3	1
475	народной жизни	1	1
476	в качестве	3	1
477	именно с	2	1
478	здесь на	1	1
479	к ней	2	1
480	п в	13	1
481	на природу	1	1
482	в глубоком	1	1
483	вытекающее из	1	1
484	связи с	4	1
485	так называемый	2	1
486	на содержании	1	1
487	в области	3	1
488	с другом	1	1
489	и каким	1	1
490	такая точка	1	1
491	чтобы сделать	1	1
492	ли не	1	1
493	сходство с	2	1
494	и другим	2	1
495	они и	2	1
496	приводит его	1	1
497	одним своим	1	1
498	в каждой	1	1
499	характер этого	2	1
500	для себя	1	1
501	известно в	1	1
502	из всего	1	1
503	как мы	10	1
504	основываясь на	1	1
505	и о	1	1
506	всем этим	1	1
507	и служит	1	1
508	только при	1	1
509	в собственном	1	1
510	у разных	1	1
511	нет никаких	1	1
512	приводит к	3	1
513	слова а	1	1
514	он так	2	1
515	здесь он	1	1
516	огромные заслуги	1	1
517	не с	3	1
518	было в	1	1
519	и каждый	1	1
520	с собой	4	1
521	еще в	4	1
522	это сходство	2	1
523	и всюду	1	1
524	часто в	1	1
525	разного рода	1	1
526	возможно что	1	1
527	которого они	1	1
528	чтобы вызвать	1	1
529	быть может	1	1
530	с этого	6	1
531	как у	1	1
532	собой и	1	1
533	на что	2	1
534	предположить что	2	1
535	стало бы	1	1
536	стремление к	1	1
537	составляет только	1	1
538	означает что	2	1
539	выводу что	2	1
540	в тех	4	1
541	иное как	2	1
542	из основных	1	1
543	разница между	2	1
544	при такой	1	1
545	но мы	1	1
546	что каждый	1	1
547	и просто	1	1
548	можно сказать	1	1
549	и во	1	1
550	того общего	1	1
551	всех народов	1	1
552	этому поводу	2	1
553	случай который	1	1
554	что бы	1	1
555	представления о	1	1
556	это приводит	1	1
557	связь между	2	1
558	же можно	1	1
559	дело так	1	1
560	на которой	1	1
561	обе эти	1	1
562	в двух	1	1
563	важное значение	1	1
564	с ними	5	1
565	взывает к	1	1
566	мы увидим	8	1
567	его жизнь	1	1
568	что исследователь	1	1
569	рассматриваться как	1	1
570	по этому	3	1
571	какой степени	2	1
572	сделать какие-либо	1	1
573	можно установить	1	1
574	же явления	1	1
575	свидетельствует о	1	1
576	не дает	1	1
577	его и	2	1
578	слова если	1	1
579	других так	1	1
580	и та	1	1
581	даже к	1	1
582	какие-либо выводы	1	1
583	не о	1	1
584	только с	1	1
585	случае не	1	1
586	доказать что	1	1
587	чтобы лучше	2	1
588	не просто	2	1
589	и целый	1	1
590	ее на	1	1
591	раза в	1	1
592	нам не	1	1
593	при рассмотрении	1	1
594	не прием	1	1
595	каждый человек	1	1
596	сюда же	1	1
597	которые можно	2	1
598	когда по	1	1
599	этой роли	1	1
600	себя и	2	1
601	объясняется тем	1	1
602	обратиться к	1	1
603	имеет ничего	1	1
604	в некоторых	4	1
605	связано с	1	1
606	что им	1	1
607	на основании	1	1
608	жизнь в	1	1
609	так называемой	3	1
610	его по	1	1
611	существу одна	1	1
612	относящиеся к	2	1
613	с которым	1	1
614	и вновь	1	1
615	что мы	1	1
616	совершенно очевидно	1	1
617	под влиянием	1	1
618	всецело и	1	1
619	в связи	4	1
620	совершенно иное	1	1
621	этой же	1	1
622	должна была	2	1
623	которое в	1	1
624	начиналось с	2	1
625	с общей	1	1
626	обычая может	1	1
627	который мы	1	1
628	не дают	1	1
629	в той	1	1
630	принадлежащий к	1	1
631	против такого	1	1
632	в первой	1	1
633	происхождению своему	2	1
634	друг с	1	1
635	исходя из	1	1
636	не умели	1	1
637	быть не	1	1
638	бросается в	1	1
639	и смерти	1	1
640	этого слова	3	1
641	есть много	1	1
642	этом случае	5	1
643	в первые	2	1
644	все самое	1	1
645	глаза что	1	1
646	в противном	1	1
647	из ряда	1	1
648	в одни	1	1
649	в более	2	1
650	сомнения в	1	1
651	и сами	1	1
652	хотя они	1	1
653	такой взгляд	1	1
654	на новый	2	1
655	в область	1	1
656	или в	2	1
657	и другими	2	1
658	можно согласиться	1	1
659	от него	1	1
660	от одного	1	1
661	из своего	1	1
662	не более	1	1
663	с а	1	1
664	будто бы	6	1
665	в круг	2	1
666	и наконец	1	1
667	что следовательно	1	1
668	к самым	1	1
669	слово в	1	1
670	цель и	1	1
671	между ними	1	1
672	на более	1	1
673	это на	1	1
674	является и	1	1
675	им не	1	1
676	не что	2	1
677	только о	1	1
678	из своей	1	1
679	совершенно такие	1	1
680	в виде	6	1
681	и другие	13	1
682	по поводу	1	1
683	из чего	1	1
684	к этому	4	1
685	они не	1	1
686	ничего общего	2	1
