N	2gram	Propp_Isto_7	Myshleni
373	к которой	2	1
374	друг на	1	1
375	и сл	1	1
376	не входит	1	1
377	по представлению	1	1
378	его во	1	1
379	ответ на	6	1
380	себе и	3	1
381	случай в	1	1
382	один и	1	1
383	но тем	2	1
384	в позднейшей	1	1
385	его на	2	1
386	вот как	1	1
387	которые можно	1	1
388	совершенно другой	1	1
389	говорит когда	1	1
390	можно предположить	2	1
391	и наконец	3	1
392	и тот	2	1
393	в непосредственной	1	1
394	и свою	1	1
395	роль играет	1	1
396	ситуации в	1	1
397	та же	2	1
398	ни один	1	1
399	думать что	2	1
400	той ситуации	1	1
401	он делает	1	1
402	нами в	2	1
403	имеем в	5	1
404	на стадии	1	1
405	действительно мы	1	1
406	в наших	1	1
407	и если	3	1
408	в нем	6	1
409	связанные с	2	1
410	что задача	4	1
411	этого вопроса	1	1
412	и вот	1	1
413	него есть	2	1
414	быть с	1	1
415	всех своих	1	1
416	но дело	1	1
417	чтобы дать	1	1
418	и обладает	1	1
419	этим самым	1	1
420	то ни	1	1
421	могла бы	1	1
422	как они	1	1
423	широко распространенного	1	1
424	и может	1	1
425	к другу	1	1
426	а по	1	1
427	два способа	1	1
428	на ту	2	1
429	этих форм	1	1
430	это объяснение	1	1
431	его в	3	1
432	входит в	1	1
433	известно что	2	1
434	и соответствующие	1	1
435	чтобы узнать	2	1
436	мы постараемся	1	1
437	должен был	2	1
438	приходит в	1	1
439	нам по	2	1
440	за ней	1	1
441	он приходит	1	1
442	в жизни	1	1
443	это положение	2	1
444	рядом с	1	1
445	на основании	1	1
446	что не	2	1
447	с тем	1	1
448	не всегда	4	1
449	которой он	3	1
450	же следует	1	1
451	такой же	1	1
452	должен стать	1	1
453	автора и	1	1
454	обратимся к	1	1
455	речь может	2	1
456	представление что	1	1
457	и при	1	1
458	связь со	1	1
459	что такое	2	1
460	именно и	1	1
461	и третий	1	1
462	его мнению	1	1
463	этому же	1	1
464	из анализа	2	1
465	не от	2	1
466	состоящее в	1	1
467	природы но	1	1
468	и другого	1	1
469	для объяснения	3	1
470	представлений о	1	1
471	которые в	1	1
472	то это	5	1
473	друг другу	1	1
474	есть еще	2	1
475	ни было	1	1
476	что сам	1	1
477	и наоборот	1	1
478	быть сделан	1	1
479	тому что	2	1
480	то с	1	1
481	сходным с	1	1
482	уже выше	6	1
483	вообще невозможно	1	1
484	она стремится	1	1
485	таких случаях	1	1
486	в таких	2	1
487	как можно	1	1
488	впадает в	1	1
489	вне поля	1	1
490	дело не	5	1
491	что их	1	1
492	на него	2	1
493	не по	2	1
494	которого он	1	1
495	тому на	1	1
496	мы все	1	1
497	но здесь	2	1
498	почему в	1	1
499	всего построения	1	1
500	действительности но	1	1
501	на землю	1	1
502	по вопросу	1	1
503	связано с	3	1
504	в противоречие	1	1
505	показывает как	3	1
506	что такого	1	1
507	того в	1	1
508	образом у	1	1
509	связь и	1	1
510	не говорит	1	1
511	и после	2	1
512	представление об	5	1
513	вот что	1	1
514	стадий в	1	1
515	перед ним	1	1
516	других странах	1	1
517	один раз	1	1
518	можно формулировать	1	1
519	начиная с	1	1
520	прямо говорит	1	1
521	здесь совершенно	1	1
522	отличается от	2	1
523	мере того	1	1
524	всего в	1	1
525	всего что	1	1
526	которые ссылается	1	1
527	оно не	1	1
528	где он	1	1
529	здесь мы	5	1
530	правильнее будет	1	1
531	это такое	1	1
532	приходит к	3	1
533	но по	2	1
534	вывод что	1	1
535	на другой	1	1
536	будет сказать	1	1
537	нами выше	2	1
538	ребенок до	1	1
539	и говорит	4	1
540	в дальнейшем	3	1
541	те случаи	1	1
542	нельзя не	1	1
543	действительности это	1	1
544	одно явление	1	1
545	и которые	1	1
546	того и	1	1
547	на голову	1	1
548	он играет	1	1
549	за этими	1	1
550	основана на	1	1
551	к чрезвычайно	1	1
552	случаев и	1	1
553	это как	2	1
554	после того	4	1
555	по мере	1	1
556	ли эти	2	1
557	о ней	1	1
558	сводится к	1	1
559	и здесь	12	1
560	имеет еще	1	1
561	этого мы	1	1
562	и поэтому	1	1
563	другими словами	2	1
564	до сих	2	1
565	все та	1	1
566	там же	2	1
567	она не	2	1
568	вопросу о	1	1
569	образом мы	2	1
570	чтобы вскрыть	1	1
571	этой формулы	1	1
572	нас особенно	1	1
573	к нему	7	1
574	и во	1	1
575	для ясности	1	1
576	другие формы	1	1
577	не видел	1	1
578	вслед за	1	1
579	он обладает	1	1
580	выше в	3	1
581	эти результаты	1	1
582	в свете	3	1
583	что тот	2	1
584	делает это	1	1
585	в современной	1	1
586	показывают что	6	1
587	но так	1	1
588	один из	7	1
589	дает отрицательный	1	1
590	том как	1	1
591	согласиться с	2	1
592	например так	1	1
593	как часть	1	1
594	и так	2	1
595	во времени	1	1
596	которых в	1	1
597	случаи когда	2	1
598	так что	3	1
599	из которого	1	1
600	оказывается в	1	1
601	конечно не	2	1
602	так можно	1	1
603	только на	2	1
604	то и	4	1
605	в виде	1	1
606	в сознании	1	1
607	на определенной	1	1
608	этому вопросу	1	1
609	эту функцию	1	1
610	или даже	2	1
611	за ним	1	1
612	ни с	2	1
613	земли и	1	1
614	тогда он	1	1
615	никто не	1	1
616	и также	1	1
617	их говорит	1	1
618	мы рассматривали	1	1
619	объяснения в	1	1
620	не для	1	1
621	это верно	1	1
622	к ним	2	1
623	как его	1	1
624	доказать что	1	1
625	второй вопрос	1	1
626	другой и	1	1
627	в особенности	2	1
628	явление а	1	1
629	связаны с	2	1
630	и тех	1	1
631	здесь в	1	1
632	а именно	6	1
633	дело в	1	1
634	поля зрения	1	1
635	такое же	2	1
636	на которые	1	1
637	показывает что	8	1
638	вообще не	2	1
639	которая и	1	1
640	рода не	1	1
641	можем отметить	1	1
642	только по	1	1
643	и делает	1	1
644	на друга	1	1
645	выше и	2	1
646	в руках	2	1
647	этой точки	3	1
648	под влиянием	1	1
649	для этой	1	1
650	этого можно	1	1
651	и отношение	1	1
652	хотели бы	1	1
653	этого объяснения	1	1
654	позволяет нам	2	1
655	все более	1	1
656	вступает в	3	1
657	задачу он	1	1
658	эти слова	1	1
659	от анализа	1	1
660	и потому	1	1
661	играют в	1	1
662	противоречие с	1	1
663	но этот	1	1
664	как если	1	1
665	к своему	1	1
666	предположить что	3	1
667	не дают	1	1
668	образом и	1	1
669	совершенно достаточно	1	1
670	за него	4	1
671	в тех	5	1
672	и там	2	1
673	для возникновения	1	1
674	и появление	1	1
675	многих других	1	1
676	он начинает	1	1
677	и от	2	1
678	сих пор	3	1
679	от всего	1	1
680	так хорошо	1	1
681	и ты	1	1
682	должны быть	3	1
683	при всем	1	1
684	играет с	1	1
685	одна из	7	1
686	отвечает на	1	1
687	к пониманию	1	1
688	как она	1	1
689	дело решалось	1	1
690	от него	3	1
691	вяжется с	1	1
692	в третьем	1	1
693	это позволяет	1	1
694	еще более	1	1
695	для его	1	1
696	но это	3	1
697	силы в	1	1
698	или не	1	1
699	в связь	1	1
700	в целях	2	1
701	не знает	1	1
702	другой стороны	8	1
703	же относится	1	1
704	всех других	2	1
705	же мы	1	1
706	что под	1	1
707	из этого	1	1
708	в свое	1	1
709	рук не	1	1
710	которые имеют	1	1
711	что то	1	1
712	сам того	1	1
713	определенной стадии	1	1
714	при какой	2	1
715	также не	1	1
716	значение они	1	1
717	нас не	2	1
718	как на	1	1
719	точно так	2	1
720	и вновь	1	1
