1	не может	9	17
124	самом деле	6	2
125	мы знаем	7	2
126	в некоторых	2	2
127	все процессы	1	2
128	с одной	7	2
129	еще более	1	2
130	в отличие	3	2
131	отличие от	3	2
132	самый вопрос	2	2
133	мы видим	4	2
134	он должен	2	2
135	во всяком	7	2
136	и по	3	2
137	что в	14	2
138	тот или	1	2
139	только один	1	2
140	же самое	2	2
141	скажем в	1	2
142	что все	4	2
143	и во	1	2
144	развития он	1	2
145	в третьем	1	2
146	тот же	7	2
147	то и	1	2
148	не знаем	1	2
149	в его	2	2
150	объяснения развития	1	2
151	то ни	1	2
152	для его	1	2
153	в один	2	2
154	и что	8	2
155	с этим	3	2
156	помощью которых	1	2
157	такой же	1	2
158	известных нам	1	2
159	для развития	1	2
160	этих двух	2	2
161	с совершенно	1	2
162	развития мы	1	2
163	как мы	6	2
164	не будем	1	2
165	ином направлении	1	1
166	как нет	1	1
167	и эта	2	1
168	развития на	2	1
169	несмотря на	4	1
170	и вся	1	1
171	никакого принципиального	1	1
172	дело в	1	1
173	его в	1	1
174	можем противопоставить	1	1
175	этот раз	1	1
176	эта функция	2	1
177	в ней	1	1
178	которая и	1	1
179	а может	1	1
180	и тогда	2	1
181	наконец мы	1	1
182	первое и	1	1
183	и их	5	1
184	в начале	4	1
185	не представляет	2	1
186	значительно позже	1	1
187	это как	1	1
188	мы уже	6	1
189	рядом с	1	1
190	конечно не	1	1
191	связи с	9	1
192	точка зрения	3	1
193	здесь и	3	1
194	о том	9	1
195	не опирается	1	1
196	в ином	2	1
197	в данной	1	1
198	один и	1	1
199	изменять их	1	1
200	не имеют	1	1
201	данном случае	3	1
202	как всякая	1	1
203	поэтому что	4	1
204	сказать еще	1	1
205	вообще и	1	1
206	все время	3	1
207	в своих	1	1
208	и должно	1	1
209	видели далее	1	1
210	в совершенно	4	1
211	совершенно так	1	1
212	именно в	2	1
213	опыта и	1	1
214	но не	3	1
215	в первый	2	1
216	если бы	8	1
217	мы получили	1	1
218	но эта	3	1
219	в очень	1	1
220	в основу	1	1
221	как его	1	1
222	по себе	7	1
223	для их	1	1
224	их по	1	1
225	случае не	2	1
226	своему существу	1	1
227	по преимуществу	1	1
228	бы ее	1	1
229	это что	1	1
230	развития для	1	1
231	значение этих	1	1
232	которых он	3	1
233	видим не	1	1
234	к нему	1	1
235	в связи	6	1
236	одной из	3	1
237	процесс развития	3	1
238	раз совершенно	1	1
239	термин этот	1	1
240	на которой	2	1
241	три направления	1	1
242	научного знания	1	1
243	опирается на	1	1
244	что эта	6	1
245	совершенно бесспорный	1	1
246	все что	5	1
247	то он	2	1
248	в заключение	3	1
249	в экспериментах	1	1
250	до сих	1	1
251	и чисто	1	1
252	позволяет ему	1	1
253	или нет	1	1
254	далее что	1	1
255	на второй	1	1
256	на язык	2	1
257	можно было	5	1
258	приспособления к	7	1
259	человек с	2	1
260	ним и	1	1
261	его мнению	1	1
262	как происходит	1	1
263	его работы	1	1
264	свое время	1	1
265	что с	5	1
266	речи мы	4	1
267	ничего общего	1	1
268	ни было	1	1
269	на самом	3	1
270	не знает	1	1
271	нами в	1	1
272	в данном	3	1
273	и его	4	1
274	таким же	3	1
275	и само	2	1
276	одной стороны	7	1
277	мы постараемся	1	1
278	определенным образом	1	1
279	одного из	1	1
280	но ведь	2	1
281	явлений и	1	1
282	есть не	1	1
283	и до	3	1
284	то она	1	1
285	так же	4	1
286	ни одного	1	1
287	это и	1	1
288	с новой	1	1
289	хотим сказать	1	1
290	с при	1	1
291	как у	2	1
292	функций и	1	1
293	на эту	2	1
294	идет о	3	1
295	такое же	1	1
296	развития что	1	1
297	и методологической	1	1
298	аналогии с	1	1
299	возникновения и	3	1
300	развития с	2	1
301	из опытов	1	1
302	и основное	3	1
303	нет никаких	2	1
304	мы по	1	1
305	нет в	1	1
306	только на	1	1
307	что вся	1	1
308	с ним	3	1
309	аналогии в	1	1
310	он сам	3	1
311	его с	2	1
312	известном смысле	1	1
313	но если	2	1
314	вытекает из	3	1
315	штерн и	1	1
316	должен быть	2	1
317	при исследовании	1	1
318	так называемое	1	1
319	же как	2	1
320	этот вопрос	5	1
321	конечном счете	4	1
322	представление о	5	1
323	сами по	1	1
324	когда в	2	1
325	том случае	1	1
326	признать за	1	1
327	за шагом	1	1
328	она не	1	1
329	к этому	4	1
330	они не	3	1
331	с его	4	1
332	чрезвычайно плохо	1	1
333	и для	2	1
334	для науки	1	1
335	отношению к	5	1
336	утверждает что	3	1
337	образом один	1	1
338	бы к	3	1
339	того же	3	1
340	или другой	1	1
341	тот факт	1	1
342	сказать что	6	1
343	один из	1	1
344	в своем	9	1
345	познания человека	1	1
346	более и	1	1
347	мы имеем	3	1
348	по самому	1	1
349	друг на	1	1
350	во всей	5	1
351	в споре	2	1
352	увидим что	2	1
353	том что	27	1
354	но что	2	1
355	этом ее	2	1
356	развития и	3	1
357	не хотим	2	1
358	этом смысле	2	1
359	что уже	1	1
360	но тем	1	1
361	и если	1	1
362	только в	4	1
363	что его	4	1
364	мы снова	1	1
365	там где	6	1
366	роль играет	1	1
367	которую можно	2	1
368	на это	1	1
369	по аналогии	1	1
370	мы будем	3	1
371	от его	4	1
372	чем же	1	1
373	при каких	2	1
374	окружающих его	1	1
375	эти эксперименты	2	1
376	человека и	3	1
377	и из	2	1
378	и речи	13	1
379	той или	2	1
380	она по	1	1
381	силы в	1	1
382	не имеет	4	1
383	что задача	1	1
384	он не	7	1
385	сих пор	1	1
386	но это	1	1
387	подвести итоги	1	1
388	от всяких	1	1
389	все более	1	1
390	на друга	1	1
391	положение в	1	1
392	всегда будет	1	1
393	в процессе	11	1
394	и при	1	1
395	этого объяснения	1	1
396	и более	2	1
397	мы говорим	1	1
398	она в	1	1
399	можно довольно	1	1
400	в такой	2	1
401	объективная действительность	1	1
402	самому своему	1	1
403	в течение	2	1
404	ни в	2	1
405	никогда не	8	1
406	по его	1	1
407	совершенно достаточно	1	1
408	развития той	1	1
409	не является	9	1
410	и вообще	2	1
411	для объяснения	1	1
412	два основных	1	1
413	но для	2	1
414	должен был	1	1
415	к которому	6	1
416	в обоих	1	1
417	как например	2	1
418	машин и	1	1
419	или как	2	1
420	процессы развития	1	1
421	развития из	1	1
422	в живой	1	1
423	его условий	1	1
424	и развития	2	1
425	из всех	2	1
426	которые в	1	1
427	процессе развития	7	1
428	эксперименты и	2	1
429	но никогда	2	1
430	правда не	1	1
431	та же	1	1
432	факт что	1	1
433	и т.п	7	1
434	на которых	2	1
435	в конечном	4	1
436	в свое	1	1
437	развития все	1	1
438	им явлений	1	1
439	и от	1	1
440	начала мы	1	1
441	и составляет	2	1
442	методологическую сторону	1	1
443	и может	1	1
444	только не	1	1
445	и еще	1	1
446	то его	1	1
447	мы вправе	1	1
448	не составляют	1	1
449	стадии своего	2	1
450	свою задачу	1	1
451	не соответствует	1	1
452	те же	3	1
453	но можно	1	1
454	такое объяснение	3	1
455	том как	1	1
456	развитии в	1	1
457	вовсе не	6	1
458	же этот	1	1
459	на другой	1	1
460	находиться в	2	1
461	только к	1	1
462	должно быть	2	1
463	за собой	2	1
464	или в	3	1
465	дело идет	1	1
466	в другом	2	1
467	зрения и	1	1
468	только из	1	1
469	по отношению	6	1
470	здесь в	1	1
471	если у	1	1
472	это последнее	1	1
473	дела не	1	1
474	на которые	1	1
475	правда и	1	1
476	поэтому в	1	1
477	основное направление	1	1
478	оно вообще	1	1
479	этого можно	1	1
480	и той	2	1
481	в природе	1	1
482	но как	1	1
483	формы или	1	1
484	формы с	1	1
485	в объяснении	3	1
486	для них	1	1
487	ведь если	1	1
488	условий в	2	1
489	и свою	1	1
490	между ними	1	1
491	в эту	4	1
492	об объяснении	1	1
493	мысли в	1	1
494	уже на	1	1
495	только и	1	1
496	сказать так	1	1
497	метафизическая концепция	1	1
498	шаг за	1	1
499	с и	4	1
500	а затем	1	1
501	во всех	2	1
502	бы то	1	1
503	природы но	1	1
504	и только	3	1
505	и особенно	3	1
506	и тот	1	1
507	а потому	1	1
508	эта сторона	1	1
509	которых в	1	1
510	с другой	6	1
511	в отдельных	2	1
512	стороны и	2	1
513	все равно	2	1
514	и это	3	1
515	обратимся к	1	1
516	чем в	2	1
517	с ее	2	1
518	по существу	5	1
519	жизни в	1	1
520	заложена в	1	1
521	в известном	2	1
522	самое что	2	1
523	независимо от	4	1
