N	2gram	Vinokur_St_1	Myslijsy
285	из того	2	2
286	как будто	4	2
287	не потому	1	2
288	когда мы	1	2
289	бы они	1	2
290	ср с	2	2
291	ничего общего	3	2
292	как мы	1	2
293	от друга	1	2
294	только при	1	2
295	они ни	1	2
296	мысль о	1	2
297	только то	1	2
298	со мною	1	2
299	и стремление	1	2
300	г д	1	2
301	времени и	1	2
302	на которую	1	2
303	мы в	1	2
304	для этого	2	2
305	стремление к	3	2
306	в виду	1	2
307	глазах самого	1	2
308	о том	17	2
309	при котором	1	2
310	утверждает что	1	2
311	все в	2	2
312	что самое	1	2
313	и только	3	2
314	крайней мере	2	2
315	еще более	4	2
316	что бы	1	2
317	еще только	1	2
318	не зная	1	2
319	известно что	1	2
320	как например	1	2
321	этот вопрос	4	2
322	по этому	3	2
323	есть в	2	2
324	в таких	1	2
325	уже не	1	2
326	указания на	1	2
327	вопроса о	3	2
328	в начале	3	2
329	слова не	1	2
330	при помощи	2	2
331	нуждается в	1	2
332	и другом	1	2
333	к ним	1	2
334	в других	2	2
335	даже и	2	2
336	таком виде	1	2
337	не были	1	2
338	уважение к	1	2
339	предполагает в	1	2
340	о состоянии	2	2
341	на основании	1	2
342	у нас	11	2
343	на этот	3	2
344	в одно	1	2
345	если не	2	2
346	применении к	3	2
347	что же	6	2
348	и о	1	2
349	видно что	3	2
350	стороны и	1	2
351	между прочим	2	2
352	нисколько не	2	2
353	но с	3	2
354	не станет	1	2
355	ли в	2	2
356	не существует	3	2
357	или в	1	2
358	и б	1	2
359	тем более	4	2
360	хотя бы	6	2
361	что оно	3	2
362	на каждое	1	2
363	была бы	5	2
364	из этого	1	2
365	жизни и	5	2
366	но эти	1	2
367	вряд ли	5	1
368	или языка	1	1
369	отношения к	2	1
370	не должны	1	1
371	удерживаются в	1	1
372	например в	8	1
373	же как	3	1
374	до него	1	1
375	должен быть	3	1
376	самом деле	11	1
377	показать что	1	1
378	и всем	1	1
379	чего не	1	1
380	из его	1	1
381	много слов	1	1
382	что эти	1	1
383	объясняется и	1	1
384	едва ли	1	1
385	в зависимости	1	1
386	и этот	1	1
387	и могут	1	1
388	живой речи	1	1
389	его не	1	1
390	полагает что	1	1
391	мы имеем	2	1
392	не подходят	1	1
393	этом не	1	1
394	на эти	7	1
395	не была	2	1
396	не столько	1	1
397	из сказанного	1	1
398	совпадает с	2	1
399	на себя	1	1
400	и другая	1	1
401	зависимости от	1	1
402	так а	1	1
403	одного слова	1	1
404	и самого	1	1
405	и на	1	1
406	на них	1	1
407	не имел	1	1
408	что его	1	1
409	в чем	3	1
410	бы мы	2	1
411	с его	1	1
412	то очевидно	2	1
413	этих наук	1	1
414	на самом	6	1
415	нет не	1	1
416	если в	2	1
417	что они	7	1
418	во что	1	1
419	правильно и	1	1
420	в обширном	1	1
421	каждая из	1	1
422	одном из	1	1
423	этой стороны	1	1
424	перед нами	1	1
425	на человека	1	1
426	в ожидании	1	1
427	от этого	2	1
428	значения как	1	1
429	еще на	1	1
430	а во-вторых	1	1
431	бы с	1	1
432	он в	1	1
433	все эти	5	1
434	в нашем	1	1
435	не обнаруживает	1	1
436	так в	1	1
437	что так	3	1
438	в известном	1	1
439	с их	1	1
440	и кто	1	1
441	как он	1	1
442	если он	1	1
443	будто на	2	1
444	что каждая	1	1
445	по словам	4	1
446	задний план	3	1
447	связанные с	3	1
448	от которого	1	1
449	времени для	1	1
450	области не	1	1
451	не как	1	1
452	без всяких	2	1
453	нашего времени	1	1
454	что ни	2	1
455	что нельзя	1	1
456	без исключения	1	1
457	что она	4	1
458	подходят под	2	1
459	литературного языка	1	1
460	лишь в	3	1
461	его в	2	1
462	больше в	1	1
463	входит в	1	1
464	того или	4	1
465	было в	1	1
466	мы на	1	1
467	если при	1	1
468	и стоят	1	1
469	всю свою	1	1
470	должен был	2	1
471	мысли чтобы	1	1
472	даже по	1	1
473	которым он	1	1
474	только одно	1	1
475	бы совершенно	1	1
476	этого слова	2	1
477	как общее	1	1
478	постоянно в	1	1
479	далеко не	1	1
480	были в	1	1
481	словам в	2	1
482	место и	1	1
483	не всегда	2	1
484	и уже	2	1
485	искать не	2	1
486	только во	1	1
487	одно целое	1	1
488	в развитии	1	1
489	можно считать	1	1
490	нет никакого	1	1
491	и вполне	3	1
492	во время	3	1
493	и другие	1	1
494	несколько слов	1	1
495	от своего	1	1
496	что такое	1	1
497	в отношении	9	1
498	в такой	2	1
499	в котором	5	1
500	но которые	1	1
501	неизвестные нам	1	1
502	или вернее	1	1
503	в которых	5	1
504	что я	1	1
505	должны были	1	1
506	когда и	1	1
507	а есть	1	1
508	времени не	4	1
509	сами по	1	1
510	не его	1	1
511	и эти	1	1
512	действительно есть	1	1
513	на другую	1	1
514	их в	2	1
515	что этот	2	1
516	о значении	3	1
517	как можно	2	1
518	даже в	3	1
519	всех их	1	1
520	оба эти	2	1
521	а на	3	1
522	что с	2	1
523	в науке	1	1
524	которым говорит	1	1
525	для кого	1	1
526	но только	1	1
527	наука и	1	1
528	ничего не	2	1
529	приведены в	1	1
530	б в	1	1
531	и общего	1	1
532	по своей	2	1
533	и чувства	1	1
534	это слово	4	1
535	убедиться в	2	1
536	вернее сказать	1	1
537	показаться странным	1	1
538	к этим	1	1
539	не нужен	1	1
540	на некоторые	1	1
541	уже и	1	1
542	этом отношении	7	1
543	и делает	1	1
544	же до	1	1
545	был бы	1	1
546	в области	14	1
547	или почему	1	1
548	необходимым при	1	1
549	объяснение в	1	1
550	уже о	5	1
551	ее неизбежности	1	1
552	в духе	1	1
553	кого не	1	1
554	и другим	1	1
555	языка что	1	1
556	самостоятельно и	1	1
557	им в	1	1
558	встречаем и	1	1
559	говоря уже	1	1
560	будет видно	1	1
561	в ее	4	1
562	к нам	1	1
563	с каким	1	1
564	ни стало	1	1
565	которую указывает	1	1
566	и говорит	1	1
567	хотя не	1	1
568	то время	2	1
569	отказаться от	1	1
570	на том	1	1
571	то как	1	1
572	что у	4	1
573	можно было	13	1
574	нам от	1	1
575	здесь нет	1	1
576	произведения не	1	1
577	еще в	1	1
578	в результате	3	1
579	что от	2	1
580	является в	1	1
581	внимание и	1	1
582	в отдельном	1	1
583	нас к	1	1
584	против этого	1	1
585	образом в	1	1
586	из других	1	1
587	о нем	1	1
588	таким путем	1	1
589	в другом	3	1
590	на вопрос	4	1
591	внимание на	3	1
592	первого то	1	1
593	в науках	1	1
594	притом в	1	1
595	после того	1	1
596	все его	1	1
597	там в	1	1
598	то тем	1	1
599	это была	1	1
600	к истине	1	1
601	каждом из	1	1
602	к нему	2	1
603	этому требованию	1	1
604	образом мы	1	1
605	и всякая	1	1
606	должно было	2	1
607	но все-таки	1	1
608	во всей	1	1
609	смысле это	1	1
610	совсем в	1	1
611	и об	7	1
612	с этих	1	1
613	значит что	3	1
614	на которой	2	1
615	д и	2	1
616	должно возникнуть	1	1
617	каком он	1	1
618	которым мы	1	1
619	время когда	1	1
620	кроме самого	1	1
621	дело с	2	1
622	что он	10	1
623	в какой	3	1
624	как нечто	1	1
625	которое должно	1	1
626	это стремление	1	1
627	такое же	1	1
628	всяком случае	6	1
629	но то	1	1
630	с которыми	2	1
631	какой степени	1	1
632	как работы	1	1
633	бы по	1	1
634	протестом против	1	1
635	по моему	1	1
636	что искать	1	1
637	уже в	2	1
638	и насколько	1	1
639	себя в	1	1
640	нужно еще	1	1
641	в виде	3	1
642	языка который	1	1
643	прямого отношения	1	1
644	ответ на	3	1
645	из них	8	1
646	открытий в	1	1
647	например к	1	1
648	говорит что	3	1
649	а другое	1	1
650	ни в	3	1
651	мы находим	4	1
652	наука о	1	1
653	в прошлом	1	1
654	чтобы она	1	1
655	не для	2	1
656	с этими	1	1
657	и желание	1	1
658	очевидно не	2	1
659	но что	1	1
660	у него	2	1
661	случае не	2	1
662	вообще можно	1	1
663	которые могут	1	1
664	не выходя	1	1
665	с общим	1	1
666	в свой	2	1
667	видно из	1	1
668	без того	1	1
669	не отделены	1	1
670	до сих	7	1
671	уже при	1	1
672	не один	1	1
673	именно в	6	1
674	каждом отдельном	1	1
675	никакого определенного	1	1
676	ошибки могут	1	1
677	случаев в	1	1
678	еще и	2	1
679	обратить внимание	1	1
680	к сожалению	3	1
681	превращается в	2	1
682	чтобы убедиться	1	1
683	представляется в	1	1
684	системе и	1	1
685	более того	1	1
686	не на	1	1
687	именно так	1	1
688	быть приведены	1	1
689	возвращаясь к	1	1
690	речи это	1	1
691	виде в	1	1
692	более чем	2	1
693	стороны в	2	1
694	следовало бы	2	1
695	направлении и	1	1
696	при его	2	1
697	начиная с	2	1
698	в одной	1	1
699	д в	1	1
700	общего с	3	1
701	многих случаях	2	1
702	приводит в	1	1
703	чем то	1	1
704	п и	1	1
705	в данном	14	1
706	видит в	1	1
707	его собственной	2	1
708	на которое	2	1
709	такого рода	2	1
710	признание этого	1	1
711	смысле этого	2	1
712	в тех	3	1
713	и там	1	1
714	да и	3	1
715	бы думать	1	1
716	первому из	1	1
717	один только	1	1
718	сих пор	7	1
719	все это	5	1
720	в так	1	1
721	и таким	1	1
722	ни для	1	1
723	что касается	3	1
724	но для	2	1
725	истории но	1	1
726	говорить что	1	1
727	в теперешнем	2	1
728	тем и	1	1
729	потому не	1	1
730	которые должны	1	1
731	не подлежит	1	1
732	который ставит	1	1
733	сколько бы	1	1
734	самое существование	1	1
735	время не	1	1
736	не должен	1	1
737	случае и	1	1
738	пришлось бы	1	1
739	будто бы	3	1
740	или совершенно	1	1
741	могли быть	1	1
742	слово в	1	1
743	не говоря	1	1
744	слова с	1	1
745	же будет	1	1
746	но разве	2	1
747	совершенно не	5	1
748	их с	1	1
749	в представлении	2	1
750	в последнем	1	1
751	быть признана	1	1
752	в голову	1	1
753	внутри одного	1	1
754	это было	1	1
755	того времени	5	1
756	стих не	1	1
757	прием который	1	1
758	нас не	1	1
759	к этому	1	1
760	они не	1	1
761	смысле что	1	1
