N	2gram	Propp_Isto_5	StatiiOP
139	то в	2	3
140	это можно	1	3
141	что так	1	3
142	во многих	1	3
143	в чужую	1	3
144	задний план	1	3
145	связанные с	2	3
146	и с	3	3
147	и тем	4	3
148	даже в	2	3
149	что не	1	3
150	во время	7	3
151	в конце	1	3
152	а на	2	3
153	не по	1	3
154	в основе	1	3
155	этих двух	1	3
156	из истории	1	3
157	в каком	1	3
158	обстоятельство что	1	3
159	очень часто	1	3
160	здесь совершенно	1	3
161	должны быть	1	3
162	что оно	1	3
163	должен быть	2	3
164	не трудно	1	3
165	об этом	2	3
166	и вообще	3	3
167	нужно искать	1	3
168	и только	1	3
169	значит что	2	3
170	но с	1	3
171	и так	1	3
172	по мнению	1	3
173	с одной	7	3
174	вопроса о	1	3
175	в виде	9	3
176	в очень	1	3
177	возможно что	1	3
178	без всякой	1	3
179	а именно	4	3
180	а с	1	3
181	что для	1	3
182	говорит о	2	3
183	этой главы	1	3
184	в тех	1	3
185	с этой	2	3
186	и для	2	3
187	отношению к	2	3
188	работы в	1	3
189	в таком	1	3
190	дело что	1	2
191	а как	2	2
192	мы имеем	14	2
193	мы не	5	2
194	или же	3	2
195	время как	1	2
196	из того	1	2
197	быть в	1	2
198	как правило	1	2
199	совсем не	1	2
200	таком положении	1	2
201	отношение к	1	2
202	иногда и	1	2
203	что как	1	2
204	в своем	1	2
205	целый ряд	1	2
206	как иначе	1	2
207	от этого	4	2
208	и и	1	2
209	думать что	1	2
210	то обстоятельство	1	2
211	в себе	1	2
212	но он	2	2
213	работ по	1	2
214	но на	1	2
215	при этом	1	2
216	он не	4	2
217	всех этих	1	2
218	он должен	1	2
219	и более	1	2
220	что все	4	2
221	при помощи	7	2
222	его в	9	2
223	не всегда	4	2
224	и уже	1	2
225	зато в	1	2
226	перед собой	1	2
227	только тем	1	2
228	места в	1	2
229	можно найти	2	2
230	бы мы	2	2
231	без всяких	2	2
232	их в	3	2
233	уже выше	2	2
234	наших глазах	1	2
235	тем самым	1	2
236	а иногда	1	2
237	как можно	2	2
238	что эта	1	2
239	она не	2	2
240	что с	1	2
241	меня не	1	2
242	как о	1	2
243	на него	8	2
244	судя по	1	2
245	ничего не	2	2
246	тем не	4	2
247	в сознании	1	2
248	что на	1	2
249	числе и	1	2
250	что благой	1	2
251	что при	3	2
252	о них	1	2
253	и это	4	2
254	что там	1	2
255	без всякого	1	2
256	говорит об	1	2
257	то время	1	2
258	на свой	1	2
259	и сам	2	2
260	каждого из	1	2
261	что от	2	2
262	для этого	1	2
263	только у	2	2
264	а также	1	2
265	должно было	2	2
266	и все	3	2
267	также в	1	2
268	для установления	1	2
269	к нему	3	2
270	что здесь	3	2
271	на которой	2	2
272	д и	1	2
273	началось с	1	2
274	оказывается в	1	2
275	конечно не	1	2
276	и у	1	2
277	уже в	2	2
278	свидетельствует о	1	2
279	если в	3	2
280	право и	1	2
281	одно из	1	2
282	а то	1	2
283	это место	1	2
284	у него	2	2
285	в других	2	2
286	еще и	1	2
287	превращается в	7	2
288	одной стороны	7	2
289	здесь дело	1	2
290	если не	4	2
291	стороны в	1	2
292	нет никаких	1	2
293	ни на	1	2
294	что во	2	2
295	и потому	2	2
296	а если	2	2
297	такого рода	1	2
298	по существу	2	2
299	том смысле	1	2
300	в свое	2	2
301	этом случае	7	2
302	и тогда	1	2
303	но для	2	2
304	это явление	1	2
305	в этих	6	2
306	хотя в	1	2
307	е в	3	2
308	гораздо больше	1	2
309	что этот	2	2
310	несмотря на	2	2
311	не знает	1	2
312	сам в	2	2
313	в своих	1	2
314	можно назвать	1	2
315	том числе	1	2
316	узнал о	1	1
317	до него	4	1
318	увидим ниже	3	1
319	эти случаи	2	1
320	по отдельным	1	1
321	в упомянутой	1	1
322	многих отношениях	1	1
323	речи об	1	1
324	и есть	1	1
325	здесь и	1	1
326	впечатление что	1	1
327	на две	1	1
328	из его	1	1
329	едва ли	1	1
330	кости и	1	1
331	в зависимости	1	1
332	и могут	1	1
333	его не	3	1
334	уже после	2	1
335	работы на	1	1
336	и такой	1	1
337	и другая	1	1
338	но даже	1	1
339	совершенно непонятным	1	1
340	зависимости от	1	1
341	это время	2	1
342	черты его	1	1
343	на нем	1	1
344	и на	8	1
345	на них	2	1
346	время в	2	1
347	мысль что	1	1
348	но как	1	1
349	и спрашивает	1	1
350	тех же	2	1
351	такое отсутствие	1	1
352	должны были	1	1
353	очевидно что	2	1
354	нужно быть	1	1
355	могут вызвать	1	1
356	но которые	1	1
357	следующий случай	1	1
358	и таким	2	1
359	как говорит	1	1
360	приходит на	1	1
361	в одной	1	1
362	до его	2	1
363	стороны и	1	1
364	у исследователей	1	1
365	перед нами	2	1
366	это тоже	1	1
367	и к	1	1
368	которых является	1	1
369	очевидно в	1	1
370	за это	1	1
371	он в	1	1
372	или во	1	1
373	так в	2	1
374	право на	1	1
375	он делает	2	1
376	если он	1	1
377	не знать	1	1
378	одно целое	1	1
379	нужно не	1	1
380	не как	4	1
381	и вот	1	1
382	но дело	1	1
383	показывает следующий	1	1
384	например мы	1	1
385	в количестве	1	1
386	не считать	2	1
387	эти материалы	6	1
388	в таких	3	1
389	с целью	1	1
390	входит в	5	1
391	это было	2	1
392	камне в	1	1
393	с неба	1	1
394	известно что	1	1
395	здесь нет	1	1
396	которым он	1	1
397	в ином	3	1
398	по всему	1	1
399	он является	1	1
400	является для	1	1
401	это положение	1	1
402	о которых	2	1
403	и вы	1	1
404	который судя	1	1
405	соответствии с	1	1
406	показывает что	5	1
407	были в	1	1
408	на основании	1	1
409	с тем	8	1
410	которой он	2	1
411	в развитии	1	1
412	и некоторые	1	1
413	на себя	3	1
414	не абсолютно	1	1
415	которую он	1	1
416	одно дело	1	1
417	и при	2	1
418	что такое	1	1
419	ли можно	1	1
420	этого места	1	1
421	это только	1	1
422	место в	1	1
423	мы в	1	1
424	оказывается что	2	1
425	от себя	2	1
426	две стороны	1	1
427	нас интересует	1	1
428	такой вывод	1	1
429	том чтобы	2	1
430	доказывает что	1	1
431	и эти	1	1
432	на другую	1	1
433	чтобы она	2	1
434	быть не	1	1
435	по себе	2	1
436	таких случаях	2	1
437	потому не	1	1
438	но они	1	1
439	вариантов и	1	1
440	мы пока	1	1
441	и другое	1	1
442	в русской	3	1
443	считает что	1	1
444	на котором	1	1
445	тогда когда	2	1
446	одна из	2	1
447	в науке	1	1
448	я буду	1	1
449	в процессе	1	1
450	он еще	1	1
451	не могло	1	1
452	из других	2	1
453	всякой надобности	1	1
454	правда в	1	1
455	того как	4	1
456	вывод который	1	1
457	разных формах	1	1
458	вообще чаще	1	1
459	но очень	1	1
460	явление в	1	1
461	где уже	2	1
462	целое в	1	1
463	уже и	2	1
464	в специальных	1	1
465	к изучению	1	1
466	не потому	2	1
467	один раз	1	1
468	в момент	1	1
469	которых он	1	1
470	села на	1	1
471	могло получиться	2	1
472	к тому	1	1
473	действительно можно	1	1
474	этой теорией	1	1
475	как мы	5	1
476	и о	1	1
477	в виду	1	1
478	на основе	1	1
479	с каким	1	1
480	можно сделать	1	1
481	и говорит	1	1
482	и этим	2	1
483	на той	1	1
484	с самого	1	1
485	на том	3	1
486	что говорилось	1	1
487	имеет чисто	1	1
488	собой по	1	1
489	мог бы	1	1
490	во многом	1	1
491	еще в	2	1
492	можно только	1	1
493	отнесены к	1	1
494	таких примеров	2	1
495	образом в	2	1
496	там в	1	1
497	о ней	1	1
498	авторы этих	1	1
499	о нем	3	1
500	является представление	1	1
501	язык и	2	1
502	утверждает что	1	1
503	после того	3	1
504	что его	3	1
505	можно сказать	2	1
506	все его	2	1
507	образом мы	2	1
508	в приведенных	1	1
509	литература о	1	1
510	чтобы получить	1	1
511	где у	1	1
512	но нет	1	1
513	это нужно	1	1
514	во всей	1	1
515	б в	2	1
516	в форме	3	1
517	в другой	3	1
518	снять с	1	1
519	в свете	3	1
520	а другое	1	1
521	же можно	4	1
522	оставляют в	1	1
523	в современной	1	1
524	указывает что	1	1
525	или нет	1	1
526	для таких	1	1
527	источник этого	1	1
528	тот же	1	1
529	уже довольно	1	1
530	это тем	1	1
531	дает право	1	1
532	самые разнообразные	1	1
533	он узнал	1	1
534	но то	1	1
535	слилась с	1	1
536	тот что	1	1
537	и из	3	1
538	именно на	2	1
539	себя в	6	1
540	не имеют	1	1
541	уже не	11	1
542	том чем	1	1
543	чтобы он	2	1
544	и других	2	1
545	его и	2	1
546	не так	1	1
547	себе в	1	1
548	тогда он	2	1
549	ведь это	1	1
550	слова в	1	1
551	в одном	1	1
552	внимание также	1	1
553	с этими	1	1
554	естественно что	1	1
555	то наоборот	1	1
556	само собой	1	1
557	были бы	1	1
558	не были	1	1
559	или иной	1	1
560	себе представить	1	1
561	здесь в	1	1
562	совершенно точно	1	1
563	случаев в	1	1
564	такое же	2	1
565	мира это	1	1
566	и др	3	1
567	или о	1	1
568	объясняется тем	1	1
569	в некоторых	4	1
570	в соответствии	1	1
571	связано с	5	1
572	в руках	1	1
573	подобного рода	1	1
574	о чем	2	1
575	в одно	2	1
576	можно утверждать	1	1
577	вместе с	22	1
578	в иной	7	1
579	а при	1	1
580	попадаются и	1	1
581	эти примеры	2	1
582	из которых	2	1
583	к своему	1	1
584	случаях в	1	1
585	xix века	1	1
586	в течение	2	1
587	с некоторыми	1	1
588	он заметил	1	1
589	и там	1	1
590	согласно которому	1	1
591	то на	1	1
592	путь в	1	1
593	в это	2	1
594	е тот	1	1
595	него в	1	1
596	остается один	1	1
597	в наше	2	1
598	часто но	1	1
599	один человек	1	1
600	не оставляют	1	1
601	никакой последовательности	1	1
602	но такой	1	1
603	и от	1	1
604	или в	6	1
605	тот кто	7	1
606	на камне	1	1
607	это может	1	1
608	у них	1	1
609	бы в	1	1
610	даже после	1	1
611	на мое	1	1
612	во вторую	1	1
613	уже давно	1	1
614	в целях	3	1
615	все вместе	2	1
616	к самым	1	1
617	одной из	1	1
618	и начинается	1	1
619	случаях является	1	1
620	с ней	2	1
621	состоит из	3	1
622	то здесь	2	1
623	к его	2	1
624	оно не	1	1
625	из этого	1	1
626	бы думать	1	1
627	но эти	3	1
628	и черты	1	1
629	и другие	1	1
630	основана на	1	1
631	к этому	2	1
632	как на	1	1
633	точно так	1	1
634	в роли	3	1
635	они не	3	1
