N	2gram	Vygotskiy__4	Tvorches
289	наших глазах	1	1
290	к выводу	2	1
291	спрашивается что	1	1
292	можно было	6	1
293	слова не	3	1
294	в каждом	2	1
295	совпадают с	1	1
296	что все	3	1
297	но понятие	1	1
298	поэтому с	3	1
299	а по	1	1
300	наконец против	1	1
301	входит в	2	1
302	заключается в	18	1
303	первую очередь	4	1
304	его личности	1	1
305	мы на	1	1
306	является общим	2	1
307	затем как	1	1
308	было бы	8	1
309	то все	1	1
310	более глубокой	1	1
311	должен был	1	1
312	по себе	1	1
313	мог бы	1	1
314	в ином	2	1
315	и рядом	1	1
316	ни в	3	1
317	для них	1	1
318	к которым	2	1
319	в действии	5	1
320	мы видели	6	1
321	являются как	1	1
322	его своеобразная	1	1
323	мы знаем	1	1
324	ведет к	1	1
325	в развитии	25	1
326	должно быть	3	1
327	время был	1	1
328	в один	3	1
329	в этих	3	1
330	мы как	1	1
331	в ходе	4	1
332	таким же	2	1
333	это делает	1	1
334	оказывается для	1	1
335	самого в	1	1
336	одной области	1	1
337	не первым	2	1
338	он дает	1	1
339	ребенком с	1	1
340	знаем что	1	1
341	не учитывает	1	1
342	всякий раз	1	1
343	признать что	1	1
344	должны были	1	1
345	почти совершенно	1	1
346	образом и	1	1
347	но он	1	1
348	развивается с	1	1
349	и более	7	1
350	важную роль	3	1
351	в таких	1	1
352	даже в	2	1
353	нас к	3	1
354	тому что	4	1
355	содержит в	2	1
356	по мере	4	1
357	вплоть до	1	1
358	дня и	1	1
359	о значении	1	1
360	что с	4	1
361	с ребенком	1	1
362	в обоих	3	1
363	точно так	3	1
364	мышления и	14	1
365	не имеет	2	1
366	и сознание	1	1
367	однако такое	1	1
368	и приводит	1	1
369	дает нам	1	1
370	эти связи	1	1
371	в русском	1	1
372	и является	3	1
373	уже говорили	2	1
374	в центр	1	1
375	в сознании	4	1
376	считать что	1	1
377	в области	4	1
378	и со	1	1
379	с определенным	1	1
380	представляется нам	4	1
381	в момент	1	1
382	стороны и	2	1
383	не могут	3	1
384	встречается в	1	1
385	во все	1	1
386	лежит в	1	1
387	как только	2	1
388	проблемы но	2	1
389	для развития	2	1
390	числе и	2	1
391	сходство с	4	1
392	одну и	1	1
393	анализа и	2	1
394	к тому	6	1
395	что оно	4	1
396	бы он	1	1
397	решения этой	1	1
398	в поле	1	1
399	указывает на	2	1
400	он видит	2	1
401	день и	1	1
402	говоря словами	1	1
403	ничего общего	3	1
404	принять за	1	1
405	наблюдения относительно	1	1
406	с собственной	1	1
407	должен быть	1	1
408	для себя	1	1
409	представляют собой	1	1
410	своего развития	10	1
411	как мы	13	1
412	психологическом отношении	1	1
413	указывать на	2	1
414	на основе	10	1
415	характер и	1	1
416	только то	1	1
417	в себя	1	1
418	с самого	1	1
419	то время	1	1
420	по способу	1	1
421	мы наблюдаем	2	1
422	решающую роль	2	1
423	и ту	1	1
424	учит нас	3	1
425	ясно что	2	1
426	собой в	1	1
427	вопрос этот	1	1
428	развития в	6	1
429	том как	1	1
430	является в	3	1
431	поэтому в	1	1
432	означает что	1	1
433	форме в	1	1
434	образом в	1	1
435	в виду	3	1
436	говорят что	1	1
437	о нем	1	1
438	и здесь	2	1
439	это происходит	1	1
440	всем протяжении	2	1
441	на вопрос	1	1
442	столь же	3	1
443	одного из	1	1
444	с одной	9	1
445	и ставит	1	1
446	может не	2	1
447	как наиболее	2	1
448	же о	1	1
449	этот момент	1	1
450	раньше чем	5	1
451	находит свое	2	1
452	не противопоставляет	1	1
453	то мы	1	1
454	от этих	1	1
455	с множеством	1	1
456	при котором	1	1
457	как она	1	1
458	значит что	2	1
459	в современной	2	1
460	нас интересует	2	1
461	поле зрения	1	1
462	образом как	2	1
463	и одновременно	1	1
464	образов и	2	1
465	заключающийся в	1	1
466	нуждается в	1	1
467	то в	1	1
468	то он	1	1
469	характерная для	1	1
470	который в	1	1
471	к противоположному	1	1
472	основная форма	1	1
473	том чтобы	2	1
474	он приходит	3	1
475	не то	1	1
476	сильнее чем	1	1
477	от одной	2	1
478	связи с	3	1
479	очень рано	2	1
480	истории человечества	1	1
481	положение что	1	1
482	является не	4	1
483	здесь же	1	1
484	не из	1	1
485	по выражению	4	1
486	который по	2	1
487	и их	1	1
488	противоречии с	1	1
489	это общее	1	1
490	как раз	1	1
491	не просто	2	1
492	на деле	3	1
493	это положение	5	1
494	что и	9	1
495	со стороны	3	1
496	даже не	1	1
497	говорим о	1	1
498	в высшей	2	1
499	его с	1	1
500	и между	6	1
501	мысль на	1	1
502	и люди	1	1
503	связано с	1	1
504	определить его	1	1
505	и я	1	1
506	самого начала	1	1
507	говоря что	1	1
508	в психологическом	1	1
509	в различных	1	1
510	под влиянием	2	1
511	в связи	3	1
512	в речи	4	1
513	нет никаких	1	1
514	является его	1	1
515	эти слова	1	1
516	с первого	3	1
517	как это	9	1
518	к другой	2	1
519	который на	1	1
520	предположить что	1	1
521	он говорит	2	1
522	целом ряде	2	1
523	в течение	1	1
524	такого рода	6	1
525	самого себя	2	1
526	оставляет за	1	1
527	том смысле	2	1
528	этого слова	11	1
529	отличается от	2	1
530	ничего кроме	2	1
531	это явление	1	1
532	при всем	1	1
533	и для	4	1
534	узнаем что	1	1
535	в результате	8	1
536	а все	1	1
537	своей собственной	1	1
538	одновременно к	1	1
539	для нас	4	1
540	еще более	1	1
541	вообще в	1	1
542	действительной жизни	1	1
543	и предметом	1	1
544	тот же	9	1
545	отношении к	1	1
546	не есть	2	1
547	в целях	1	1
548	по поводу	1	1
549	в свою	2	1
550	между ними	4	1
551	не знает	2	1
552	сказать что	6	1
553	отрывается от	1	1
554	мере своего	1	1
555	не быть	1	1
556	совершенно не	3	1
557	но этот	1	1
558	у которых	1	1
559	себе не	1	1
560	к действию	1	1
561	и другие	9	1
562	очень редко	1	1
563	это понятие	1	1
564	нас не	1	1
565	том числе	2	1
566	смысле что	1	1
