N	3gram	Tiupa_Anal_1	Problema
179	факторов художественного впечатления	5	1
180	и поступка его	1	1
181	или иной культурной	1	1
182	как активного субъекта	1	1
183	эмпирически наличных момента	1	1
184	есть не что	3	1
185	или метафизическою сущностью	1	1
186	произведение и художественно	1	1
187	на фоне которых	1	1
188	принципиально не может	1	1
189	как совокупность факторов	2	1
190	равно как и	1	1
191	мистическою или метафизическою	1	1
192	в которую я	1	1
193	тем самым и	1	1
194	процесс творчества и	1	1
195	живо произведение и	1	1
196	как лингвистическую определенность	1	1
197	но и неслиянность	1	1
198	живом и значимом	1	1
199	поступка его рецептивный	1	1
200	при созерцании природы	1	1
201	зыбкой и случайной	1	1
202	образом не есть	1	1
203	и как совокупность	1	1
204	и в самом	1	1
205	мы увидим далее	1	1
206	субъекта в которую	1	1
207	отличающая его от	1	1
208	как осуществляющее эстетический	1	1
209	характер эстетического объекта	1	1
210	момента внешнее материальное	1	1
211	я вхожу как	1	1
212	выходит за пределы	1	1
213	оно может быть	1	1
214	которой я чувствую	1	1
215	о мире и	1	1
216	созерцания направленной на	1	1
217	как одну из	1	1
218	иметь место в	1	1
219	в себе все	1	1
220	особенность эстетического резко	1	1
221	все моменты произведения	1	1
222	нераздельность но и	1	1
223	методологического значения в	1	1
224	активного субъекта в	1	1
225	психический процесс творчества	1	1
226	произведения в его	2	1
227	к эстетическому анализу	1	1
228	значимо в напряженном	1	1
229	к тому что	1	1
230	деятельности созерцания направленной	1	1
231	быть найден ни	1	1
232	в первом случае	2	1
233	основная особенность эстетического	1	1
234	в особенности же	1	1
235	в его художественной	1	1
236	противном случае мы	1	1
237	совокупность факторов художественного	2	1
238	быть не может	3	1
239	в напряженном и	1	1
240	должно быть понято	1	1
241	художественное произведение является	1	1
242	как и в	1	1
243	ничто не может	1	1
244	случайной в самых	1	1
