N	2gram	Vygotskiy__4	Hudozhes
256	из них	4	2
257	т п	3	2
258	вовсе не	5	2
259	этими словами	2	2
260	жизни на	1	2
261	ее на	2	2
262	в любви	1	2
263	сих пор	3	2
264	именно в	2	2
265	себя и	1	2
266	что не	4	2
267	мы знаем	2	2
268	однако и	1	2
269	разговор с	1	2
270	она говорит	1	2
271	нет ничего	1	2
272	вместе с	8	2
273	видит в	3	2
274	с такой	2	2
275	рассказа это	3	2
276	сам не	1	2
277	и от	2	2
278	только для	1	2
279	о его	1	2
280	перед смертью	1	2
281	не является	2	2
282	и для	3	2
283	в двух	4	2
284	это уже	1	2
285	у которого	1	2
286	потому что	24	2
287	хотя бы	2	2
288	точки зрения	6	2
289	а о	1	2
290	личности и	1	2
291	и эта	2	2
292	сказать что	13	2
293	что даже	1	2
294	самое что	2	2
295	этой связи	1	2
296	как на	6	2
297	но еще	1	2
298	тем самым	3	2
299	гораздо более	1	2
300	мнение которое	1	1
301	этой фразы	3	1
302	например в	3	1
303	этого напряжения	1	1
304	таком случае	1	1
305	всего тем	1	1
306	не остается	1	1
307	это и	5	1
308	упоминается и	1	1
309	с какой-то	1	1
310	на деле	1	1
311	мы имели	1	1
312	и так	4	1
313	к другому	1	1
314	которое могло	1	1
315	на две	2	1
316	жизни ее	2	1
317	забыл о	1	1
318	к рассказу	1	1
319	когда это	1	1
320	века в	1	1
321	также и	2	1
322	жизни для	2	1
323	его своей	1	1
324	полагает что	5	1
325	самое замечательное	3	1
326	мы имеем	2	1
327	которой скрывается	2	1
328	мы не	5	1
329	что если	3	1
330	приложении к	2	1
331	ответить на	1	1
332	в противоречие	1	1
333	с рассказа	1	1
334	нам в	2	1
335	которые тоже	1	1
336	не была	1	1
337	в сущности	6	1
338	время как	2	1
339	принадлежит к	2	1
340	и другая	1	1
341	что можно	1	1
342	сравнивает себя	1	1
343	это время	2	1
344	бы то	2	1
345	во всех	2	1
346	в сюжете	1	1
347	природы и	1	1
348	говорит нам	2	1
349	могло быть	1	1
350	точка зрения	2	1
351	к которой	3	1
352	понятно в	1	1
353	в сторону	3	1
354	с языка	1	1
355	а он	1	1
356	в общем	1	1
357	автора но	1	1
358	тайны когда	1	1
359	себе и	2	1
360	не просто	4	1
361	толстым когда	1	1
362	это сравнение	1	1
363	когда тот	1	1
364	за пределы	1	1
365	и чем	1	1
366	в настоящем	1	1
367	ни одна	1	1
368	в течение	1	1
369	в одной	2	1
370	в той	3	1
371	показать что	7	1
372	на других	1	1
373	как к	1	1
374	яснее и	1	1
375	мы тем	1	1
376	когда он	7	1
377	связи что	1	1
378	но для	1	1
379	нового и	1	1
380	это просто	2	1
381	имеет в	1	1
382	самое важное	2	1
383	от этого	3	1
384	для ее	1	1
385	о самом	1	1
386	и говорит	3	1
387	в которой	4	1
388	из жизни	1	1
389	на рассказе	1	1
390	мне не	2	1
391	так или	1	1
392	представляет собой	2	1
393	все эти	6	1
394	не оставляет	1	1
395	нами в	2	1
396	но ведь	1	1
397	в соответствующей	1	1
398	так сказать	1	1
399	частности и	1	1
400	что одна	1	1
401	с чем	2	1
402	по словам	2	1
403	в поэтике	1	1
404	он все	3	1
405	из этой	3	1
406	мать и	2	1
407	именно то	1	1
408	в восприятии	1	1
409	и когда	2	1
410	однако он	1	1
411	в корне	1	1
412	том чтобы	4	1
413	у читателя	1	1
414	наших глазах	1	1
415	их в	3	1
416	какой бы	3	1
417	и исключительно	1	1
418	него в	1	1
419	тон всему	1	1
420	к такого	1	1
421	и заключается	1	1
422	но все	2	1
423	не следует	1	1
424	жизнь которая	1	1
425	здесь мы	3	1
426	то ни	1	1
427	тем в	1	1
428	а когда	1	1
429	как автор	2	1
430	то есть	13	1
431	понимаю его	1	1
432	чего это	1	1
433	в музыке	1	1
434	и других	4	1
435	значение если	1	1
436	которого не	1	1
437	что были	1	1
438	жизнь этого	1	1
439	эти два	1	1
440	даже в	2	1
441	за ней	2	1
442	только одно	2	1
443	она и	1	1
444	толстым в	2	1
445	всю жизнь	2	1
446	глазами и	1	1
447	для чего	4	1
448	легче всего	1	1
449	в приложении	2	1
450	в один	1	1
451	жизнь а	1	1
452	несет в	3	1
453	и еще	1	1
454	бы место	1	1
455	нее все	1	1
456	во время	6	1
457	никак не	6	1
458	рассказа о	1	1
459	человек и	1	1
460	взгляд на	2	1
461	где мы	1	1
462	означало бы	3	1
463	говорил о	1	1
464	знаем что	4	1
465	с уверенностью	1	1
466	от его	1	1
467	признать что	1	1
468	содержание рассказа	2	1
469	одном из	1	1
470	нем он	1	1
471	образом и	1	1
472	другом и	2	1
473	но он	6	1
474	и более	1	1
475	не могли	1	1
476	в конце	8	1
477	что сам	1	1
478	в словах	2	1
479	же мы	2	1
480	произведения и	1	1
481	то с	1	1
482	стоит только	2	1
483	и какие	1	1
484	а иногда	1	1
485	что с	1	1
486	на кладбище	3	1
487	и другое	2	1
488	что ему	2	1
489	рассказа который	1	1
490	мысли в	1	1
491	все мы	1	1
492	самого начала	5	1
493	дело в	1	1
494	ее с	4	1
495	и остается	2	1
496	своего героя	1	1
497	от жизни	1	1
498	же его	1	1
499	найти в	1	1
500	и всегда	1	1
501	как два	1	1
502	на язык	1	1
503	это то	3	1
504	в самой	6	1
505	о ней	2	1
506	стороны жизнь	1	1
507	же после	6	1
508	к концу	1	1
509	как она	10	1
510	какая-нибудь идея	1	1
511	такая же	1	1
512	за его	1	1
513	себе так	1	1
514	однако это	1	1
515	может показаться	1	1
516	мы узнаем	4	1
517	когда мы	6	1
518	есть только	2	1
519	во все	3	1
520	во внешних	1	1
521	и такие	1	1
522	заставить ее	1	1
523	его любит	1	1
524	отличается от	1	1
525	об одном	1	1
526	не думала	1	1
527	его с	1	1
528	от нее	1	1
529	бы он	1	1
530	на это	1	1
531	мы остановились	1	1
532	при анализе	2	1
533	на наших	1	1
534	но по	1	1
535	и понять	1	1
536	нам о	3	1
537	не оставалась	1	1
538	всему рассказу	1	1
539	концу рассказа	1	1
540	нет никакой	2	1
541	с самого	5	1
542	в дальнейшем	1	1
543	иначе говоря	2	1
544	читателя в	2	1
545	как ее	1	1
546	то как	2	1
547	на нее	2	1
548	времени и	2	1
549	каждого из	1	1
550	ничего загадочного	1	1
551	когда его	2	1
552	это только	1	1
553	что от	1	1
554	но у	1	1
555	жизнь и	4	1
556	она тоже	1	1
557	мы в	3	1
558	является в	1	1
559	этой жизни	4	1
560	был не	1	1
561	по себе	9	1
562	это обычно	1	1
563	ему хочется	1	1
564	образом в	2	1
565	и поведения	1	1
566	восприятия рассказа	1	1
567	автор не	2	1
568	чтобы заставить	2	1
569	и здесь	3	1
570	или что-нибудь	1	1
571	но мы	2	1
572	из рассказа	1	1
573	и что	25	1
574	в глаза	1	1
575	и который	1	1
576	других людей	1	1
577	заключается в	5	1
578	все в	1	1
579	не понимал	1	1
580	что самое	5	1
581	или иначе	1	1
582	должно было	2	1
583	искусства в	1	1
584	на одном	1	1
585	это нужно	2	1
586	в другой	1	1
587	несоответствия между	1	1
588	ней все	1	1
589	увидеть что	1	1
590	того что	4	1
591	чтобы ответить	1	1
592	но с	1	1
593	согласиться с	1	1
594	на другие	1	1
595	характера может	1	1
596	но ни	1	1
597	и привело	1	1
598	и потому	2	1
599	бы его	3	1
600	фразы как	1	1
601	но как	1	1
602	за себя	1	1
603	во времени	1	1
604	например с	1	1
605	тургенева и	1	1
606	в уста	3	1
607	похожа на	1	1
608	так что	7	1
609	о прошлом	1	1
610	уже в	2	1
611	толстой в	1	1
612	его художественной	1	1
613	самую суть	1	1
614	больше не	1	1
615	мы получим	3	1
616	в нашей	2	1
617	действующего лица	1	1
618	отцов и	1	1
619	легко может	1	1
620	за ним	1	1
621	могло бы	3	1
622	непонятно почему	1	1
623	не для	3	1
624	так как	12	1
625	то время	2	1
626	независимо от	1	1
627	имели дело	1	1
628	что толстой	1	1
629	и никогда	1	1
630	он мог	1	1
631	всего рассказа	1	1
632	бы это	3	1
633	были бы	1	1
634	как личности	1	1
635	на мать	2	1
636	умер и	2	1
637	ней и	1	1
638	и даже	1	1
639	живой и	1	1
640	о своей	1	1
641	временем в	1	1
642	и точно	2	1
643	длинный ряд	1	1
644	этом как	1	1
645	по своим	1	1
646	действующих лиц	1	1
647	это все	1	1
648	перед ним	2	1
649	в воображении	1	1
650	которые встречаются	1	1
651	а на	2	1
652	уже во	1	1
653	которых мы	1	1
654	у меня	1	1
655	на которых	1	1
656	до конца	7	1
657	жить без	1	1
658	с которым	1	1
659	человека не	1	1
660	долгое время	1	1
661	не то	4	1
662	там где	1	1
663	теперь с	1	1
664	превращает их	3	1
665	и силы	1	1
666	в ничто	1	1
667	которого она	1	1
668	уже давно	1	1
669	этот рассказ	2	1
670	и она	2	1
671	какая же	1	1
672	эти слова	3	1
673	ни на	2	1
674	же с	1	1
675	между характером	1	1
676	в пределах	3	1
677	что за	1	1
678	которого нет	1	1
679	такого рода	1	1
680	это его	1	1
681	поскольку он	1	1
682	по существу	2	1
683	исходя из	4	1
684	остается тайной	1	1
685	лежит в	2	1
686	рассказ в	1	1
687	дело здесь	1	1
688	смысл в	1	1
689	и смерти	1	1
690	не поэт	1	1
691	с этой	4	1
692	слова и	4	1
693	еще раз	3	1
694	художественное произведение	1	1
695	в условиях	1	1
696	но это	1	1
697	рассказа как	4	1
698	и таким	1	1
699	к двум	1	1
700	вокруг него	1	1
701	видят в	2	1
702	по дороге	1	1
703	к которому	1	1
704	с автором	1	1
705	в полном	1	1
706	которых он	1	1
707	для автора	1	1
708	самое главное	1	1
709	точно это	1	1
710	этого ряда	1	1
711	душа не	1	1
712	каждая новая	1	1
713	узнаем о	2	1
714	что нет	2	1
715	ее и	2	1
716	всего что	1	1
717	из себя	1	1
718	который бы	1	1
719	бы в	1	1
720	что после	1	1
721	на языке	1	1
722	мы ничего	1	1
723	по самой	1	1
724	по ходу	2	1
725	же в	1	1
726	первый раз	4	1
727	за этим	3	1
728	она его	1	1
729	и вдруг	3	1
730	нам не	1	1
731	с ней	1	1
732	другой стороны	2	1
733	в темноте	1	1
734	совершенно не	4	1
735	она жила	1	1
736	почему он	3	1
737	точно так	3	1
738	из этого	5	1
739	в действительности	2	1
740	на примере	2	1
741	это так	1	1
742	к этой	3	1
743	в искусстве	2	1
744	в своих	3	1
745	от которой	1	1
746	это в	4	1
747	который не	2	1
748	к этому	4	1
749	в таком	4	1
