N	2gram	Bakhtin_Pr_1	StatiiOP
406	стиля и	3	1
407	зрения как	1	1
408	себе как	1	1
409	лежит на	1	1
410	не приходится	1	1
411	момент его	2	1
412	он в	2	1
413	тут и	2	1
414	в нашем	1	1
415	не оставляет	1	1
416	лучшем случае	2	1
417	является лишь	4	1
418	в известном	1	1
419	с их	5	1
420	он делает	1	1
421	всего необходимо	1	1
422	бы только	1	1
423	и до	1	1
424	другом случае	1	1
425	как он	2	1
426	всей его	2	1
427	своей эпохи	1	1
428	а вовсе	1	1
429	вот уж	1	1
430	зрения его	1	1
431	больше всего	1	1
432	время и	1	1
433	на одну	1	1
434	нужно не	1	1
435	объективный факт	1	1
436	не как	12	1
437	сказать чего	1	1
438	и верное	1	1
439	и вот	2	1
440	чтобы в	1	1
441	можно даже	1	1
442	в плане	5	1
443	какой бы	2	1
444	смысле как	1	1
445	ни был	1	1
446	значительной степени	1	1
447	самосознание можно	1	1
448	в работе	1	1
449	слов о	1	1
450	входит в	2	1
451	это было	1	1
452	но вовсе	1	1
453	но их	1	1
454	и соответствующие	1	1
455	ведь в	1	1
456	здесь нет	1	1
457	для них	1	1
458	он является	1	1
459	в них	3	1
460	является для	2	1
461	являются чем-то	1	1
462	даже сказать	1	1
463	далеко не	1	1
464	в плоскость	3	1
465	всегда и	1	1
466	выйти за	2	1
467	в развитии	1	1
468	и было	1	1
469	действительно не	1	1
470	в один	2	1
471	не больше	1	1
472	на себя	3	1
473	и другом	1	1
474	и при	1	1
475	что такое	1	1
476	не становится	5	1
477	это только	1	1
478	место в	1	1
479	не столько	3	1
480	них нет	1	1
481	от себя	1	1
482	что я	1	1
483	знает сам	1	1
484	значение для	1	1
485	одном из	2	1
486	как их	3	1
487	том чтобы	1	1
488	что было	3	1
489	не его	3	1
490	том и	1	1
491	однако в	2	1
492	биографический материал	1	1
493	бы быть	1	1
494	единственный способ	1	1
495	по себе	7	1
496	так называемого	1	1
497	же мы	1	1
498	слышим все	1	1
499	если и	1	1
500	каждого отдельного	1	1
501	слова до	1	1
502	но они	4	1
503	лиц и	1	1
504	и другое	1	1
505	в русской	1	1
506	на котором	2	1
507	тогда когда	1	1
508	она ни	1	1
509	одна из	2	1
510	была по	1	1
511	и притом	2	1
512	к этим	1	1
513	в процессе	4	1
514	и имеет	1	1
515	сойдутся и	1	1
516	но только	1	1
517	чем не	1	1
518	не могло	1	1
519	казалось бы	1	1
520	от подлинного	1	1
521	на язык	1	1
522	явление в	1	1
523	совершенно неправильно	1	1
524	того в	1	1
525	целое в	1	1
526	и является	1	1
527	о чем-то	1	1
528	уже и	1	1
529	так то	1	1
530	и делает	1	1
531	новом издании	1	1
532	бы несколько	1	1
533	ему не	2	1
534	не потому	2	1
535	и далее	1	1
536	действительно является	1	1
537	к отдельным	2	1
538	xx века	1	1
539	в момент	1	1
540	которых он	1	1
541	не давая	1	1
542	в духе	3	1
543	не могут	6	1
544	синтетических работ	1	1
545	другой и	1	1
546	отличается от	2	1
547	к тому	1	1
548	то ни	3	1
549	как мы	5	1
550	и о	3	1
551	большой и	1	1
552	но при	1	1
553	ни одно	1	1
554	по следующим	1	1
555	ни стало	1	1
556	как по	1	1
557	можно сделать	1	1
558	и говорит	1	1
559	и этим	2	1
560	только то	3	1
561	с самого	2	1
562	вообще нет	1	1
563	являются лишь	1	1
564	он так	1	1
565	времени и	1	1
566	отсюда и	1	1
567	во многом	1	1
568	произведения не	1	1
569	он писал	3	1
570	но у	2	1
571	является в	1	1
572	и лишена	1	1
573	вот это	1	1
574	нет дело	2	1
575	о нем	11	1
576	не существовало	1	1
577	некоторых из	1	1
578	прав в	1	1
579	притом в	1	1
580	утверждает что	1	1
581	можно сказать	2	1
582	все его	1	1
583	времени в	1	1
584	литература о	3	1
585	литературе о	3	1
586	его личности	2	1
587	показывает как	1	1
588	во всей	2	1
589	в форме	6	1
590	в другой	3	1
591	них в	1	1
592	что бы	1	1
593	в свете	3	1
594	в данных	1	1
595	которой в	1	1
596	является результатом	1	1
597	случае и	1	1
598	в идейном	1	1
599	тот же	2	1
600	с формой	1	1
601	в угоду	1	1
602	русской критической	1	1
603	наше время	1	1
604	который в	1	1
605	он узнал	1	1
606	времени как	1	1
607	критической литературе	3	1
608	именно на	2	1
609	себя в	3	1
610	целом это	1	1
611	он считал	1	1
612	литературы в	1	1
613	уже не	8	1
614	том чем	1	1
615	если мы	1	1
616	он эту	1	1
617	слова не	1	1
618	в критической	2	1
619	и других	5	1
620	его и	1	1
621	был бы	5	1
622	не так	1	1
623	о шекспире	2	1
624	самому и	1	1
625	себе в	1	1
626	ведь это	2	1
627	на основную	1	1
628	в одном	9	1
629	нечего сказать	2	1
630	сами по	3	1
631	не о	1	1
632	дело и	1	1
633	и никогда	1	1
634	диалог то	1	1
635	от того	2	1
636	именно об	1	1
637	были бы	4	1
638	довольно ясно	1	1
639	и стремление	1	1
640	точек зрения	3	1
641	на ее	1	1
642	и против	1	1
643	каждом отдельном	1	1
644	здесь в	1	1
645	в некоторых	1	1
646	этот термин	1	1
647	притом не	1	1
648	чтобы убедиться	1	1
649	мировой литературы	2	1
650	его смерти	1	1
651	с рядом	1	1
652	до конца	5	1
653	более того	3	1
654	не на	3	1
655	самое слово	1	1
656	в руках	1	1
657	него не	2	1
658	время оно	1	1
659	в одно	1	1
660	именно поэтому	1	1
661	является его	1	1
662	вместе с	2	1
663	что именно	2	1
664	атмосферы вокруг	1	1
665	не научная	1	1
666	из которых	2	1
667	к своему	1	1
668	он приводит	1	1
669	целом ряде	1	1
670	слова он	1	1
671	для понимания	3	1
672	него в	2	1
673	как например	2	1
674	всех его	1	1
675	все одинаково	1	1
676	при условии	1	1
677	самого и	1	1
678	этом смысле	9	1
679	писал в	1	1
680	целого то	1	1
681	от той	1	1
682	и от	1	1
683	истории как	1	1
684	в голову	1	1
685	себя самого	4	1
686	всего что	1	1
687	бы верить	1	1
688	же степени	1	1
689	у них	1	1
690	бы в	3	1
691	конце концов	4	1
692	пушкиным в	1	1
693	или совершенно	1	1
694	я в	1	1
695	бы оно	1	1
696	отношении к	2	1
697	одной из	1	1
698	слово в	2	1
699	но эта	4	1
700	с ней	1	1
701	работы и	1	1
702	от всех	1	1
703	то здесь	1	1
704	к его	1	1
705	и опасностей	1	1
706	его произведений	2	1
707	вывод из	1	1
708	оно не	2	1
709	из этого	1	1
710	его личная	1	1
711	время не	2	1
712	но эти	2	1
713	внутри одного	1	1
714	и другие	2	1
715	сложный вопрос	1	1
716	гораздо ближе	1	1
717	к этому	2	1
718	как на	2	1
719	точно так	2	1
720	они не	3	1
