N	2gram	Vygotskiy__5	KulturaY
210	или иной	2	3
211	в свою	3	3
212	а с	5	3
213	есть лишь	1	3
214	под влиянием	3	3
215	если не	1	3
216	в речи	1	3
217	как это	7	3
218	смысле этого	1	3
219	этого слова	1	3
220	нам не	1	3
221	была бы	3	3
222	или иного	1	3
223	как на	11	3
224	но еще	2	3
225	в таком	3	3
226	гораздо более	2	3
227	речь идет	1	2
228	прав когда	5	2
229	одним из	1	2
230	и есть	5	2
231	по преимуществу	2	2
232	все те	1	2
233	что если	6	2
234	иное как	2	2
235	на самом	2	2
236	не все	1	2
237	если в	1	2
238	себе и	2	2
239	относится к	1	2
240	меньше всего	3	2
241	идет о	1	2
242	что касается	2	2
243	могли бы	4	2
244	и как	7	2
245	увидим что	9	2
246	но в	5	2
247	от этого	1	2
248	и говорит	3	2
249	чуть ли	1	2
250	большей части	1	2
251	еще один	2	2
252	во многих	1	2
253	больше всего	1	2
254	он не	3	2
255	так например	3	2
256	но все	2	2
257	в каждом	2	2
258	как они	2	2
259	в состоянии	3	2
260	заключается в	8	2
261	образом если	2	2
262	и мы	16	2
263	и тем	6	2
264	ни в	3	2
265	все равно	2	2
266	как и	6	2
267	между собою	1	2
268	иначе говоря	1	2
269	как таковой	1	2
270	одного и	2	2
271	и при	2	2
272	в своей	4	2
273	или работы	1	2
274	от себя	1	2
275	вопрос о	3	2
276	и под	2	2
277	по себе	7	2
278	до конца	2	2
279	что с	6	2
280	иной раз	1	2
281	в то	2	2
282	не имеет	1	2
283	ничего не	2	2
284	что их	2	2
285	и именно	4	2
286	никогда не	9	2
287	доказать что	1	2
288	не является	2	2
289	не могут	3	2
290	когда мы	6	2
291	во все	1	2
292	том и	2	2
293	если мы	16	2
294	что все	6	2
295	в структуре	1	2
296	в собственном	1	2
297	действия и	4	2
298	идет речь	3	2
299	не мог	1	2
300	подойти к	1	2
301	когда в	2	2
302	силу того	1	2
303	о котором	6	2
304	в разных	1	2
305	ними и	1	2
306	о нем	1	2
307	на примере	4	2
308	никак не	6	2
309	должны быть	1	2
310	как например	2	2
311	любовь к	1	2
312	тот же	3	2
313	действие в	1	2
314	и того	2	2
315	в стороне	1	2
316	конечно не	1	2
317	доказывает что	1	2
318	ни одного	2	2
319	был бы	5	2
320	событие и	1	2
321	может служить	1	2
322	это по	2	2
323	были бы	1	2
324	объяснение в	1	2
325	в каком	3	2
326	на этот	3	2
327	смысл в	1	2
328	обратить внимание	2	2
329	превращается в	1	2
330	о чем	4	2
331	как именно	1	2
332	именно поэтому	2	2
333	мы говорим	1	2
334	это есть	3	2
335	в контексте	1	2
336	с этой	2	2
337	этом случае	2	2
338	в смысле	1	2
339	не раз	1	2
340	и для	6	2
341	на улице	1	2
342	или в	6	2
343	для нас	3	2
344	и все	4	2
345	тем более	1	2
346	бы на	2	2
347	то оно	1	2
348	между ними	2	2
349	этой точки	1	2
350	пушкин и	1	2
351	справедливо указывает	1	2
352	этого необходимо	2	1
353	смысле слова	1	1
354	пришлось на	1	1
355	отношении и	1	1
356	несомненной связи	1	1
357	в сфере	1	1
358	же как	2	1
359	совершенно справедливо	3	1
360	связана с	1	1
361	всего ее	1	1
362	языку и	1	1
363	и сейчас	3	1
364	проблемы в	1	1
365	других областей	1	1
366	по моему	2	1
367	на деле	8	1
368	показать что	12	1
369	пушкин в	1	1
370	что когда	2	1
371	из самых	2	1
372	ту же	2	1
373	смысл этого	3	1
374	разительный пример	1	1
375	из его	1	1
376	она все	2	1
377	исходит из	4	1
378	собственном смысле	1	1
379	едва ли	2	1
380	всегда на	1	1
381	самых высоких	1	1
382	полагает что	3	1
383	есть не	4	1
384	до крайности	1	1
385	как единство	1	1
386	многих случаях	1	1
387	бы что	1	1
388	на место	1	1
389	из своих	1	1
390	приводят к	1	1
391	к разряду	2	1
392	есть нечто	3	1
393	что иное	2	1
394	легко пояснить	1	1
395	вместо того	1	1
396	из того	3	1
397	мы и	1	1
398	частный случай	1	1
399	выше о	1	1
400	заключающим в	1	1
401	не найдем	2	1
402	к ее	1	1
403	это действительно	2	1
404	столь же	1	1
405	события в	3	1
406	тем как	1	1
407	как система	1	1
408	совершенно прав	7	1
409	не то	1	1
410	в стихе	4	1
411	с совершенно	2	1
412	иметь дело	1	1
413	отношение к	1	1
414	отличие от	2	1
415	друг от	2	1
416	форме и	1	1
417	материала так	1	1
418	которые не	1	1
419	пониманию и	1	1
420	как говорит	4	1
421	задача которая	1	1
422	в одной	2	1
423	общего с	1	1
424	как к	1	1
425	что ее	1	1
426	что нет	1	1
427	перед нами	2	1
428	и где	1	1
429	в действительности	1	1
430	следующим образом	2	1
431	них как	1	1
432	шире и	1	1
433	ни один	2	1
434	видим мы	1	1
435	бы сказать	2	1
436	все так	1	1
437	в чем	1	1
438	из той	1	1
439	в нашем	2	1
440	в известном	1	1
441	не годится	1	1
442	имеем в	1	1
443	были связаны	1	1
444	как он	2	1
445	в наших	1	1
446	из сопоставления	1	1
447	внутреннего смыслового	1	1
448	будто на	2	1
449	но именно	1	1
450	даже с	1	1
451	действии и	1	1
452	он должен	8	1
453	к переходу	1	1
454	и вот	2	1
455	нам только	3	1
456	так часто	1	1
457	применение в	1	1
458	суждения и	1	1
459	на этом	6	1
460	именно это	4	1
461	одно и	3	1
462	от нее	1	1
463	тому чтобы	1	1
464	раз из	1	1
465	выражение и	1	1
466	же не	2	1
467	в совершенно	6	1
468	учением о	1	1
469	том случае	1	1
470	об этом	3	1
471	на этой	1	1
472	те или	1	1
473	на протяжении	1	1
474	том смысле	1	1
475	может стать	1	1
476	одной своей	1	1
477	сейчас в	1	1
478	связываются с	1	1
479	переходу в	1	1
480	свое содержание	1	1
481	совершенно несправедливо	1	1
482	уж не	1	1
483	есть простой	1	1
484	не соответствует	1	1
485	в жизни	1	1
486	бы совершенно	1	1
487	о характере	1	1
488	нет в	2	1
489	человек который	1	1
490	к которым	2	1
491	далеко не	1	1
492	показывает что	3	1
493	бы было	1	1
494	для своего	1	1
495	шаг вперед	1	1
496	его все	1	1
497	и уже	3	1
498	для чего	2	1
499	мы видели	1	1
500	же два	1	1
501	мы с	3	1
502	сейчас мы	1	1
503	со всей	1	1
504	он конечно	1	1
505	мысли что	1	1
506	на первый	2	1
507	как некоторое	1	1
508	при тех	1	1
509	которую мы	2	1
510	которая имеет	1	1
511	в следующем	1	1
512	в такой	1	1
513	нахождение всех	1	1
514	что вся	1	1
515	мы называем	2	1
516	мы в	1	1
517	оказывается что	1	1
518	в отличие	2	1
519	всякий раз	2	1
520	когда она	3	1
521	предлагает различать	1	1
522	точку зрения	1	1
523	но это	1	1
524	но он	3	1
525	но во	2	1
526	но они	1	1
527	смыслового противоречия	1	1
528	однако в	1	1
529	это чувство	1	1
530	что например	1	1
531	с так	2	1
532	сам он	1	1
533	любви и	2	1
534	из нас	1	1
535	сущности говоря	8	1
536	мысль для	1	1
537	равно не	1	1
538	есть основное	1	1
539	отчетливо и	1	1
540	что ему	2	1
541	это по-видимому	1	1
542	только из	1	1
543	в процессе	1	1
544	каждый день	1	1
545	чрезвычайно слабой	1	1
546	без конца	1	1
547	и принципы	1	1
548	поступки героев	1	1
549	иметь в	3	1
550	совершенно правильно	2	1
551	это еще	1	1
552	не могло	1	1
553	только не	5	1
554	стороны фактора	1	1
555	рассматривать как	1	1
556	дело в	2	1
557	одна из	3	1
558	из четырех	1	1
559	как отзыв	1	1
560	находятся в	3	1
561	учения о	3	1
562	необходимо только	1	1
563	как она	4	1
564	за которой	1	1
565	как не	1	1
566	с достаточной	1	1
567	вот что	1	1
568	и теперь	1	1
569	можно рассматривать	1	1
570	с таким	2	1
571	что речь	1	1
572	как будто	6	1
573	может и	1	1
574	что на	3	1
575	происходящие в	1	1
576	конечно и	1	1
577	тесной связи	1	1
578	факта что	1	1
579	этот закон	2	1
580	конечно только	1	1
581	является то	2	1
582	мы встречаем	1	1
583	но только	3	1
584	один раз	1	1
585	все то	2	1
586	есть только	2	1
587	могут быть	8	1
588	здесь совершенно	1	1
589	чтобы сделать	1	1
590	как только	4	1
591	когда утверждает	1	1
592	той или	2	1
593	указывает на	4	1
594	части романа	2	1
595	оно на	2	1
596	в самых	1	1
597	в особую	1	1
598	когда они	1	1
599	из чего	1	1
600	ничего общего	1	1
601	всегда в	1	1
602	в применении	1	1
603	на наших	1	1
604	следует отнести	1	1
605	как мы	5	1
606	убеждает нас	1	1
607	более не	1	1
608	которого мы	2	1
609	от друга	2	1
610	и понять	2	1
611	без всякого	1	1
612	в ее	3	1
613	совершенно ясно	7	1
614	и от	1	1
615	в каких	1	1
616	сам пушкин	1	1
617	только то	1	1
618	в себя	2	1
619	на той	1	1
620	образом то	1	1
621	уяснить себе	1	1
622	и когда	9	1
623	если они	1	1
624	привести в	1	1
625	что у	3	1
626	имею в	1	1
627	мог бы	2	1
628	суждения а	1	1
629	во многом	1	1
630	в научном	1	1
631	по сравнению	4	1
632	в последней	1	1
633	точно также	1	1
634	в некоторой	1	1
635	совершенно невозможно	1	1
636	в словах	2	1
637	в каждой	3	1
638	находится в	2	1
639	с полным	1	1
640	и эту	1	1
641	язык и	1	1
642	за пределами	1	1
643	нас совершенно	1	1
644	утверждает что	2	1
645	после того	1	1
646	мы меньше	1	1
647	звуков в	1	1
648	и во	1	1
649	нас в	1	1
650	часто и	1	1
651	всего на	1	1
652	во всех	2	1
653	однако с	1	1
654	переходит в	1	1
655	в конечном	1	1
656	самом процессе	2	1
657	говорит он	2	1
658	в форме	2	1
659	и только	3	1
660	говорить как	1	1
661	еще более	1	1
662	отдельного слова	1	1
663	в теории	1	1
664	все время	20	1
665	и следовательно	2	1
666	связь между	2	1
667	его тем	1	1
668	в него	4	1
669	закона с	1	1
670	роль которая	1	1
671	другое не	1	1
672	указывает что	5	1
673	что здесь	3	1
674	которое было	1	1
675	законы которые	1	1
676	в двух	5	1
677	что только	1	1
678	мы получим	2	1
679	совсем не	2	1
680	речь о	1	1
681	этот вопрос	4	1
682	дело с	5	1
683	или иные	1	1
684	что даже	2	1
685	последней части	2	1
686	к их	1	1
687	и так	2	1
688	поэтому и	1	1
689	или же	1	1
690	таком понимании	1	1
691	это же	2	1
692	с одной	12	1
693	с которыми	1	1
694	в эти	1	1
695	от одной	1	1
696	я имею	1	1
697	каждый из	1	1
698	вопроса о	2	1
699	себя в	1	1
700	только на	4	1
701	как действие	1	1
702	себя и	2	1
703	обстоит дело	3	1
704	в нашей	2	1
705	действующего лица	1	1
706	в сознании	1	1
707	целого ряда	1	1
708	или так	1	1
709	не дает	2	1
710	этого процесса	1	1
711	или даже	1	1
712	его и	1	1
713	которые в	1	1
714	не так	1	1
715	для него	3	1
716	и их	1	1
717	в письме	2	1
718	могло бы	1	1
719	этом слове	1	1
720	слова в	1	1
721	содержания и	4	1
722	мы находим	2	1
723	сами по	2	1
724	в конце	4	1
725	тому же	1	1
726	мы можем	7	1
727	но что	1	1
728	само по	2	1
729	не из	1	1
730	же невозможно	1	1
731	он является	2	1
732	к той	1	1
733	от того	4	1
734	в других	1	1
735	другой и	1	1
736	чтобы показать	2	1
737	именно как	1	1
738	эмоции но	1	1
739	одной стороны	12	1
740	должно составить	1	1
741	пока еще	1	1
742	тотчас же	1	1
743	значение которое	1	1
744	отличаются от	1	1
745	достоевский под	1	1
746	сюда же	1	1
747	которое иначе	1	1
748	здесь в	1	1
749	совершенно ином	1	1
750	звуковой формы	1	1
751	как же	1	1
752	перед ним	1	1
753	в россии	1	1
754	что для	1	1
755	свое разрешение	1	1
756	говорит о	4	1
757	в некоторых	1	1
758	что им	1	1
759	к сожалению	1	1
760	весьма вероятно	1	1
761	несколько иное	1	1
762	бы назвать	1	1
763	в эмпирической	1	1
764	его как	1	1
765	слов и	2	1
766	возникает та	1	1
767	основное и	1	1
768	но никогда	1	1
769	различие между	1	1
770	вероятно не	1	1
771	на которые	1	1
772	всю совокупность	1	1
773	в одно	1	1
774	но как	1	1
775	все более	1	1
776	нет ничего	1	1
777	свое особое	1	1
778	годится для	1	1
779	к его	1	1
780	чтобы мы	1	1
781	к такому	1	1
782	что именно	5	1
783	не тот	1	1
784	как каждое	1	1
785	данный момент	1	1
786	на периферии	2	1
787	по своему	1	1
788	предположить что	2	1
789	он говорит	3	1
790	на тот	1	1
791	тенденцию к	1	1
792	применении к	1	1
793	в ответ	2	1
794	и смысла	1	1
795	да и	1	1
796	это значит	2	1
797	которым он	1	1
798	к следующему	2	1
799	и там	1	1
800	мы сказали	1	1
801	только о	2	1
802	сейчас же	8	1
803	ко времени	1	1
804	этой трагедии	4	1
805	что мы	11	1
806	только для	1	1
807	о его	1	1
808	и таким	2	1
809	в начале	1	1
810	точно и	1	1
811	но для	1	1
812	они требуют	1	1
813	письме к	1	1
814	ниже мы	1	1
815	каждой из	1	1
816	только мы	1	1
817	сюжета и	1	1
818	смысл для	2	1
819	от мысли	1	1
820	том виде	1	1
821	такое понимание	2	1
822	которая в	1	1
823	искусства для	1	1
824	главным образом	1	1
825	этого закона	1	1
826	будто бы	1	1
827	только что	4	1
828	когда указывает	2	1
829	я в	1	1
830	встречаться и	1	1
831	давно уже	2	1
832	всегда есть	1	1
833	в стихах	1	1
834	что слова	1	1
835	речи поэт	1	1
836	имеет целью	1	1
837	в моем	1	1
838	не знает	2	1
839	сказать что	9	1
840	для каждой	1	1
841	совершенно не	6	1
842	это на	1	1
843	с такой	4	1
844	не что	2	1
845	та же	1	1
846	который в	1	1
847	жизни и	6	1
848	соотносительности и	1	1
849	в искусстве	6	1
850	в своих	5	1
851	кажется ему	1	1
852	к этому	3	1
853	значение в	1	1
854	все что	1	1
