N	2gram	Vinokur_St_1	Psycholo
483	и дает	1	1
484	который следует	1	1
485	выше на	1	1
486	и смерти	1	1
487	раз когда	1	1
488	бы совершенно	1	1
489	упоминать о	1	1
490	этого слова	2	1
491	это положение	1	1
492	ни одной	2	1
493	далеко не	1	1
494	нас к	1	1
495	которой он	1	1
496	в научном	1	1
497	сейчас мы	1	1
498	проявляется в	1	1
499	в один	1	1
500	целого ряда	2	1
501	со всей	1	1
502	своей трагедии	1	1
503	что значит	1	1
504	которую он	1	1
505	бы поступить	1	1
506	будет в	1	1
507	что такое	1	1
508	из прежних	1	1
509	пример в	1	1
510	представление о	4	1
511	оказывается что	1	1
512	от себя	1	1
513	мы теперь	1	1
514	не менее	5	1
515	одном из	1	1
516	в корне	1	1
517	но эта	1	1
518	точку зрения	3	1
519	которые в	2	1
520	в россии	4	1
521	доказывает что	1	1
522	по крайней	2	1
523	и эти	1	1
524	на другую	1	1
525	надо сказать	2	1
526	речи в	1	1
527	их в	2	1
528	короля его	1	1
529	бы быть	1	1
530	даже в	3	1
531	этой работы	2	1
532	же мы	1	1
533	и очень	4	1
534	нет никакого	1	1
535	если и	1	1
536	случае в	4	1
537	вплоть до	5	1
538	но они	1	1
539	равно не	1	1
540	стремление к	3	1
541	она не	2	1
542	из нас	1	1
543	хотелось бы	1	1
544	татьяны в	1	1
545	на котором	1	1
546	тогда когда	1	1
547	он жил	1	1
548	на него	2	1
549	у пушкина	8	1
550	в процессе	1	1
551	в русской	1	1
552	что ей	1	1
553	не могло	1	1
554	вытекает из	2	1
555	не имеет	4	1
556	тут и	1	1
557	на язык	1	1
558	в разных	1	1
559	больше чем	2	1
560	явление в	1	1
561	очень мало	3	1
562	совершенно неправильно	1	1
563	говорить как	1	1
564	своей задачей	1	1
565	и является	1	1
566	исключительно для	1	1
567	очевидно не	2	1
568	по первому	1	1
569	только с	2	1
570	в области	14	1
571	ему не	1	1
572	всех прочих	1	1
573	обстоятельство что	3	1
574	ни о	1	1
575	в остальных	3	1
576	один раз	1	1
577	здесь совершенно	3	1
578	и другой	1	1
579	в других	2	1
580	должны быть	3	1
581	содержанием и	1	1
582	пир во	1	1
583	отказаться от	1	1
584	в применении	3	1
585	бы что	2	1
586	встречаем и	1	1
587	парадоксальный и	1	1
588	в некоторых	1	1
589	без всякого	2	1
590	лиц и	1	1
591	только при	1	1
592	и от	1	1
593	как по	1	1
594	последнее время	1	1
595	еще почти	1	1
596	то или	3	1
597	сам пушкин	2	1
598	и этим	1	1
599	только то	1	1
600	на той	1	1
601	то время	2	1
602	что оба	1	1
603	то как	1	1
604	имею в	1	1
605	проблем и	1	1
606	отдельном случае	1	1
607	каждого из	2	1
608	здесь нет	1	1
609	во многом	1	1
610	произведения не	1	1
611	что форма	1	1
612	к самой	1	1
613	основана на	1	1
614	в отдельном	1	1
615	изучения этого	1	1
616	которые также	1	1
617	мы вправе	1	1
618	в стих	3	1
619	о нем	1	1
620	другом месте	2	1
621	но к	1	1
622	имеем дело	2	1
623	каждое произведение	1	1
624	говорит об	2	1
625	указано что	1	1
626	его жизни	3	1
627	ответы на	1	1
628	скажу что	1	1
629	после того	1	1
630	и просто	1	1
631	там же	1	1
632	это была	1	1
633	вообще имеет	1	1
634	и во	2	1
635	для каждой	1	1
636	к нему	2	1
637	или иные	1	1
638	язык и	1	1
639	и всю	1	1
640	между тем	3	1
641	однако с	1	1
642	которые мы	1	1
643	мы на	1	1
644	являются единственно	1	1
645	что-либо более	1	1
646	нуждается в	1	1
647	крайней мере	2	1
648	является результатом	1	1
649	с этих	1	1
650	другой и	1	1
651	не зная	1	1
652	не так	1	1
653	на которой	2	1
654	них всегда	1	1
655	что только	1	1
656	двух сторон	1	1
657	не о	1	1
658	которым мы	1	1
659	понимание этого	1	1
660	этого материала	1	1
661	одной из	1	1
662	этому принципу	1	1
663	которым он	1	1
664	давно и	1	1
665	однако в	1	1
666	в какой	3	1
667	и кажется	1	1
668	в вопросе	1	1
669	отказ от	1	1
670	пор не	1	1
671	то в	3	1
672	который в	1	1
673	всех его	1	1
674	или же	2	1
675	раз ту	1	1
676	тот что	1	1
677	времени как	1	1
678	с которыми	2	1
679	себя в	1	1
680	оказывается в	2	1
681	мы очень	1	1
682	уже не	1	1
683	я имею	1	1
684	в виде	3	1
685	в начале	3	1
686	создает впечатление	1	1
687	в сознании	2	1
688	кажется что	3	1
689	раз я	2	1
690	при помощи	2	1
691	прямую линию	1	1
692	его и	1	1
693	только одно	1	1
694	он имеет	1	1
695	примеров из	5	1
696	о шекспире	1	1
697	и их	2	1
698	никто не	4	1
699	могло бы	2	1
700	слова в	1	1
701	второй части	2	1
702	но что	1	1
703	для начала	1	1
704	каждый из	1	1
705	в стихах	1	1
706	всему тому	1	1
707	которое на	1	1
708	линию к	1	1
709	были бы	1	1
710	нет и	1	1
711	те или	1	1
712	которое я	2	1
713	ссылается на	1	1
714	не были	1	1
715	объяснение в	1	1
716	значение которое	1	1
717	принято в	1	1
718	на ее	1	1
719	каждом отдельном	1	1
720	чем он	1	1
721	совпадает с	2	1
722	на чем	1	1
723	он считал	1	1
724	и др	1	1
725	что не	3	1
726	что для	3	1
727	конечно совершенно	1	1
728	превращается в	2	1
729	не было	4	1
730	представляется в	1	1
731	говорит я	1	1
732	мы встречаем	1	1
733	же мнения	1	1
734	в одно	1	1
735	и ему	1	1
736	если не	2	1
737	противоречия в	1	1
738	ни на	2	1
739	где эта	1	1
740	оказывается не	1	1
741	многие исследователи	1	1
742	мы говорим	1	1
743	многих случаях	2	1
744	приводит в	1	1
745	конечно не	2	1
746	целом ряде	1	1
747	на которое	2	1
748	смысле этого	2	1
749	применении к	3	1
750	на факты	1	1
751	что же	6	1
752	и там	1	1
753	и всей	1	1
754	да и	3	1
755	в первой	12	1
756	как к	3	1
757	для понимания	1	1
758	согласно которому	1	1
759	сам не	1	1
760	в очень	3	1
761	том смысле	2	1
762	иначе говоря	1	1
763	онегина в	1	1
764	но это	6	1
765	ясно указано	1	1
766	точно и	2	1
767	ни для	1	1
768	но для	2	1
769	здесь в	1	1
770	это явление	2	1
771	ближе к	1	1
772	что то	2	1
773	каждой из	1	1
774	итог нашего	1	1
775	указать на	1	1
776	и другим	1	1
777	верст и	1	1
778	справедливо указывает	2	1
779	которая в	1	1
780	вот это	1	1
781	от всех	1	1
782	у них	1	1
783	еще более	4	1
784	тем более	4	1
785	скажется в	1	1
786	будто бы	3	1
787	во вторую	1	1
788	пушкина мы	1	1
789	во время	3	1
790	исключительно в	1	1
791	я в	1	1
792	этот стих	1	1
793	мы в	1	1
794	именно об	1	1
795	к самым	1	1
796	месте в	1	1
797	то понимание	1	1
798	состоит из	1	1
799	от принципа	1	1
800	к его	1	1
801	не показано	1	1
802	или иного	4	1
803	отношению к	3	1
804	чтобы он	1	1
805	не у	2	1
806	не трудно	3	1
807	к числу	2	1
808	внутри одного	1	1
809	пушкин и	1	1
810	можно назвать	2	1
811	во всяком	6	1
812	ничего общего	3	1
