N	2gram	Losev_Dial_3	Vladivir
221	жизнь и	4	3
222	если бы	6	3
223	и вообще	2	3
224	говорит здесь	1	3
225	вера и	2	3
226	к нему	3	3
227	как нечто	1	3
228	и тем	2	3
229	с одной	3	3
230	вот что	1	3
231	и чисто	2	3
232	мы знаем	3	3
233	был бы	1	3
234	не так	1	3
235	всяком случае	2	3
236	само по	5	3
237	церкви и	1	3
238	само собой	1	3
239	и только	6	3
240	самого же	1	3
241	даже не	6	3
242	истина и	1	3
243	именно в	2	3
244	но о	2	3
245	а наоборот	1	3
246	вопросе о	2	3
247	в связи	1	3
248	как именно	2	3
249	одной стороны	3	3
250	как бы	3	3
251	же самое	1	3
252	но для	2	3
253	и для	2	3
254	собственно говоря	4	3
255	или не	5	3
256	же в	2	3
257	но вот	2	3
258	только о	3	3
259	ее в	2	3
260	и эта	1	3
261	как на	5	3
262	в таком	14	3
263	во всяком	2	3
264	в этот	1	2
265	сам по	5	2
266	живое и	1	2
267	по преимуществу	1	2
268	не имеют	2	2
269	должна быть	6	2
270	с таким	1	2
271	и этот	1	2
272	и за	1	2
273	по его	1	2
274	нет ровно	1	2
275	есть не	9	2
276	и само	1	2
277	мы не	5	2
278	всякая вещь	1	2
279	меньше как	1	2
280	в сущности	10	2
281	время как	4	2
282	не вполне	2	2
283	на себя	3	2
284	мало и	1	2
285	мы и	4	2
286	он был	1	2
287	первый план	4	2
288	что его	5	2
289	истории в	1	2
290	но тогда	11	2
291	данном случае	1	2
292	но как	2	2
293	сам собою	3	2
294	в сторону	1	2
295	себе и	1	2
296	есть просто	4	2
297	христианское учение	1	2
298	во что	4	2
299	с этим	3	2
300	и наконец	1	2
301	это тоже	1	2
302	и к	5	2
303	от этого	1	2
304	только то	1	2
305	в которой	1	2
306	так или	2	2
307	но на	2	2
308	дальше и	1	2
309	он всегда	1	2
310	что она	9	2
311	он ни	1	2
312	творца и	1	2
313	как с	2	2
314	же это	1	2
315	не к	1	2
316	не как	1	2
317	в силу	3	2
318	и по	2	2
319	одно и	5	2
320	что является	1	2
321	и духовное	1	2
322	ко второму	2	2
323	в это	1	2
324	таком случае	10	2
325	с такой	1	2
326	на первый	4	2
327	в этих	1	2
328	взгляд на	1	2
329	в вопросе	2	2
330	в их	2	2
331	все и	1	2
332	оказывается что	1	2
333	нему и	1	2
334	свое существование	1	2
335	выше мы	1	2
336	и более	1	2
337	всего а	2	2
338	есть ничто	2	2
339	знание и	4	2
340	можно ли	5	2
341	вещи не	1	2
342	тем самым	3	2
343	что эта	1	2
344	она не	3	2
345	тут тоже	1	2
346	на него	1	2
347	но что	7	2
348	и бытия	1	2
349	иметь в	2	2
350	но только	4	2
351	по вопросу	1	2
352	же время	3	2
353	при всем	4	2
354	она должна	2	2
355	ровно ничего	3	2
356	по своей	1	2
357	связи с	1	2
358	что на	1	2
359	точке зрения	1	2
360	нет ни	2	2
361	не могут	4	2
362	сравнении с	3	2
363	что чисто	1	2
364	той или	2	2
365	и материальная	1	2
366	не существует	10	2
367	самой обыкновенной	1	2
368	о некоей	2	2
369	в мире	1	2
370	во многом	1	2
371	об абсолютном	1	2
372	можно только	4	2
373	самых обыкновенных	2	2
374	и всякого	2	2
375	которая в	1	2
376	не меньше	2	2
377	больше чем	1	2
378	возможна только	1	2
379	не содержит	2	2
380	что каждый	1	2
381	его в	1	2
382	абсолютном и	1	2
383	бы в	2	2
384	я вижу	3	2
385	знания и	1	2
386	но тут	1	2
387	в каких	1	2
388	быть и	3	2
389	но с	1	2
390	одной из	1	2
391	и так	1	2
392	в обществе	1	2
393	это же	3	2
394	не можем	2	2
395	то и	3	2
396	а то	1	2
397	из них	3	2
398	хочет быть	2	2
399	содержания и	1	2
400	мы находим	1	2
401	не о	2	2
402	друг друга	3	2
403	бытия и	2	2
404	заметить что	1	2
405	для того	3	2
406	живой жизни	1	2
407	со стороны	2	2
408	пресвятой троице	1	2
409	или иначе	2	2
410	что учение	2	2
411	только к	2	2
412	больше и	1	2
413	не на	6	2
414	еще до	1	2
415	что мы	8	2
416	как не	2	2
417	если первый	1	2
418	но оно	1	2
419	нет ничего	9	2
420	а если	3	2
421	на почве	1	2
422	самого себя	1	2
423	стороны и	1	2
424	для понимания	1	2
425	если эти	1	2
426	все живое	1	2
427	с этой	5	2
428	как например	2	2
429	при условии	3	2
430	есть она	1	2
431	на одной	1	2
432	которых он	1	2
433	об отношении	1	2
434	то не	1	2
435	но когда	1	2
436	и ни	3	2
437	ни к	3	2
438	этом отношении	1	2
439	всех вещей	1	2
440	только что	4	2
441	мы мыслим	1	2
442	другой стороны	2	2
443	совершенно не	2	2
444	в сравнении	3	2
445	из этого	2	2
446	с его	2	2
447	же и	2	2
448	об этих	1	2
449	но еще	2	2
450	к этой	2	2
451	ни на	3	2
452	и эмпиризм	1	1
453	за ее	1	1
454	говорит это	1	1
455	новое время	1	1
456	я и	2	1
457	скажет что	1	1
458	собственное существо	1	1
459	речь идет	1	1
460	которых состоит	3	1
461	например в	2	1
462	в сфере	1	1
463	чтобы не	1	1
464	от самой	2	1
465	начинается с	1	1
466	себя как	3	1
467	живое существо	2	1
468	и понимает	1	1
469	только потому	2	1
470	это и	7	1
471	и есть	16	1
472	больше ничего	6	1
473	и позитивизм	2	1
474	в чисто	2	1
475	конечно с	1	1
476	из самых	3	1
477	и больше	4	1
478	самых существенных	1	1
479	и строить	1	1
480	отличается и	1	1
481	для своего	1	1
482	как особого	2	1
483	та же	1	1
484	говоря и	1	1
485	науки и	1	1
486	есть нечто	23	1
487	в возможности	4	1
488	которого мы	1	1
489	но она	3	1
490	что иное	6	1
491	представление о	1	1
492	природы то	1	1
493	которое не	2	1
494	и самой	2	1
495	конечно и	1	1
496	лиц божества	1	1
497	что тело	1	1
498	себе что	1	1
499	быть никаких	1	1
500	в каждой	1	1
501	и говорить	2	1
502	чрезвычайно мало	1	1
503	форме та	1	1
504	и сводится	3	1
505	и совсем	1	1
506	и самого	1	1
507	иное как	6	1
508	и мира	4	1
509	отцов церкви	1	1
510	конечно это	1	1
511	во всех	1	1
512	как таковая	3	1
513	живых существ	2	1
514	то мы	1	1
515	ли также	1	1
516	а следовательно	1	1
517	сказать и	1	1
518	что способно	1	1
519	точка зрения	5	1
520	в общем	1	1
521	что дух	4	1
522	и будет	1	1
523	нет и	4	1
524	в свои	1	1
525	же раз	1	1
526	отличаются от	1	1
527	сама по	4	1
528	следовательно оно	2	1
529	абсолют и	1	1
530	первых двух	2	1
531	исторический процесс	2	1
532	и где	2	1
533	просто как	1	1
534	кто не	1	1
535	сознания в	2	1
536	об истории	1	1
537	духа и	1	1
538	себе не	1	1
539	это определение	1	1
540	как таковое	3	1
541	значит есть	2	1
542	как результат	1	1
543	к чему	1	1
544	точку зрения	1	1
545	себя то	1	1
546	как то	1	1
547	странное и	2	1
548	а может	1	1
549	на стадии	2	1
550	думать что	2	1
551	в последнее	1	1
552	просто о	2	1
553	но его	3	1
554	мира но	1	1
555	же вдруг	1	1
556	характерен для	1	1
557	мы пользуемся	1	1
558	она становится	1	1
559	только логически	1	1
560	невозможно то	1	1
561	перестает быть	2	1
562	всем своем	1	1
563	есть таким	3	1
564	именно то	1	1
565	ничего специфически	1	1
566	зрения в	2	1
567	нужно говорить	1	1
568	на точке	1	1
569	в корне	1	1
570	и вот	2	1
571	считать ее	1	1
572	их в	2	1
573	мало того	1	1
574	что тут	1	1
575	которые только	1	1
576	его от	1	1
577	что ни	1	1
578	постольку поскольку	1	1
579	отдельные вещи	2	1
580	поскольку она	1	1
581	что мир	7	1
582	его не	2	1
583	и никакого	4	1
584	каждой отдельной	1	1
585	говорить не	2	1
586	все их	1	1
587	свободного и	1	1
588	они тоже	1	1
589	знает что	1	1
590	в человечестве	2	1
591	в свой	1	1
592	истории и	4	1
593	сущности а	1	1
594	как логическая	1	1
595	двух ипостасей	4	1
596	после этого	1	1
597	однако помнить	1	1
598	то сердце	1	1
599	о характере	1	1
600	ее признаки	1	1
601	в них	5	1
602	все равно	2	1
603	восприятие и	1	1
604	как об	1	1
605	как абсолют	2	1
606	и вопреки	1	1
607	не всегда	1	1
608	во внимание	2	1
609	которой он	1	1
610	если иметь	2	1
611	жизни но	1	1
612	что такого	1	1
613	бога и	1	1
614	субъекта без	1	1
615	тут нет	1	1
616	но я	1	1
617	вещи в	2	1
618	во время	1	1
619	от своего	2	1
620	и при	1	1
621	я увидел	1	1
622	не зависит	1	1
623	как все	3	1
624	в такой	1	1
625	и без	3	1
626	представить себе	1	1
627	то для	1	1
628	она в	1	1
629	что вся	1	1
630	никакому сомнению	1	1
631	место в	1	1
632	бытие в	1	1
633	бесконечен и	1	1
634	превратилась в	1	1
635	логика и	2	1
636	и понятия	1	1
637	бы мы	1	1
638	признать что	1	1
639	мир и	3	1
640	если многое	1	1
641	и полная	1	1
642	но он	1	1
643	оба они	1	1
644	друг другу	1	1
645	в понятии	2	1
646	бытие а	1	1
647	есть именно	6	1
648	знания но	3	1
649	без всяких	1	1
650	ни было	1	1
651	не тем	1	1
652	духа св	1	1
653	возможно только	6	1
654	свобода и	1	1
655	того кто	3	1
656	же мы	2	1
657	и необходимость	1	1
658	виду что	1	1
659	случае эта	1	1
660	с которой	2	1
661	что с	1	1
662	особенно ярко	1	1
663	впадает в	1	1
664	считает что	1	1
665	или жизнь	1	1
666	одна из	3	1
667	все есть	1	1
668	душа есть	1	1
669	что их	2	1
670	в науке	1	1
671	в основе	3	1
672	такую категорию	1	1
673	время говорят	1	1
674	категорию и	1	1
675	и имеет	1	1
676	следовательно и	2	1
677	того и	2	1
678	того как	1	1
679	может существовать	2	1
680	для философии	1	1
681	очень мало	2	1
682	а тогда	1	1
683	гораздо богаче	1	1
684	правда это	1	1
685	и является	2	1
686	найдем ее	1	1
687	в процессе	1	1
688	историческом процессе	1	1
689	платона и	1	1
690	не столь	1	1
691	и веры	1	1
692	именно сущность	1	1
693	ли это	1	1
694	но учение	1	1
695	о таком	1	1
696	именно оно	1	1
697	исходить из	1	1
698	когда мы	2	1
699	тогда и	2	1
700	всего в	1	1
701	за что	1	1
702	объекта и	1	1
703	все еще	2	1
704	мифологии но	1	1
705	и он	2	1
706	история есть	10	1
707	гласит что	2	1
708	на нечто	1	1
709	мифологии и	3	1
710	можно и	3	1
711	объединить с	1	1
712	опоры на	1	1
713	и убедительно	1	1
714	с ее	1	1
715	нужно однако	1	1
716	или идея	1	1
717	говоря уже	2	1
718	всего этого	2	1
719	ровно никаких	1	1
720	без всякого	1	1
721	в ее	1	1
722	раз мы	2	1
723	догматического богословия	7	1
724	не природа	1	1
725	последнее время	1	1
726	вы верите	1	1
727	только не	10	1
728	нет никакой	4	1
729	в себя	1	1
730	так в	2	1
731	вопрос что	1	1
732	имеет никакого	1	1
733	можно объединить	1	1
734	материи и	1	1
735	и сам	1	1
736	iii в	1	1
737	вещи и	1	1
738	ясно что	7	1
739	это вовсе	1	1
740	и которые	1	1
741	с самим	1	1
742	мы только	1	1
743	что идея	1	1
744	как таковую	3	1
745	и многое	2	1
746	веры в	1	1
747	не имели	1	1
748	строго говоря	1	1
749	даны в	1	1
750	о воплощении	1	1
751	трактуется как	1	1
752	ровно никакого	3	1
753	о ней	2	1
754	невозможно в	1	1
755	и нужно	2	1
756	в личности	1	1
757	мы могли	1	1
758	реальности а	1	1
759	рационалистическая метафизика	1	1
760	в самой	1	1
761	на вопрос	1	1
762	и поэтому	1	1
763	свое изложение	1	1
764	внимание на	1	1
765	другими словами	7	1
766	все вещи	4	1
767	или на	1	1
768	нечто сущее	1	1
769	на что	2	1
770	мира а	1	1
771	можно сказать	1	1
772	не выходит	1	1
773	общество есть	1	1
774	все в	1	1
775	является здесь	1	1
776	мы о	1	1
777	смысле не	2	1
778	вся эта	1	1
779	и во	2	1
780	я думаю	2	1
781	а потому	1	1
782	мы ни	1	1
783	то тут	1	1
784	вообще и	1	1
785	говорить и	2	1
786	есть тоже	1	1
787	еще только	1	1
788	и следовательно	2	1
789	если это	1	1
790	которую к	1	1
791	и она	2	1
792	если взять	1	1
793	же можно	2	1
794	тут мы	2	1
795	тех пор	2	1
796	о бытии	2	1
797	с той	1	1
798	что только	1	1
799	но например	1	1
800	всю свою	1	1
801	бы его	2	1
802	к отцу	2	1
803	для нее	1	1
804	сущего и	1	1
805	никак нельзя	1	1
806	этот факт	1	1
807	их не	2	1
808	на одно	1	1
809	без объекта	1	1
810	есть ни	3	1
811	не то	1	1
812	же он	2	1
813	самом деле	6	1
814	как рассуждает	1	1
815	конечно не	4	1
816	многое не	2	1
817	вопроса о	1	1
818	эту самую	1	1
819	просто к	1	1
820	обществе а	1	1
821	бог не	1	1
822	а это	1	1
823	категории и	1	1
824	веры и	4	1
825	бытия но	1	1
826	ряд трудностей	1	1
827	а ведь	1	1
828	сущность и	4	1
829	эти два	1	1
830	не чем	1	1
831	есть душа	2	1
832	тогда в	1	1
833	ипостасей в	1	1
834	очевидно не	1	1
835	при всей	1	1
836	далек от	1	1
837	и никакой	2	1
838	и никогда	1	1
839	же невозможно	1	1
840	этого он	2	1
841	характерны для	1	1
842	он один	2	1
843	указание на	1	1
844	вещи взятые	3	1
845	это будет	4	1
846	таком виде	1	1
847	другого и	1	1
848	тотчас же	1	1
849	отношения ни	1	1
850	или иной	4	1
851	не надо	3	1
852	до сих	1	1
853	она всегда	2	1
854	однако что	2	1
855	метафизика с	1	1
856	к которому	1	1
857	обвинения в	1	1
858	о примате	3	1
859	и прежде	3	1
860	сына божия	2	1
861	такое же	1	1
862	борьба в	1	1
863	то значит	3	1
864	в природе	2	1
865	если бог	1	1
866	души и	2	1
867	себя и	2	1
868	что для	5	1
869	каком смысле	3	1
870	от другого	1	1
871	в некоторых	1	1
872	ясным что	1	1
873	она вовсе	1	1
874	в христианской	1	1
875	если эта	1	1
876	личности в	2	1
877	и простым	1	1
878	а так	1	1
879	о чем	1	1
880	без которых	2	1
881	только от	2	1
882	что из	1	1
883	покамест мы	1	1
884	конечно он	1	1
885	личность есть	3	1
886	было в	1	1
887	уже давно	1	1
888	в частности	2	1
889	раз на	1	1
890	и материалист	1	1
891	какая же	1	1
892	догматическое богословие	7	1
893	состоит мир	1	1
894	из факта	1	1
895	мы говорим	2	1
896	всякого живого	1	1
897	следовательно что	1	1
898	его на	2	1
899	того чем	1	1
900	из которых	3	1
901	ибо это	1	1
902	по своему	1	1
903	ли его	2	1
904	она есть	10	1
905	неизвестно что	1	1
906	заговорил о	1	1
907	с тех	2	1
908	этим мы	1	1
909	чисто логическими	1	1
910	мыслится как	1	1
911	том смысле	1	1
912	внешнего мира	1	1
913	природе но	1	1
914	к понятию	1	1
915	было ни	2	1
916	слова и	1	1
917	конечно есть	1	1
918	и нет	7	1
919	поскольку история	1	1
920	общей концепцией	1	1
921	сих пор	1	1
922	но так	1	1
923	все это	6	1
924	видно что	1	1
925	не видно	2	1
926	и таким	1	1
927	ближе к	1	1
928	ничего кроме	1	1
929	должны быть	3	1
930	вопрос с	1	1
931	только мы	1	1
932	процесса в	1	1
933	и часто	1	1
934	делает ее	2	1
935	потому не	1	1
936	ему только	1	1
937	на небе	1	1
938	не говорится	1	1
939	имеют для	1	1
940	в христианстве	3	1
941	мира и	3	1
942	между ними	1	1
943	тот кто	1	1
944	бы даже	1	1
945	бог как	1	1
946	его пусть	1	1
947	души в	1	1
948	на свою	1	1
949	отношении не	1	1
950	они имеют	1	1
951	я хочу	1	1
952	но зато	1	1
953	отцы церкви	1	1
954	своего бытия	1	1
955	от этих	1	1
956	существует ли	1	1
957	есть уже	1	1
958	которым мы	1	1
959	от всякого	5	1
960	есть то	6	1
961	нами не	1	1
962	нам не	1	1
963	может и	2	1
964	утверждать что	6	1
965	это все	1	1
966	не говоря	2	1
967	это вообще	1	1
968	только как	5	1
969	состоит из	1	1
970	легко заметить	1	1
971	не что	6	1
972	чтобы он	1	1
973	сила и	1	1
974	примате материи	1	1
975	ней должны	1	1
976	если она	1	1
977	жизни и	5	1
978	то оно	1	1
979	законов природы	10	1
980	который не	2	1
981	все что	3	1
982	этой точки	2	1
983	они не	2	1
