N	2gram	Vinokur_Ku_2	Problemy
236	его к	2	2
237	бы и	4	2
238	что это	7	2
239	в целом	1	2
240	сказать о	1	2
241	же слово	1	2
242	из этих	1	2
243	нами в	1	2
244	и еще	2	2
245	на том	2	2
246	но все	4	2
247	об этом	5	2
248	к другу	1	2
249	речь а	1	2
250	знает что	3	2
251	на почве	1	2
252	известно что	1	2
253	ни в	4	2
254	достоевского и	2	2
255	мы с	2	2
256	слово а	1	2
257	том что	11	2
258	и при	1	2
259	что такое	3	2
260	два слова	1	2
261	в такой	1	2
262	в узком	4	2
263	в которых	2	2
264	значение для	1	2
265	что этот	1	2
266	и то	5	2
267	а вот	1	2
268	дело в	1	2
269	того как	2	2
270	одна из	1	2
271	на себе	4	2
272	в процессе	3	2
273	уст в	1	2
274	я готов	1	2
275	слово по	1	2
276	и без	1	2
277	тем не	6	2
278	что на	4	2
279	у нас	12	2
280	лежит в	1	2
281	отличается от	3	2
282	должны быть	2	2
283	указывает на	1	2
284	это я	1	2
285	здесь мы	2	2
286	в конце	4	2
287	всего этого	1	2
288	без всякого	1	2
289	настоящее время	1	2
290	то время	1	2
291	что у	2	2
292	он так	1	2
293	все из	1	2
294	это вовсе	1	2
295	в плоскости	2	2
296	в которые	3	2
297	для этого	3	2
298	не был	1	2
299	все его	1	2
300	которого оно	1	2
301	от них	1	2
302	переходит в	1	2
303	в форме	3	2
304	и следует	1	2
305	того что	3	2
306	этом смысле	5	2
307	быть и	1	2
308	но так	2	2
309	изменения которые	1	2
310	здесь с	1	2
311	первостепенное значение	1	2
312	конечно не	2	2
313	уже в	3	2
314	если мы	4	2
315	то и	3	2
316	формулы и	2	2
317	в поэзии	1	2
318	речь в	5	2
319	его и	1	2
320	ведь это	1	2
321	может служить	2	2
322	мы можем	1	2
323	и речь	2	2
324	его мысли	1	2
325	и др	1	2
326	что не	6	2
327	и пр	8	2
328	превращается в	2	2
329	и категории	1	2
330	так же	4	2
331	по своему	1	2
332	если оно	1	2
333	слов в	3	2
334	этого слова	5	2
335	установки и	1	2
336	так ли	1	2
337	письме к	1	2
338	слова но	1	2
339	узком смысле	2	2
340	в настоящее	1	2
341	для нас	4	2
342	лишь как	1	2
343	в литературной	1	2
344	конце концов	3	2
345	хотя бы	9	2
346	реагирует на	1	2
347	ни было	1	2
348	не есть	1	2
349	с ними	2	2
350	сказать что	4	2
351	была бы	4	2
352	речи как	1	2
353	в своих	2	2
354	каждое слово	1	2
355	который не	1	2
356	во всяком	5	2
357	впрочем что	1	2
358	мог в	1	1
359	смысле слова	2	1
360	предполагает что	1	1
361	е как	1	1
362	не объяснять	1	1
363	на самом	2	1
364	он может	1	1
365	как отца	1	1
366	это и	3	1
367	и есть	2	1
368	все те	1	1
369	но те	1	1
370	есть не	1	1
371	овладеть им	1	1
372	хорошо и	1	1
373	бы уже	1	1
374	же как	2	1
375	говорящего коллектива	3	1
376	не даром	1	1
377	есть нечто	1	1
378	как во	1	1
379	и тем	5	1
380	на тему	1	1
381	вместо того	1	1
382	один пример	1	1
383	конечно и	2	1
384	речь эта	1	1
385	первого и	1	1
386	бы сказать	2	1
387	меньшей степени	3	1
388	в прямой	1	1
389	на них	1	1
390	типа по	1	1
391	это действительно	1	1
392	не приходит	1	1
393	от себя	1	1
394	реагировать на	1	1
395	бы то	1	1
396	этой почве	3	1
397	это имеет	1	1
398	то мы	1	1
399	а следовательно	2	1
400	в обеих	1	1
401	с одной	2	1
402	нам его	1	1
403	то он	1	1
404	но как	1	1
405	же на	1	1
406	и чужое	2	1
407	простом и	1	1
408	в ткань	1	1
409	в общем	1	1
410	для всякой	2	1
411	уже как	1	1
412	нет и	1	1
413	бы до	1	1
414	да так	1	1
415	который однако	1	1
416	к сожалению	1	1
417	что автор	1	1
418	идет о	1	1
419	материалом для	2	1
420	в рамках	1	1
421	что действительно	1	1
422	что как	1	1
423	в слово	1	1
424	если есть	1	1
425	однако не	4	1
426	сюда относятся	1	1
427	он уж	1	1
428	смелостью и	1	1
429	себе не	2	1
430	стиля и	1	1
431	я выше	1	1
432	чего же	1	1
433	речи на	2	1
434	к чему	1	1
435	примеров достаточно	1	1
436	так или	2	1
437	в нашем	7	1
438	которые в	1	1
439	же вы	1	1
440	в этой	6	1
441	эти новые	1	1
442	речи но	2	1
443	другом случае	1	1
444	эпохи и	1	1
445	себе вопрос	1	1
446	слово это	6	1
447	не могла	1	1
448	может уже	1	1
449	все они	2	1
450	и если	2	1
451	вообще не	1	1
452	что она	3	1
453	уже сама	1	1
454	есть одна	1	1
455	сказать в	1	1
456	член говорящего	1	1
457	а скорее	1	1
458	она становится	1	1
459	он все	1	1
460	что же?	1	1
461	ощущаться как	1	1
462	одному из	1	1
463	глубокое принципиальное	1	1
464	он должен	1	1
465	первым и	1	1
466	однако он	1	1
467	в корне	2	1
468	строить свою	2	1
469	ни были	3	1
470	и по	3	1
471	на этом	3	1
472	но дело	1	1
473	однако в	1	1
474	значительной степени	1	1
475	не следует	5	1
476	этом последнем	1	1
477	слова не	3	1
478	то ни	1	1
479	глубоко в	1	1
480	что все	5	1
481	типы и	1	1
482	связанных с	1	1
483	кто его	1	1
484	тут надо	1	1
485	как к	1	1
486	который и	1	1
487	по природе	1	1
488	должен был	1	1
489	уж не	1	1
490	нет в	1	1
491	это положение	2	1
492	речь речь	1	1
493	в прямом	1	1
494	все равно	2	1
495	их как	1	1
496	в ее	1	1
497	место и	1	1
498	предмет но	1	1
499	не всегда	2	1
500	и уже	1	1
501	несмотря на	5	1
502	значит не	1	1
503	чем в	3	1
504	функции его	1	1
505	не мог	1	1
506	мы как	1	1
507	речи от	1	1
508	свою речь	4	1
509	не становится	1	1
510	это только	2	1
511	в книге	1	1
512	который делает	1	1
513	бы привести	2	1
514	и попутно	1	1
515	что вся	1	1
516	от врагов	1	1
517	для всякого	1	1
518	г пишет	1	1
519	принимают в	1	1
520	точку зрения	1	1
521	по крайней	6	1
522	том и	1	1
523	вещей и	1	1
524	с такими	1	1
525	только может	1	1
526	что есть	1	1
527	индивидуальная и	1	1
528	стоит в	2	1
529	не раз	1	1
530	в таких	3	1
531	виду что	1	1
532	тогда когда	1	1
533	и два	1	1
534	его есть	1	1
535	само по	5	1
536	что вы	1	1
537	оттенки в	1	1
538	иметь в	2	1
539	того чтобы	11	1
540	значение этого	1	1
541	в структуре	1	1
542	для всего	1	1
543	не имеет	4	1
544	следовательно и	2	1
545	говорят ли	1	1
546	не исчерпывается	1	1
547	речи не	3	1
548	явление в	1	1
549	к вам	1	1
550	связи с	3	1
551	только с	1	1
552	раз как	1	1
553	такие же	1	1
554	языка в	3	1
555	свое собственное	1	1
556	же ведет	1	1
557	очень часто	2	1
558	п в	3	1
559	да рядом	2	1
560	с явным	1	1
561	одного слова	1	1
562	всего в	3	1
563	к речи	1	1
564	полным правом	1	1
565	строго и	1	1
566	на это	3	1
567	где он	1	1
568	некоторой степени	2	1
569	этой своей	1	1
570	где нет	1	1
571	но только	4	1
572	с ее	1	1
573	вообще во	1	1
574	как не	3	1
575	не хочу	2	1
576	словом но	1	1
577	так в	3	1
578	идет речь	1	1
579	являются лишь	1	1
580	в письменной	1	1
581	эти рамки	1	1
582	в соответствующем	1	1
583	те же	3	1
584	не с	1	1
585	здесь как	1	1
586	не себе	1	1
587	стилистика в	1	1
588	отсюда и	2	1
589	мог бы	1	1
590	во многом	1	1
591	имеет первостепенное	1	1
592	слову в	1	1
593	понятно что	1	1
594	поэтому в	1	1
595	и вообще	2	1
596	но может	1	1
597	наконец еще	2	1
598	вот это	1	1
599	определяется его	1	1
600	все дело	2	1
601	слово на	1	1
602	здесь то	2	1
603	с полным	1	1
604	часто и	1	1
605	слова из	1	1
606	имеет еще	1	1
607	который является	1	1
608	не стоит	1	1
609	после того	2	1
610	можно сказать	4	1
611	словесные формы	1	1
612	в значительной	1	1
613	не выходит	1	1
614	нас в	1	1
615	воздействия на	1	1
616	и смысловой	1	1
617	которых они	1	1
618	этих слов	1	1
619	природы вещей	1	1
620	она здесь	1	1
621	в языке	10	1
622	сюда же	2	1
623	крайней мере	6	1
624	каких бы	1	1
625	может иметь	1	1
626	она может	1	1
627	е уже	1	1
628	в каких	1	1
629	большей или	3	1
630	что здесь	1	1
631	один из	5	1
632	оно и	1	1
633	одной из	1	1
634	характерный для	1	1
635	в какой	1	1
636	в устах	2	1
637	то в	1	1
638	ему и	1	1
639	и весьма	1	1
640	еще и	2	1
641	очень много	1	1
642	он уже	2	1
643	всяком случае	5	1
644	в уста	1	1
645	их всякой	1	1
646	никакого реального	1	1
647	именно на	1	1
648	в качестве	8	1
649	следил за	1	1
650	вопроса о	6	1
651	к слову	2	1
652	или даже	1	1
653	на своего	1	1
654	мы знаем	4	1
655	бы совершенно	1	1
656	автора но	1	1
657	мы находим	1	1
658	иначе как	1	1
659	сами по	1	1
660	я в	1	1
661	второй части	1	1
662	но что	2	1
663	не случайно	1	1
664	явлениями и	1	1
665	но уже	2	1
666	не говорит	2	1
667	как будто	2	1
668	действительно были	1	1
669	или ином	1	1
670	русский язык	6	1
671	в других	1	1
672	о которых	3	1
673	одного только	1	1
674	не было	4	1
675	не до	1	1
676	живом контексте	1	1
677	же делать	1	1
678	связан с	1	1
679	одной стороны	1	1
680	совокупность приемов	2	1
681	хоть и	1	1
682	или иначе	3	1
683	а именно	2	1
684	или меньшей	3	1
685	чем он	1	1
686	резка и	1	1
687	дескать не	1	1
688	и между	1	1
689	слово но	1	1
690	что для	2	1
691	же фраза	1	1
692	так мне	1	1
693	всякое слово	1	1
694	смысла и	2	1
695	от этого	2	1
696	которых мы	2	1
697	после этих	1	1
698	свое и	1	1
699	однако и	2	1
700	новых слов	1	1
701	и непосредственно	1	1
702	жизнь в	1	1
703	а вы	1	1
704	самый факт	1	1
705	а так	1	1
706	не то	2	1
707	в пределы	1	1
708	нужно иметь	1	1
709	но есть	2	1
710	и слово	1	1
711	не при	1	1
712	в связи	4	1
713	с помощью	7	1
714	на этой	4	1
715	следовало бы	2	1
716	все более	1	1
717	человек в	1	1
718	слово становится	1	1
719	вместе с	5	1
720	это те	1	1
721	и потому	2	1
722	как это	5	1
723	и гораздо	1	1
724	речь не	1	1
725	в европе	1	1
726	нашу речь	1	1
727	и понимать	1	1
728	о возможности	2	1
729	из которых	3	1
730	быть это	1	1
731	принципиальное значение	1	1
732	если так	1	1
733	или и	1	1
734	из уст	1	1
735	коллектива к	1	1
736	смысле этого	2	1
737	и двух	1	1
738	различные типы	1	1
739	то к	1	1
740	указание на	3	1
741	отношения не	1	1
742	в это	1	1
743	материал для	2	1
744	ли не	2	1
745	они лишь	1	1
746	сплошь да	2	1
747	разговорного языка	1	1
748	всей совокупности	1	1
749	нисколько не	3	1
750	но с	1	1
751	случае он	1	1
752	не знаем	1	1
753	совершается в	1	1
754	этот процесс	1	1
755	и от	2	1
756	тем более	1	1
757	о котором	2	1
758	это как	1	1
759	своей собственной	3	1
760	говорят не	1	1
761	дальше так	1	1
762	обращается к	1	1
763	можно без	1	1
764	в большей	3	1
765	ничего общего	1	1
766	какой они	1	1
767	же в	3	1
768	но вот	2	1
769	за этим	2	1
770	по поводу	2	1
771	получается своеобразная	1	1
772	е в	1	1
773	все еще	1	1
774	на их	1	1
775	отношением к	1	1
776	для рассмотрения	1	1
777	на более	1	1
778	но можно	2	1
779	слов из	1	1
780	же относится	1	1
781	не принимают	1	1
782	в кругу	2	1
783	лишает их	1	1
784	но оно	2	1
785	эти слова	1	1
786	целей и	1	1
787	строится на	2	1
788	котором идет	1	1
789	интересна что	1	1
790	ли они	1	1
791	и слов	1	1
792	на ту	2	1
793	не говорят	3	1
794	и другие	1	1
795	этой точки	2	1
796	это в	2	1
797	до некоторой	2	1
798	сущности не	1	1
799	к этому	4	1
800	как на	1	1
801	они не	1	1
