N	2gram	Propp_Russ_1	Istorich
122	в иной	1	4
123	установить что	1	4
124	могут быть	2	4
125	там где	2	4
126	друг с	1	4
127	как будто	5	4
128	все это	6	4
129	в связи	4	4
130	но это	4	4
131	но оно	1	4
132	и другие	13	4
133	они не	1	4
134	также и	1	3
135	чтобы не	1	3
136	мы здесь	1	3
137	ему в	1	3
138	не совсем	4	3
139	не знают	1	3
140	и он	1	3
141	по отношению	1	3
142	не просто	2	3
143	так называемая	1	3
144	перед нами	1	3
145	точку зрения	1	3
146	очень много	1	3
147	при этом	6	3
148	этого вопроса	1	3
149	не как	1	3
150	и по	8	3
151	на этом	3	3
152	же не	2	3
153	из них	8	3
154	не с	3	3
155	показывает что	5	3
156	во время	14	3
157	нас не	2	3
158	в их	4	3
159	и эти	1	3
160	в то	1	3
161	дело в	1	3
162	того как	5	3
163	с религией	2	3
164	обрядами и	2	3
165	с другом	1	3
166	как мы	10	3
167	в образе	2	3
168	для этого	2	3
169	или на	3	3
170	связь между	2	3
171	представления о	1	3
172	в какой	2	3
173	должен был	1	3
174	случаи когда	1	3
175	и его	1	3
176	уже не	6	3
177	не можем	3	3
178	в начале	1	3
179	и их	4	3
180	то время	1	3
181	тем что	4	3
182	в форме	1	3
183	мы еще	1	3
184	как это	8	3
185	из которых	1	3
186	наряду с	1	3
187	этого обычая	5	3
188	будто бы	6	3
189	в целях	3	3
190	отношению к	1	3
191	точно так	1	3
192	же как	1	2
193	увидим ниже	3	2
194	и потому	2	2
195	воспоминание о	1	2
196	в доме	2	2
197	по его	1	2
198	только тексты	1	2
199	этот обряд	3	2
200	из всех	1	2
201	что если	1	2
202	у себя	1	2
203	меньшей мере	1	2
204	не вполне	1	2
205	зависимости от	1	2
206	это время	2	2
207	большей частью	1	2
208	обряда и	1	2
209	на них	1	2
210	во всех	4	2
211	а только	1	2
212	точка зрения	1	2
213	значение и	2	2
214	ответ на	1	2
215	должны были	2	2
216	отличие от	1	2
217	мы сейчас	1	2
218	относится к	1	2
219	как в	5	2
220	народа в	1	2
221	однако не	1	2
222	как уже	4	2
223	и как	2	2
224	в круг	2	2
225	от этого	1	2
226	в целом	2	2
227	в тех	4	2
228	которые в	1	2
229	в очень	1	2
230	не более	1	2
231	в себе	1	2
232	во многих	5	2
233	в жертву	1	2
234	как он	2	2
235	в нем	2	2
236	связанные с	3	2
237	он не	1	2
238	всех этих	2	2
239	он должен	1	2
240	том чтобы	1	2
241	уже указано	1	2
242	а затем	1	2
243	и мы	1	2
244	и тем	1	2
245	нет в	1	2
246	мы видели	1	2
247	но если	1	2
248	в отличие	1	2
249	из сказки	1	2
250	только для	2	2
251	что этот	4	2
252	в древней	2	2
253	по мере	1	2
254	но они	3	2
255	а иногда	4	2
256	тогда когда	1	2
257	одна из	4	2
258	только из	1	2
259	что их	1	2
260	тому кто	1	2
261	на природу	1	2
262	не по	1	2
263	окна и	1	2
264	только с	1	2
265	не могут	1	2
266	в области	3	2
267	быть назван	1	2
268	в золотой	2	2
269	вывод что	3	2
270	приводит к	3	2
271	эту точку	1	2
272	еще в	4	2
273	что от	2	2
274	составные части	2	2
275	с ним	2	2
276	ничего не	3	2
277	но мы	1	2
278	там же	5	2
279	нас в	1	2
280	между тем	7	2
281	этому поводу	2	2
282	во всей	1	2
283	бывает и	1	2
284	в свете	2	2
285	это приводит	1	2
286	с той	1	2
287	тот же	1	2
288	их не	2	2
289	по этому	3	2
290	совершенно естественно	1	2
291	античности и	1	2
292	то и	1	2
293	борьбы с	2	2
294	оно в	1	2
295	это значение	1	2
296	его и	2	2
297	не так	1	2
298	заключить что	1	2
299	в особенности	2	2
300	видно из	1	2
301	которые можно	2	2
302	еще и	1	2
303	с ней	2	2
304	а с	4	2
305	в середине	3	2
306	что не	1	2
307	говорит о	1	2
308	в некоторых	4	2
309	связано с	1	2
310	в немецкой	1	2
311	на этот	3	2
312	не на	2	2
313	не означает	2	2
314	его как	2	2
315	воздействовать на	2	2
316	этих случаях	1	2
317	как бы	5	2
318	некоторое время	1	2
319	в основном	3	2
320	на смерть	1	2
321	рассматривать как	1	2
322	всякого рода	3	2
323	не дает	1	2
324	между ними	1	2
325	в виде	6	2
326	в частности	2	2
327	к этому	4	2
328	можно назвать	1	2
329	можно говорить	2	1
330	народные представления	1	1
331	в русских	1	1
332	ныне и	1	1
333	рассматривается как	1	1
334	не связаны	1	1
335	на самом	2	1
336	тех же	1	1
337	но тем	2	1
338	непосредственно не	1	1
339	тем же	1	1
340	в первом	1	1
341	ту же	1	1
342	те же	1	1
343	противном случае	1	1
344	начать исследование	1	1
345	над ней	1	1
346	видел и	1	1
347	в году	2	1
348	мы уже	1	1
349	в и	17	1
350	землей и	1	1
351	из всего	1	1
352	этот случай	1	1
353	которую мы	1	1
354	та же	2	1
355	или с	1	1
356	имеет свою	1	1
357	приводят к	1	1
358	говорить о	1	1
359	на себя	2	1
360	илье муромце	1	1
361	но даже	2	1
362	явление не	1	1
363	же что	1	1
364	и был	1	1
365	происхождение этого	1	1
366	изучение покажет	1	1
367	он был	2	1
368	некоторых местах	1	1
369	иное как	2	1
370	все объясняется	1	1
371	некоторые другие	5	1
372	сообщают что	1	1
373	совсем не	1	1
374	другой пример	1	1
375	это видно	1	1
376	необходимо еще	1	1
377	очень ясно	2	1
378	только тогда	1	1
379	более как	1	1
380	иногда и	5	1
381	тут же	2	1
382	иные формы	1	1
383	далее следует	1	1
384	них из	1	1
385	отнюдь не	2	1
386	как по	2	1
387	в истории	1	1
388	независимо от	2	1
389	что именно	2	1
390	в обрядах	1	1
391	в противном	1	1
392	уже указывалось	3	1
393	сажают их	1	1
394	целый ряд	1	1
395	и русским	1	1
396	и к	3	1
397	в фольклоре	2	1
398	в этот	10	1
399	ясную картину	1	1
400	очень многие	1	1
401	сливаются в	1	1
402	в которой	1	1
403	и у	5	1
404	за это	1	1
405	будем изучить	1	1
406	в нашем	2	1
407	из этих	4	1
408	об илье	1	1
409	когда будет	1	1
410	поэтому формы	1	1
411	может считаться	1	1
412	вообще а	1	1
413	е с	1	1
414	говорят о	1	1
415	тому же	1	1
416	после чего	2	1
417	этот вывод	1	1
418	под землей	3	1
419	д т	1	1
420	после этого	4	1
421	том какие	1	1
422	по дням	1	1
423	средство борьбы	1	1
424	есть один	1	1
425	что одно	1	1
426	его от	2	1
427	подобно тому	1	1
428	пытается объяснить	1	1
429	встречаются в	2	1
430	с такими	1	1
431	не лезет	2	1
432	здесь он	1	1
433	главным образом	2	1
434	в совершенно	1	1
435	несколько иной	1	1
436	связанных с	1	1
437	и определить	1	1
438	с целью	2	1
439	легко заметить	1	1
440	известно что	1	1
441	но их	1	1
442	здесь многое	1	1
443	чаще всего	3	1
444	не соответствует	1	1
445	в жизни	2	1
446	по всему	1	1
447	круг изучения	1	1
448	на охоту	1	1
449	о характере	1	1
450	люди не	1	1
451	в них	6	1
452	д к	8	1
453	на основании	1	1
454	со своими	1	1
455	которой он	1	1
456	чем в	2	1
457	был обычай	1	1
458	одно целое	1	1
459	давал возможность	1	1
460	многие другие	2	1
461	и некоторые	3	1
462	обрядам и	1	1
463	вошел в	1	1
464	не значит	2	1
465	еще менее	1	1
466	песен и	3	1
467	в советской	1	1
468	могли иметь	1	1
469	она в	3	1
470	представляла собой	2	1
471	и общественных	1	1
472	представление о	3	1
473	они уже	1	1
474	в которых	5	1
475	мальчики и	1	1
476	одном из	1	1
477	из своей	1	1
478	вплоть до	4	1
479	материалы не	1	1
480	имеется довольно	1	1
481	свет на	1	1
482	быть правильно	1	1
483	такой способ	1	1
484	и обрядам	1	1
485	не могли	1	1
486	и наоборот	1	1
487	быть не	1	1
488	которая представляет	1	1
489	чрезвычайно разнообразны	1	1
490	они сами	1	1
491	нас к	2	1
492	тому что	4	1
493	их изучении	1	1
494	как можно	2	1
495	она не	2	1
496	приступая к	1	1
497	этом обряде	1	1
498	ее с	1	1
499	народов в	1	1
500	весь этот	1	1
501	не засвидетельствован	2	1
502	в самых	1	1
503	не пользуются	1	1
504	они с	1	1
505	можно судить	1	1
506	иметь в	1	1
507	что иное	2	1
508	окно и	3	1
509	вытекает из	1	1
510	дворец и	1	1
511	их делали	1	1
512	от описания	1	1
513	именно с	2	1
514	на землю	1	1
515	объяснение этого	1	1
516	явление в	1	1
517	степени их	1	1
518	к ней	2	1
519	деньги и	1	1
520	заметить что	1	1
521	можно рассматривать	1	1
522	материалы по	1	1
523	ссылаясь на	1	1
524	кроме того	1	1
525	ему не	1	1
526	у нас	8	1
527	рассмотрим некоторые	1	1
528	лес где	1	1
529	основные черты	1	1
530	такая точка	1	1
531	заставить ее	1	1
532	со двора	1	1
533	ли не	1	1
534	урожай и	1	1
535	наружу из	1	1
536	прошлого в	1	1
537	на дворе	3	1
538	в поле	3	1
539	день и	2	1
540	оно не	1	1
541	которые приводят	1	1
542	с существом	1	1
543	и это	1	1
544	и обычаев	1	1
545	приходит к	1	1
546	vii в	2	1
547	в виду	1	1
548	эти представления	2	1
549	и многие	2	1
550	красно солнышко	2	1
551	можно установить	1	1
552	слова а	1	1
553	на том	1	1
554	если они	1	1
555	что у	2	1
556	с собой	4	1
557	его нет	1	1
558	обрядов и	2	1
559	уже на	1	1
560	иногда в	2	1
561	этим в	1	1
562	к тем	3	1
563	имеется в	1	1
564	основана на	1	1
565	к зеленин	5	1
566	собой и	1	1
567	встречается редко	1	1
568	что исследователь	1	1
569	стремление к	1	1
570	мы рассмотрим	1	1
571	но здесь	1	1
572	именно эти	1	1
573	из других	1	1
574	необходимо иметь	1	1
575	дальнейшего развития	1	1
576	что часто	1	1
577	а также	3	1
578	нужно рассмотреть	1	1
579	внимание на	1	1
580	и та	1	1
581	забота о	1	1
582	общей форме	1	1
583	при котором	1	1
584	никак не	1	1
585	надо было	1	1
586	в глаза	1	1
587	и объяснить	1	1
588	чтобы вызвать	1	1
589	после того	2	1
590	должно было	2	1
591	всех народов	1	1
592	имеется очень	1	1
593	стоит и	1	1
594	природы и	2	1
595	из своего	1	1
596	объяснить происхождение	1	1
597	них в	2	1
598	также в	3	1
599	наши материалы	1	1
600	мы ограничимся	1	1
601	о своих	1	1
602	обряды или	1	1
603	дома в	1	1
604	в земле	2	1
605	значит что	2	1
606	как из	1	1
607	на которой	1	1
608	содержится в	1	1
609	это делалось	6	1
610	приведенных выше	1	1
611	в тексте	1	1
612	ii в	2	1
613	даже если	1	1
614	и так	1	1
615	который в	1	1
616	самые разнообразные	1	1
617	этнографии и	1	1
618	ниже что	1	1
619	и раньше	1	1
620	это означает	1	1
621	и ее	1	1
622	основная форма	1	1
623	какие представления	1	1
624	какой степени	2	1
625	по другим	1	1
626	только этот	1	1
627	вот почему	1	1
628	с живыми	1	1
629	обряда не	1	1
630	и детей	1	1
631	своего рода	3	1
632	только на	3	1
633	до появления	1	1
634	давно замечено	2	1
635	дети или	1	1
636	одно из	5	1
637	не будут	1	1
638	земли и	1	1
639	религии но	1	1
640	от другого	1	1
641	слова в	3	1
642	т п	1	1
643	в прошлом	2	1
644	с этими	1	1
645	мы можем	2	1
646	но что	2	1
647	у него	2	1
648	каждый из	1	1
649	изучения народных	1	1
650	этом отношении	1	1
651	в древнем	3	1
652	ее на	1	1
653	но она	2	1
654	из приведенных	3	1
655	же деле	1	1
656	по старому	1	1
657	происхождение этих	1	1
658	возможно что	1	1
659	не раньше	1	1
660	которых мы	1	1
661	представления но	1	1
662	это все	1	1
663	он во	1	1
664	собой очень	1	1
665	этой роли	1	1
666	но есть	2	1
667	что для	1	1
668	обратиться к	1	1
669	только по	2	1
670	самом же	1	1
671	не было	2	1
672	в любой	1	1
673	где эти	1	1
674	над землей	1	1
675	так называемой	3	1
676	его по	1	1
677	подобного рода	1	1
678	и требования	1	1
679	работа не	1	1
680	переходит к	1	1
681	прямо на	1	1
682	разнообразны и	1	1
683	тому как	1	1
684	что эти	1	1
685	уже давно	1	1
686	чаще других	1	1
687	этой же	1	1
688	коровы и	1	1
689	вопрос можно	1	1
690	что во	1	1
691	эта связь	1	1
692	в иных	1	1
693	многих случаях	2	1
694	многих местах	2	1
695	лезет и	1	1
696	власть над	1	1
697	чтобы они	2	1
698	к жизни	3	1
699	не дают	1	1
700	формы мышления	1	1
701	обычаями с	1	1
702	силами природы	1	1
703	дети в	1	1
704	и всей	2	1
705	как средство	1	1
706	два раза	1	1
707	некогда широко	1	1
708	вопроса в	1	1
709	довольно много	2	1
710	и мотивы	1	1
711	и более	2	1
712	в изучении	2	1
713	в это	3	1
714	и всех	1	1
715	этого слова	3	1
716	быть включены	1	1
717	этом случае	5	1
718	как будут	1	1
719	весь ход	1	1
720	в сказках	1	1
721	в один	2	1
722	из ряда	1	1
723	что изучать	1	1
724	данные о	1	1
725	о божествах	1	1
726	на одной	1	1
727	в более	2	1
728	только одна	1	1
729	как отражение	1	1
730	приводит нас	2	1
731	целью воздействовать	1	1
732	к пониманию	1	1
733	почему именно	1	1
734	при таком	1	1
735	да по	1	1
736	основаны на	2	1
737	же только	1	1
738	на новый	2	1
739	всем этим	1	1
740	советской науке	1	1
741	и другими	2	1
742	тот кто	1	1
743	хотя и	2	1
744	совершенно иное	1	1
745	его благополучия	1	1
746	и все	1	1
747	или нет	1	1
748	и масла	1	1
749	в сказку	1	1
750	на берегу	1	1
751	этом можно	1	1
752	или не	1	1
753	и обычаями	1	1
754	не показывают	1	1
755	в новый	6	1
756	еще прибавить	1	1
757	несмотря на	3	1
758	именно здесь	1	1
759	только как	1	1
760	что этим	1	1
761	но можно	1	1
762	совсем так	1	1
763	обряд и	1	1
764	нет но	1	1
765	было способствовать	1	1
766	заупокойном культе	2	1
767	не что	2	1
768	при изучении	5	1
769	только о	1	1
770	нами как	1	1
771	к числу	1	1
772	таким же	3	1
773	что обряд	2	1
774	указывают на	1	1
775	и деньги	1	1
776	во всяком	1	1
777	также не	1	1
778	в роли	1	1
779	они их	2	1
780	даже два	1	1
781	например обряд	1	1
782	и вновь	1	1
