N	3gram	Tiupa_Anal_1	Hudozhes
242	персонажей появление исчезновение	1	1
243	сосредоточенное в конечном	1	1
244	живущего своей биографической	1	1
245	и конец текста	1	1
246	том случае если	1	1
247	знания является специфическая	1	1
248	в зависимости от	1	1
249	обращен к интимному	1	1
250	своего присутствия в	1	1
251	с гносеологическими понятиями	1	1
252	логическому познанию тайна	1	1
253	социального поведения в	1	1
254	материала литературы как	1	1
255	личности а не	2	1
256	в самом произведении	1	1
257	еще одна вымышленная	1	1
258	конец текста заглавие	1	1
259	преимуществу внешнюю полноту	1	1
260	в которой я	1	1
261	только такие специфические	1	1
262	и соответствующую ей	1	1
263	встречаемся с ним	1	1
264	всех и каждого	1	1
265	индивидуальный характер поступок	1	1
266	мира вокруг я	1	1
267	своей широте на	1	1
268	и сочетаться подобно	1	1
269	первостепенная проблема субъектной	1	1
270	ролевому сверх-я сверхличная	1	1
271	жизни по всеохватывающей	1	1
272	принципе недоступна между	1	1
273	с ним как	1	1
274	строки дж донна	1	1
275	никакому логическому познанию	1	1
276	эстетического отношения выступает	1	1
277	проблема взаимоотношений изображающей	1	1
278	некое событие индивидуальный	1	1
279	ядра личности а	1	1
280	бы то ни	3	1
281	столь же значима	1	1
282	организация литературного произведения	2	1
283	соединении с художественной	1	1
284	виду не только	1	1
285	субъект и то	1	1
286	фундаментальных отношений личности	1	1
287	рода обогащает наш	1	1
288	знаменующий паузу в	1	1
289	он обращен к	1	1
290	в состав художественного	1	1
291	ходе последовательного наращивания	1	1
292	внешнем мире и	1	1
293	эстетической деятельности созерцания	1	1
294	даже в этих	1	1
295	цитатного типа как	1	1
296	известную цельность как	1	1
297	из того что	3	1
298	полюсами предмет созерцания	1	1
299	неспецифичны собственно же	1	1
300	же значима имеющая	1	1
301	и в действия	1	1
302	и особенно внешних	1	1
303	состоит не в	1	1
304	научное сочинение не	1	1
305	жизни однако все	1	1
306	как искусства слова	1	1
307	художественные тексты способны	1	1
308	в последние десятилетия	1	1
309	отдельные слова не	1	1
310	результат тот что	1	1
311	внутреннее присутствие во	1	1
312	карнавал переживаемый в	1	1
313	литературы как искусства	1	1
314	говорит лишь чужими	1	1
315	автору приписано быть	1	1
316	что ж результат	1	1
317	в различных речевых	1	1
318	героя это еще	1	1
319	чем произведение оригинальнее	1	1
320	описывал себя в	1	1
321	том или ином	3	1
322	логическое отношение между	1	1
323	начало и конец	1	1
324	широте на отдельные	1	1
325	событии художественного творчества	1	1
326	духовный опыт внутреннего	1	1
327	эстетического созерцания может	1	1
328	способа высказывания смена	1	1
329	но иностранцы узнают	1	1
330	могли бы быть	2	1
331	подобно режиссёру спектакля	1	1
332	потому что из	1	1
333	абзацы далеко не	1	1
334	ценностного центра этого	1	1
335	понимая что говорит	1	1
336	любая личность является	1	1
337	ни одно слово	1	1
338	повествователя рассказчика хроникера	1	1
339	художественного текста словами	1	1
340	но всякий раз	1	1
341	к знанию такого	1	1
342	очевидная граница между	1	1
343	во всей своей	1	1
344	а места б	1	1
345	того личность как	1	1
346	как правило совпадает	1	1
347	высказыванием действующего лица	1	1
348	эстетического объекта и	1	1
349	принадлежит какому-нибудь речевому	1	1
350	всего в композиции	1	1
351	художественной культуры в	1	1
352	общеизвестными после романа	1	1
353	и введено в	1	1
354	значении этого слова	6	1
355	дневниковая запись документ	1	1
356	входят в состав	1	1
357	имеющая порой место	1	1
358	с этой точки	1	1
359	по крайней мере	1	1
360	свою душу чем	1	1
361	политические входят в	1	1
362	жизнью человека но	1	1
363	то или иное	1	1
364	ему люди но	1	1
365	именно в этом	2	1
366	я есть высшая	1	1
367	духовного я есть	1	1
368	его активность прежде	1	1
369	и неспецифичны собственно	1	1
370	эпизода как правило	1	1
371	взаимоотношений изображающей и	1	1
372	в том случае	1	1
373	мы родственные ему	1	1
374	на каждом из	2	1
375	субъекта объекта и	1	1
376	выступать и внутренняя	1	1
377	литературного произведения в	5	1
378	в этих исключительных	1	1
379	актантов действующих лиц	1	1
380	есть рассказ о	1	1
381	соседних эпизодов знаменуется	1	1
382	такова специфика самого	1	1
383	субъект и объект	1	1
384	или иное логическое	1	1
385	созерцания может выступать	1	1
386	чувство себя самого	1	1
387	предмет созерцания оказывается	1	1
388	то есть его	1	1
389	точка пересечения трех	1	1
390	во внешней реальности	1	1
391	произведения как живущего	1	1
392	не только такие	1	1
393	личности более того	1	1
394	а также строфы	1	1
395	только мы родственные	1	1
396	но в таком	1	1
397	обогащает наш духовный	1	1
398	чем это возможно	1	1
399	ним как с	1	1
400	трех фундаментальных отношений	1	1
401	общения людей как	1	1
402	отношение между ними	1	1
403	и субъектную организации	1	1
404	организатором коммуникативного события	1	1
405	обращена непосредственно к	1	1
406	сигналами границы эпизодов	1	1
407	свое незаместимое место	1	1
408	человеческого бытия я-в-мире	1	1
409	или ином отношении	1	1
410	во внутренней речи	1	1
411	счастье существования предметом	1	1
412	своему собственному я	1	1
413	произведения как единого	1	1
414	оно универсальнее вы	1	1
415	прибавить ни убавить	1	1
416	граница между двумя	1	1
417	способны запечатлевать самые	1	1
418	смысл литературного произведения	2	1
419	проблема субъектной организации	1	1
420	говорит и объектной	1	1
421	объектом только в	1	1
422	мире и составляет	1	1
423	непосредственно к внутреннему	1	1
424	по всеохватывающей своей	1	1
425	текста по отдельности	1	1
426	центра этого мира	1	1
427	знанию такого рода	1	1
428	лицах не только	1	1
429	изменить ничего нельзя	1	1
430	иное логическое отношение	1	1
431	объект логический субъект	1	1
432	донна ставшие общеизвестными	1	1
433	лицом эстетического объекта	1	1
434	субъектной организации литературного	1	1
435	границах литературного произведения	1	1
436	химическом соединении с	1	1
437	перед лицом эстетического	1	1
438	феноменов человеческого бытия	1	1
439	знаковой системы художественного	1	1
440	смена субъекта речи	1	1
441	бахтина проблема взаимоотношений	1	1
442	владеет сотворивший ее	1	1
443	это еще одна	1	1
444	и состоит что	1	1
445	другого в себе	2	1
446	или иной эстетической	1	1
447	иначе говоря эстетическое	1	1
448	текста абзац знаменующий	1	1
449	субъекта речи кто	1	1
450	присутствие во внешней	1	1
451	это какое-то утверждение	1	1
452	о жизни по	1	1
453	в художественном произведении	1	1
454	места б времени	1	1
455	достоевский описывал себя	1	1
456	то ни было	3	1
457	вы говорите писал	1	1
458	знание по мысли	1	1
459	есть точка пересечения	1	1
460	цельность как бы	1	1
461	к своему собственному	1	1
462	главы и более	1	1
463	и наоборот созерцающий	1	1
464	к жизненно смежному	1	1
465	мы находим вне	1	1
466	творческой воли автора	1	1
467	времени или переменой	1	1
468	и объект эстетического	1	1
469	гегеля духовная ценность	1	1
470	волеизъявление автора становится	1	1
471	такого знания является	1	1
472	смешивать с гносеологическими	1	1
473	эпизодов служат абзацы	1	1
474	творческом акте художественного	1	1
475	целостность феноменов человеческого	1	1
476	может быть признано	1	1
477	воображаемого мира вокруг	1	1
478	рассказ о счастье	1	1
479	и сосредоточенное в	1	1
480	мы встречаемся с	1	1
481	становится эстетическим субъектом	1	1
482	числе и трагическое	1	1
483	страхову что достоевский	1	1
484	же время они	1	1
485	явлений между тем	1	1
486	как с творцом	1	1
487	всем знакомее и	1	1
488	образом с самим	1	1
489	духовная ценность которой	1	1
490	искусства но факультативные	1	1
491	нового эпизода как	1	1
492	я есть точка	1	1
493	между тем объектом	1	1
494	в проекции текста	1	1
495	слова не разложимое	1	1
496	в своей эстетической	1	1
497	и объектной что	1	1
498	место в событии	1	1
499	не более чем	4	1
500	между тем художественная	1	1
501	произведения состоит в	1	1
502	в той мере	2	1
503	и в пределах	1	1
504	что говорится и	1	1
505	таком случае это	1	1
506	и как говорит	1	1
507	в известном смысле	1	1
508	все без исключения	1	1
509	в произведении искусства	3	1
510	в молчание бахтин	1	1
511	родственно всем любая	1	1
512	нас самих состоят	1	1
513	созерцающий становится эстетическим	1	1
514	коммуникативного события в	2	1
515	субъекта и способа	1	1
516	во втором случае	1	1
517	автора и читателя	2	1
518	что все люди	1	1
519	самые разнообразные в	1	1
520	не могут быть	2	1
521	или иной форме	1	1
522	говорит искусство человек	1	1
523	эстетическим субъектом только	1	1
524	не спрашивай о	1	1
525	и как бы	1	1
526	имеем дело с	3	1
527	я другого межличностная	1	1
528	при условии что	1	1
529	переживаемый в одиночку	1	1
530	говоря и состоит	2	1
531	это правило знает	1	1
532	же время оно	1	1
533	творческое волеизъявление автора	1	1
534	абзацы и особенно	1	1
535	спектакля облечён в	1	1
536	но мы встречаемся	1	1
537	абзацем это правило	1	1
538	подобно кубикам то	1	1
539	себя в своих	1	1
540	всем потому что	1	1
541	в составе персонажей	1	1
542	никто не решает	1	1
543	с художественной идеологемой	1	1
544	характера социального поведения	1	1
545	в том или	2	1
546	социальные политические входят	1	1
547	чем глубже зачерпнуть	1	1
548	ментального созерцания читателем	1	1
549	это возможно в	1	1
550	или переменой в	1	1
551	объектом эстетического созерцания	1	1
552	в связи с	1	1
553	могут мыслиться раздельно	1	1
554	в творческом акте	2	1
555	как говорит и	1	1
556	полноту и неизбыточность	1	1
557	доверенной его романному	1	1
558	человек недвусмысленно встречается	1	1
559	участников коммуникативного события	1	1
560	значима имеющая порой	1	1
561	тела вещи но	1	1
562	что достоевский описывал	1	1
563	произведении чище и	1	1
564	целостность не только	1	1
565	обладают некое событие	1	1
566	все они для	1	1
567	люди но иностранцы	1	1
568	его то есть	1	1
569	могущие иметь место	1	1
570	внутреннего личностного присутствия	1	1
571	шеллингу чем произведение	1	1
572	предметом такого знания	1	1
573	упорядоченности лексических синтаксических	1	1
574	не наступает вместо	1	1
575	иное как организация	1	1
576	более крупные членения	1	1
577	что говорит искусство	1	1
578	превращается в урок	1	1
579	личностного присутствия во	1	1
580	обыденной внехудожественной действительности	1	1
581	присутствия личности в	1	1
582	сколько бы ни	1	1
583	но и души	1	1
584	своей полноте и	1	1
585	взгляд из-за плеча	1	1
586	тройственным единством а	1	1
587	художник вследствие этого	1	1
588	и внутренняя целостность	1	1
589	тексты способны запечатлевать	1	1
590	необязательны и неспецифичны	1	1
591	отношений личности к	1	1
592	самих событий в	1	1
593	в пределах текста	1	1
594	самопониманию всех и	1	1
595	состоит в нелингвистической	1	1
596	собственно же художественное	1	1
597	сказать не спрашивай	1	1
598	не разложимое а	1	1
599	к ролевому сверх-я	1	1
600	и более поверхностные	1	1
601	и не наступает	1	1
602	героя как ценностного	1	1
603	его романному герою	1	1
604	сверх-я сверхличная заданность	1	1
605	высшая форма целостности	1	1
606	же художественное знание	1	1
607	текста наиболее очевидная	1	1
608	художественного содержания лишь	1	1
609	узнают себя свою	1	1
610	конечном счете искусство	1	1
611	было и не	1	1
612	или лирического героя	1	1
613	внешних начало и	1	1
614	логический объект логический	1	1
615	ни прибавить ни	1	1
616	в свое время	2	1
617	произведения он расчленяет	1	1
618	высказывание принадлежит какому-нибудь	1	1
619	является специфическая целостность	1	1
620	акта в отличие	1	1
621	переносом в пространстве	1	1
622	объектную и субъектную	1	1
623	душу чем глубже	1	1
624	наш духовный опыт	1	1
625	как внутреннее единство	1	1
626	со стороны субъекта	1	1
627	в коммуникативной ситуации	1	1
628	объекта и адресата	1	1
629	данного коммуникативного события	1	1
630	поверхностные психологические социальные	1	1
631	есть его активность	1	1
632	дж донна ставшие	1	1
633	текста но и	1	1
634	в нелингвистической упорядоченности	1	1
635	в урок языка	1	1
636	искусство человек недвусмысленно	1	1
637	в частности это	1	1
638	все люди такие	1	1
639	нельзя не сделав	1	1
640	не может всякое	1	1
641	действительности приобщение к	1	1
642	ничего нельзя не	1	1
643	художественном произведении чище	1	1
644	которой обладают некое	1	1
645	психологические социальные политические	1	1
646	есть не что	3	1
647	однако все они	1	1
648	иностранцы узнают себя	1	1
649	глубже зачерпнуть тем	1	1
650	личность как внутреннее	1	1
651	этого словами гегеля	1	1
652	последовательного наращивания текста	1	1
653	и служит для	1	1
654	внешнюю полноту и	1	1
655	корманом объектную и	1	1
656	типа как письмо	1	1
657	что даже в	1	1
658	пересечения трех фундаментальных	1	1
659	объект эстетического отношения	1	1
660	случае мы имеем	1	1
661	субъекта и адресата	1	1
662	что из нас	1	1
663	ставшие общеизвестными после	1	1
664	к понятию эстетического	1	1
665	на отдельные слова	1	1
666	убавить ни изменить	1	1
667	и души личности	1	1
668	в обыденной внехудожественной	1	1
669	отношения являются неслиянными	1	1
670	воображая что все	1	1
671	произведение на части	1	1
672	в частности научные	1	1
673	исключения столь же	1	1
674	родственные ему люди	1	1
675	я самоопределение к	1	1
676	событий в проекции	1	1
677	специфическая целостность феноменов	1	1
678	интимному самопониманию всех	1	1
679	ее оболочек психологии	1	1
680	самоопределение к ролевому	1	1
681	и привлекает внимание	1	1
682	оказывается эстетическим объектом	1	1
683	более того личность	1	1
684	по преимуществу внешнюю	1	1
685	лексических синтаксических и	1	1
686	лишь в химическом	1	1
687	речи такова специфика	1	1
688	личность является таким	1	1
689	сочетаться подобно кубикам	1	1
690	облечён в молчание	1	1
691	во внешнем мире	2	1
692	а не ее	1	1
693	и неизбыточность явлений	1	1
694	приобщение к знанию	1	1
695	человеческое я есть	1	1
696	совпадает с абзацем	1	1
697	может выступать и	1	1
698	дает ему известную	1	1
699	какому-нибудь речевому субъекту	1	1
700	о том что	3	1
701	содержания лишь в	1	1
702	можно сказать не	1	1
703	культурой художественного восприятия	2	1
704	б.о корманом объектную	1	1
705	это интересно всем	1	1
706	этой точки зрения	1	1
707	стержень художественного восприятия	1	1
708	и тем самым	1	1
709	целостности человеческого я	1	1
710	никогда не бывает	1	1
711	прозрачнее чем это	1	1
712	произведении > мы	1	1
713	и в самом	1	1
714	он расчленяет произведение	1	1
715	тайна внутреннего я	1	1
716	лишь чужими устами	1	1
717	человеческий способ существования	1	1
718	уникально и одновременно	1	1
719	внутреннее единство духовного	1	1
720	форма целостности доступной	1	1
721	включает в себя	1	1
722	целостность тела вещи	1	1
723	прочие обобщения могущие	1	1
724	доступной человеческому восприятию	1	1
725	наращивания текста наиболее	1	1
726	и что ж	1	1
727	собственно говоря и	3	1
728	не только целостность	1	1
729	организация ментального созерцания	1	1
730	оригинальнее тем оно	1	1
731	субъективную предпосылку эстетического	1	1
732	не ее оболочек	1	1
733	во времени и	3	1
734	сдвиг текста абзац	1	1
735	не сделав хуже	1	1
736	творцом и в	1	1
737	я ядра личности	1	1
738	раз художественно значимые	1	1
739	реальность героя это	1	1
740	такие и что	1	1
741	основу объектной организации	1	1
742	счете искусство в	1	1
743	присутствии эстетического субъекта	1	1
744	поведения в принципе	1	1
745	в самостоятельный эпизод	1	1
746	не всякий сдвиг	1	1
747	произведение оригинальнее тем	1	1
748	чище и прозрачнее	1	1
749	художественного восприятия все	1	1
750	строфы абзацы и	1	1
751	всем любая личность	1	1
752	созерцания направленной на	1	1
753	мы имеем в	1	1
754	мире и жизни	1	1
755	оболочек психологии характера	1	1
756	наиболее очевидная граница	1	1
757	состоит что он	1	1
758	мере в какой	2	1
759	возможно в обыденной	1	1
760	раздельно и сочетаться	1	1
761	субъектной кто говорит	1	1
762	о счастье существования	1	1
763	появление исчезновение актантов	1	1
764	в своих героях	1	1
765	является таким я-в-мире	1	1
766	все прочие обобщения	1	1
767	ее никто не	1	1
768	встречается таким образом	1	1
769	вымышленная условная индивидуальность	1	1
770	героях воображая что	1	1
771	изображающей и изображенной	1	1
772	присутствия во внешнем	1	1
773	меру обобщения личностного	1	1
774	об отсутствии в	1	1
775	всякое я уникально	1	1
776	говорится и о	1	1
777	только в присутствии	2	1
778	ценность которой обладают	1	1
779	объекту речи такова	1	1
780	произведение искусства делает	1	1
781	опыт внутреннего личностного	1	1
782	таким образом с	1	1
783	дискурса состоит в	1	1
784	и то или	1	1
785	обобщения могущие иметь	1	1
786	по своей коммуникативной	1	1
787	деятельности созерцания направленной	1	1
788	произведении искусства но	1	1
789	как содержание эстетической	1	1
790	в принципе недоступна	1	1
791	не что иное	4	1
792	в котором по	1	1
793	словами гегеля духовная	1	1
794	в области литературы	1	1
795	в событии художественного	1	1
796	той мере в	2	1
797	люди такие и	1	1
798	неслиянными и нераздельными	1	1
799	тех или иных	2	1
800	и способа высказывания	1	1
801	вещи но и	1	1
802	и в любом	1	1
803	такого рода обогащает	1	1
804	ни убавить ни	1	1
805	объектной что говорится	1	1
806	а в то	2	1
807	дело не в	1	1
808	состава актантов действующих	1	1
809	изначально владеет сотворивший	1	1
810	эпизодов знаменуется переносом	1	1
811	разнообразные в частности	1	1
812	его полюсами предмет	1	1
813	действующего лица актанта	1	1
814	быть не может	3	1
815	событие индивидуальный характер	1	1
816	как и ее	1	1
817	в соответствии с	1	1
818	в себе в	1	1
819	том что он	2	1
820	универсально родственно всем	1	1
821	лица актанта повествователя	1	1
822	не может быть	16	1
823	письмо дневниковая запись	1	1
824	если логический объект	1	1
825	в полной мере	3	1
826	о мире и	1	1
827	утверждение о жизни	1	1
828	единством субъекта и	1	1
829	служат абзацы далеко	1	1
830	ему известную цельность	1	1
831	пришвин это интересно	1	1
832	всей своей полноте	1	1
833	тот что даже	1	1
834	активность прежде всего	1	1
835	как и в	1	1
836	вследствие этого словами	1	1
837	из перечисленных уровней	1	1
838	субъектную организации художественного	1	1
839	и одновременно универсально	1	1
840	более поверхностные психологические	1	1
841	на фоне этой	1	1
842	тем объектом эстетического	1	1
843	личности к своему	1	1
844	к тому же	4	1
845	в ходе последовательного	1	1
846	с творцом и	1	1
847	недвусмысленно встречается таким	1	1
848	акте художественного письма	1	1
849	место в произведении	1	1
850	ни изменить ничего	1	1
851	семантики лингвистических единиц	1	1
852	созерцания оказывается эстетическим	1	1
853	к внутреннему зрению	1	1
854	различных речевых жанрах	1	1
855	и нераздельными его	1	1
856	знаменуется переносом в	1	1
857	нераздельными его полюсами	1	1
858	с легкой руки	2	1
859	между двумя соседними	1	1
860	значимые исключения столь	1	1
861	предельную меру обобщения	1	1
862	к какому-нибудь объекту	1	1
863	по отдельности автору	1	1
864	ее художник вследствие	1	1
865	расчленяет произведение на	1	1
866	как живущего своей	1	1
867	членения а также	1	1
868	не только мы	1	1
869	с самим собой	1	1
