N	2gram	Propp_Isto_1	StatiiOP
179	тем не	6	2
180	и более	1	2
181	значительной степени	1	2
182	то ни	2	2
183	а затем	2	2
184	не дает	2	2
185	его в	6	2
186	это было	2	2
187	которая была	1	2
188	в это	1	2
189	как и	4	2
190	несмотря на	1	2
191	в один	1	2
192	или менее	5	2
193	что такое	2	2
194	нас не	3	2
195	в отношении	1	2
196	в отличие	2	2
197	века и	1	2
198	от его	1	2
199	не раз	1	2
200	не могли	1	2
201	что этот	2	2
202	где нет	2	2
203	даже в	4	2
204	и вся	1	2
205	нет никакого	1	2
206	но они	2	2
207	в то	3	2
208	дело не	5	2
209	есть еще	2	2
210	это еще	1	2
211	очень мало	2	2
212	б в	1	2
213	не может	15	2
214	не по	2	2
215	только с	2	2
216	в области	2	2
217	в каком	1	2
218	например что	1	2
219	взглянуть на	1	2
220	на это	2	2
221	где он	1	2
222	и это	1	2
223	меня в	1	2
224	в ее	2	2
225	этому поводу	2	2
226	еще в	2	2
227	он был	1	2
228	а также	1	2
229	другом месте	1	2
230	никак не	1	2
231	этой мысли	2	2
232	от степени	2	2
233	в значительной	1	2
234	в которую	3	2
235	что и	6	2
236	у всех	1	2
237	начала xix	1	2
238	чем он	1	2
239	до ее	1	2
240	этот вопрос	7	2
241	в какой	3	2
242	только в	11	2
243	по этому	2	2
244	ни с	1	2
245	сами по	1	2
246	в конце	1	2
247	так как	6	2
248	может быть	25	2
249	в них	1	2
250	эту сторону	1	2
251	в особенности	2	2
252	со стороны	2	2
253	ему не	1	2
254	с той	2	2
255	из таких	1	2
256	и др	7	2
257	говорит о	2	2
258	в некоторых	2	2
259	только по	1	2
260	на этот	2	2
261	не на	2	2
262	его как	2	2
263	или с	1	2
264	связь с	4	2
265	эти слова	1	2
266	и потому	2	2
267	как это	3	2
268	что именно	1	2
269	к своему	2	2
270	в репертуаре	1	2
271	такого рода	1	2
272	в тех	2	2
273	по существу	5	2
274	только о	1	2
275	ее в	5	2
276	царей и	3	2
277	в результате	1	2
278	не должен	5	2
279	во время	3	2
280	ни было	2	2
281	очень хорошо	1	2
282	сказать что	5	2
283	совершенно не	1	2
284	утверждать что	3	2
285	и другие	4	2
286	они не	4	2
287	ту же	1	1
288	в русских	1	1
289	и то	1	1
290	к своей	1	1
291	это и	1	1
292	исторических материалов	1	1
293	в первом	1	1
294	это однако	1	1
295	в зависимости	2	1
296	значение но	1	1
297	способ аргументации	1	1
298	могут найти	1	1
299	из всех	2	1
300	позднее в	3	1
301	ему предстоит	1	1
302	мы не	10	1
303	замечательно что	1	1
304	большую роль	2	1
305	ответить на	1	1
306	память о	1	1
307	есть нечто	1	1
308	говорить о	1	1
309	не вполне	2	1
310	не совсем	3	1
311	их не	2	1
312	надо иметь	1	1
313	д на	1	1
314	еще не	7	1
315	на них	2	1
316	совсем не	1	1
317	о смерти	6	1
318	но как	1	1
319	было указано	1	1
320	в сторону	1	1
321	ответ на	2	1
322	по отношению	3	1
323	тут же	1	1
324	не просто	3	1
325	тесно связан	2	1
326	что во	1	1
327	если она	1	1
328	независимо от	1	1
329	под его	1	1
330	вот как	1	1
331	что как	1	1
332	не сливаются	1	1
333	и представляют	1	1
334	по внешним	1	1
335	когда он	6	1
336	целый ряд	1	1
337	что этим	1	1
338	и хотя	1	1
339	описание этого	1	1
340	них как	1	1
341	за собой	2	1
342	видеть что	2	1
343	а во-вторых	1	1
344	мне не	1	1
345	представляет собой	4	1
346	из этих	1	1
347	выше было	1	1
348	и тот	2	1
349	важна не	1	1
350	зависимости от	2	1
351	и кто	1	1
352	не годится	1	1
353	говорят о	1	1
354	и если	2	1
355	что она	5	1
356	вследствие этого	2	1
357	выше уже	1	1
358	от которого	1	1
359	и найти	1	1
360	который сам	1	1
361	до появления	1	1
362	и еще	1	1
363	в понимании	1	1
364	этого вопроса	3	1
365	не как	3	1
366	ими в	1	1
367	оно-то и	1	1
368	мало того	1	1
369	его от	1	1
370	на этом	3	1
371	в основу	1	1
372	формам но	1	1
373	в совершенно	1	1
374	же касается	1	1
375	об этой	2	1
376	связанных с	1	1
377	те же	1	1
378	а по	2	1
379	пути от	2	1
380	действительности в	1	1
381	окажется что	1	1
382	известно что	1	1
383	этом смысле	1	1
384	и тем	2	1
385	не соответствует	1	1
386	еще одно	1	1
387	но уже	2	1
388	нет в	2	1
389	это положение	2	1
390	на основании	1	1
391	и уже	1	1
392	на своего	1	1
393	для чего	1	1
394	мы видели	2	1
395	знать и	1	1
396	и некоторые	1	1
397	причины этого	1	1
398	на позиции	1	1
399	но если	2	1
400	и их	3	1
401	академии наук	1	1
402	это делает	1	1
403	его мнению	1	1
404	представление о	1	1
405	вплоть до	1	1
406	нельзя было	1	1
407	не будем	5	1
408	в прямом	1	1
409	и эти	3	1
410	это дело	3	1
411	уже указано	2	1
412	ты знаешь	1	1
413	нас к	1	1
414	можно ли	1	1
415	в таких	2	1
416	можно указать	1	1
417	она не	1	1
418	с теми	1	1
419	приступая к	1	1
420	одна из	2	1
421	каких условиях	1	1
422	тому кто	2	1
423	на него	4	1
424	тех пор	1	1
425	в основе	4	1
426	материала в	1	1
427	о них	1	1
428	можно судить	1	1
429	он с	1	1
430	а порой	1	1
431	элемент в	1	1
432	из другой	1	1
433	века это	1	1
434	с большой	1	1
435	к концу	1	1
436	к ней	1	1
437	другого но	1	1
438	как будто	4	1
439	приступает к	1	1
440	уже о	1	1
441	не могут	2	1
442	его понимал	1	1
443	же только	1	1
444	а что	1	1
445	всего что	1	1
446	в поле	1	1
447	отказаться от	2	1
448	еще что	1	1
449	как мы	3	1
450	велика в	1	1
451	здесь не	4	1
452	функция этого	1	1
453	лица не	1	1
454	были бы	2	1
455	к какой	1	1
456	мысль о	2	1
457	реальной действительности	1	1
458	то время	3	1
459	в пределах	4	1
460	так в	4	1
461	некоторые элементы	1	1
462	слова а	1	1
463	на том	1	1
464	прямом смысле	1	1
465	с собой	1	1
466	можно было	5	1
467	не так	2	1
468	не трудно	1	1
469	не с	3	1
470	которые он	1	1
471	о связи	1	1
472	найти в	1	1
473	к тем	1	1
474	по сравнению	1	1
475	возможно что	1	1
476	основана на	1	1
477	поэтому в	2	1
478	в эпоху	2	1
479	образом в	1	1
480	именно потому	1	1
481	имеет право	1	1
482	не самим	1	1
483	вот почему	1	1
484	столь же	2	1
485	указано что	1	1
486	с того	3	1
487	с соответствующими	1	1
488	связь между	3	1
489	лес в	3	1
490	в форме	3	1
491	но нельзя	1	1
492	от этих	2	1
493	но столь	1	1
494	в середине	2	1
495	и об	1	1
496	говорит в	2	1
497	ни к	2	1
498	и всего	1	1
499	еще несколько	1	1
500	у своего	1	1
501	есть первый	1	1
502	один из	4	1
503	это делалось	1	1
504	не хотят	1	1
505	тот же	2	1
506	уже довольно	1	1
507	будто бы	3	1
508	или пойдем	1	1
509	сторону от	1	1
510	помощи которого	1	1
511	согласно которой	1	1
512	в самое	1	1
513	который в	1	1
514	в могилу	2	1
515	к числу	1	1
516	или же	1	1
517	выводы так	1	1
518	и жизни	1	1
519	том чтобы	2	1
520	с какой	1	1
521	узнает о	1	1
522	конечно не	2	1
523	только на	1	1
524	всем его	1	1
525	я считаю	1	1
526	от других	1	1
527	что русская	1	1
528	одно из	1	1
529	был вполне	1	1
530	точка зрения	2	1
531	это предположение	1	1
532	у нее	1	1
533	а в	7	1
534	мы можем	1	1
535	как его	1	1
536	но что	1	1
537	у него	1	1
538	ставит себе	1	1
539	и обычаев	1	1
540	также все	1	1
541	в руки	3	1
542	в очень	2	1
543	представляют собой	6	1
544	в исторической	6	1
545	даже не	2	1
546	полном одиночестве	1	1
547	однако что	1	1
548	очень много	3	1
549	к которому	5	1
550	уходит в	1	1
551	он приступает	1	1
552	что для	1	1
553	естественно что	1	1
554	связано с	2	1
555	то и	2	1
556	шаг в	1	1
557	ничем не	1	1
558	в ту	2	1
559	в свете	2	1
560	а своего	1	1
561	очень велика	1	1
562	на эту	3	1
563	что из	1	1
564	в связи	4	1
565	но оно	4	1
566	в последней	1	1
567	исторически засвидетельствованных	1	1
568	на который	1	1
569	очень долго	1	1
570	своей социальной	1	1
571	но кроме	1	1
572	у себя	2	1
573	не дают	1	1
574	уже без	1	1
575	что же	3	1
576	из разных	1	1
577	и всей	1	1
578	да и	1	1
579	говоря уже	1	1
580	бы его	1	1
581	я с	1	1
582	быть не	1	1
583	взглядов на	1	1
584	нам еще	1	1
585	ссылается на	1	1
586	на пути	1	1
587	этом случае	1	1
588	как нам	1	1
589	фольклорного материала	1	1
590	на своем	1	1
591	нисколько не	2	1
592	должны быть	4	1
593	рассматривать как	2	1
594	при всем	1	1
595	на одной	1	1
596	в книге	3	1
597	в более	1	1
598	вопрос в	2	1
599	и для	4	1
600	уже на	1	1
601	не существует	2	1
602	и от	2	1
603	котором он	1	1
604	или в	5	1
605	что оно	1	1
606	а все	1	1
607	то не	1	1
608	для нас	13	1
609	опасность для	1	1
610	и все	1	1
611	отметить еще	1	1
612	бы он	1	1
613	исторической действительности	7	1
614	бы в	2	1
615	и смысл	1	1
616	что конечно	1	1
617	этом можно	1	1
618	материал но	1	1
619	между ними	2	1
620	неотделим от	1	1
621	не говоря	1	1
622	эпохой в	1	1
623	начать с	1	1
624	в точности	2	1
625	их с	1	1
626	по одному	1	1
627	едва ли	1	1
628	отношению к	3	1
629	что действие	1	1
630	из этого	2	1
631	героя в	5	1
632	бы думать	1	1
633	заметить что	1	1
634	к этой	1	1
635	они их	1	1
636	в лесу	8	1
637	можно назвать	2	1
638	точно так	3	1
639	гораздо более	1	1
