N	2gram	Tiupa_Teor_1	Istorich
132	не что	1	3
133	и другие	2	3
134	начинается с	1	2
135	живое существо	1	2
136	он показывает	1	2
137	связана с	1	2
138	собой в	1	2
139	за это	1	2
140	к ним	1	2
141	вступают в	1	2
142	отношение к	5	2
143	в этой	3	2
144	в своем	4	2
145	хотя и	3	2
146	говорит что	2	2
147	сливается с	1	2
148	что это	1	2
149	в целом	3	2
150	представляет собой	9	2
151	право на	1	2
152	еще один	1	2
153	в себе	9	2
154	имеем в	3	2
155	в нем	4	2
156	содержит в	1	2
157	на этом	1	2
158	здесь мы	1	2
159	лишь в	6	2
160	было бы	1	2
161	из них	1	2
162	и тем	3	2
163	с тем	1	2
164	и их	1	2
165	таких случаях	2	2
166	тем не	3	2
167	все это	2	2
168	однако в	7	2
169	и наоборот	1	2
170	по себе	1	2
171	случае мы	1	2
172	не менее	4	2
173	в таких	1	2
174	дело не	2	2
175	не по	1	2
176	не могло	2	2
177	по своей	3	2
178	в тексте	14	2
179	в области	4	2
180	у нас	2	2
181	не могут	2	2
182	его с	1	2
183	это происходит	1	2
184	никогда не	4	2
185	и на	1	2
186	если бы	3	2
187	после того	1	2
188	а у	1	2
189	в форме	2	2
190	новая форма	1	2
191	того что	4	2
192	происходит в	1	2
193	с той	1	2
194	на которой	1	2
195	их не	1	2
196	себя в	6	2
197	так что	1	2
198	есть в	2	2
199	ни в	2	2
200	у нее	1	2
201	с этими	1	2
202	не случайно	5	2
203	не говорит	1	2
204	в особенности	1	2
205	а впоследствии	1	2
206	говорит о	1	2
207	со мной	1	2
208	с помощью	1	2
209	в частности	16	2
210	и вот	3	2
211	этого слова	3	2
212	такого рода	8	2
213	ты в	1	2
214	же самое	1	2
215	это уже	1	2
216	в связи	1	2
217	на языке	2	2
218	сказать что	3	2
219	на это	1	2
220	в роли	3	2
221	говоря о	3	1
222	дело обстоит	1	1
223	данной ему	1	1
224	говорилось выше	1	1
225	даже если	1	1
226	к другому	1	1
227	можно в	1	1
228	из его	1	1
229	к нашим	1	1
230	между ним	1	1
231	отношений которые	1	1
232	которая при	1	1
233	той же	1	1
234	специально для	1	1
235	есть не	1	1
236	при анализе	1	1
237	содержания в	1	1
238	не была	1	1
239	совпадает с	3	1
240	но она	2	1
241	принадлежит к	3	1
242	не вполне	2	1
243	этом так	1	1
244	предстает как	1	1
245	пребывания в	1	1
246	на них	1	1
247	в широком	1	1
248	в чем	1	1
249	во всех	1	1
250	как правило	4	1
251	иных случаях	1	1
252	от его	1	1
253	но как	1	1
254	здесь также	1	1
255	не все	3	1
256	если в	2	1
257	а и	4	1
258	или иное	1	1
259	и я	1	1
260	как говорит	3	1
261	себя за	1	1
262	независимо от	1	1
263	данного типа	1	1
264	как к	2	1
265	целый ряд	1	1
266	и к	3	1
267	духа и	1	1
268	имеет в	2	1
269	к чему	2	1
270	отношение как	1	1
271	еще на	1	1
272	у каждого	1	1
273	большей части	1	1
274	на могиле	1	1
275	говорят о	1	1
276	и те	1	1
277	ее как	1	1
278	не могла	1	1
279	но на	1	1
280	жизнью и	1	1
281	не следует	4	1
282	к миру	1	1
283	на одну	1	1
284	в узком	3	1
285	уже говорилось	1	1
286	подобно тому	1	1
287	одно и	1	1
288	бы они	1	1
289	дома и	2	1
290	войны и	1	1
291	имеющихся в	1	1
292	случае совершенно	1	1
293	же образом	1	1
294	в них	2	1
295	она и	1	1
296	выступает не	1	1
297	рода и	2	1
298	иначе говоря	4	1
299	и становится	1	1
300	но я	1	1
301	точки зрения	9	1
302	или точнее	1	1
303	представить себе	1	1
304	принадлежностью к	1	1
305	на свою	1	1
306	момент в	1	1
307	дается в	1	1
308	образом и	1	1
309	друг другу	1	1
310	именно к	1	1
311	не должно	1	1
312	тому что	2	1
313	в то	6	1
314	не своей	1	1
315	не берет	1	1
316	между жизнью	1	1
317	виду не	3	1
318	облекается в	2	1
319	имеются и	2	1
320	или иная	1	1
321	в русском	1	1
322	можно сказать	3	1
323	и является	2	1
324	и делает	1	1
325	труда а	1	1
326	в основе	3	1
327	или иных	3	1
328	однако это	1	1
329	ему не	1	1
330	одним из	2	1
331	мира а	1	1
332	обращается к	2	1
333	очень часто	1	1
334	в момент	2	1
335	предметов в	1	1
336	его за	1	1
337	в своего	1	1
338	к тому	2	1
339	служить и	1	1
340	и это	2	1
341	именно эту	1	1
342	с ее	3	1
343	меня в	1	1
344	и выступает	1	1
345	и служит	1	1
346	говорит и	2	1
347	на основе	2	1
348	ногами и	2	1
349	то время	1	1
350	всей своей	1	1
351	в пределах	5	1
352	приводит к	5	1
353	роль в	2	1
354	внешне не	1	1
355	является необходимой	1	1
356	в глаза	2	1
357	на нее	1	1
358	стороны не	1	1
359	особенно в	1	1
360	не всякий	1	1
361	во второй	7	1
362	наше внимание	1	1
363	жизнь и	1	1
364	с героем	1	1
365	в последней	1	1
366	является в	1	1
367	между собой	3	1
368	собой и	1	1
369	для этого	1	1
370	с некоторыми	1	1
371	в виду	5	1
372	не ту	1	1
373	одного из	1	1
374	мог бы	3	1
375	основе своей	1	1
376	этих двух	2	1
377	если с	1	1
378	путь к	1	1
379	а через	1	1
380	данного текста	1	1
381	ним и	1	1
382	бы в	1	1
383	тем более	1	1
384	быть и	2	1
385	один из	2	1
386	но с	1	1
387	чем это	2	1
388	тот же	1	1
389	одной из	2	1
390	что даже	1	1
391	соответствующих ему	1	1
392	могло быть	2	1
393	мастер и	1	1
394	между этим	1	1
395	может оказаться	2	1
396	до нас	1	1
397	или его	1	1
398	а только	3	1
399	и жизни	1	1
400	чаще всего	1	1
401	из которого	3	1
402	своего рода	7	1
403	в большинстве	2	1
404	топором по	1	1
405	только на	1	1
406	большинстве случаев	1	1
407	говорит ему	1	1
408	ею как	1	1
409	как раз	2	1
410	ему угрожает	1	1
411	со стороны	2	1
412	как у	1	1
413	на ее	1	1
414	или иначе	5	1
415	не обязательно	1	1
416	с мотивом	1	1
417	именно в	3	1
418	к которому	3	1
419	при всей	1	1
420	до смерти	1	1
421	а с	3	1
422	по большей	1	1
423	если мы	2	1
424	однако что	1	1
425	что не	1	1
426	прежде всего	2	1
427	к каким	1	1
428	не было	1	1
429	человеческой жизни	1	1
430	с которым	1	1
431	долгое время	1	1
432	понятие о	2	1
433	могут служить	2	1
434	в центре	1	1
435	до этого	1	1
436	в иных	1	1
437	например если	1	1
438	на руках	1	1
439	все люди	1	1
440	к жизни	2	1
441	такого отношения	1	1
442	тому как	1	1
443	в мир	1	1
444	никем не	1	1
445	как будто	2	1
446	в это	1	1
447	сказать не	1	1
448	это явление	1	1
449	в более	1	1
450	к пониманию	1	1
451	а своей	1	1
452	сколько бы	1	1
453	в результате	1	1
454	которая в	1	1
455	не представляет	1	1
456	не будучи	1	1
457	за него	1	1
458	ни к	3	1
459	говорит а	1	1
460	две стороны	1	1
461	не знает	3	1
462	живые существа	1	1
463	к его	2	1
464	одновременно и	1	1
465	вторичное и	1	1
466	видим в	2	1
467	в своих	1	1
468	по поводу	1	1
469	героя как	1	1
470	см в	1	1
471	тем самым	4	1
472	или индивидуального	1	1
473	том числе	2	1
474	они не	1	1
