N	2gram	Bakhtin_Fr_1	Istorich
197	образом в	2	2
198	можно сказать	2	2
199	все его	1	2
200	должно было	1	2
201	от них	1	2
202	же в	2	2
203	в которую	1	2
204	того что	2	2
205	бросается в	1	2
206	в формах	1	2
207	ли он	1	2
208	во всем	2	2
209	и они	1	2
210	из них	4	2
211	его и	1	2
212	превращаются в	1	2
213	вовсе не	18	2
214	у него	1	2
215	в других	3	2
216	связан с	3	2
217	и стал	1	2
218	со стороны	1	2
219	до сих	4	2
220	говорит о	1	2
221	а не	1	2
222	один из	1	2
223	что мы	2	2
224	под влиянием	1	2
225	и потому	10	2
226	из которых	1	2
227	в течение	1	2
228	есть на	1	2
229	как бы	22	2
230	и этим	2	2
231	сих пор	4	2
232	но для	3	2
233	и для	2	2
234	формы и	7	2
235	это уже	4	2
236	также не	1	2
237	с ней	1	2
238	сказать что	6	2
239	и при	1	2
240	совершенно не	4	2
241	к формам	1	2
242	отношению к	1	2
243	в свое	2	2
244	к этому	1	2
245	им и	1	2
246	жизни и	7	2
247	то на	1	1
248	находятся на	1	1
249	еще можно	1	1
250	функции в	1	1
251	вне связи	1	1
252	многих отношениях	1	1
253	нужно подчеркнуть	1	1
254	так у	1	1
255	и должны	1	1
256	смерти с	1	1
257	между двумя	1	1
258	здесь и	4	1
259	проникает в	1	1
260	иногда довольно	2	1
261	он знает	1	1
262	на первом	1	1
263	этого нет	1	1
264	большую роль	1	1
265	именно к	1	1
266	место в	1	1
267	и животных	1	1
268	не вполне	2	1
269	и другая	1	1
270	они были	6	1
271	которое в	2	1
272	и заставляет	1	1
273	форм в	2	1
274	были живы	1	1
275	здесь уже	1	1
276	который тогда	1	1
277	на самом	6	1
278	но как	3	1
279	остаются в	1	1
280	отношение к	4	1
281	отличие от	5	1
282	другое все	1	1
283	его развития	5	1
284	всегда выступает	1	1
285	чем же	1	1
286	если на	1	1
287	как к	1	1
288	что как	1	1
289	переходят друг	1	1
290	что касается	1	1
291	не два	1	1
292	а и	1	1
293	как уже	1	1
294	говорит что	1	1
295	и наконец	2	1
296	и к	4	1
297	но в	14	1
298	в противоположность	2	1
299	есть ли	1	1
300	и говорит	1	1
301	носит в	1	1
302	черта в	1	1
303	он в	1	1
304	основных момента	1	1
305	только на	2	1
306	частности с	1	1
307	его мы	1	1
308	остановиться на	1	1
309	в себе	3	1
310	во многих	2	1
311	но на	3	1
312	и если	1	1
313	при этом	6	1
314	всеми людьми	1	1
315	в xvii	3	1
316	чтобы они	1	1
317	они в	2	1
318	всех этих	8	1
319	и еще	4	1
320	и вот	2	1
321	из древнейших	2	1
322	огромная литература	1	1
323	но дело	1	1
324	они на	1	1
325	культуры но	2	1
326	смерти такое	1	1
327	друг в	2	1
328	главным образом	6	1
329	они должны	1	1
330	этих форм	5	1
331	от земли	1	1
332	было бы	1	1
333	в жизни	4	1
334	этом мы	1	1
335	близки к	1	1
336	мир представляется	1	1
337	он является	1	1
338	это положение	1	1
339	она и	1	1
340	были в	2	1
341	а за	1	1
342	новые формы	1	1
343	и уже	1	1
344	в особой	1	1
345	в развитии	1	1
346	многие другие	1	1
347	самых ранних	1	1
348	посвящения в	1	1
349	нет тех	1	1
350	которую он	1	1
351	места в	1	1
352	он понимает	2	1
353	общества и	1	1
354	работы в	1	1
355	с точки	3	1
356	не хватает	1	1
357	в их	4	1
358	в своем	8	1
359	в отличие	4	1
360	при которых	1	1
361	и обряда	1	1
362	в одном	5	1
363	пока еще	1	1
364	и более	1	1
365	в конце	1	1
366	на всю	4	1
367	формы как	1	1
368	с которой	1	1
369	в тело	1	1
370	на три	1	1
371	но они	1	1
372	тем самым	1	1
373	а иногда	2	1
374	что с	1	1
375	считает что	1	1
376	эти формы	3	1
377	на котором	3	1
378	в науке	1	1
379	уже очень	2	1
380	он еще	1	1
381	культе в	1	1
382	в самых	1	1
383	в стадии	2	1
384	нем в	2	1
385	не могло	1	1
386	представления и	1	1
387	не видели	1	1
388	же время	1	1
389	этих двух	2	1
390	явление в	1	1
391	характера они	1	1
392	уже говорили	7	1
393	же он	2	1
394	мотив очень	1	1
395	здесь же	1	1
396	в процессе	2	1
397	с участием	1	1
398	более поздние	1	1
399	к себе	2	1
400	вошли в	1	1
401	числе и	7	1
402	к тому	2	1
403	о происхождении	1	1
404	они и	1	1
405	оно не	1	1
406	на это	1	1
407	время он	1	1
408	где он	1	1
409	на античном	1	1
410	в виду	3	1
411	и многие	2	1
412	здесь не	1	1
413	без всякого	1	1
414	мы остановимся	4	1
415	смерти в	1	1
416	и немецкая	1	1
417	его довольно	1	1
418	приводит к	2	1
419	некоторых других	1	1
420	людей он	1	1
421	с собой	1	1
422	мотив этот	1	1
423	быть отнесена	1	1
424	здесь нет	1	1
425	во многом	2	1
426	иногда в	1	1
427	но нет	1	1
428	связанных с	1	1
429	можно только	4	1
430	утверждает что	1	1
431	это только	1	1
432	мы в	1	1
433	других местах	1	1
434	мы рассмотрим	1	1
435	с человеком	1	1
436	в тех	3	1
437	и начало	2	1
438	сводится к	1	1
439	также на	1	1
440	в состав	1	1
441	характер этого	1	1
442	того он	1	1
443	говорит об	1	1
444	вместе со	1	1
445	все вещи	1	1
446	за пределами	1	1
447	в риме	2	1
448	риме при	1	1
449	которых они	1	1
450	процесс этот	1	1
451	во всей	3	1
452	и только	1	1
453	выступает как	1	1
454	наконец в	1	1
455	на те	1	1
456	тело и	5	1
457	в литературе	6	1
458	уходит в	1	1
459	но с	2	1
460	хотя бы	1	1
461	ни времени	1	1
462	характерна для	1	1
463	одной из	1	1
464	жизни народа	1	1
465	еще и	5	1
466	и так	2	1
467	в изобразительном	1	1
468	смерти как	1	1
469	очень многих	1	1
470	становится не	1	1
471	и раньше	1	1
472	всяком случае	1	1
473	и ее	1	1
474	нового рождения	3	1
475	античности и	2	1
476	же и	1	1
477	со своим	1	1
478	и у	6	1
479	стоит на	1	1
480	неоднократно говорит	1	1
481	что не	2	1
482	времени ни	1	1
483	или даже	2	1
484	на две	1	1
485	одно из	6	1
486	для него	5	1
487	понимает что	1	1
488	в современном	1	1
489	с этими	1	1
490	и никакой	1	1
491	ее на	1	1
492	нет в	1	1
493	смерти и	2	1
494	в очень	1	1
495	др все	1	1
496	что на	1	1
497	к совершенно	1	1
498	не были	3	1
499	без всякой	1	1
500	ней и	1	1
501	и даже	8	1
502	или иной	5	1
503	он связан	1	1
504	их от	1	1
505	здесь в	8	1
506	только по	1	1
507	этот вид	1	1
508	то и	1	1
509	не было	1	1
510	не знает	6	1
511	или у	1	1
512	над другим	1	1
513	от мира	1	1
514	подобного рода	1	1
515	в друга	2	1
516	эта стихия	1	1
517	классового общества	1	1
518	приобщение к	2	1
519	и мотив	1	1
520	в мифологии	1	1
521	уже давно	1	1
522	нет ничего	3	1
523	единства и	1	1
524	что такие	1	1
525	ни на	2	1
526	как это	1	1
527	книге о	2	1
528	народов его	1	1
529	себя из	1	1
530	xix века	5	1
531	конечно не	1	1
532	по своему	8	1
533	в изображении	2	1
534	европы в	1	1
535	спустился в	1	1
536	в тот	1	1
537	ее мы	1	1
538	на свете	1	1
539	в состоянии	3	1
540	сохраняется в	1	1
541	с животными	1	1
542	два основных	1	1
543	есть и	1	1
544	не касается	1	1
545	только для	1	1
546	все остальные	1	1
547	смерти это	1	1
548	есть она	1	1
549	и часто	2	1
550	и от	2	1
551	это можно	2	1
552	мира и	4	1
553	гораздо шире	1	1
554	уже как	1	1
555	особого рода	1	1
556	нам придется	2	1
557	души в	1	1
558	от него	2	1
559	в основе	8	1
560	бы в	1	1
561	характер смеха	1	1
562	они открыли	1	1
563	все они	1	1
564	и искусств	1	1
565	душу мы	1	1
566	на двух	1	1
567	на другие	1	1
568	всего мира	2	1
569	они входят	1	1
570	обычно не	1	1
571	типична для	1	1
572	в самом	4	1
573	проникнуть в	1	1
574	что такое	1	1
575	в искусстве	3	1
576	и другие	8	1
577	это тем	1	1
578	в своих	5	1
579	как на	1	1
580	в таком	2	1
581	во всяком	1	1
582	все что	1	1
583	в загробном	1	1
584	том числе	10	1
