N	2gram	Ircho_Kome_2	StatiiOP
262	ничего не	1	2
263	богатого и	1	2
264	больше чем	5	2
265	имеем дело	1	2
266	к концу	3	2
267	тем не	1	2
268	в сознании	1	2
269	что на	3	2
270	такие случаи	1	2
271	ли не	7	2
272	числе и	1	2
273	ср с	1	2
274	и это	2	2
275	при его	1	2
276	свои силы	1	2
277	то время	3	2
278	на свой	1	2
279	и сам	3	2
280	каждого из	1	2
281	в эпоху	1	2
282	его времени	1	2
283	а также	1	2
284	в пользу	2	2
285	и все	2	2
286	и во	2	2
287	также в	2	2
288	следовало бы	1	2
289	более что	1	2
290	к нему	3	2
291	по своей	1	2
292	кстати сказать	1	2
293	достаточно для	1	2
294	с которыми	2	2
295	конечно не	1	2
296	за основу	1	2
297	и у	2	2
298	уже в	4	2
299	свидетельствует о	1	2
300	если в	2	2
301	целого ряда	1	2
302	этот раз	4	2
303	одно из	2	2
304	а то	1	2
305	могло бы	1	2
306	не для	2	2
307	у него	4	2
308	в других	2	2
309	или иначе	3	2
310	одной стороны	2	2
311	однако и	1	2
312	так называемой	3	2
313	если не	2	2
314	нет ни	1	2
315	и их	3	2
316	такого рода	1	2
317	по существу	1	2
318	и тогда	1	2
319	ли в	1	2
320	при таком	1	2
321	о котором	1	2
322	ни одного	1	2
323	в этих	4	2
324	хотя в	1	2
325	г и	5	2
326	несмотря на	1	2
327	дело с	3	2
328	современного читателя	2	2
329	не знает	1	2
330	всех трех	1	2
331	занимает в	1	2
332	молодой человек	9	2
333	том числе	3	2
334	нас более	1	1
335	до него	1	1
336	по адресу	4	1
337	только теперь	1	1
338	по отдельным	2	1
339	древней и	1	1
340	как известно	2	1
341	представлял собой	1	1
342	и есть	2	1
343	на две	1	1
344	из его	2	1
345	п которые	1	1
346	что эти	1	1
347	в какой-то	2	1
348	видеть в	1	1
349	едва ли	14	1
350	и этот	1	1
351	его не	1	1
352	хотя сам	1	1
353	с текстом	1	1
354	из сказанного	1	1
355	от друга	1	1
356	но даже	1	1
357	один пример	1	1
358	что наши	2	1
359	слова сказанные	1	1
360	г к	1	1
361	это время	3	1
362	и самого	1	1
363	и на	7	1
364	же мере	1	1
365	всегда можно	1	1
366	между собой	1	1
367	время в	1	1
368	№ и	2	1
369	бы то	2	1
370	за свое	1	1
371	с его	5	1
372	от современного	1	1
373	при жизни	1	1
374	нет не	1	1
375	только при	1	1
376	тех же	3	1
377	а вместо	1	1
378	должны были	1	1
379	в наиболее	4	1
380	этого последнего	1	1
381	друг от	1	1
382	нет и	2	1
383	ставило перед	1	1
384	в свои	1	1
385	мы стали	2	1
386	в одной	2	1
387	в одних	1	1
388	ему кажется	1	1
389	это был	1	1
390	хотя и	4	1
391	что по	2	1
392	и к	2	1
393	в ожидании	1	1
394	главная его	1	1
395	для ее	1	1
396	первой из	1	1
397	себе как	1	1
398	не приходится	1	1
399	в нашем	2	1
400	случае можно	1	1
401	так в	2	1
402	многое в	1	1
403	с их	4	1
404	имеет для	1	1
405	как он	3	1
406	их якобы	1	1
407	больше всего	1	1
408	время и	1	1
409	и кругом	1	1
410	этот тезис	1	1
411	том же	1	1
412	могла бы	3	1
413	не считать	1	1
414	том случае	1	1
415	иногда более	1	1
416	а по	1	1
417	этой традиции	1	1
418	на все	1	1
419	с целью	1	1
420	второй половины	2	1
421	входит в	1	1
422	это было	4	1
423	не отражает	1	1
424	обоих случаях	2	1
425	на протяжении	10	1
426	иначе обстояло	1	1
427	в глазах	2	1
428	и дает	2	1
429	здесь нет	1	1
430	чем другом	1	1
431	по всему	3	1
432	в хронологическом	1	1
433	в них	4	1
434	о которых	1	1
435	соответствии с	1	1
436	которое имеет	1	1
437	на основании	5	1
438	с тем	5	1
439	которой он	1	1
440	в развитии	2	1
441	действительно не	1	1
442	и некоторые	1	1
443	в один	2	1
444	не больше	1	1
445	на себя	7	1
446	когда в	2	1
447	со всей	1	1
448	которую он	1	1
449	от своего	1	1
450	и при	1	1
451	представить себе	3	1
452	нас не	1	1
453	своем роде	1	1
454	ли можно	3	1
455	на подобные	1	1
456	из прежних	1	1
457	место в	4	1
458	его современников	3	1
459	не столько	1	1
460	еще с	1	1
461	обстоятельств в	1	1
462	значение для	1	1
463	как их	1	1
464	риск и	1	1
465	п поэтому	1	1
466	том чтобы	1	1
467	доказывает что	1	1
468	однако в	2	1
469	быть не	1	1
470	пока в	1	1
471	бы быть	1	1
472	его товарищами	1	1
473	по себе	1	1
474	слово как	1	1
475	iv и	1	1
476	но они	1	1
477	лиц и	1	1
478	из нас	1	1
479	в обоих	3	1
480	одна из	2	1
481	что их	2	1
482	что ей	1	1
483	из других	1	1
484	правда в	1	1
485	в разных	1	1
486	того как	3	1
487	отнестись к	1	1
488	пример из	1	1
489	таким путем	1	1
490	и является	1	1
491	и после	2	1
492	больше того	4	1
493	ни о	1	1
494	но там	3	1
495	в духе	2	1
496	жалоб на	2	1
497	счастливому стечению	1	1
498	разницей что	1	1
499	отличается от	1	1
500	к тому	12	1
501	совсем иначе	1	1
502	обращение к	1	1
503	отказаться от	1	1
504	им по	1	1
505	то ни	2	1
506	всех случаях	1	1
507	как мы	4	1
508	в виду	2	1
509	ни одно	1	1
510	говоря уже	2	1
511	на основе	1	1
512	с каким	1	1
513	полное право	1	1
514	приобрели в	1	1
515	мысль о	1	1
516	было сделать	1	1
517	ее автора	1	1
518	с самого	2	1
519	обращается с	1	1
520	эти факты	1	1
521	времени и	1	1
522	было в	1	1
523	мог бы	1	1
524	вокруг этого	1	1
525	еще в	4	1
526	разного рода	1	1
527	но у	1	1
528	является в	1	1
529	но иногда	1	1
530	кого не	1	1
531	и та	1	1
532	скрыть от	1	1
533	после того	2	1
534	что его	3	1
535	все его	1	1
536	не просто	1	1
537	там же	1	1
538	времени в	2	1
539	это была	1	1
540	каждом из	1	1
541	главы евгения	1	1
542	при дворе	1	1
543	но нет	1	1
544	нуждается в	1	1
545	для той	1	1
546	иными словами	1	1
547	во всей	1	1
548	в другой	2	1
549	быть даже	1	1
550	тем обстоятельством	1	1
551	них в	1	1
552	но столь	1	1
553	в середине	4	1
554	не зная	1	1
555	же можно	2	1
556	в современной	1	1
557	еще несколько	1	1
558	сразу же	4	1
559	тезис в	1	1
560	тот же	2	1
561	всю свою	1	1
562	которому они	1	1
563	пор не	1	1
564	ii в	4	1
565	наше время	1	1
566	одних и	2	1
567	место из	1	1
568	и из	1	1
569	себя в	3	1
570	них нельзя	1	1
571	далеко от	1	1
572	не имеют	1	1
573	ряде случаев	1	1
574	если мы	1	1
575	отношений к	1	1
576	этого понятия	1	1
577	он имеет	1	1
578	не так	1	1
579	монолога в	1	1
580	в одном	2	1
581	не о	1	1
582	на долю	1	1
583	от того	2	1
584	именно об	1	1
585	само собой	1	1
586	что таким	1	1
587	где в	1	1
588	были бы	1	1
589	никого не	1	1
590	видно из	2	1
591	благодаря счастливому	1	1
592	в число	1	1
593	но вполне	1	1
594	поручиться что	1	1
595	или иной	1	1
596	отклик на	2	1
597	уважение к	1	1
598	в период	3	1
599	при отсутствии	1	1
600	на ее	1	1
601	уже при	1	1
602	не один	1	1
603	и тех	2	1
604	здесь в	3	1
605	с той	2	1
606	собой разумеется	1	1
607	в вину	1	1
608	из таких	1	1
609	но о	1	1
610	то ее	1	1
611	в соответствии	1	1
612	до конца	1	1
613	не на	1	1
614	не означает	1	1
615	в руках	4	1
616	меньше всего	4	1
617	возвращаясь к	2	1
618	чем на	2	1
619	о чем	3	1
620	обстоятельством что	1	1
621	оснований для	1	1
622	ближе к	1	1
623	в одно	1	1
624	в vii	1	1
625	для этой	2	1
626	себя на	1	1
627	после г	1	1
628	и вовсе	2	1
629	по старым	1	1
630	является его	1	1
631	голову не	1	1
632	по праву	1	1
633	вместе с	9	1
634	на чем	1	1
635	усомниться в	2	1
636	в разной	1	1
637	своих рукописей	1	1
638	что именно	2	1
639	который видит	1	1
640	приводит в	1	1
641	из которых	3	1
642	к своему	1	1
643	без труда	1	1
644	целом ряде	1	1
645	к самой	1	1
646	в течение	2	1
647	и там	1	1
648	не заметил	1	1
649	в остальном	1	1
650	и другой	1	1
651	то на	1	1
652	в последнем	1	1
653	в это	2	1
654	него в	1	1
655	как например	1	1
656	в так	2	1
657	естественно не	2	1
658	текстами самого	1	1
659	свой риск	1	1
660	и новой	4	1
661	и страх	1	1
662	этом смысле	2	1
663	в наше	1	1
664	каждой из	2	1
665	г а	1	1
666	случаях когда	1	1
667	этого рода	1	1
668	и от	4	1
669	или в	3	1
670	в голову	2	1
671	той или	1	1
672	бы в	2	1
673	не должен	1	1
674	против того	1	1
675	впечатление которое	1	1
676	уверен в	1	1
677	в стихах	1	1
678	одной из	4	1
679	не говоря	2	1
680	же естественным	1	1
681	для каждой	1	1
682	от всех	2	1
683	к его	2	1
684	из этого	2	1
685	большей частью	1	1
686	впечатление на	1	1
687	а может	1	1
688	которому в	1	1
689	и другие	2	1
690	гораздо ближе	1	1
691	к этому	5	1
692	стечению обстоятельств	1	1
693	как на	1	1
694	точно так	1	1
