N	2gram	Propp_Isto_7	Problemy
224	в сознании	1	2
225	к себе	3	2
226	для себя	1	2
227	данном случае	3	2
228	него самого	1	2
229	и что	10	2
230	и сам	1	2
231	те же	1	2
232	сознании и	1	2
233	можно больше	1	2
234	с героем	2	2
235	находится в	1	2
236	на вопрос	4	2
237	никак не	1	2
238	кто он	1	2
239	и во	1	2
240	от них	1	2
241	во всей	1	2
242	по своим	3	2
243	как например	1	2
244	их основе	1	2
245	один из	7	2
246	мы видим	10	2
247	тот же	2	2
248	хотя бы	1	2
249	и ее	2	2
250	конечно не	2	2
251	в большинстве	1	2
252	то и	4	2
253	ни было	1	2
254	большинстве случаев	1	2
255	или даже	2	2
256	него нет	1	2
257	не о	1	2
258	героя его	2	2
259	и даже	3	2
260	до сих	2	2
261	на этот	2	2
262	самый факт	1	2
263	него не	1	2
264	что из	2	2
265	только как	1	2
266	в данном	4	2
267	не существенно	1	2
268	для понимания	1	2
269	с этой	6	2
270	в условиях	1	2
271	сих пор	3	2
272	можно было	1	2
273	и от	2	2
274	человек и	1	2
275	и перед	1	2
276	отсюда же	2	2
277	же в	1	2
278	е в	2	2
279	этот вопрос	2	2
280	героя как	1	2
281	есть и	4	2
282	жизни и	1	2
283	но эти	1	2
284	также не	1	2
285	и наиболее	1	1
286	от этой	1	1
287	не должны	1	1
288	же как	4	1
289	индивидуального облика	2	1
290	все новые	1	1
291	можно гадать	1	1
292	ее до	1	1
293	из самых	2	1
294	она все	1	1
295	и больше	1	1
296	видеть в	3	1
297	духа в	1	1
298	и за	1	1
299	его не	2	1
300	который в	1	1
301	с теорией	1	1
302	на тех	1	1
303	мы не	4	1
304	она ему	2	1
305	теперь мы	1	1
306	в первый	1	1
307	время как	2	1
308	оно есть	1	1
309	бы ни	1	1
310	и он	3	1
311	уже знакомой	1	1
312	которые он	1	1
313	во всех	7	1
314	его наконец	1	1
315	но конечно	2	1
316	как если	1	1
317	своей работе	1	1
318	он говорит	2	1
319	а только	1	1
320	к которой	2	1
321	и всякий	1	1
322	ответ на	6	1
323	в качестве	3	1
324	тогда как	3	1
325	в свои	1	1
326	что они	3	1
327	земли то	1	1
328	сама по	1	1
329	которые не	2	1
330	первый взгляд	4	1
331	независимо от	1	1
332	что именно	1	1
333	вот как	1	1
334	стороны и	2	1
335	для испытания	1	1
336	своему предмету	1	1
337	герой был	1	1
338	хотя и	3	1
339	может получить	1	1
340	это тоже	1	1
341	более или	1	1
342	в действительности	2	1
343	от этого	1	1
344	за собой	1	1
345	поэтому он	1	1
346	со своей	2	1
347	не приходится	1	1
348	та же	2	1
349	что это	6	1
350	бы с	1	1
351	из этих	3	1
352	чем бы	1	1
353	в известном	1	1
354	видим и	3	1
355	имеем в	5	1
356	как он	6	1
357	ним обращаться	1	1
358	и если	3	1
359	вообще не	2	1
360	сам автор	1	1
361	в чужую	2	1
362	наконец он	1	1
363	эту задачу	3	1
364	есть та	1	1
365	в начале	1	1
366	и вот	1	1
367	почву на	1	1
368	и по	3	1
369	в работе	1	1
370	могла бы	1	1
371	не будет	2	1
372	в совершенно	1	1
373	об этом	6	1
374	из них	2	1
375	к другу	1	1
376	них не	1	1
377	этих форм	1	1
378	уже сам	1	1
379	и иногда	1	1
380	знает что	1	1
381	характер не	1	1
382	приходит в	1	1
383	здесь нет	3	1
384	по всему	1	1
385	к области	1	1
386	тех которые	1	1
387	но уже	1	1
388	он является	1	1
389	она и	1	1
390	в главе	1	1
391	мы имеем	12	1
392	т д	16	1
393	не всегда	4	1
394	и вне	1	1
395	уже у	1	1
396	действительно не	1	1
397	и становится	3	1
398	на первый	4	1
399	или менее	1	1
400	в связь	1	1
401	от своего	1	1
402	можно найти	2	1
403	взгляд на	1	1
404	он делает	1	1
405	своего индивидуального	1	1
406	знает и	1	1
407	часто не	1	1
408	не столько	3	1
409	одной очень	1	1
410	за своим	1	1
411	почва для	1	1
412	своего рода	4	1
413	не путем	1	1
414	должны были	3	1
415	природы но	1	1
416	и другого	1	1
417	что имеет	1	1
418	вложена в	1	1
419	и новые	1	1
420	жизнь уже	1	1
421	где герой	3	1
422	образом и	1	1
423	не его	2	1
424	она или	1	1
425	того кто	2	1
426	быть сделан	1	1
427	он остается	1	1
428	почти никогда	1	1
429	и другое	2	1
430	в русской	5	1
431	не имеет	4	1
432	который был	1	1
433	дело в	1	1
434	ее с	1	1
435	не вытекает	1	1
436	которого он	1	1
437	качества героя	1	1
438	такую мысль	1	1
439	из него	1	1
440	того и	1	1
441	ним она	1	1
442	и весь	1	1
443	показывает как	3	1
444	того в	1	1
445	вот что	1	1
446	то это	5	1
447	ему не	1	1
448	путем сопоставления	1	1
449	вот в	1	1
450	здесь совершенно	1	1
451	лежит в	2	1
452	же самое	1	1
453	должны быть	3	1
454	всего в	1	1
455	организации и	1	1
456	к тому	1	1
457	они и	1	1
458	все еще	1	1
459	для героя	2	1
460	не могли	1	1
461	должен быть	1	1
462	но при	2	1
463	здесь не	2	1
464	в ее	2	1
465	можно сделать	1	1
466	и говорит	4	1
467	то время	2	1
468	может выйти	1	1
469	собственно не	2	1
470	и когда	2	1
471	что у	4	1
472	достаточно чтобы	1	1
473	в другом	1	1
474	действительности он	1	1
475	во многом	1	1
476	подойти к	1	1
477	для этого	1	1
478	со стороны	2	1
479	под его	1	1
480	другом месте	1	1
481	о том	9	1
482	того он	1	1
483	и та	1	1
484	другими словами	2	1
485	на героя	1	1
486	можно сказать	1	1
487	герой является	1	1
488	откуда у	1	1
489	того как	3	1
490	ее от	1	1
491	они являются	1	1
492	не отличается	1	1
493	как его	1	1
494	только такие	1	1
495	и только	1	1
496	перед тем	1	1
497	если это	2	1
498	или может	1	1
499	того что	6	1
500	на которой	1	1
501	и соответствующие	1	1
502	всякого рода	1	1
503	связь и	1	1
504	согласиться с	2	1
505	одной из	4	1
506	мы увидим	6	1
507	ли он	4	1
508	в какой	1	1
509	и действительно	1	1
510	и так	2	1
511	а с	1	1
512	по этому	2	1
513	него есть	2	1
514	не все	3	1
515	мире на	1	1
516	него и	3	1
517	а то	1	1
518	этим он	2	1
519	нее в	1	1
520	возможна и	1	1
521	не так	2	1
522	себе в	1	1
523	и их	1	1
524	не находит	2	1
525	герой например	3	1
526	можно собрать	1	1
527	не для	1	1
528	к ним	2	1
529	но что	1	1
530	объяснение этого	1	1
531	к той	1	1
532	ее на	4	1
533	в других	4	1
534	он почти	1	1
535	другой и	1	1
536	для того	1	1
537	в особенности	2	1
538	и герой	3	1
539	на ее	1	1
540	себе достаточно	1	1
541	и вступает	2	1
542	здесь в	1	1
543	а именно	6	1
544	случаев в	1	1
545	во второй	1	1
546	что не	2	1
547	но есть	3	1
548	а на	1	1
549	ничем не	2	1
550	и самый	1	1
551	нем и	1	1
552	но из	1	1
553	из героев	1	1
554	и оно	2	1
555	а так	1	1
556	что мы	3	1
557	героя герой	3	1
558	под влиянием	1	1
559	если не	4	1
560	в руках	2	1
561	позволяет нам	2	1
562	вступает в	3	1
563	является его	1	1
564	в частности	1	1
565	и она	3	1
566	зрения автора	1	1
567	к другой	1	1
568	не согласиться	1	1
569	к своему	1	1
570	не знал	2	1
571	быть это	1	1
572	как общение	1	1
573	что за	3	1
574	нами явление	1	1
575	героя это	1	1
576	в чистом	1	1
577	что весь	1	1
578	в тех	5	1
579	и там	2	1
580	о человеке	1	1
581	в состоянии	4	1
582	он от	1	1
583	этом случае	1	1
584	и одна	1	1
585	в основном	2	1
586	новые и	2	1
587	проявляется и	1	1
588	ум и	1	1
589	не раз	1	1
590	в книге	1	1
591	что я	1	1
592	это он	1	1
593	его с	1	1
594	человека это	1	1
595	собой это	1	1
596	в другое	2	1
597	иного рода	1	1
598	ее и	1	1
599	и все	6	1
600	увидим дальше	1	1
601	переносится в	1	1
602	было действительностью	1	1
603	только что	1	1
604	все они	1	1
605	ее в	3	1
606	мы видели	7	1
607	я в	1	1
608	или становится	1	1
609	к самому	1	1
610	для разрешения	1	1
611	может и	1	1
612	а о	1	1
613	но если	1	1
614	с ней	3	1
615	это в	1	1
616	от всех	2	1
617	впервые в	1	1
618	и ведут	1	1
619	же мы	1	1
620	на ней	3	1
621	соответствующие им	1	1
622	вполне можно	1	1
623	где он	1	1
624	того такое	1	1
625	к этой	1	1
626	можно еще	1	1
627	и другие	9	1
628	и эта	2	1
629	значение они	1	1
630	к этому	2	1
631	в таком	1	1
632	точно так	2	1
633	такой же	1	1
634	этой точки	3	1
635	или наоборот	1	1
