N	2gram	Voloshinov_1	KFilosof
159	ничего не	2	3
160	по своему	1	3
161	в виду	1	3
162	всех этих	5	3
163	от того	3	3
164	могут быть	6	3
165	о том	1	3
166	и на	3	3
167	и этим	3	3
168	культуры и	1	3
169	до конца	5	3
170	быть и	2	3
171	а следовательно	2	3
172	самом деле	7	3
173	в ней	5	3
174	котором он	1	3
175	теории и	1	3
176	себе и	1	3
177	в свою	2	3
178	и тот	2	2
179	войти в	3	2
180	всех его	1	2
181	или иное	2	2
182	и того	1	2
183	себя или	1	2
184	же время	5	2
185	вопрос о	1	2
186	в него	2	2
187	ее от	1	2
188	бы то	1	2
189	от этого	1	2
190	его с	1	2
191	принципиально не	1	2
192	прежде всего	11	2
193	это есть	1	2
194	так и	10	2
195	думать что	2	2
196	жизни является	1	2
197	него и	1	2
198	в жизни	5	2
199	быть не	1	2
200	в сознании	3	2
201	только это	1	2
202	его и	2	2
203	философии культуры	3	2
204	жить и	1	2
205	человек не	2	2
206	та же	1	2
207	того чтобы	2	2
208	по себе	2	2
209	вследствие этого	1	2
210	подхода к	2	2
211	его т.е	2	2
212	ничего общего	2	2
213	то ни	1	2
214	все остальное	2	2
215	бы он	3	2
216	которой он	2	2
217	ли это	1	2
218	со всеми	3	2
219	его к	1	2
220	и навсегда	1	2
221	совсем не	5	2
222	выход из	1	2
223	и должен	1	2
224	сводится к	3	2
225	и принципиально	1	2
226	оно не	2	2
227	себе как	1	2
228	это уже	1	2
229	потому что	4	2
230	смысла в	1	2
231	конечно в	2	2
232	чтобы не	2	2
233	кажется что	1	2
234	он ни	1	2
235	это только	2	2
236	единства и	1	2
237	я и	6	2
238	один и	2	2
239	а как	1	2
240	общего не	1	2
241	как в	3	2
242	себе а	1	2
243	и единство	1	2
244	именно на	1	2
245	под ним	1	2
246	тот же	5	2
247	дело в	2	2
248	но всегда	1	2
249	еще более	2	2
250	это и	1	2
251	и потому	8	2
252	вся эта	1	2
253	можно ли	1	2
254	к которой	1	2
255	ценностей только	1	2
256	тем не	2	2
257	что значит	2	2
258	и может	4	2
259	ему в	1	2
260	может иметь	1	2
261	живы в	1	2
262	есть именно	1	2
263	для этого	4	2
264	и она	2	2
265	слова в	1	2
266	в этой	5	2
267	всех отношениях	1	2
268	пройти мимо	1	2
269	тому что	3	2
270	место и	1	2
271	и смерти	2	2
272	то или	2	2
273	в процессе	4	2
274	содержательная сторона	1	2
275	и когда	1	2
276	в качестве	2	2
277	и ценности	1	2
278	и эта	1	2
279	акт и	1	2
280	себя и	3	2
281	с его	8	2
282	каждый момент	1	2
283	не остается	3	2
284	и эти	1	2
285	в области	3	2
286	или как	3	2
287	его жизни	6	2
288	к этому	7	2
289	и бытие	1	2
290	раз и	1	2
291	что он	8	2
292	и то	2	2
293	к себе	3	2
294	поступок его	1	2
295	имеют место	1	2
296	же с	2	2
297	или иной	1	2
298	вытекает из	1	2
299	а с	1	2
300	и как	1	2
301	и смысл	1	2
302	все ценности	1	2
303	он и	2	2
304	жизни но	2	2
305	в данном	3	2
306	и историческая	1	1
307	именно момент	1	1
308	на один	2	1
309	что между	1	1
310	в которой	1	1
311	который и	1	1
312	ты должен	1	1
313	главным образом	4	1
314	и последним	1	1
315	форму и	1	1
316	жизни а	1	1
317	он стремится	1	1
318	него все	1	1
319	нуждается в	2	1
320	образом и	1	1
321	когда мы	1	1
322	приводит к	2	1
323	всех сторон	1	1
324	и с	7	1
325	наше время	1	1
326	единую ткань	1	1
327	самого себя	2	1
328	человеком как	1	1
329	к той	1	1
330	остановимся на	1	1
331	и наконец	10	1
332	во всяком	4	1
333	что необходимо	1	1
334	должны быть	3	1
335	большинстве случаев	5	1
336	позицию по	1	1
337	можно сказать	4	1
338	и разнообразие	1	1
339	вместе с	4	1
340	всю жизнь	1	1
341	другими словами	3	1
342	делает возможным	1	1
343	а есть	1	1
344	т.е к	1	1
345	связи между	1	1
346	или в	1	1
347	свет в	1	1
348	того же	1	1
349	мы говорим	1	1
350	или не	1	1
351	в один	1	1
352	основных моментов	1	1
353	области и	1	1
354	является только	1	1
355	другого как	1	1
356	значение для	2	1
357	правда не	1	1
358	с нашим	1	1
359	к этим	2	1
360	не к	1	1
361	для всего	1	1
362	и ее	3	1
363	и другой	1	1
364	ровно ничего	1	1
365	но при	1	1
366	как с	1	1
367	сознание с	1	1
368	все наше	1	1
369	в каких	1	1
370	себе самой	1	1
371	к другим	2	1
372	и современная	2	1
373	зависит от	1	1
374	мы найдем	1	1
375	на ее	1	1
376	быть дано	1	1
377	гораздо более	1	1
378	связь с	4	1
379	на то	1	1
380	была бы	1	1
381	она становится	1	1
382	настоящее время	1	1
383	пробиться в	2	1
384	в большинстве	4	1
385	в заблуждение	1	1
386	конечно и	3	1
387	как раз	2	1
388	ним в	1	1
389	в какой	1	1
390	нем может	1	1
391	и так	1	1
392	а скорее	1	1
393	и теперь	1	1
394	и во	1	1
395	желания и	1	1
396	но мы	2	1
397	цели и	2	1
398	и связанных	2	1
399	контекст в	1	1
400	действительного и	1	1
401	не более	1	1
402	то есть	1	1
403	только бытие	1	1
404	второй половине	1	1
405	высшей ценностью	1	1
406	художественного творчества	1	1
407	не существует	3	1
408	о возможности	1	1
409	возврат в	5	1
410	с основной	1	1
411	об этом	4	1
412	него что	1	1
413	в мир	3	1
414	в основных	3	1
415	и было	2	1
416	если он	5	1
417	и культуры	1	1
418	религии и	2	1
419	именно оно	1	1
420	значении их	1	1
421	в нашем	3	1
422	осуществляется в	1	1
423	нет никакого	2	1
424	одно из	3	1
425	этот процесс	4	1
426	мы ничего	1	1
427	ко всякому	2	1
428	остается и	1	1
429	находятся в	1	1
430	которой мы	3	1
431	в эту	2	1
432	не можем	3	1
433	когда он	1	1
434	в отношении	2	1
435	в искусстве	3	1
436	первая часть	1	1
437	чувства желания	1	1
438	его совершенно	1	1
439	одной из	1	1
440	этого не	2	1
441	это содержание	2	1
442	где оно	3	1
443	человека все	2	1
444	что может	3	1
445	мир не	1	1
446	превращается в	1	1
447	жизни т.е	1	1
448	если это	1	1
449	здесь в	1	1
450	между ними	2	1
451	и от	1	1
452	бы для	1	1
453	отношения к	2	1
454	уже с	1	1
455	следовательно и	2	1
456	особенно в	1	1
457	а затем	1	1
458	связанных с	4	1
459	вся культура	1	1
460	которые как	1	1
461	и очень	2	1
462	к тому	4	1
463	чувства в	1	1
464	слова и	2	1
465	к ней	2	1
466	и единственным	1	1
467	мы пытаемся	1	1
468	и даже	2	1
469	хотя и	1	1
470	переведено на	1	1
471	бывает сказать	1	1
472	человека но	1	1
473	поэтому мы	1	1
474	в этих	2	1
475	выражено в	1	1
476	оно становится	1	1
477	культурного творчества	7	1
478	на все	2	1
479	на месте	1	1
480	себе самому	1	1
481	к такой	1	1
482	и к	7	1
483	можно только	1	1
484	этой мысли	1	1
485	ведь если	2	1
486	они не	2	1
487	требует чтобы	1	1
488	человеку в	1	1
489	этим не	1	1
490	с ее	3	1
491	со всех	1	1
492	и через	2	1
493	т.е как	1	1
494	освободиться от	1	1
495	ее в	2	1
496	на почве	2	1
497	в душе	13	1
498	связанная с	1	1
499	можно сделать	1	1
500	только одно	1	1
501	человека и	6	1
502	но эти	2	1
503	любви к	1	1
504	для самого	2	1
505	на границе	1	1
506	к его	1	1
507	за собой	1	1
508	были в	1	1
509	человека эта	1	1
510	конечном счете	1	1
511	и находит	1	1
512	говоря о	1	1
513	больше и	1	1
514	своего развития	1	1
515	нет конечно	1	1
516	для жизни	2	1
517	смысле слова	2	1
518	и т.п	2	1
519	его все	2	1
520	я в	1	1
521	свою очередь	1	1
522	мире и	1	1
523	сделать в	1	1
524	человека конечно	1	1
525	мы должны	7	1
526	ведь только	1	1
527	и о	3	1
528	всего исторического	1	1
529	зависимости от	2	1
530	тем же	1	1
531	нужно помнить	1	1
532	всего человеческого	1	1
533	основных чертах	1	1
534	а только	1	1
535	находится в	3	1
536	пр все	1	1
537	во все	1	1
538	стороны его	1	1
539	один из	4	1
540	лучше всего	1	1
541	определяется не	1	1
542	в истории	3	1
543	только через	1	1
544	при таком	1	1
545	единство и	3	1
546	всяком случае	3	1
547	его я	1	1
548	в первом	2	1
549	и таким	2	1
550	трудно бывает	1	1
551	но его	1	1
552	и мысли	1	1
553	сознания все	1	1
554	характер и	2	1
555	в человеке	5	1
556	в последнем	1	1
557	их и	1	1
558	всем том	1	1
559	все содержание	1	1
560	это утверждение	1	1
561	содержание но	1	1
562	которого является	1	1
563	все с	1	1
564	во второй	5	1
565	конечно только	1	1
566	это было	1	1
567	выводит из	2	1
568	он любит	1	1
569	что все	5	1
570	по поводу	2	1
571	в содержании	1	1
572	закон как	1	1
573	который не	1	1
574	и начало	1	1
575	направлениями не	1	1
576	человека как	1	1
577	но оно	1	1
578	и др	8	1
579	только не	1	1
580	в первой	1	1
581	одна из	3	1
582	к пониманию	1	1
583	равно как	1	1
584	событие жизни	1	1
585	мы уже	5	1
586	и смерть	3	1
587	на этом	5	1
588	не делает	1	1
589	оно было	1	1
590	согласиться с	1	1
591	в настоящее	1	1
592	я это	1	1
593	предмета и	2	1
594	мы ни	1	1
595	и входит	1	1
596	в самом	6	1
597	всему что	1	1
598	социальные и	2	1
599	мысли и	4	1
600	мы видим	1	1
601	мы никогда	1	1
602	конфликтов с	1	1
603	никогда бы	1	1
604	слова мы	1	1
605	действительно бывшем	1	1
606	мы можем	12	1
607	в историю	2	1
608	с собой	1	1
609	она не	2	1
610	также и	1	1
611	поэтому в	1	1
612	сознания здесь	1	1
613	и всякое	1	1
614	определения и	1	1
615	мы будем	1	1
616	должен был	1	1
617	я как	1	1
618	что мы	2	1
619	с этим	6	1
620	в единую	1	1
621	их в	2	1
622	нет ничего	1	1
623	события его	1	1
624	его содержание	1	1
625	в различных	2	1
626	той же	2	1
627	культурном творчестве	2	1
628	ведь и	2	1
629	в этот	4	1
630	даже самой	1	1
631	разрыва между	1	1
632	пробиться к	1	1
633	она только	1	1
634	не тот	1	1
635	к человеку	1	1
636	бы совершенно	1	1
637	не сможет	1	1
638	моментов и	1	1
639	все они	2	1
640	она принципиально	1	1
641	в конечном	1	1
642	мы живем	1	1
643	не был	1	1
644	жизнь человека	3	1
645	все что	9	1
646	т.е только	1	1
647	отсюда критика	1	1
648	культуры на	1	1
649	нашей работы	1	1
650	единство в	1	1
651	и приводит	1	1
652	всего этого	1	1
653	чем в	1	1
654	не следует	2	1
655	и до	3	1
656	здесь нам	1	1
657	вернется к	1	1
658	в составе	1	1
659	уже во	1	1
660	образом в	1	1
661	он должен	2	1
662	этом пути	1	1
663	делает его	1	1
664	уже нет	1	1
665	что она	2	1
666	мы только	1	1
667	по которой	1	1
668	которых он	1	1
669	оно может	3	1
670	и уже	1	1
671	если мы	5	1
672	может стать	3	1
673	но уже	1	1
674	не будем	2	1
675	есть только	1	1
676	а во	1	1
677	же на	1	1
678	так как	9	1
679	в движение	1	1
680	не является	3	1
681	конца и	1	1
682	только на	2	1
683	коренной недостаток	1	1
684	и желания	1	1
685	в философии	1	1
686	им нет	1	1
687	уже и	1	1
688	и каждый	1	1
689	и значении	1	1
690	рождение и	1	1
691	собственных имен	1	1
692	ни один	2	1
693	шопенгауэр и	1	1
694	но во	1	1
695	ни на	2	1
696	все в	1	1
697	мысль о	1	1
698	только путем	1	1
699	с собою	1	1
700	и по	5	1
701	мог бы	1	1
702	только себя	1	1
703	к следующему	1	1
704	в зависимости	2	1
705	акт ее	1	1
706	во втором	3	1
