N	2gram	Tiupa_Disk_2	Dialekti
128	та или	1	3
129	могут быть	3	3
130	более не	1	3
131	говоря уже	1	3
132	в собственном	1	3
133	к жизни	3	3
134	и следовательно	1	3
135	быть и	1	3
136	от всего	1	3
137	для всех	1	3
138	бытия но	1	3
139	в области	2	3
140	за пределы	1	3
141	эти две	1	3
142	себя и	1	3
143	ни о	1	3
144	из которых	1	3
145	художественного образа	1	3
146	с ним	1	3
147	не говоря	1	3
148	только о	1	3
149	тем самым	6	3
150	к этому	4	3
151	можно назвать	4	3
152	одних и	1	2
153	можно говорить	1	2
154	тех же	1	2
155	и само	1	2
156	вопрос о	1	2
157	совпадает с	2	2
158	из ее	1	2
159	двух или	1	2
160	не нужно	2	2
161	во всех	1	2
162	бы не	1	2
163	есть по	1	2
164	вот как	1	2
165	все же	6	2
166	просто как	1	2
167	себе не	1	2
168	в этот	1	2
169	в самом	1	2
170	в которой	1	2
171	ни один	1	2
172	из этих	3	2
173	ни одна	1	2
174	претендует на	1	2
175	при этом	17	2
176	тем не	1	2
177	по общему	1	2
178	с этой	1	2
179	но все	1	2
180	лишь в	1	2
181	время и	1	2
182	но именно	1	2
183	и во-вторых	1	2
184	в них	3	2
185	и вне	1	2
186	должно быть	2	2
187	со всей	1	2
188	в котором	3	2
189	необходимо чтобы	1	2
190	для нее	1	2
191	не менее	7	2
192	вообще но	1	2
193	но они	1	2
194	как о	1	2
195	непосредственно и	2	2
196	того как	1	2
197	и именно	1	2
198	случае не	1	2
199	никогда не	2	2
200	или иная	1	2
201	во всем	1	2
202	как будто	3	2
203	может и	2	2
204	что на	2	2
205	не могут	1	2
206	становление и	1	2
207	в ее	1	2
208	и может	3	2
209	для этого	1	2
210	в разных	1	2
211	о ней	1	2
212	о нем	1	2
213	часто и	1	2
214	ее в	1	2
215	никак не	1	2
216	и во	1	2
217	и только	1	2
218	одной из	1	2
219	как нечто	1	2
220	и так	1	2
221	жизнь личности	1	2
222	в качестве	16	2
223	себя в	6	2
224	же и	1	2
225	не дает	1	2
226	из них	3	2
227	и их	1	2
228	для меня	1	2
229	никакого отношения	1	2
230	отличие от	12	2
231	тем что	1	2
232	не было	3	2
233	а стало	1	2
234	и тех	1	2
235	с той	2	2
236	другой стороны	2	2
237	его как	1	2
238	об ее	1	2
239	в частности	12	2
240	вместе с	2	2
241	как это	1	2
242	к своему	2	2
243	что же	2	2
244	да и	1	2
245	и слово	1	2
246	но для	1	2
247	солнца и	1	2
248	и ни	1	2
249	что этот	1	2
250	равно как	1	2
251	оно не	1	2
252	в свое	2	2
253	того или	1	2
254	в противоположность	5	2
255	которая не	1	2
256	во всяком	1	2
257	а между	1	1
258	речь идет	1	1
259	же как	2	1
260	потом и	2	1
261	чтобы не	1	1
262	переходит к	1	1
263	сил и	1	1
264	переход от	1	1
265	идет о	2	1
266	же будет	1	1
267	не признает	1	1
268	к другому	1	1
269	дело не	1	1
270	которое может	1	1
271	его не	1	1
272	и была	1	1
273	для своего	1	1
274	он как	1	1
275	в каждый	1	1
276	только это	1	1
277	но она	3	1
278	от друга	1	1
279	из того	1	1
280	жизни это	1	1
281	не одно	1	1
282	это время	1	1
283	собой в	1	1
284	может не	1	1
285	он сам	1	1
286	утверждения что	1	1
287	не лишая	1	1
288	без которого	1	1
289	не требует	2	1
290	легко может	2	1
291	не то	1	1
292	и развития	1	1
293	к богу	1	1
294	в новом	1	1
295	отношение к	2	1
296	тут же	2	1
297	друг от	1	1
298	друга и	1	1
299	и ряде	1	1
300	в одной	1	1
301	стороны и	2	1
302	пределах одной	1	1
303	в полном	2	1
304	того требует	1	1
305	истины и	1	1
306	да будет	1	1
307	говорят о	1	1
308	в нашем	1	1
309	достоевского в	1	1
310	и воспринимается	1	1
311	личность она	1	1
312	о других	1	1
313	роль в	4	1
314	причем ни	1	1
315	лица и	1	1
316	к смерти	1	1
317	же жизни	1	1
318	но прежде	1	1
319	к миру	1	1
320	человек не	1	1
321	он не	3	1
322	о которой	1	1
323	и еще	1	1
324	в первую	2	1
325	в басне	3	1
326	и более	1	1
327	содержит в	2	1
328	я с	2	1
329	его от	1	1
330	не бывает	1	1
331	одно и	2	1
332	мысль об	1	1
333	сознание и	1	1
334	его в	3	1
335	входит в	2	1
336	обоих случаях	2	1
337	этот человек	2	1
338	данном случае	6	1
339	еще одно	1	1
340	к своим	2	1
341	первые два	1	1
342	или попросту	1	1
343	части не	1	1
344	все моменты	1	1
345	ведет к	3	1
346	этом в	2	1
347	такой же	2	1
348	одного и	3	1
349	и спасение	1	1
350	нас самих	1	1
351	как все	2	1
352	он должен	1	1
353	место в	2	1
354	в отличие	12	1
355	в которых	1	1
356	в имени	1	1
357	и другого	2	1
358	бы мы	1	1
359	их в	2	1
360	том же	1	1
361	жизни а	3	1
362	же может	1	1
363	даже в	1	1
364	при всех	1	1
365	вплоть до	1	1
366	истории о	1	1
367	виду что	1	1
368	в обоих	2	1
369	в процессе	1	1
370	они же	1	1
371	слова но	1	1
372	и имеет	1	1
373	того и	2	1
374	и всегда	1	1
375	одна из	1	1
376	имеем дело	1	1
377	с детства	1	1
378	такая же	1	1
379	в некотором	1	1
380	случая и	2	1
381	однако это	1	1
382	ему не	1	1
383	а в	2	1
384	бытия как	1	1
385	необходимость не	1	1
386	именно это	1	1
387	в специальном	2	1
388	к себе	1	1
389	человека в	4	1
390	жизнью и	2	1
391	всего в	1	1
392	и они	1	1
393	приходит к	1	1
394	а предмет	1	1
395	чем не	2	1
396	самого по	1	1
397	вечности и	1	1
398	в голову	1	1
399	каждая вещь	1	1
400	это ведет	1	1
401	только то	1	1
402	в пределах	4	1
403	ее жизнь	1	1
404	природе своей	2	1
405	ибо она	1	1
406	что может	1	1
407	было в	3	1
408	здесь как	1	1
409	по природе	2	1
410	мы в	1	1
411	оно стоит	1	1
412	основе своей	2	1
413	и смерть	1	1
414	и здесь	1	1
415	и должно	1	1
416	на их	1	1
417	возможна только	1	1
418	говорит об	2	1
419	картина мира	4	1
420	с одной	4	1
421	были бы	1	1
422	должно было	1	1
423	от них	1	1
424	складывается из	1	1
425	во втором	1	1
426	с нами	1	1
427	в языке	2	1
428	не будучи	1	1
429	к личности	1	1
430	и всякое	2	1
431	который бы	1	1
432	самых событий	1	1
433	не зная	1	1
434	одного из	4	1
435	но с	1	1
436	не само	1	1
437	будто бы	1	1
438	субъекта в	3	1
439	даже если	1	1
440	точка зрения	1	1
441	в окружающем	1	1
442	на всем	1	1
443	слова не	2	1
444	и ночью	1	1
445	одно из	4	1
446	не для	1	1
447	человек как	1	1
448	поэтому и	1	1
449	которой нет	1	1
450	быть все	1	1
451	чем и	1	1
452	не были	1	1
453	ней и	1	1
454	она и	1	1
455	или иной	3	1
456	с другой	5	1
457	и прежде	2	1
458	дело в	2	1
459	и между	1	1
460	пребывает в	1	1
461	исторического развития	1	1
462	но есть	1	1
463	неотделим от	2	1
464	что будет	2	1
465	к человеку	1	1
466	под собою	2	1
467	превращается в	1	1
468	на этот	1	1
469	до конца	1	1
470	только от	1	1
471	первые две	1	1
472	мира в	3	1
473	отличается от	1	1
474	человек в	1	1
475	при переходе	1	1
476	нет а	1	1
477	в той	2	1
478	сама история	1	1
479	а потом	2	1
480	днем и	1	1
481	это его	1	1
482	исходя из	1	1
483	в состоянии	1	1
484	в это	1	1
485	он от	1	1
486	в контексте	3	1
487	этом случае	2	1
488	своей жизни	1	1
489	и действия	1	1
490	этой самой	1	1
491	ближе к	1	1
492	других к	1	1
493	при всем	1	1
494	в наше	2	1
495	не является	4	1
496	не знаем	1	1
497	указать на	2	1
498	объекта и	2	1
499	и от	1	1
500	мира и	4	1
501	которая в	2	1
502	но также	1	1
503	себя самого	1	1
504	на первый	2	1
505	но об	1	1
506	не более	2	1
507	отношении не	1	1
508	стороны в	1	1
509	как того	1	1
510	ценность и	1	1
511	хотя в	1	1
512	даже при	1	1
513	на фоне	1	1
514	жизни в	3	1
515	становления и	3	1
516	о своем	1	1
517	в романе	1	1
518	не знает	3	1
519	не быть	1	1
520	поскольку речь	1	1
521	из этого	1	1
522	поведения в	3	1
523	идеал и	1	1
524	за которыми	2	1
525	я и	4	1
526	включает в	1	1
527	в современной	1	1
528	как на	3	1
529	в своих	6	1
