N	2gram	Vinokur_Ku_2	Myslijsy
147	в одном	1	4
148	от того	4	4
149	до сих	1	4
150	а именно	2	4
151	но есть	2	4
152	этом слове	2	4
153	самое слово	1	4
154	так же	4	4
155	в данном	4	4
156	в той	2	4
157	да и	6	4
158	слов в	3	4
159	новое слово	1	4
160	и все	2	4
161	слово в	1	4
162	между ними	1	4
163	только как	2	4
164	по поводу	2	4
165	тем самым	2	4
166	нашего языка	1	3
167	языка с	1	3
168	самом деле	9	3
169	на самом	2	3
170	и есть	2	3
171	и до	2	3
172	слова в	6	3
173	мы уже	1	3
174	той же	2	3
175	что между	2	3
176	еще не	5	3
177	и на	6	3
178	то мы	1	3
179	к слову	2	3
180	там где	5	3
181	в действительности	1	3
182	в самом	12	3
183	все эти	12	3
184	так в	3	3
185	и если	2	3
186	т д	14	3
187	к одному	1	3
188	языком и	1	3
189	и по	3	3
190	в каждом	1	3
191	не будет	1	3
192	том случае	2	3
193	лишь в	5	3
194	но уже	2	3
195	в них	4	3
196	все равно	2	3
197	не всегда	2	3
198	ведет к	1	3
199	с точки	8	3
200	но это	3	3
201	в которых	2	3
202	их в	1	3
203	ее не	1	3
204	что есть	1	3
205	на себе	4	3
206	никогда не	2	3
207	же время	3	3
208	связи с	3	3
209	так то	1	3
210	только от	1	3
211	что поэзия	1	3
212	должны быть	2	3
213	к тому	4	3
214	слова с	1	3
215	языка и	8	3
216	что у	2	3
217	те же	3	3
218	ту же	6	3
219	мы в	2	3
220	в виду	3	3
221	и только	1	3
222	вообще и	2	3
223	и следовательно	2	3
224	мысли не	1	3
225	с ними	2	3
226	этот вопрос	6	3
227	то в	1	3
228	этим словом	1	3
229	уже не	8	3
230	в поэзии	1	3
231	слова не	3	3
232	и их	1	3
233	всяком случае	5	3
234	даже и	2	3
235	со стороны	4	3
236	именно в	3	3
237	новых слов	1	3
238	в речи	6	3
239	так называемых	2	3
240	более чем	1	3
241	все более	1	3
242	между прочим	2	3
243	кроме того	1	3
244	в этих	1	3
245	только что	1	3
246	давно уже	1	3
247	в искусстве	1	3
248	в процессе	3	3
249	на деле	1	2
250	это объяснение	1	2
251	а как	1	2
252	словами в	1	2
253	как мы	3	2
254	что иное	1	2
255	оно есть	1	2
256	я не	5	2
257	но даже	2	2
258	мы и	1	2
259	же что	1	2
260	есть вместе	2	2
261	в ней	3	2
262	и говорить	1	2
263	иное как	1	2
264	столь же	1	2
265	то он	1	2
266	к ним	1	2
267	и я	1	2
268	более и	1	2
269	несколько слов	1	2
270	что по	1	2
271	его к	2	2
272	так или	2	2
273	в нашем	7	2
274	из этих	1	2
275	что так	1	2
276	бы только	1	2
277	во многих	1	2
278	в наших	1	2
279	с языком	1	2
280	что она	3	2
281	как оно	1	2
282	не следует	5	2
283	он все	1	2
284	он не	3	2
285	данного слова	1	2
286	не значит	1	2
287	состоит в	2	2
288	не как	2	2
289	том и	1	2
290	бы язык	2	2
291	значительной степени	1	2
292	здесь мы	2	2
293	об этом	5	2
294	например с	1	2
295	чем в	3	2
296	можно считать	1	2
297	в других	1	2
298	что значит	2	2
299	но что	2	2
300	и при	1	2
301	если и	3	2
302	представить себе	2	2
303	и без	1	2
304	в первый	3	2
305	признать что	1	2
306	вопрос о	9	2
307	сами по	1	2
308	том же	1	2
309	и вообще	2	2
310	даже в	1	2
311	тому что	1	2
312	она не	2	2
313	что только	1	2
314	в таких	3	2
315	виду что	1	2
316	самого начала	1	2
317	в сущности	9	2
318	например что	2	2
319	дело не	2	2
320	иметь в	2	2
321	и его	3	2
322	раз как	1	2
323	что на	4	2
324	в области	11	2
325	течением времени	1	2
326	у нас	12	2
327	с и	1	2
328	не могут	5	2
329	в высокой	1	2
330	указывает на	1	2
331	оно не	2	2
332	слово которое	1	2
333	и это	3	2
334	значение этого	1	2
335	в ее	1	2
336	данном случае	2	2
337	в глазах	2	2
338	с течением	1	2
339	на том	2	2
340	и когда	1	2
341	можно было	9	2
342	не с	1	2
343	что от	1	2
344	пор пока	1	2
345	и здесь	5	2
346	мы могли	2	2
347	в самой	2	2
348	что наша	2	2
349	после того	2	2
350	нас в	1	2
351	но нет	1	2
352	бы в	1	2
353	высокой степени	1	2
354	может иметь	1	2
355	для самого	2	2
356	но так	2	2
357	быть и	1	2
358	один из	5	2
359	тот же	5	2
360	что даже	1	2
361	именно на	1	2
362	конечно не	2	2
363	и у	2	2
364	если мы	4	2
365	в большинстве	1	2
366	в виде	1	2
367	в понятие	1	2
368	каким образом	1	2
369	большинстве случаев	2	2
370	этом в	1	2
371	обратить внимание	2	2
372	не так	1	2
373	отношение к	1	2
374	и даже	2	2
375	с другой	8	2
376	или иначе	3	2
377	на этот	2	2
378	сказать несколько	1	2
379	и прежде	1	2
380	в свою	2	2
381	и др	1	2
382	превращается в	2	2
383	определение не	1	2
384	языка в	3	2
385	с которым	1	2
386	на который	2	2
387	только для	2	2
388	из которых	3	2
389	если так	1	2
390	по своему	1	2
391	если оно	1	2
392	а если	2	2
393	есть одна	1	2
394	том смысле	1	2
395	нужно иметь	1	2
396	быть не	2	2
397	в это	1	2
398	и для	2	2
399	не знаем	1	2
400	а что	1	2
401	чтобы понять	2	2
402	довести до	1	2
403	большею частью	2	2
404	и как	1	2
405	мы должны	2	2
406	ни к	15	2
407	я в	1	2
408	мысли о	1	2
409	не что	1	2
410	языка то	1	2
411	только о	2	2
412	в голову	1	2
413	точно так	3	2
414	в своих	2	2
415	я сказал	1	1
416	всем и	1	1
417	вряд ли	4	1
418	можно говорить	2	1
419	также что	2	1
420	речь идет	2	1
421	практическое значение	1	1
422	предполагает что	1	1
423	предполагает уже	1	1
424	родного языка	1	1
425	того же	3	1
426	словом лишь	1	1
427	он может	1	1
428	в сочетание	1	1
429	идет о	1	1
430	показать что	1	1
431	связь эта	1	1
432	тем же	2	1
433	по которым	1	1
434	должна быть	5	1
435	каком отношении	1	1
436	от чего	1	1
437	в их	2	1
438	в сфере	3	1
439	бы уже	1	1
440	большую роль	1	1
441	и новые	1	1
442	можно убедиться	1	1
443	получают значение	1	1
444	как во	1	1
445	поэзии не	1	1
446	основании что	1	1
447	что можно	3	1
448	с нашими	1	1
449	зависимости от	5	1
450	себе что	1	1
451	о роли	2	1
452	можно приискать	1	1
453	без всякого	1	1
454	это время	1	1
455	свою очередь	2	1
456	меньшей степени	3	1
457	в прямой	1	1
458	разумеется не	1	1
459	меньше чем	2	1
460	на них	1	1
461	в чем	1	1
462	одно важное	1	1
463	только после	1	1
464	широкую задачу	1	1
465	не без	1	1
466	но конечно	1	1
467	а следовательно	2	1
468	сказать и	1	1
469	словами как	1	1
470	но не	6	1
471	самым мы	2	1
472	могло быть	1	1
473	но как	1	1
474	достаточно для	2	1
475	самой природы	1	1
476	явлений и	1	1
477	не все	3	1
478	так говорят	1	1
479	усилий к	1	1
480	отличие от	2	1
481	нет и	1	1
482	относится к	1	1
483	же примеры	1	1
484	меньше всего	1	1
485	в известном	1	1
486	новые отношения	1	1
487	несомненно что	1	1
488	дает нам	2	1
489	значение его	1	1
490	словом в	1	1
491	что нет	1	1
492	перед нами	4	1
493	слова между	1	1
494	вообще а	2	1
495	ход мысли	1	1
496	себе как	1	1
497	сказать о	1	1
498	не оставляет	1	1
499	в этой	6	1
500	еще один	1	1
501	и отношения	1	1
502	к двум	1	1
503	сюда относятся	1	1
504	образом при	1	1
505	в ухе	1	1
506	слово это	6	1
507	дальше и	1	1
508	быть только	2	1
509	этот процесс	1	1
510	вообще не	1	1
511	поводу этого	1	1
512	или быть	1	1
513	например такие	1	1
514	намеки на	1	1
515	образом для	1	1
516	что же?	1	1
517	есть дело	1	1
518	перестает быть	1	1
519	слова а	1	1
520	с естественным	1	1
521	они в	1	1
522	и еще	2	1
523	он пользуется	1	1
524	это если	1	1
525	том чтобы	1	1
526	оно могло	1	1
527	особенно ясно	1	1
528	свое время	2	1
529	на жизнь	1	1
530	какой бы	1	1
531	одной и	1	1
532	приходим к	1	1
533	на этом	3	1
534	действительно так	1	1
535	это однако	1	1
536	но все	4	1
537	смысле в	1	1
538	что этот	1	1
539	несоответствие между	1	1
540	главным образом	3	1
541	к другу	1	1
542	а по	1	1
543	языка которое	1	1
544	на все	2	1
545	заключается в	2	1
546	стороны есть	1	1
547	которого не	1	1
548	который и	1	1
549	вот например	1	1
550	должен был	1	1
551	говорим мы	1	1
552	лучше чем	1	1
553	еще одно	3	1
554	роль что	1	1
555	же образом	2	1
556	нет в	1	1
557	это положение	2	1
558	случае мы	1	1
559	далеко не	1	1
560	до сознания	1	1
561	а прежде	1	1
562	во внимание	1	1
563	в научном	1	1
564	мы видели	2	1
565	здесь можно	1	1
566	значит не	1	1
567	п но	2	1
568	мы с	2	1
569	и было	1	1
570	речи речь	1	1
571	понятия и	1	1
572	не мог	1	1
573	значение с	1	1
574	слово а	1	1
575	из языка	1	1
576	в связь	1	1
577	к тем	1	1
578	в своей	2	1
579	мысль и	2	1
580	в следующем	1	1
581	в такой	1	1
582	бы к	1	1
583	в которые	3	1
584	то для	3	1
585	можем найти	1	1
586	далее в	1	1
587	от себя	1	1
588	своего рода	4	1
589	значение для	1	1
590	принимают в	1	1
591	что действительно	1	1
592	и той	1	1
593	которые в	1	1
594	иначе как	1	1
595	но он	1	1
596	в прямом	1	1
597	есть именно	1	1
598	более сложные	1	1
599	должны признать	1	1
600	тому чтобы	1	1
601	бы быть	1	1
602	для нее	1	1
603	развитие языка	1	1
604	роль играют	1	1
605	в отношении	2	1
606	вообще при	1	1
607	стоит в	2	1
608	к языку	1	1
609	всякое явление	1	1
610	о значении	2	1
611	что эта	2	1
612	но для	3	1
613	дело в	1	1
614	только из	1	1
615	наблюдений над	1	1
616	точно таким	1	1
617	слово по	1	1
618	иное дело	1	1
619	же значение	1	1
620	следовательно и	2	1
621	о природе	1	1
622	казалось бы	3	1
623	ничего не	4	1
624	отнестись к	1	1
625	под этим	2	1
626	том только	1	1
627	невозможно но	1	1
628	поэтическое произведение	1	1
629	в ком	1	1
630	во всем	1	1
631	но слово	2	1
632	непременное условие	1	1
633	этот способ	1	1
634	следует что	3	1
635	только с	1	1
636	доказать что	2	1
637	как будто	2	1
638	этом отношении	3	1
639	можно объяснить	1	1
640	не потому	1	1
641	такими словами	1	1
642	элементарна и	1	1
643	он лишен	2	1
644	и такие	1	1
645	лежит в	1	1
646	указание на	3	1
647	наоборот в	1	1
648	по возможности	1	1
649	свое значение	1	1
650	поэзии как	1	1
651	в разговорной	1	1
652	значение как	1	1
653	утверждать что	2	1
654	всегда в	1	1
655	замечаем что	1	1
656	для образования	1	1
657	то она	1	1
658	как не	3	1
659	общим признаком	1	1
660	при котором	1	1
661	они ни	1	1
662	языка так	1	1
663	в себя	1	1
664	с самого	1	1
665	то время	1	1
666	ясно что	5	1
667	в пределах	4	1
668	имеет никакого	1	1
669	роль в	2	1
670	и иные	1	1
671	речи то	1	1
672	привести в	2	1
673	способности к	1	1
674	в другом	2	1
675	я сделал	1	1
676	есть также	1	1
677	сказано выше	1	1
678	сознания и	2	1
679	представить в	1	1
680	это только	2	1
681	а все	1	1
682	у немцев	1	1
683	основана на	1	1
684	в некоторой	1	1
685	как у	2	1
686	всегда имеет	1	1
687	состоящий в	1	1
688	причем значение	1	1
689	теперь и	1	1
690	разговорной речи	2	1
691	не был	1	1
692	настоящее время	1	1
693	не стоит	1	1
694	все его	1	1
695	от степени	1	1
696	а также	3	1
697	как эта	1	1
698	то тем	2	1
699	на основе	1	1
700	это в	2	1
701	которого оно	1	1
702	ее от	1	1
703	и требует	1	1
704	от них	1	1
705	языка для	1	1
706	мыслей мы	1	1
707	а потому	1	1
708	в форме	3	1
709	не более	2	1
710	словами не	1	1
711	вслед за	1	1
712	находит полное	1	1
713	формой и	1	1
714	что здесь	1	1
715	показывают что	1	1
716	но с	1	1
717	оно и	1	1
718	обе эти	1	1
719	одной из	1	1
720	дело с	1	1
721	между составными	1	1
722	в вопросе	1	1
723	не идет	1	1
724	наиболее сложными	1	1
725	попытку дать	1	1
726	по мнению	1	1
727	чтобы оправдать	1	1
728	или же	2	1
729	их не	2	1
730	состоит не	1	1
731	пока это	1	1
732	определение в	1	1
733	с одной	2	1
734	в качестве	8	1
735	это сокращение	1	1
736	понимания языка	1	1
737	обстановки в	2	1
738	это так	3	1
739	в нашей	4	1
740	языка как	2	1
741	свидетельствует о	1	1
742	которым не	1	1
743	а это	2	1
744	же смысл	1	1
745	чем сложнее	1	1
746	превращаются в	1	1
747	одно из	1	1
748	могло бы	1	1
749	более как	1	1
750	слово как	1	1
751	у него	3	1
752	которое является	1	1
753	и никогда	1	1
754	не говорит	2	1
755	тогда в	1	1
756	же это	1	1
757	уже совершенно	1	1
758	рядом с	2	1
759	смысл этих	1	1
760	нужно было	1	1
761	в данный	1	1
762	и самым	1	1
763	говорим о	2	1
764	языка или	1	1
765	с той	2	1
766	дает тот	1	1
767	идут в	1	1
768	другого что	1	1
769	применяется к	1	1
770	слово но	1	1
771	прежде всего	8	1
772	два раза	1	1
773	слов а	1	1
774	процесс в	1	1
775	одной стороны	1	1
776	этом роде	2	1
777	здесь дело	1	1
778	а главное	3	1
779	благодаря чему	1	1
780	если эти	1	1
781	чтобы определить	1	1
782	однако не	4	1
783	бы совершенно	1	1
784	в одно	1	1
785	если не	1	1
786	в связи	4	1
787	в строении	1	1
788	следовало бы	2	1
789	свою речь	4	1
790	связь с	1	1
791	в частности	2	1
792	из следующего	1	1
793	можно утверждать	1	1
794	эти слова	1	1
795	с первого	2	1
796	найти и	1	1
797	как это	5	1
798	влечет за	1	1
799	степени сложности	1	1
800	да рядом	2	1
801	он говорит	1	1
802	для обозначения	2	1
803	она есть	1	1
804	знать что	1	1
805	лицом к	1	1
806	смысле этого	2	1
807	только чтобы	1	1
808	где не	2	1
809	как нельзя	1	1
810	из первого	1	1
811	войны и	1	1
812	п и	2	1
813	слова есть	1	1
814	этот не	1	1
815	и тому	1	1
816	же мысль	1	1
817	сплошь да	2	1
818	заставляет нас	1	1
819	ничего кроме	1	1
820	помнить что	1	1
821	говорит и	1	1
822	из ряда	1	1
823	не носит	1	1
824	слова так	1	1
825	все же	7	1
826	в наше	2	1
827	большее количество	1	1
828	ее можно	1	1
829	слова но	1	1
830	только намеки	1	1
831	совершается в	1	1
832	или в	4	1
833	понять что	2	1
834	о котором	2	1
835	в настоящее	1	1
836	слова как	3	1
837	обращается к	1	1
838	то не	2	1
839	если посмотреть	1	1
840	лишь как	1	1
841	у них	1	1
842	и смысл	1	1
843	зрения в	3	1
844	речи если	1	1
845	или не	1	1
846	же в	3	1
847	бы на	2	1
848	первый раз	1	1
849	к делу	1	1
850	нам в	1	1
851	то вопрос	1	1
852	лишь по	1	1
853	не знает	3	1
854	другой стороны	7	1
855	была бы	4	1
856	общего с	1	1
857	говорящего к	1	1
858	но можно	2	1
859	слов из	1	1
860	слов к	1	1
861	как есть	1	1
862	легко заметить	1	1
863	и идеи	1	1
864	новые слова	2	1
865	в свое	2	1
866	листа с	1	1
867	ли они	1	1
868	и слов	1	1
869	но еще	1	1
870	указывают на	1	1
871	случае если	2	1
872	стороны говорящего	3	1
873	каждое слово	1	1
874	как на	1	1
875	ничего общего	1	1
876	смысле что	1	1
