N	2gram	Losev_Prob_1	FransuaR
124	того что	7	3
125	мы увидим	3	3
126	только в	7	3
127	поэтому и	2	3
128	литературе и	4	3
129	конечно не	1	3
130	в начале	1	3
131	есть в	5	3
132	в целях	2	3
133	выходит за	1	3
134	что не	3	3
135	и самый	1	3
136	но оно	1	3
137	и особенно	2	3
138	в данном	9	3
139	и не	31	3
140	с этой	1	3
141	сих пор	3	3
142	но это	8	3
143	и для	4	3
144	в третьем	1	3
145	здесь только	2	3
146	жизни и	1	3
147	в искусстве	3	3
148	и то	6	2
149	из самых	1	2
150	с точки	3	2
151	должна быть	1	2
152	том какое	1	2
153	было и	1	2
154	мы не	2	2
155	не будем	2	2
156	есть нечто	11	2
157	говорить о	6	2
158	но уже	5	2
159	из земли	1	2
160	но конечно	1	2
161	но не	9	2
162	то он	2	2
163	за пределы	6	2
164	что они	3	2
165	в истории	4	2
166	точки зрения	3	2
167	дает нам	1	2
168	хотя и	6	2
169	он в	2	2
170	этот роман	1	2
171	раз в	1	2
172	и те	1	2
173	как он	4	2
174	на его	2	2
175	он не	3	2
176	всех этих	7	2
177	есть именно	5	2
178	на этом	1	2
179	будем говорить	1	2
180	как они	2	2
181	что все	3	2
182	лишь в	1	2
183	это было	2	2
184	заключается в	1	2
185	он является	1	2
186	и само	1	2
187	мы видели	1	2
188	одного и	2	2
189	из этих	2	2
190	но если	2	2
191	в своей	8	2
192	представление о	1	2
193	мы находим	2	2
194	ведь этот	1	2
195	их в	4	2
196	для этого	3	2
197	и очень	2	2
198	в таких	2	2
199	как о	1	2
200	тогда когда	1	2
201	что их	2	2
202	а уж	1	2
203	только его	1	2
204	для всего	2	2
205	находятся в	1	2
206	так что	6	2
207	связи с	5	2
208	этих образов	1	2
209	не могут	2	2
210	в области	2	2
211	должен быть	1	2
212	данном случае	8	2
213	в дальнейшем	4	2
214	литературы и	4	2
215	конечно в	2	2
216	которая была	1	2
217	в романе	1	2
218	образом в	1	2
219	и смерть	1	2
220	внимание на	1	2
221	доходит до	1	2
222	между тем	2	2
223	и во	3	2
224	кажется что	1	2
225	тем более	5	2
226	в античной	1	2
227	а именно	12	2
228	но с	1	2
229	он стал	1	2
230	со всеми	2	2
231	человека с	1	2
232	себя в	1	2
233	переходит в	1	2
234	что если	2	2
235	ведь это	2	2
236	в конце	6	2
237	как его	2	2
238	каждый из	1	2
239	может быть	14	2
240	как раз	13	2
241	что человек	1	2
242	мы еще	1	2
243	если мы	11	2
244	нужно сказать	3	2
245	которых мы	2	2
246	не на	3	2
247	а не	15	2
248	мира в	1	2
249	и вовсе	4	2
250	начиная с	1	2
251	и потому	2	2
252	как это	6	2
253	хотя он	1	2
254	несколько слов	1	2
255	что мы	13	2
256	и часто	2	2
257	для нас	5	2
258	от него	1	2
259	в эту	2	2
260	в этих	3	2
261	в том	9	2
262	все они	1	2
263	это все	1	2
264	другой стороны	3	2
265	от всех	2	2
266	что даже	1	2
267	есть и	3	2
268	всех тех	1	2
269	ту же	1	1
270	потом и	1	1
271	по адресу	1	1
272	наших дней	1	1
273	сам по	7	1
274	все остальное	1	1
275	роль играет	1	1
276	на самом	6	1
277	он может	1	1
278	то в	5	1
279	тем же	1	1
280	уже указывали	1	1
281	он уже	1	1
282	и больше	1	1
283	был и	1	1
284	в их	4	1
285	и литературы	1	1
286	мира или	2	1
287	смотреть на	1	1
288	для своего	2	1
289	это совершенно	4	1
290	на первом	1	1
291	вещами и	1	1
292	чтобы не	1	1
293	нам в	1	1
294	память о	1	1
295	почти все	1	1
296	так чтобы	1	1
297	хуже чем	1	1
298	то это	1	1
299	мы здесь	2	1
300	еще не	9	1
301	на их	1	1
302	это действительно	1	1
303	что его	3	1
304	бы не	1	1
305	нем только	2	1
306	этого героя	1	1
307	видели что	1	1
308	о смерти	1	1
309	и всякий	1	1
310	и никак	1	1
311	не просто	23	1
312	нет и	2	1
313	есть просто	1	1
314	и я	1	1
315	уверенность в	1	1
316	чем же	2	1
317	чем мы	1	1
318	только ее	2	1
319	этом вовсе	1	1
320	что к	2	1
321	и нет	1	1
322	что нет	2	1
323	что по	1	1
324	и к	1	1
325	все языки	1	1
326	более или	3	1
327	в действительности	3	1
328	очевидно в	1	1
329	есть ли	1	1
330	о самом	1	1
331	в которой	2	1
332	сливается с	1	1
333	чем больше	4	1
334	во многих	2	1
335	думать что	1	1
336	еще один	1	1
337	им в	1	1
338	ее как	1	1
339	если он	1	1
340	и если	6	1
341	моментов то	1	1
342	связанные с	1	1
343	оно было	1	1
344	именно то	3	1
345	он должен	2	1
346	не как	2	1
347	изображений в	1	1
348	пить и	1	1
349	события в	1	1
350	новое и	1	1
351	чтобы в	1	1
352	можно даже	1	1
353	прошлого века	1	1
354	из него	1	1
355	встречаются в	1	1
356	свойственны и	1	1
357	с собой	2	1
358	с такими	2	1
359	но все	3	1
360	на нее	1	1
361	в каждом	1	1
362	для всех	1	1
363	друг в	1	1
364	же касается	3	1
365	является конечно	1	1
366	значило бы	1	1
367	его в	6	1
368	и других	1	1
369	на протяжении	1	1
370	в уже	1	1
371	он есть	4	1
372	мы сказали	1	1
373	есть также	3	1
374	не простое	1	1
375	эти моменты	1	1
376	и тем	13	1
377	этом образе	1	1
378	здесь нет	2	1
379	в жизни	3	1
380	дается здесь	1	1
381	далеко не	5	1
382	с тем	5	1
383	замечаний или	1	1
384	времени эти	1	1
385	со своими	1	1
386	он и	8	1
387	несмотря на	3	1
388	отражение и	1	1
389	и было	1	1
390	и тогда	1	1
391	это очевидно	1	1
392	и того	2	1
393	себе все	2	1
394	момента в	1	1
395	или менее	3	1
396	понятен и	1	1
397	ничего подобного	2	1
398	просто в	2	1
399	одним и	1	1
400	самый этот	1	1
401	и языка	1	1
402	место в	1	1
403	в которых	3	1
404	могло бы	1	1
405	признать что	1	1
406	и другого	1	1
407	поэтому в	1	1
408	мир и	1	1
409	был не	1	1
410	общего и	1	1
411	и почти	1	1
412	для нее	1	1
413	в картину	1	1
414	вообще на	1	1
415	по себе	15	1
416	же мы	2	1
417	существу все	1	1
418	всего его	1	1
419	этой области	2	1
420	в отношении	3	1
421	не менее	19	1
422	не раз	1	1
423	до известной	1	1
424	в смысле	1	1
425	правда в	1	1
426	дело в	3	1
427	того как	3	1
428	единичного и	3	1
429	состоящее из	1	1
430	которого он	2	1
431	о них	1	1
432	но только	2	1
433	та или	1	1
434	не имеет	2	1
435	это мы	2	1
436	понять что	1	1
437	казалось бы	4	1
438	ничего не	10	1
439	одна из	1	1
440	и весь	4	1
441	с одним	1	1
442	камня это	1	1
443	ровно ничего	4	1
444	есть такой	1	1
445	он стоит	2	1
446	нам важно	1	1
447	как будто	3	1
448	ему не	1	1
449	ведь все	1	1
450	с весьма	1	1
451	настоящего времени	1	1
452	ни о	5	1
453	представляется нам	1	1
454	очень часто	1	1
455	в момент	1	1
456	исходить из	1	1
457	искусства и	3	1
458	это также	1	1
459	могут быть	2	1
460	и вполне	3	1
461	является одним	1	1
462	и другим	2	1
463	его с	1	1
464	смерти и	1	1
465	той или	5	1
466	как человек	1	1
467	если же	1	1
468	где он	1	1
469	и страха	1	1
470	действительности во-вторых	1	1
471	этот акт	3	1
472	и это	9	1
473	и о	8	1
474	здесь не	7	1
475	говорит и	3	1
476	нами выше	1	1
477	самый настоящий	1	1
478	нет никакой	2	1
479	только то	4	1
480	то время	1	1
481	в пределах	1	1
482	в ту	1	1
483	и образа	2	1
484	внутреннюю жизнь	1	1
485	и сливаются	1	1
486	если они	1	1
487	у которых	1	1
488	можно было	3	1
489	ясно что	3	1
490	связан с	1	1
491	особенно в	2	1
492	с самим	1	1
493	мы приведем	1	1
494	начала и	1	1
495	мог бы	1	1
496	часто в	1	1
497	веры в	1	1
498	остановимся на	1	1
499	государственной власти	1	1
500	нас и	1	1
501	об этом	10	1
502	о нем	3	1
503	каждый раз	1	1
504	и здесь	6	1
505	известной степени	2	1
506	и поэтому	1	1
507	настоящее время	3	1
508	одного из	1	1
509	или на	3	1
510	утверждает что	1	1
511	на что	2	1
512	мысль не	1	1
513	оно ни	1	1
514	можно сказать	5	1
515	основе своей	1	1
516	становится у	1	1
517	времени в	1	1
518	нас в	2	1
519	есть такие	1	1
520	функций в	1	1
521	и хорошо	1	1
522	анализируемый нами	1	1
523	в языке	1	1
524	внешним образом	1	1
525	это не	6	1
526	чем и	1	1
527	сказать и	3	1
528	нем и	1	1
529	наук и	1	1
530	в самый	1	1
531	то все	1	1
532	эти последние	2	1
533	что здесь	3	1
534	из всех	1	1
535	том как	2	1
536	оказалось что	1	1
537	с художественным	1	1
538	человека в	1	1
539	этот вопрос	1	1
540	понятно и	1	1
541	как нечто	8	1
542	разнообразие и	1	1
543	и так	2	1
544	был тот	1	1
545	обладает и	1	1
546	по этому	3	1
547	до наших	1	1
548	события и	1	1
549	для врача	1	1
550	уже не	3	1
551	же трудно	1	1
552	только чисто	1	1
553	об его	3	1
554	свидетельствует о	3	1
555	является не	2	1
556	но самое	1	1
557	а то	1	1
558	не дает	1	1
559	они все	1	1
560	мир в	1	1
561	одно из	2	1
562	совсем другое	1	1
563	для него	2	1
564	ни в	7	1
565	для правильного	1	1
566	ее не	1	1
567	мы можем	4	1
568	насколько нам	2	1
569	в системе	1	1
570	образом не	1	1
571	в других	5	1
572	и строго	1	1
573	для того	8	1
574	о каком	1	1
575	момент в	2	1
576	а потому	2	1
577	в последние	1	1
578	же деле	1	1
579	со всем	2	1
580	или иной	5	1
581	больше того	1	1
582	действующих лиц	2	1
583	еще и	5	1
584	на ней	1	1
585	что для	2	1
586	говорит о	3	1
587	в некоторых	1	1
588	притом не	1	1
589	к сожалению	1	1
590	самом же	1	1
591	не было	4	1
592	на этот	3	1
593	не знает	1	1
594	а главное	1	1
595	общее понятие	1	1
596	этой борьбы	2	1
597	его как	2	1
598	бы ее	1	1
599	подобного рода	5	1
600	конечно всегда	1	1
601	о чем	6	1
602	что из	1	1
603	и слово	1	1
604	под влиянием	1	1
605	в связи	4	1
606	для этой	1	1
607	в системах	1	1
608	и об	1	1
609	к его	2	1
610	если взять	2	1
611	мы говорим	3	1
612	конечно есть	1	1
613	и столь	1	1
614	не из	1	1
615	к своему	1	1
616	xix века	1	1
617	до настоящего	1	1
618	он говорит	1	1
619	для обозначения	4	1
620	что за	1	1
621	наряду с	1	1
622	не больше	3	1
623	это есть	9	1
624	что же	9	1
625	есть как	2	1
626	образ и	1	1
627	да и	3	1
628	по существу	2	1
629	для понимания	1	1
630	два раза	1	1
631	не является	5	1
632	слова и	1	1
633	в условиях	1	1
634	в основном	1	1
635	только для	3	1
636	между прочим	2	1
637	даже больше	1	1
638	начало его	1	1
639	этом же	1	1
640	тем и	2	1
641	не существует	6	1
642	действительно есть	2	1
643	имеет дело	1	1
644	всякого рода	1	1
645	в настоящее	3	1
646	тот кто	2	1
647	и важно	1	1
648	из себя	1	1
649	что значит	3	1
650	поэтому все	1	1
651	конце концов	4	1
652	года в	1	1
653	акта который	2	1
654	находим в	1	1
655	и необходимо	1	1
656	нисколько не	3	1
657	этот же	1	1
658	по одному	1	1
659	для нашего	2	1
660	в отдельности	4	1
661	этот последний	2	1
662	бы его	1	1
663	в трех	1	1
664	но эти	1	1
665	к этой	1	1
666	по поводу	4	1
667	это в	1	1
668	в противоположность	1	1
669	как на	1	1
670	в таком	9	1
671	и понятным	1	1
