N	2gram	Tiupa_Anal_3	Komedia
290	в рамках	3	1
291	в художественном	1	1
292	как к	2	1
293	пределах одной	1	1
294	между отцом	1	1
295	тех случаях	1	1
296	в полном	1	1
297	еще больше	1	1
298	как уже	2	1
299	один ряд	1	1
300	тем же	1	1
301	в ожидании	1	1
302	мертвых душ	1	1
303	гораздо более	2	1
304	с нею	2	1
305	жизни в	1	1
306	для которого	1	1
307	но вы	1	1
308	отношения с	1	1
309	последняя фраза	1	1
310	представляет собой	5	1
311	всего к	1	1
312	в себе	2	1
313	о ее	1	1
314	не могла	2	1
315	на его	2	1
316	не имеют	1	1
317	графиня и	1	1
318	у а	1	1
319	время и	1	1
320	отказа от	1	1
321	которой не	1	1
322	видеть в	2	1
323	по общему	1	1
324	евгения онегина	1	1
325	в компании	1	1
326	этот тезис	1	1
327	к г	1	1
328	совпадают с	1	1
329	в другом	1	1
330	его не	3	1
331	пока же	2	1
332	бы быть	1	1
333	а по	1	1
334	самим собой	1	1
335	полной мере	1	1
336	этой традиции	1	1
337	входит в	2	1
338	не умеет	1	1
339	в соответствии	2	1
340	по себе	4	1
341	еще одно	1	1
342	в жизни	2	1
343	из первых	1	1
344	х гг	1	1
345	героя или	1	1
346	он же	1	1
347	выступает не	1	1
348	человек который	1	1
349	которой он	1	1
350	он и	3	1
351	на две	1	1
352	отцовским наследством	1	1
353	персонажа это	1	1
354	автора и	1	1
355	и тогда	1	1
356	не мог	2	1
357	со всей	1	1
358	известие о	1	1
359	с первых	1	1
360	в эту	1	1
361	во второй	7	1
362	от своего	1	1
363	таким же	1	1
364	ни у	1	1
365	свою речь	1	1
366	и без	3	1
367	не столько	3	1
368	ведая того	1	1
369	от его	2	1
370	должны были	1	1
371	в диалоге	1	1
372	читателю в	1	1
373	времени не	1	1
374	отцом и	1	1
375	тем не	2	1
376	доказывает что	2	1
377	в устах	1	1
378	со многими	1	1
379	здесь достаточно	1	1
380	для нее	1	1
381	игра случая	1	1
382	любви и	1	1
383	с точки	2	1
384	но они	2	1
385	тем самым	4	1
386	на два	2	1
387	на себе	1	1
388	у кого	1	1
389	своего героя	1	1
390	как о	1	1
391	в основе	1	1
392	от жизни	1	1
393	дружеских отношениях	1	1
394	никогда не	5	1
395	ничего не	3	1
396	имеем дело	4	1
397	всей округе	1	1
398	можно усмотреть	1	1
399	общему мнению	1	1
400	иными словами	1	1
401	преимущественно на	1	1
402	более что	1	1
403	как носитель	1	1
404	и является	1	1
405	углом зрения	2	1
406	и теперь	1	1
407	с новой	1	1
408	со своим	1	1
409	сводится к	2	1
410	этим же	1	1
411	и оказывается	1	1
412	одежду и	1	1
413	представляется нам	2	1
414	к себе	1	1
415	к счастливому	1	1
416	в динамике	1	1
417	и всех	1	1
418	положение как	1	1
419	бы он	1	1
420	той или	3	1
421	частной жизни	1	1
422	все еще	1	1
423	ср с	1	1
424	для себя	1	1
425	же образом	1	1
426	ожидания к	1	1
427	то она	1	1
428	от друга	1	1
429	такое что	1	1
430	только при	1	1
431	его поступки	1	1
432	мысль о	3	1
433	в себя	2	1
434	в пределах	4	1
435	приводит к	4	1
436	встреча с	1	1
437	произведения и	2	1
438	разговора с	1	1
439	и частной	1	1
440	в контексте	2	1
441	мог бы	1	1
442	с учетом	1	1
443	своему происхождению	1	1
444	восходящих к	1	1
445	разного рода	1	1
446	жизнь и	3	1
447	является в	1	1
448	с ним	1	1
449	а также	2	1
450	внимание на	4	1
451	единственный в	1	1
452	никак не	1	1
453	одного из	1	1
454	все его	1	1
455	этих двух	1	1
456	одного произведения	1	1
457	каждом из	1	1
458	от них	1	1
459	главы евгения	1	1
460	нуждается в	2	1
461	во всей	1	1
462	в литературе	1	1
463	к которому	1	1
464	по соседству	1	1
465	по своей	2	1
466	перед другом	1	1
467	обе эти	2	1
468	всякого рода	1	1
469	они могут	1	1
470	по этому	1	1
471	тот или	2	1
472	человека с	1	1
473	в большинстве	2	1
474	ни одного	1	1
475	действующего лица	2	1
476	не все	1	1
477	от других	1	1
478	большинстве случаев	1	1
479	в большой	1	1
480	для него	6	1
481	могло бы	1	1
482	не о	1	1
483	на меня	2	1
484	как раз	7	1
485	к той	1	1
486	о которых	2	1
487	к самому	1	1
488	были бы	3	1
489	из двух	1	1
490	и даже	8	1
491	на второй	1	1
492	или иной	5	1
493	не ведая	1	1
494	на примере	2	1
495	однако что	4	1
496	если говорить	1	1
497	не обязательно	1	1
498	случаев мы	1	1
499	на чем	1	1
500	а с	1	1
501	и затем	1	1
502	что не	3	1
503	говорит о	2	1
504	как можно	1	1
505	у нас	1	1
506	она является	1	1
507	а не	9	1
508	однако и	3	1
509	другой стороны	5	1
510	одну из	2	1
511	и фигура	1	1
512	без которых	1	1
513	своем поведении	1	1
514	там где	2	1
515	жизнь в	1	1
516	свидетельствует не	1	1
517	несмотря на	2	1
518	первых же	1	1
519	всего этого	1	1
520	о и	2	1
521	с помощью	1	1
522	свою очередь	4	1
523	связь с	2	1
524	в переносном	1	1
525	играть роль	1	1
526	из трех	1	1
527	текста в	6	1
528	жизни ибо	1	1
529	со словом	1	1
530	персонажи не	1	1
531	власть над	2	1
532	в столь	1	1
533	такого рода	5	1
534	ведет к	1	1
535	первое место	1	1
536	в сферу	1	1
537	отца не	1	1
538	именно в	3	1
539	поскольку он	3	1
540	пользовались в	1	1
541	в армию	1	1
542	оба они	1	1
543	друг перед	1	1
544	стихов из	1	1
545	в одно	1	1
546	это уже	1	1
547	всего они	1	1
548	случаях когда	1	1
549	того кому	1	1
550	отношений и	1	1
551	само по	1	1
552	в результате	5	1
553	когда он	2	1
554	не с	2	1
555	но о	1	1
556	тем более	1	1
557	своих героев	1	1
558	не должен	2	1
559	и как	4	1
560	будто бы	1	1
561	том чтобы	1	1
562	хотя в	2	1
563	в искусстве	2	1
564	утверждал что	1	1
565	но всегда	2	1
566	встречается в	1	1
567	в стихах	1	1
568	к ее	1	1
569	на фоне	1	1
570	нам не	2	1
571	между ними	1	1
572	героя и	4	1
573	не знает	1	1
574	сказать что	2	1
575	только как	1	1
576	в свою	5	1
577	о себе	2	1
578	забывать что	1	1
579	или иного	1	1
580	первом случае	1	1
581	ко всему	1	1
582	занимает в	1	1
583	внешние проявления	1	1
584	того или	1	1
585	как на	1	1
586	все что	1	1
