N	2gram	Bakhtin_Pr_2	Myslijsy
203	слова и	12	3
204	но это	4	3
205	к другим	1	3
206	и для	3	3
207	и от	1	3
208	и все	6	3
209	с ними	2	3
210	нет но	2	3
211	все что	1	3
212	как на	1	3
213	на предмет	4	2
214	в движение	1	2
215	предполагает что	1	2
216	таком случае	1	2
217	самом деле	5	2
218	на самом	1	2
219	самый предмет	2	2
220	и есть	1	2
221	мысли а	1	2
222	случае оно	1	2
223	отношения к	2	2
224	не во	2	2
225	вопрос о	2	2
226	собою и	2	2
227	с его	4	2
228	тем как	1	2
229	то мы	1	2
230	то к	1	2
231	не то	1	2
232	с которыми	1	2
233	по отношению	5	2
234	в общем	1	2
235	за пределы	3	2
236	сама по	4	2
237	мысли к	1	2
238	в слово	1	2
239	от нашего	1	2
240	все эти	5	2
241	в нашем	1	2
242	все слова	1	2
243	но на	2	2
244	сказать в	1	2
245	а скорее	1	2
246	кажется нам	1	2
247	что ни	1	2
248	и по	1	2
249	на этом	1	2
250	одно и	2	2
251	но все	2	2
252	в каждом	11	2
253	в другом	7	2
254	за собою	1	2
255	может стать	4	2
256	в жизни	3	2
257	ни с	1	2
258	мы знаем	1	2
259	должно быть	4	2
260	к мысли	1	2
261	что такое	2	2
262	они служат	1	2
263	от себя	1	2
264	мы находим	1	2
265	но он	4	2
266	красный цвет	1	2
267	их в	4	2
268	что есть	1	2
269	или что	1	2
270	и его	8	2
271	что с	1	2
272	есть прежде	1	2
273	с теми	2	2
274	сказать что	2	2
275	что ему	1	2
276	но только	1	2
277	того чтобы	1	2
278	же время	5	2
279	во всем	3	2
280	его собственное	1	2
281	у нас	2	2
282	превращается в	2	2
283	его с	1	2
284	указывает на	2	2
285	и это	4	2
286	что все	1	2
287	в собственном	1	2
288	в себя	3	2
289	что у	2	2
290	что может	2	2
291	после того	1	2
292	стремление к	1	2
293	и здесь	3	2
294	и тою	1	2
295	и поэтому	1	2
296	сложные явления	1	2
297	нас в	1	2
298	понимать себя	1	2
299	находиться в	1	2
300	и следовательно	3	2
301	этом смысле	2	2
302	в формах	3	2
303	один из	1	2
304	слово с	5	2
305	вне себя	1	2
306	мы видим	1	2
307	в какой	1	2
308	кроме этого	1	2
309	есть в	3	2
310	с нею	1	2
311	и они	2	2
312	а то	2	2
313	слово как	4	2
314	друг друга	1	2
315	но что	1	2
316	у него	6	2
317	само по	1	2
318	связано с	1	2
319	указание на	1	2
320	к которому	1	2
321	такое же	1	2
322	а с	2	2
323	содержание его	1	2
324	себя и	3	2
325	между ними	4	2
326	не на	4	2
327	в связи	1	2
328	так же	2	2
329	и потому	1	2
330	как это	1	2
331	влияния на	1	2
332	все это	5	2
333	сознании и	2	2
334	не знаем	1	2
335	слова но	2	2
336	предмет как	1	2
337	в его	10	2
338	или в	8	2
339	о котором	1	2
340	а к	1	2
341	души в	1	2
342	бы в	5	2
343	его уже	1	2
344	хотя бы	2	2
345	на более	1	2
346	отношении к	2	2
347	другой стороны	3	2
348	мысли но	1	2
349	но эти	4	2
350	к этому	1	2
351	можно назвать	1	2
352	я и	2	1
353	ту же	2	1
354	одним из	1	1
355	отношение к	2	1
356	чтобы не	2	1
357	и действительно	1	1
358	сам так	1	1
359	связи между	3	1
360	он может	1	1
361	необходимы и	1	1
362	не показывает	1	1
363	в законченные	1	1
364	и так	2	1
365	из другого	1	1
366	и до	4	1
367	должна быть	3	1
368	собственном смысле	1	1
369	видеть в	1	1
370	уже по	1	1
371	и могут	1	1
372	мы уже	3	1
373	и само	1	1
374	себе как	2	1
375	которую мы	1	1
376	из своих	1	1
377	того об	1	1
378	этом не	1	1
379	не была	3	1
380	эта форма	1	1
381	и междометий	1	1
382	принадлежит к	1	1
383	слова например	1	1
384	от друга	2	1
385	мы и	2	1
386	для наших	2	1
387	и заставляет	1	1
388	себе что	2	1
389	их имеет	1	1
390	слагаться в	1	1
391	нет то	1	1
392	в отличие	4	1
393	быть в	2	1
394	на их	1	1
395	бы то	1	1
396	если так	1	1
397	сознания а	1	1
398	его так	1	1
399	но конечно	2	1
400	в ее	1	1
401	друг к	2	1
402	нам его	1	1
403	мы будем	3	1
404	но как	1	1
405	очевидно и	1	1
406	друг на	2	1
407	в сторону	2	1
408	себе и	4	1
409	явлениями и	1	1
410	отличие от	4	1
411	друг от	2	1
412	один и	1	1
413	и начнем	1	1
414	его собственных	4	1
415	представим себе	2	1
416	в одной	3	1
417	не согласиться	1	1
418	напротив что	1	1
419	стороны и	3	1
420	как к	1	1
421	она как	1	1
422	ней в	1	1
423	однако не	1	1
424	к у	1	1
425	перед нами	7	1
426	и понимания	1	1
427	и наконец	6	1
428	знаю что	4	1
429	от этого	1	1
430	о самом	1	1
431	то в	1	1
432	будто и	1	1
433	сливается с	2	1
434	своего слова	1	1
435	точкой зрения	1	1
436	эти отношения	2	1
437	бы и	2	1
438	вопрос почему	1	1
439	за этим	1	1
440	что так	3	1
441	не обращать	1	1
442	только на	3	1
443	речи но	1	1
444	с их	2	1
445	нами в	2	1
446	его и	2	1
447	и кто	2	1
448	тому же	3	1
449	иначе и	1	1
450	окружающих нас	1	1
451	человек не	1	1
452	слово только	1	1
453	бы с	1	1
454	не следует	1	1
455	есть одна	1	1
456	он не	9	1
457	на том	2	1
458	свою собственную	1	1
459	этого нельзя	2	1
460	он должен	1	1
461	быть различно	1	1
462	к одному	6	1
463	не к	1	1
464	слово или	2	1
465	своего пути	1	1
466	хотя все	1	1
467	никому не	3	1
468	может понять	1	1
469	значительной степени	1	1
470	том же	4	1
471	то ни	1	1
472	мы слышим	1	1
473	же не	4	1
474	обойтись без	3	1
475	об этом	2	1
476	связанных с	1	1
477	и с	5	1
478	к другу	2	1
479	лишь в	8	1
480	входит в	2	1
481	произведет его	1	1
482	он есть	2	1
483	известно что	2	1
484	приходит в	1	1
485	делает его	1	1
486	ни в	2	1
487	из нее	1	1
488	не всегда	1	1
489	для чего	2	1
490	его слово	1	1
491	чем в	1	1
492	в тоне	2	1
493	убедиться что	1	1
494	можно сказать	1	1
495	в душевной	1	1
496	или точнее	1	1
497	когда-то было	1	1
498	а как	4	1
499	в такой	2	1
500	и без	2	1
501	это только	1	1
502	с точки	8	1
503	в их	3	1
504	в которых	2	1
505	мысли и	2	1
506	не исчерпывается	1	1
507	слово совершенно	1	1
508	что я	6	1
509	для всякого	1	1
510	ее он	1	1
511	значение для	2	1
512	внутренней речи	2	1
513	поэтому в	1	1
514	которые в	1	1
515	друг другу	1	1
516	теми же	1	1
517	в прямом	1	1
518	и эти	1	1
519	слова к	1	1
520	в устах	1	1
521	всего его	1	1
522	можем сказать	1	1
523	раз и	2	1
524	сознании в	1	1
525	в таких	1	1
526	содержания а	1	1
527	трудно но	1	1
528	виду что	1	1
529	голоса на	1	1
530	есть а	1	1
531	дело в	2	1
532	на себе	2	1
533	и имеет	1	1
534	что вы	1	1
535	тень на	1	1
536	нем в	1	1
537	появляется в	1	1
538	только не	1	1
539	нельзя не	1	1
540	тона и	2	1
541	и всегда	2	1
542	становятся все	1	1
543	на меня	2	1
544	ничего не	3	1
545	слова как	3	1
546	находятся в	1	1
547	этих двух	1	1
548	или как	4	1
549	всего на	1	1
550	слова которая	1	1
551	по своей	1	1
552	слове и	1	1
553	меня и	2	1
554	это слово	5	1
555	же было	1	1
556	до того	1	1
557	для другого	3	1
558	уже и	2	1
559	раз как	1	1
560	их по	1	1
561	зрение и	1	1
562	известной степени	1	1
563	всеми этими	1	1
564	к себе	7	1
565	да рядом	1	1
566	возможности но	1	1
567	и сам	7	1
568	про себя	1	1
569	его за	1	1
570	отличается от	2	1
571	и другой	1	1
572	к тому	4	1
573	бы он	2	1
574	слова с	7	1
575	он никогда	1	1
576	и слияние	1	1
577	на это	1	1
578	где он	1	1
579	предмет в	2	1
580	него как	2	1
581	ничего общего	1	1
582	тем с	1	1
583	и самое	2	1
584	во-вторых в	1	1
585	как мы	10	1
586	не делает	1	1
587	но при	3	1
588	изменения в	1	1
589	здесь не	6	1
590	без всякого	2	1
591	не могло	1	1
592	потому сами	1	1
593	не говорит	1	1
594	лучше сказать	1	1
595	степени и	1	1
596	мы наблюдаем	2	1
597	если они	1	1
598	на нее	1	1
599	времени и	2	1
600	здесь как	1	1
601	во многом	1	1
602	сознания и	3	1
603	каждый член	1	1
604	не за	3	1
605	на них	1	1
606	был не	1	1
607	другого и	2	1
608	как выражение	2	1
609	в содержании	1	1
610	с человеком	2	1
611	образ или	1	1
612	все его	2	1
613	слова из	1	1
614	человек есть	1	1
615	непосредственное выражение	1	1
616	не воспроизводится	2	1
617	и та	2	1
618	определенным образом	1	1
619	никак не	5	1
620	образа как	1	1
621	его жизни	2	1
622	от своего	1	1
623	мысли мы	1	1
624	на что	1	1
625	любви к	1	1
626	слово может	4	1
627	этих слов	1	1
628	переходит в	2	1
629	во втором	1	1
630	на одном	1	1
631	его мысль	1	1
632	деле в	1	1
633	всех слов	1	1
634	ее как	1	1
635	слов и	5	1
636	его силы	1	1
637	может иметь	1	1
638	и самые	1	1
639	большей или	1	1
640	к нему	5	1
641	действительности не	1	1
642	что здесь	1	1
643	но так	2	1
644	но с	1	1
645	оно и	1	1
646	по трем	1	1
647	менее в	1	1
648	связей с	1	1
649	явления в	1	1
650	для себя	2	1
651	к их	1	1
652	в стороне	2	1
653	тому какое	1	1
654	не остаются	1	1
655	между этими	1	1
656	только тон	1	1
657	может вовсе	1	1
658	именно на	1	1
659	со всеми	3	1
660	менее и	1	1
661	сильнее чем	1	1
662	человека с	1	1
663	же и	4	1
664	конечно не	2	1
665	был дан	1	1
666	в большинстве	9	1
667	в единстве	3	1
668	всеми остальными	1	1
669	зрения кроме	1	1
670	большинстве случаев	8	1
671	выражая и	1	1
672	для осуществления	2	1
673	об чем	1	1
674	только их	1	1
675	в известной	1	1
676	нами как	1	1
677	с собою	2	1
678	не о	1	1
679	может служить	2	1
680	в выборе	1	1
681	только с	1	1
682	каждый из	2	1
683	каждого слова	1	1
684	другого к	1	1
685	они становятся	1	1
686	к самому	3	1
687	друга и	2	1
688	были бы	1	1
689	этот последний	1	1
690	в другой	1	1
691	его мысли	2	1
692	с другим	2	1
693	силы но	1	1
694	слово мы	1	1
695	нельзя сказать	2	1
696	по своим	3	1
697	а именно	1	1
698	человека а	1	1
699	или меньшей	1	1
700	во второй	1	1
701	на которые	1	1
702	и др	2	1
703	предмет и	1	1
704	образ мы	1	1
705	ей не	1	1
706	а за	3	1
707	на друга	2	1
708	и непосредственно	1	1
709	слово из	1	1
710	его как	1	1
711	как ни	1	1
712	была бы	2	1
713	человека или	1	1
714	что из	1	1
715	и слово	1	1
716	очень часто	1	1
717	междометий в	1	1
718	слиянию двух	1	1
719	не видит	1	1
720	теперь он	2	1
721	все то	1	1
722	чувствуем что	3	1
723	иное слово	1	1
724	эти слова	1	1
725	было их	1	1
726	такой как	4	1
727	со словом	1	1
728	к своему	1	1
729	не знал	1	1
730	видит в	1	1
731	если оно	2	1
732	в той	5	1
733	это есть	1	1
734	что же	7	1
735	в первой	2	1
736	что как	1	1
737	форма в	1	1
738	на самое	1	1
739	к чему	1	1
740	положении и	1	1
741	сплошь да	1	1
742	и о	2	1
743	и какое	1	1
744	голоса и	1	1
745	занимает в	1	1
746	на лестницу	1	1
747	чтобы сделать	2	1
748	за неимением	1	1
749	различные степени	1	1
750	но для	3	1
751	между собой	2	1
752	и ответа	1	1
753	вне его	2	1
754	его собственная	1	1
755	с полною	1	1
756	есть или	1	1
757	этот образ	1	1
758	не имея	1	1
759	относятся друг	1	1
760	от мысли	1	1
761	это как	1	1
762	человек и	2	1
763	сливаясь с	1	1
764	самом предмете	2	1
765	тем более	1	1
766	необходимое для	1	1
767	в большей	1	1
768	все они	1	1
769	есть уже	1	1
770	переходить в	1	1
771	не я	1	1
772	взгляд или	1	1
773	что слова	1	1
774	его к	2	1
775	слово в	8	1
776	но эта	2	1
777	две стороны	1	1
778	они как	1	1
779	речи и	4	1
780	в последнем	3	1
781	они еще	1	1
782	и еще	2	1
783	есть и	3	1
784	который не	2	1
785	время не	1	1
786	свои слова	1	1
787	жизни и	1	1
788	форму мы	1	1
789	ни на	3	1
790	ее в	2	1
791	другие так	1	1
792	как слово	2	1
793	в своих	2	1
794	в процессе	2	1
795	и ни	1	1
796	им и	1	1
797	эту последнюю	1	1
798	этой точки	1	1
799	как следствие	1	1
800	относится ко	1	1
