N	2gram	Tiupa_Narr_2	Problemy
115	уже не	4	4
116	превращается в	2	4
117	себе самому	5	4
118	на границе	1	4
119	да и	3	4
120	должно быть	1	4
121	и нет	1	4
122	то что	8	4
123	не знает	1	4
124	что в	4	4
125	но эти	1	4
126	одним из	1	3
127	также и	1	3
128	тем же	1	3
129	между двумя	1	3
130	здесь и	1	3
131	той же	2	3
132	мы имеем	3	3
133	ни у	1	3
134	и о	1	3
135	мы и	1	3
136	отношение к	1	3
137	себе и	2	3
138	отличие от	5	3
139	в центре	2	3
140	в той	5	3
141	в своем	6	3
142	более или	1	3
143	из этих	2	3
144	в этой	4	3
145	как он	2	3
146	на то	2	3
147	не к	4	3
148	их в	1	3
149	на этом	1	3
150	реакции на	1	3
151	в мире	4	3
152	было бы	2	3
153	далеко не	5	3
154	в слове	3	3
155	или менее	1	3
156	и их	1	3
157	в своей	4	3
158	в отличие	5	3
159	но он	2	3
160	в отношении	1	3
161	она не	1	3
162	по своей	3	3
163	на него	5	3
164	у меня	2	3
165	не могут	1	3
166	с ее	1	3
167	но при	4	3
168	с собой	1	3
169	здесь нет	1	3
170	если бы	4	3
171	и т.д	4	3
172	никак не	3	3
173	и что	2	3
174	и во	1	3
175	в формах	1	3
176	себя в	2	3
177	только на	2	3
178	а то	2	3
179	в конце	4	3
180	что и	2	3
181	тем что	1	3
182	жизнь слова	1	3
183	и даже	3	3
184	с другой	5	3
185	более того	1	3
186	с помощью	1	3
187	так же	2	3
188	к своему	2	3
189	жизнь и	1	3
190	что же	1	3
191	другого человека	2	3
192	но для	2	3
193	и для	3	3
194	в речи	1	3
195	бы в	2	3
196	еще более	1	3
197	того же	1	3
198	героя в	6	3
199	а между	1	2
200	отношения к	1	2
201	же как	2	2
202	рассказ и	1	2
203	а как	3	2
204	вопрос о	1	2
205	героя но	1	2
206	не была	1	2
207	и говорить	1	2
208	он сам	2	2
209	установку на	1	2
210	мы будем	1	2
211	не входит	1	2
212	в общем	1	2
213	в произведениях	3	2
214	в одной	1	2
215	стороны и	1	2
216	когда он	1	2
217	и как	1	2
218	его к	1	2
219	бы и	1	2
220	бы не	1	2
221	должна быть	2	2
222	на том	3	2
223	никому не	1	2
224	и по	3	2
225	об этом	4	2
226	самим собой	3	2
227	высказывание в	1	2
228	хотя бы	2	2
229	этом смысле	1	2
230	и тем	5	2
231	достоевского и	2	2
232	строгом смысле	1	2
233	автора и	1	2
234	в которых	1	2
235	мысли и	1	2
236	могло бы	2	2
237	и другого	2	2
238	не менее	4	2
239	не могли	1	2
240	всего его	1	2
241	одна из	3	2
242	но она	1	2
243	не могло	2	2
244	того и	1	2
245	ничего не	6	2
246	жизни не	1	2
247	пути и	1	2
248	к ней	3	2
249	своей природе	2	2
250	то и	3	2
251	для другого	1	2
252	у нас	2	2
253	к тому	9	2
254	той или	3	2
255	языка и	1	2
256	в другом	4	2
257	можно было	2	2
258	те же	2	2
259	времени и	4	2
260	в плоскости	1	2
261	с ним	4	2
262	между тем	3	2
263	все время	1	2
264	но с	1	2
265	к различным	1	2
266	этот вопрос	1	2
267	том или	1	2
268	и так	1	2
269	он уже	1	2
270	так что	1	2
271	с нею	2	2
272	раз в	2	2
273	героя с	1	2
274	принадлежащих к	1	2
275	не принимает	1	2
276	для него	4	2
277	а в	9	2
278	каждого слова	1	2
279	в других	2	2
280	именно как	1	2
281	или иной	3	2
282	только к	3	2
283	на этот	1	2
284	в рассказе	4	2
285	его как	1	2
286	что мы	1	2
287	вместе с	1	2
288	в строгом	2	2
289	в данном	10	2
290	к жизни	1	2
291	в первой	1	2
292	главного героя	2	2
293	и времени	1	2
294	оно и	1	2
295	речи как	1	2
296	сознания и	1	2
297	в результате	2	2
298	о котором	3	2
299	для нас	2	2
300	в системе	1	2
301	сказать что	3	2
302	к другим	1	2
303	во сне	2	2
304	во всяком	1	2
305	все что	4	2
306	они не	2	2
307	относится и	1	1
308	предполагает что	1	1
309	рассматривать в	1	1
310	мир где	1	1
311	на самом	2	1
312	он может	2	1
313	к своей	1	1
314	так у	1	1
315	в чужой	2	1
316	смотрит на	1	1
317	перед лицом	1	1
318	далее и	1	1
319	которое могло	1	1
320	только эти	2	1
321	по преимуществу	1	1
322	характер это	1	1
323	смерть в	1	1
324	видеть в	1	1
325	всей ее	1	1
326	не слышим	1	1
327	побуждает его	1	1
328	на материале	1	1
329	сравнению с	1	1
330	о способах	1	1
331	входит в	1	1
332	собой как	1	1
333	к новой	1	1
334	именно к	1	1
335	высказывания в	1	1
336	все и	1	1
337	как то	1	1
338	принадлежит к	1	1
339	не вполне	2	1
340	вместо того	1	1
341	после первого	1	1
342	в некотором	1	1
343	пространство и	2	1
344	первого и	1	1
345	подчеркнуть что	2	1
346	в каждой	2	1
347	это время	1	1
348	в ней	2	1
349	в xix	1	1
350	и сами	1	1
351	между собой	3	1
352	от своей	1	1
353	со словами	1	1
354	время в	1	1
355	от себя	1	1
356	время здесь	1	1
357	события в	1	1
358	в нашем	2	1
359	иного рода	2	1
360	как правило	3	1
361	с чужой	1	1
362	могло быть	1	1
363	влюбленности в	1	1
364	же она	2	1
365	человеческих отношений	1	1
366	конкретной жизни	1	1
367	в новом	1	1
368	категории людей	1	1
369	характер и	3	1
370	вследствие чего	1	1
371	без другого	1	1
372	как к	3	1
373	слова эта	1	1
374	внутренняя жизнь	2	1
375	ней в	2	1
376	однако не	2	1
377	могли бы	2	1
378	не являются	2	1
379	характер ее	1	1
380	себе не	1	1
381	вовлекается в	1	1
382	о самом	1	1
383	и пространства	2	1
384	за свои	1	1
385	со своей	2	1
386	ситуации в	1	1
387	точкой зрения	1	1
388	точку зрения	3	1
389	ориентирована на	1	1
390	что это	4	1
391	в целом	3	1
392	бы с	2	1
393	так или	1	1
394	рассказ о	1	1
395	с их	1	1
396	поражение в	1	1
397	тому же	4	1
398	из его	1	1
399	рассказе и	1	1
400	что она	2	1
401	в ее	4	1
402	только себя	1	1
403	к миру	2	1
404	главное в	1	1
405	читателя в	4	1
406	или иному	1	1
407	первого лица	3	1
408	в силу	4	1
409	новое и	1	1
410	что у	2	1
411	в плане	1	1
412	такая постановка	1	1
413	не бывает	1	1
414	уходит так	1	1
415	здесь мы	1	1
416	что все	1	1
417	и характер	1	1
418	в гостиной	1	1
419	для нее	1	1
420	который и	1	1
421	и иных	1	1
422	которая как	1	1
423	если такая	1	1
424	я все	1	1
425	делает его	1	1
426	выходя из	1	1
427	до времени	1	1
428	он является	3	1
429	жизни то	1	1
430	автору и	1	1
431	не всегда	1	1
432	и уже	4	1
433	несмотря на	2	1
434	и характеры	1	1
435	жизни но	1	1
436	я беру	1	1
437	обратимся к	1	1
438	во время	2	1
439	бы на	2	1
440	во второй	2	1
441	рассказать историю	1	1
442	к восприятию	1	1
443	благодаря этому	1	1
444	в такой	1	1
445	процессе перехода	1	1
446	не должен	2	1
447	по сравнению	1	1
448	одним и	1	1
449	установки и	1	1
450	знает и	1	1
451	место в	5	1
452	не столько	5	1
453	понимать этот	1	1
454	остается вне	1	1
455	тонах и	1	1
456	другом и	1	1
457	что было	1	1
458	на авторскую	1	1
459	тем самым	5	1
460	однако в	2	1
461	повествования но	1	1
462	тому что	3	1
463	о последних	1	1
464	между людьми	1	1
465	при всех	1	1
466	вплоть до	1	1
467	но они	1	1
468	он остается	1	1
469	дело не	1	1
470	освободиться от	1	1
471	и притом	1	1
472	и внутренней	2	1
473	чтобы стать	1	1
474	о них	2	1
475	иметь в	1	1
476	как во	1	1
477	пространство в	1	1
478	и без	1	1
479	а во	2	1
480	и лишь	1	1
481	всего на	1	1
482	говорящим как	1	1
483	на практике	1	1
484	но изнутри	1	1
485	в пределы	1	1
486	его можно	1	1
487	у шекспира	1	1
488	то у	3	1
489	а лишь	1	1
490	связи с	1	1
491	в сознании	2	1
492	только с	1	1
493	как будто	1	1
494	к читателю	2	1
495	в области	2	1
496	может показаться	1	1
497	настоящего времени	1	1
498	воспринимает ее	1	1
499	я сам	2	1
500	только еще	1	1
501	что при	1	1
502	этой своей	2	1
503	им в	1	1
504	того чтобы	3	1
505	данном случае	6	1
506	исключает возможности	1	1
507	оказаться в	1	1
508	от времени	1	1
509	в пределе	1	1
510	роль в	2	1
511	в лицо	2	1
512	человеческой мысли	1	1
513	если они	1	1
514	миру а	1	1
515	на нее	1	1
516	не с	1	1
517	чужого сознания	1	1
518	а порой	1	1
519	собой в	1	1
520	оно как	1	1
521	во многом	1	1
522	историю своей	1	1
523	глубоко и	1	1
524	еще в	1	1
525	это только	1	1
526	и внутренняя	1	1
527	они становятся	1	1
528	сообщение о	1	1
529	и соответственно	1	1
530	произведения как	1	1
531	тому и	1	1
532	за пределами	3	1
533	этом последнем	1	1
534	его жизни	2	1
535	или на	1	1
536	на что	1	1
537	в рассказчике	1	1
538	все его	4	1
539	звучит так	1	1
540	может не	1	1
541	другого сознания	2	1
542	позицию по	1	1
543	его трудно	1	1
544	его смысла	2	1
545	в обычное	1	1
546	и смысловой	1	1
547	это сделать	1	1
548	нем не	1	1
549	или иначе	2	1
550	эти два	2	1
551	на одном	2	1
552	наконец в	1	1
553	ее как	1	1
554	сложное и	1	1
555	о предмете	1	1
556	и она	1	1
557	в литературе	4	1
558	быть и	1	1
559	один из	3	1
560	себя с	2	1
561	в двух	1	1
562	собеседника и	1	1
563	с каждым	1	1
564	в какой	4	1
565	для себя	3	1
566	функции у	1	1
567	должен был	2	1
568	приходит в	1	1
569	в уста	1	1
570	с одной	5	1
571	именно на	1	1
572	со всеми	2	1
573	и у	4	1
574	и искусно	1	1
575	поэтому же	1	1
576	вниз все	1	1
577	обстоит дело	1	1
578	предполагает наличие	1	1
579	него и	1	1
580	смерть и	1	1
581	правда мы	1	1
582	они все	2	1
583	и социально	1	1
584	на своего	1	1
585	гостиной где	1	1
586	никто не	1	1
587	всяком случае	1	1
588	в прозе	1	1
589	только одного	1	1
590	у нее	4	1
591	про него	1	1
592	при всей	4	1
593	не о	1	1
594	рассказа от	1	1
595	может служить	2	1
596	не сводятся	1	1
597	которые могут	1	1
598	в последние	1	1
599	жизни в	6	1
600	от ее	1	1
601	нужно было	1	1
602	одной стороны	5	1
603	хотя оно	1	1
604	со стороны	6	1
605	даже не	1	1
606	границу между	1	1
607	о своей	1	1
608	с другим	2	1
609	следует подчеркнуть	3	1
610	не обязательно	2	1
611	именно в	2	1
612	а именно	1	1
613	к которому	2	1
614	а с	2	1
615	по всей	1	1
616	что не	1	1
617	адресата к	1	1
618	в соответствии	3	1
619	связано с	1	1
620	человека но	1	1
621	не исключает	1	1
622	ничем не	1	1
623	не на	1	1
624	однако и	1	1
625	у его	1	1
626	пороге его	1	1
627	человек в	3	1
628	человек есть	1	1
629	в связи	1	1
630	в диалогической	1	1
631	может иметь	1	1
632	уже давно	1	1
633	в сторону	1	1
634	и особенно	1	1
635	границы между	1	1
636	и потому	1	1
637	как это	4	1
638	функционирует в	1	1
639	о возможности	1	1
640	автора в	2	1
641	нами простой	1	1
642	не умел	1	1
643	рассказа в	1	1
644	в мир	1	1
645	в форме	5	1
646	возможность такого	1	1
647	в это	1	1
648	еще раз	1	1
649	лишь то	1	1
650	своей жизни	1	1
651	возможностей в	1	1
652	которых он	1	1
653	событие взаимодействия	1	1
654	котором он	1	1
655	будет еще	1	1
656	место для	1	1
657	мира и	3	1
658	в другой	1	1
659	своей собственной	2	1
660	а к	3	1
661	в другое	1	1
662	совершенно иной	1	1
663	себя самого	1	1
664	можно согласиться	1	1
665	но зато	2	1
666	из существеннейших	1	1
667	я в	5	1
668	понимает его	1	1
669	сводятся к	2	1
670	не я	1	1
671	определяется его	1	1
672	по поводу	2	1
673	речь но	1	1
674	от первого	3	1
675	и внешней	1	1
676	в свою	2	1
677	это все	1	1
678	отношением к	1	1
679	и внутренне	1	1
680	в частности	11	1
681	жизни а	1	1
682	типов в	1	1
683	подходом к	1	1
684	в последнем	1	1
685	одновременно и	1	1
686	мира все	1	1
687	же может	1	1
688	можно назвать	2	1
689	а я	1	1
690	в своих	2	1
691	свой характер	1	1
692	который не	1	1
693	к этому	1	1
694	как на	2	1
695	в таком	3	1
