N	2gram	Bakhtin_Pr_2	Narrotol
446	при всех	1	1
447	но они	1	1
448	речь самого	1	1
449	человека но	1	1
450	она не	3	1
451	иной раз	2	1
452	в основе	1	1
453	время как	2	1
454	лишь то	1	1
455	иметь в	1	1
456	это еще	1	1
457	не приносит	1	1
458	а порой	1	1
459	того и	3	1
460	находятся в	1	1
461	и лишь	1	1
462	говорящим как	1	1
463	но изнутри	1	1
464	слове и	1	1
465	а лишь	2	1
466	и после	1	1
467	сюжет в	1	1
468	эти три	1	1
469	для другого	3	1
470	только с	1	1
471	как будто	1	1
472	интенции автора	1	1
473	от ее	1	1
474	настоящего времени	1	1
475	обращенной к	1	1
476	не бывает	1	1
477	свое собственное	1	1
478	принадлежит к	1	1
479	не могут	4	1
480	чтобы сделать	2	1
481	ли не	1	1
482	же самое	1	1
483	души человеческой	3	1
484	того о	1	1
485	если же	4	1
486	как мы	10	1
487	и о	2	1
488	но по	1	1
489	с ее	1	1
490	что все	1	1
491	в виду	3	1
492	и сами	2	1
493	действующие лица	1	1
494	появляется в	1	1
495	для читателя	1	1
496	и иных	1	1
497	то время	2	1
498	приводит к	6	1
499	в классической	1	1
500	если они	1	1
501	миру а	1	1
502	становится лишь	1	1
503	на нее	1	1
504	не с	1	1
505	чужого сознания	2	1
506	до времени	2	1
507	особенно в	2	1
508	во многом	1	1
509	глубоко и	1	1
510	еще в	1	1
511	в чужом	4	1
512	это только	1	1
513	жизнь и	1	1
514	благодаря этому	1	1
515	о своей	3	1
516	не на	4	1
517	же было	1	1
518	и соответственно	1	1
519	произведения как	2	1
520	тому и	2	1
521	в самой	4	1
522	из рассказа	2	1
523	сообщение о	1	1
524	на что	1	1
525	в рассказчике	1	1
526	звучит так	1	1
527	может не	1	1
528	событие именно	1	1
529	его трудно	1	1
530	к нему	5	1
531	адресата к	1	1
532	не умел	1	1
533	и смысловой	1	1
534	том или	3	1
535	нем не	1	1
536	и во	1	1
537	который и	1	1
538	во всей	1	1
539	пути и	2	1
540	в другой	1	1
541	наконец в	3	1
542	ее как	1	1
543	все время	1	1
544	следовало бы	1	1
545	говорит в	1	1
546	быть и	2	1
547	эту минуту	3	1
548	но с	1	1
549	оно и	1	1
550	к чужому	7	1
551	в двух	1	1
552	к различным	2	1
553	среди других	2	1
554	одной из	1	1
555	этот вопрос	4	1
556	одного сознания	2	1
557	из существеннейших	1	1
558	к вам	1	1
559	б м	1	1
560	к их	1	1
561	очень много	1	1
562	и так	2	1
563	мы будем	3	1
564	не остаются	1	1
565	но то	1	1
566	социальной ситуации	1	1
567	именно на	1	1
568	так что	5	1
569	свой характер	1	1
570	того же	3	1
571	только себя	1	1
572	и искусно	1	1
573	в большинстве	9	1
574	как человека	1	1
575	ни одного	4	1
576	героя с	3	1
577	принадлежащих к	2	1
578	обстоит дело	1	1
579	предполагает наличие	1	1
580	него и	1	1
581	большинстве случаев	8	1
582	в данной	1	1
583	на своего	1	1
584	мир в	1	1
585	и их	3	1
586	в прозе	1	1
587	в одном	12	1
588	установки и	2	1
589	не о	1	1
590	рассказа от	1	1
591	но что	1	1
592	интриги и	1	1
593	которые могут	1	1
594	не говорит	1	1
595	тем что	3	1
596	в структуре	1	1
597	или ином	1	1
598	каждого слова	1	1
599	героя его	1	1
600	они становятся	1	1
601	подходом к	1	1
602	лишь для	1	1
603	степени в	1	1
604	именно как	2	1
605	жизнь слова	3	1
606	другого в	3	1
607	рассказ ивана	1	1
608	до сих	7	1
609	хоть и	1	1
610	а именно	1	1
611	говорилось о	1	1
612	чем он	1	1
613	как же	2	1
614	это все	3	1
615	но о	1	1
616	что не	2	1
617	связано с	1	1
618	ей не	1	1
619	на этот	4	1
620	не исключает	1	1
621	более того	4	1
622	процессе перехода	1	1
623	однако и	1	1
624	у его	1	1
625	его как	1	1
626	стороны и	3	1
627	между характером	1	1
628	не я	1	1
629	и с	5	1
630	его собственной	1	1
631	о предмете	1	1
632	в пределы	1	1
633	в речи	5	1
634	с помощью	1	1
635	не видит	1	1
636	может иметь	1	1
637	речь но	1	1
638	вместе с	1	1
639	и потому	1	1
640	человек есть	1	1
641	функционирует в	1	1
642	опирается на	2	1
643	своего сознания	1	1
644	в человеке	3	1
645	не доказывает	1	1
646	в плоскости	2	1
647	без другого	1	1
648	типов в	1	1
649	он говорит	2	1
650	не удалось	1	1
651	в точке	2	1
652	что же	7	1
653	нами простой	1	1
654	того не	1	1
655	рассказа в	3	1
656	даже с	1	1
657	в мир	1	1
658	человеке в	1	1
659	в первой	2	1
660	реакции на	3	1
661	слова и	12	1
662	и от	1	1
663	сих пор	7	1
664	о его	1	1
665	все это	5	1
666	случае он	1	1
667	которых он	1	1
668	слова но	2	1
669	в связи	1	1
670	вследствие чего	1	1
671	в пределе	1	1
672	речи как	2	1
673	место для	1	1
674	или в	8	1
675	это он	4	1
676	и среди	2	1
677	сознания и	3	1
678	в другое	1	1
679	когда он	3	1
680	но эти	4	1
681	по одной	1	1
682	в этих	6	1
683	еще более	2	1
684	в диалогической	1	1
685	определяется его	1	1
686	его лица	1	1
687	но оно	1	1
688	всего на	1	1
689	границу между	1	1
690	в романе	3	1
691	две стороны	1	1
692	не знает	3	1
693	себя самого	1	1
694	отношением к	1	1
695	я к	1	1
696	и внутренне	1	1
697	жизни а	1	1
698	в последнем	3	1
699	в кругу	1	1
700	из этого	1	1
701	который не	2	1
702	время не	1	1
703	себе но	2	1
704	где он	1	1
705	к другим	1	1
706	а я	1	1
707	о себе	7	1
708	ее в	2	1
709	этой точки	1	1
710	с чужой	1	1
711	всем своим	1	1
712	к этому	1	1
713	во всяком	2	1
