N	2gram	Tiupa_Disk_1	Problemy
248	к сознанию	1	2
249	один из	3	2
250	хотя бы	3	2
251	тем или	1	2
252	или же	1	2
253	и ее	2	2
254	в большинстве	1	2
255	то и	1	2
256	большинстве случаев	1	2
257	или даже	2	2
258	его и	1	2
259	не о	1	2
260	и даже	3	2
261	до сих	1	2
262	себя и	1	2
263	к более	1	2
264	не об	1	2
265	из возможных	1	2
266	в данном	5	2
267	для понимания	2	2
268	своего времени	2	2
269	в контексте	1	2
270	с этой	1	2
271	сих пор	1	2
272	в смысле	1	2
273	и от	1	2
274	себя самого	1	2
275	на языке	1	2
276	не есть	2	2
277	не способна	1	2
278	но эти	1	2
279	заметить что	2	2
280	также не	1	2
281	всего это	1	1
282	тем же	1	1
283	в первом	3	1
284	противном случае	1	1
285	видеть в	1	1
286	едва ли	2	1
287	слово же	1	1
288	и должен	1	1
289	и за	1	1
290	характеристик и	1	1
291	к предмету	1	1
292	мы не	1	1
293	в первый	1	1
294	в полной	1	1
295	и завершающей	1	1
296	степени как	1	1
297	и он	2	1
298	меньшей степени	1	1
299	во мне	3	1
300	себе а	1	1
301	предметом и	1	1
302	во всех	5	1
303	этих миров	1	1
304	он говорит	1	1
305	а только	1	1
306	и всякий	1	1
307	своем собственном	1	1
308	в качестве	34	1
309	формы героя	1	1
310	тогда как	19	1
311	нет и	1	1
312	и чем	1	1
313	что они	1	1
314	рассказа до	1	1
315	в рамках	5	1
316	независимо от	1	1
317	героя то	1	1
318	стороны и	2	1
319	построения целого	1	1
320	что касается	2	1
321	в противном	1	1
322	хотя и	2	1
323	как уже	3	1
324	это тоже	1	1
325	структурной особенности	1	1
326	и художественного	1	1
327	более или	2	1
328	в действительности	3	1
329	зрения как	1	1
330	от этого	1	1
331	собственном мире	1	1
332	со своей	1	1
333	не приходится	2	1
334	точкой зрения	2	1
335	что это	1	1
336	в нашем	1	1
337	из этих	1	1
338	в известном	1	1
339	достигается не	1	1
340	другом случае	1	1
341	в философии	1	1
342	не следует	2	1
343	в случае	1	1
344	время и	1	1
345	которых зиждется	1	1
346	раздвоенности не	1	1
347	произведении как	1	1
348	к одному	1	1
349	в начале	2	1
350	и по	2	1
351	одному и	1	1
352	или иных	1	1
353	дистанции между	1	1
354	в работе	1	1
355	могла бы	2	1
356	не будет	1	1
357	же касается	2	1
358	об этом	2	1
359	из них	3	1
360	этих форм	1	1
361	лишь в	4	1
362	заключается в	3	1
363	этим достигается	1	1
364	может стать	1	1
365	действительности в	1	1
366	и мы	1	1
367	то все	1	1
368	роль в	7	1
369	приходит в	1	1
370	которому и	1	1
371	к области	2	1
372	и романа	1	1
373	для них	1	1
374	но уже	1	1
375	быть только	1	1
376	их взаимоотношения	1	1
377	мы имеем	2	1
378	не всегда	2	1
379	и вне	1	1
380	к некоторому	1	1
381	литературных произведений	1	1
382	ведет к	3	1
383	потому и	1	1
384	что всякое	1	1
385	одного и	2	1
386	или менее	2	1
387	как такое	1	1
388	к правде	1	1
389	или точнее	1	1
390	свою речь	1	1
391	системное единство	1	1
392	что вся	1	1
393	не столько	1	1
394	как совокупность	1	1
395	своего рода	8	1
396	должны были	1	1
397	строго говоря	2	1
398	искусства не	1	1
399	есть его	1	1
400	образом и	1	1
401	по крайней	2	1
402	том и	1	1
403	слов о	1	1
404	образ не	1	1
405	творческой активности	1	1
406	если и	1	1
407	к собственному	1	1
408	как точка	1	1
409	с миром	1	1
410	до известной	1	1
411	и художественной	1	1
412	в русской	1	1
413	не имеет	1	1
414	построения образа	1	1
415	дело в	1	1
416	и притом	1	1
417	наблюдений над	1	1
418	появляется в	1	1
419	не могло	2	1
420	не то	1	1
421	рассматривать как	2	1
422	словесного выражения	1	1
423	действительно в	1	1
424	на этом	2	1
425	к концу	1	1
426	период своего	1	1
427	целое в	1	1
428	это слово	1	1
429	о чем-то	1	1
430	здесь же	1	1
431	рассказчик и	1	1
432	в области	1	1
433	в каком	1	1
434	настоящего времени	1	1
435	одно и	1	1
436	в момент	2	1
437	в речах	1	1
438	здесь совершенно	1	1
439	лежит в	1	1
440	про себя	1	1
441	же самое	2	1
442	об одном	1	1
443	должны быть	3	1
444	всего в	1	1
445	к тому	5	1
446	выходе за	1	1
447	мысли о	2	1
448	они и	3	1
449	все еще	1	1
450	активности в	1	1
451	в каждой	3	1
452	не могли	1	1
453	но только	1	1
454	нельзя выдумать	1	1
455	то она	2	1
456	не существует	1	1
457	свою очередь	3	1
458	но при	3	1
459	и сами	1	1
460	здесь не	1	1
461	в ее	3	1
462	личности и	1	1
463	только при	1	1
464	характер и	2	1
465	жизненного пути	1	1
466	чтобы быть	1	1
467	с самого	1	1
468	и про	1	1
469	в другом	2	1
470	не трудно	1	1
471	времени и	3	1
472	здесь как	1	1
473	по природе	5	1
474	как таковые	1	1
475	как возможное	1	1
476	авторской индивидуальности	1	1
477	мыслью и	1	1
478	не исчерпывается	1	1
479	понятно что	1	1
480	со стороны	7	1
481	даже не	1	1
482	образом в	1	1
483	как формы	2	1
484	в виду	2	1
485	полной мере	1	1
486	типа но	1	1
487	о том	8	1
488	к одной	1	1
489	что каждый	1	1
490	мире она	1	1
491	утверждает что	1	1
492	такова что	1	1
493	один голос	1	1
494	можно сказать	5	1
495	времени в	2	1
496	на которых	1	1
497	определение и	1	1
498	творчества в	1	1
499	во втором	4	1
500	как его	2	1
501	мне как	1	1
502	отметить что	1	1
503	или напротив	1	1
504	этом как	1	1
505	утрачивает свою	1	1
506	крайней мере	2	1
507	в книгу	1	1
508	своей индивидуальной	1	1
509	исключительной важности	1	1
510	которая как	1	1
511	того что	3	1
512	пушкиным в	1	1
513	к которому	2	1
514	большей или	2	1
515	быть и	1	1
516	известном смысле	1	1
517	или меньшей	2	1
518	речь о	1	1
519	согласиться с	1	1
520	одной из	4	1
521	что даже	2	1
522	в какой	2	1
523	или между	1	1
524	не средство	1	1
525	человека можно	1	1
526	и действительно	1	1
527	а с	5	1
528	выбора и	1	1
529	самого говорящего	1	1
530	себя в	2	1
531	или иным	1	1
532	миров и	2	1
533	не все	1	1
534	слова не	1	1
535	и других	1	1
536	к содержанию	3	1
537	и их	1	1
538	нет она	1	1
539	к ним	3	1
540	при всей	3	1
541	может служить	1	1
542	принципиально не	1	1
543	повесть о	1	1
544	того или	2	1
545	это было	2	1
546	к той	3	1
547	в особенности	4	1
548	нами не	1	1
549	выходит за	1	1
550	развития в	1	1
551	рассматриваемые в	1	1
552	оно лишь	1	1
553	и герой	2	1
554	на ее	2	1
555	здесь в	2	1
556	а именно	1	1
557	это принцип	1	1
558	во второй	1	1
559	к его	2	1
560	были не	1	1
561	что не	4	1
562	этот термин	1	1
563	не создает	1	1
564	это прежде	3	1
565	ничем не	1	1
566	зависит от	2	1
567	изображенного с	1	1
568	их сочетания	1	1
569	и оно	1	1
570	в одно	1	1
571	определенными и	1	1
572	с помощью	1	1
573	является его	1	1
574	взаимодействия с	1	1
575	в частности	9	1
576	на который	1	1
577	ближе всего	1	1
578	бы это	2	1
579	во множестве	1	1
580	только его	1	1
581	романного жанра	1	1
582	не согласиться	1	1
583	до настоящего	1	1
584	если оно	1	1
585	такого рода	4	1
586	лежат в	1	1
587	в чистом	1	1
588	в тех	2	1
589	этого слова	1	1
590	слова и	1	1
591	этом случае	1	1
592	в основном	1	1
593	высказывания и	2	1
594	автором но	1	1
595	сознания это	1	1
596	тому или	1	1
597	тех или	1	1
598	на слово	1	1
599	в книге	1	1
600	особенность также	1	1
601	в сферу	3	1
602	известной степени	2	1
603	он видел	1	1
604	не достигает	1	1
605	и само	1	1
606	это он	1	1
607	его с	1	1
608	иного рода	1	1
609	сознания в	2	1
610	и все	2	1
611	у них	1	1
612	в большей	1	1
613	будто бы	2	1
614	речи как	2	1
615	мы видели	1	1
616	я в	1	1
617	быть отнесены	1	1
618	сходятся в	1	1
619	но отчасти	1	1
620	становления и	2	1
621	может и	2	1
622	а о	2	1
623	в свою	3	1
624	с ней	1	1
625	это в	2	1
626	значение а	1	1
627	бы быть	3	1
628	или иного	1	1
629	людей но	1	1
630	на своем	1	1
631	себе не	3	1
632	и другие	1	1
633	случае если	1	1
634	к этому	2	1
635	в таком	1	1
636	событий в	1	1
