N	2gram	Trubetskoy_1	Formalny
184	только то	2	3
185	ясно что	8	3
186	жизнь и	3	3
187	никак не	1	3
188	и что	8	3
189	их в	2	3
190	в них	2	3
191	и следовательно	1	3
192	уже не	1	3
193	в конце	4	3
194	пришли к	1	3
195	у нас	3	3
196	к его	1	3
197	данной эпохи	1	3
198	того что	6	3
199	отношению к	9	3
200	дело идет	1	3
201	жизни в	1	3
202	сказать что	1	3
203	имеет место	2	3
204	всех других	2	3
205	и эта	1	3
206	смысле слова	1	2
207	ту же	2	2
208	он считает	2	2
209	в такой	4	2
210	он может	1	2
211	это и	1	2
212	в котором	2	2
213	отдельных элементов	1	2
214	высшей степени	1	2
215	из своих	1	2
216	в сущности	2	2
217	так чтобы	2	2
218	говорить о	2	2
219	и со	1	2
220	социальной группы	1	2
221	же что	2	2
222	с его	1	2
223	жизни с	1	2
224	видели что	1	2
225	в сторону	2	2
226	в общем	6	2
227	очевидно что	3	2
228	отличие от	3	2
229	исторически и	1	2
230	данный момент	4	2
231	в своем	10	2
232	не являются	1	2
233	увидим что	1	2
234	от этого	1	2
235	то в	2	2
236	бы не	1	2
237	из этих	8	2
238	в этой	6	2
239	только один	2	2
240	что она	1	2
241	главным образом	1	2
242	перестает быть	1	2
243	всех этих	4	2
244	на земле	3	2
245	одной и	2	2
246	что ни	1	2
247	на этом	2	2
248	лишь с	1	2
249	об эволюции	4	2
250	уже знаем	1	2
251	на почве	3	2
252	ведь если	1	2
253	даже что	1	2
254	кажется что	1	2
255	не понимают	2	2
256	в высшей	1	2
257	друга в	1	2
258	такой же	2	2
259	в эту	2	2
260	таким же	3	2
261	бы к	1	2
262	не от	1	2
263	знаем что	8	2
264	друг другу	1	2
265	однако в	1	2
266	что этот	1	2
267	необходимо чтобы	1	2
268	даже в	3	2
269	сам он	1	2
270	в отношении	1	2
271	как о	1	2
272	принадлежат к	1	2
273	дело в	1	2
274	одна из	2	2
275	и притом	1	2
276	знают лишь	1	2
277	только не	2	2
278	вытекает из	1	2
279	отдельных частей	1	2
280	что быт	1	2
281	тем не	4	2
282	из одного	2	2
283	из элементов	7	2
284	отличается от	6	2
285	и это	3	2
286	и художественное	1	2
287	с ее	2	2
288	как не	2	2
289	но при	1	2
290	здесь не	1	2
291	так в	1	2
292	если они	1	2
293	и всякое	1	2
294	можно только	1	2
295	для этого	7	2
296	ничего не	1	2
297	на все	5	2
298	то из	3	2
299	в самой	2	2
300	что каждый	1	2
301	ее и	3	2
302	что и	7	2
303	и только	2	2
304	от этих	1	2
305	в каждую	1	2
306	но так	2	2
307	должен быть	1	2
308	поэтому и	1	2
309	из них	5	2
310	бы тот	1	2
311	от того	3	2
312	и даже	1	2
313	или иной	1	2
314	к разрешению	1	2
315	в области	4	2
316	и из	2	2
317	связаны с	1	2
318	к которому	1	2
319	исторического развития	2	2
320	а на	1	2
321	одну из	1	2
322	была бы	1	2
323	то ведь	1	2
324	с такой	1	2
325	смысле этого	1	2
326	этого слова	2	2
327	а к	2	2
328	ни для	2	2
329	но для	2	2
330	от него	3	2
331	у них	6	2
332	конце концов	4	2
333	мы должны	4	2
334	в целях	1	2
335	но если	2	2
336	возможно лишь	2	2
337	лишь тогда	2	2
338	именно потому	2	2
339	эти элементы	2	2
340	к этому	5	2
341	в таком	4	2
342	отвлекается от	1	2
343	я и	1	1
344	от этой	1	1
345	общества а	1	1
346	и то	4	1
347	а из	1	1
348	тех же	2	1
349	между двумя	5	1
350	от своей	2	1
351	в первом	1	1
352	и до	3	1
353	ведь и	1	1
354	оно было	1	1
355	все те	1	1
356	со своей	1	1
357	собою в	1	1
358	от таких	1	1
359	входящих в	2	1
360	не происходит	1	1
361	с в	3	1
362	есть не	1	1
363	с более	3	1
364	теперь мы	2	1
365	этом не	1	1
366	в каждый	6	1
367	это сделать	1	1
368	а для	2	1
369	из того	4	1
370	и говорят	1	1
371	как эта	1	1
372	то это	1	1
373	образом оказывается	1	1
374	не кончается	1	1
375	так или	5	1
376	произведение и	1	1
377	оно может	1	1
378	историческую эпоху	3	1
379	и согласие	1	1
380	это действительно	1	1
381	так если	1	1
382	и понимает	1	1
383	тем как	1	1
384	а следовательно	1	1
385	как у	3	1
386	помимо этого	1	1
387	тот или	1	1
388	однако совершенно	1	1
389	они существуют	1	1
390	а только	1	1
391	только тогда	2	1
392	себе и	1	1
393	друга и	1	1
394	из таких	2	1
395	ни одна	1	1
396	результате некоторую	1	1
397	с этим	11	1
398	где может	1	1
399	что как	4	1
400	части в	2	1
401	кроме того	1	1
402	усматривает в	2	1
403	хотя и	4	1
404	которых идет	3	1
405	очень многие	1	1
406	проповедь как	1	1
407	та же	3	1
408	чем больше	4	1
409	в нашем	3	1
410	у каждого	1	1
411	то я	1	1
412	более широкие	1	1
413	что так	1	1
414	столкнуться и	1	1
415	идет речь	8	1
416	на то	9	1
417	не могла	1	1
418	и если	6	1
419	положение что	1	1
420	развиваться в	3	1
421	они совершенно	1	1
422	если для	1	1
423	неизбежно должны	1	1
424	он не	3	1
425	говорили в	1	1
426	роли в	1	1
427	в принципе	1	1
428	к одному	1	1
429	не к	1	1
430	котором мы	1	1
431	по существу	6	1
432	а всегда	1	1
433	в степени	3	1
434	и по	3	1
435	одно и	1	1
436	на этих	1	1
437	но все	5	1
438	положения что	1	1
439	в одну	4	1
440	касается до	8	1
441	не будет	5	1
442	факт что	4	1
443	распространяется на	1	1
444	же не	3	1
445	указывали на	1	1
446	же касается	2	1
447	в мире	6	1
448	а его	1	1
449	зрения на	1	1
450	своей стороны	1	1
451	все их	1	1
452	знает что	1	1
453	с другими	1	1
454	быть не	1	1
455	тела даже	1	1
456	чаще всего	1	1
457	этой работы	1	1
458	нет в	2	1
459	о которых	6	1
460	освободиться от	2	1
461	с этой	3	1
462	на друга	1	1
463	чем в	3	1
464	удается но	1	1
465	в чистом	1	1
466	такою же	1	1
467	в развитии	1	1
468	можно считать	1	1
469	должно быть	4	1
470	для своих	1	1
471	и того	3	1
472	который как	1	1
473	одного и	3	1
474	на первый	2	1
475	и темперамент	1	1
476	что между	1	1
477	и при	6	1
478	что такая	1	1
479	в эпохи	2	1
480	очень остро	1	1
481	и помимо	1	1
482	и всеми	1	1
483	в их	4	1
484	мы говорили	7	1
485	для всякого	1	1
486	на место	1	1
487	является только	1	1
488	и той	1	1
489	единство и	1	1
490	эволюции но	1	1
491	когда эти	1	1
492	при условии	2	1
493	и эти	1	1
494	том же	4	1
495	есть всегда	1	1
496	то с	2	1
497	а от	1	1
498	каждого отдельного	1	1
499	чистом виде	1	1
500	еще один	1	1
501	с ним	6	1
502	тем самым	3	1
503	что эта	4	1
504	самого начала	1	1
505	того как	1	1
506	на себе	2	1
507	к этим	1	1
508	на него	2	1
509	жизни из	1	1
510	свелась к	1	1
511	тогда и	1	1
512	иметь в	1	1
513	та или	1	1
514	говорят что	1	1
515	в разных	3	1
516	больше чем	1	1
517	таким путем	1	1
518	следующее поколение	1	1
519	за исключением	1	1
520	не ставит	1	1
521	можно рассматривать	1	1
522	в сознании	6	1
523	тут только	1	1
524	чем объясняется	1	1
525	не потому	2	1
526	с другом	9	1
527	в общую	1	1
528	если он	2	1
529	и другой	1	1
530	числе и	1	1
531	виде как	2	1
532	зрения одной	1	1
533	среды в	1	1
534	линии но	1	1
535	что при	6	1
536	будут совершенно	1	1
537	как известно	3	1
538	правда не	1	1
539	но по	3	1
540	нельзя рассматривать	1	1
541	вывод что	1	1
542	эта борьба	1	1
543	взаимоотношения в	1	1
544	эти последние	2	1
545	в в	4	1
546	факт не	1	1
547	только при	2	1
548	совершенно ясно	2	1
549	последнее время	1	1
550	чтобы быть	2	1
551	в себя	2	1
552	на той	1	1
553	с самого	1	1
554	или для	1	1
555	и может	3	1
556	и чаще	1	1
557	что такой	1	1
558	привести в	1	1
559	можно было	1	1
560	представителей данного	1	1
561	отдельные части	1	1
562	именно этот	1	1
563	для него	2	1
564	строго говоря	1	1
565	данного народа	6	1
566	и вообще	3	1
567	во-первых с	1	1
568	является конечно	1	1
569	лишь то	1	1
570	все дело	1	1
571	и ничем	1	1
572	элементов входящих	1	1
573	и та	1	1
574	язык и	1	1
575	настоящее время	2	1
576	за пределами	1	1
577	но мы	1	1
578	объединить в	1	1
579	к действительности	1	1
580	и просто	1	1
581	что его	4	1
582	этой эволюции	1	1
583	положении находится	1	1
584	в значительной	1	1
585	все в	2	1
586	образом все	1	1
587	том или	1	1
588	других людей	1	1
589	от них	1	1
590	а потому	5	1
591	нужно только	1	1
592	из одних	1	1
593	момент оценки	2	1
594	в ту	2	1
595	в лучшем	1	1
596	для самого	2	1
597	например при	1	1
598	не так	4	1
599	в современной	1	1
600	быть и	5	1
601	и история	1	1
602	но с	2	1
603	что только	2	1
604	мы видим	1	1
605	тот же	3	1
606	от современной	4	1
607	деле ведь	1	1
608	и так	2	1
609	действительно производят	1	1
610	являются в	1	1
611	окружающей его	1	1
612	и жизни	1	1
613	играет роль	1	1
614	в общий	2	1
615	с одной	3	1
616	в эти	3	1
617	в качестве	1	1
618	так что	5	1
619	промежуток времени	2	1
620	для всех	1	1
621	друг на	1	1
622	есть в	2	1
623	и у	4	1
624	видеть что	1	1
625	вопроса о	1	1
626	то и	2	1
627	указаний на	1	1
628	в нашей	1	1
629	в начале	2	1
630	целого ряда	1	1
631	а то	1	1
632	и других	2	1
633	или просто	1	1
634	за ним	1	1
635	основе их	1	1
636	к каким	1	1
637	одно из	3	1
638	если допустить	1	1
639	является именно	1	1
640	от тех	3	1
641	для меня	4	1
642	у этих	1	1
643	и продолжает	1	1
644	случае не	1	1
645	которые могут	2	1
646	их отцы	1	1
647	современности и	1	1
648	или ином	1	1
649	в других	1	1
650	даже и	1	1
651	не противоречит	1	1
652	и научное	1	1
653	с общим	2	1
654	из двух	2	1
655	может признать	1	1
656	без того	4	1
657	ней и	1	1
658	нашли бы	1	1
659	в данный	1	1
660	с другим	1	1
661	до сих	8	1
662	или иначе	5	1
663	рядом и	1	1
664	однако это	2	1
665	именно в	5	1
666	еще и	1	1
667	и затем	1	1
668	борьба за	2	1
669	только к	1	1
670	что для	4	1
671	основано на	5	1
672	к сожалению	1	1
673	по тем	2	1
674	что таким	2	1
675	не было	2	1
676	одной стороны	2	1
677	отсюда вытекает	1	1
678	зависит от	1	1
679	а наоборот	3	1
680	ничем не	4	1
681	в руках	1	1
682	мы все	2	1
683	для их	1	1
684	или с	1	1
685	что мы	4	1
686	мира в	1	1
687	наличности в	1	1
688	для этой	1	1
689	если это	2	1
690	между собою	5	1
691	все более	1	1
692	нет ничего	1	1
693	в частности	2	1
694	образом для	1	1
695	тот факт	4	1
696	для представителей	1	1
697	и согласно	1	1
698	направление в	1	1
699	интересен и	1	1
700	к своему	1	1
701	в течение	4	1
702	в точке	2	1
703	а потом	1	1
704	и неправильно	1	1
705	друг с	9	1
706	других областях	1	1
707	из отдельных	1	1
708	их отношение	1	1
709	не создает	1	1
710	каждый данный	4	1
711	этом случае	4	1
712	линии так	1	1
713	но даже	3	1
714	сих пор	8	1
715	лучшем случае	1	1
716	пришлось бы	2	1
717	один из	1	1
718	образом как	2	1
719	органический мир	1	1
720	такая оценка	1	1
721	становится понятным	1	1
722	и часто	1	1
723	к пониманию	1	1
724	при таком	2	1
725	есть одно	1	1
726	мы только	1	1
727	о котором	7	1
728	в настоящее	2	1
729	от условий	1	1
730	всего можно	1	1
731	еще более	1	1
732	в ином	1	1
733	подойдем к	1	1
734	причем эта	1	1
735	введены в	1	1
736	все они	5	1
737	е когда	1	1
738	на такой	1	1
739	или не	1	1
740	людей эти	1	1
741	все то	2	1
742	этих элементов	1	1
743	а в	3	1
744	условий и	1	1
745	всех тех	2	1
746	существование и	1	1
747	всякий смысл	1	1
748	не знает	2	1
749	состоит из	4	1
750	но этот	1	1
751	слагается из	3	1
752	что под	2	1
753	можно назвать	3	1
754	всем этом	1	1
755	тогда не	1	1
756	допустить что	1	1
757	вполне понятно	1	1
758	разрушают и	1	1
759	этой точки	1	1
760	том числе	1	1
