N	2gram	Vygotskiy__4	formyVre
507	это слово	2	1
508	ним но	1	1
509	здесь же	1	1
510	эти три	1	1
511	поднимаются выше	1	1
512	построено на	1	1
513	эта проблема	2	1
514	с другом	7	1
515	и со	1	1
516	с которой	1	1
517	у нас	1	1
518	такие же	1	1
519	в момент	1	1
520	конкретное и	1	1
521	поэтому не	1	1
522	включается в	2	1
523	эти предметы	1	1
524	как только	2	1
525	отличается от	2	1
526	всего в	1	1
527	одну и	1	1
528	два момента	1	1
529	что оно	4	1
530	его с	1	1
531	бы он	1	1
532	свое значение	1	1
533	в каждом	2	1
534	день и	1	1
535	переходя к	1	1
536	поставить вопрос	1	1
537	и самое	1	1
538	приходит к	3	1
539	не делает	1	1
540	сама историческая	1	1
541	основе этого	2	1
542	свою очередь	2	1
543	и сами	2	1
544	некоторых особенностей	1	1
545	они проходят	1	1
546	в себя	1	1
547	степени и	1	1
548	не возникает	1	1
549	так в	1	1
550	приводит к	3	1
551	на том	4	1
552	и совершенно	1	1
553	и ту	1	1
554	совершенно различных	1	1
555	часть его	1	1
556	было в	1	1
557	и которые	2	1
558	собой в	1	1
559	одном и	1	1
560	как составные	1	1
561	выводу что	2	1
562	смысле и	2	1
563	образом в	1	1
564	и здесь	2	1
565	является существенным	1	1
566	мы это	1	1
567	и т.д	2	1
568	о том	5	1
569	внимание на	3	1
570	которым она	1	1
571	все содержание	1	1
572	находятся в	2	1
573	или на	1	1
574	связи в	1	1
575	вне всякой	1	1
576	является здесь	1	1
577	образом все	1	1
578	на ее	1	1
579	какие мы	1	1
580	когда оно	2	1
581	на одном	2	1
582	и только	4	1
583	также в	1	1
584	может иметь	1	1
585	в него	2	1
586	которое имело	1	1
587	относятся и	1	1
588	тот же	9	1
589	что он	6	1
590	мы увидим	1	1
591	должен быть	1	1
592	не имеющих	1	1
593	всех его	1	1
594	вопрос об	1	1
595	по этому	1	1
596	точка зрения	1	1
597	что из	1	1
598	себя в	3	1
599	указывает в	1	1
600	так что	3	1
601	указать на	1	1
602	и они	1	1
603	этого понятия	3	1
604	историческом развитии	2	1
605	этот момент	1	1
606	является не	4	1
607	от других	2	1
608	этому вопросу	2	1
609	из них	4	1
610	он имеет	2	1
611	этом конкретном	1	1
612	существуют в	1	1
613	с указанием	1	1
614	моментов в	1	1
615	те формы	1	1
616	мы можем	5	1
617	противоречии с	1	1
618	которые могут	2	1
619	человек как	1	1
620	деле и	1	1
621	на деле	3	1
622	звеном между	2	1
623	и обратно	1	1
624	говорим о	1	1
625	с другим	1	1
626	эта работа	1	1
627	являются только	1	1
628	от конкретного	1	1
629	характерно для	1	1
630	это своеобразное	1	1
631	тот момент	1	1
632	прямой и	1	1
633	на отдельные	1	1
634	и люди	1	1
635	к более	1	1
636	то и	1	1
637	и составляет	1	1
638	самое слово	3	1
639	бы назвать	2	1
640	и самый	1	1
641	не на	1	1
642	с которым	2	1
643	также с	2	1
644	о чем	1	1
645	своей структуре	1	1
646	и том	1	1
647	на которые	1	1
648	сложный и	2	1
649	если не	2	1
650	себя на	1	1
651	все более	2	1
652	наше внимание	1	1
653	мы говорим	1	1
654	тот факт	1	1
655	значение она	1	1
656	по своему	4	1
657	когда мы	2	1
658	виде с	1	1
659	смысле этого	7	1
660	двумя точками	1	1
661	объединены в	1	1
662	в тех	1	1
663	самого себя	2	1
664	друг с	7	1
665	который он	1	1
666	распадается на	1	1
667	каждой отдельной	1	1
668	этого слова	11	1
669	один день	1	1
670	и формы	1	1
671	о своих	1	1
672	ряду с	1	1
673	не предполагает	1	1
674	мы также	1	1
675	имел в	1	1
676	при построении	1	1
677	при всем	1	1
678	на одной	2	1
679	вопрос в	1	1
680	тем и	1	1
681	не существует	1	1
682	и от	3	1
683	не подлежит	3	1
684	причем в	1	1
685	явления как	1	1
686	в другое	1	1
687	на первый	4	1
688	из себя	1	1
689	связанных между	1	1
690	тем более	1	1
691	на обычную	1	1
692	видим в	2	1
693	человека не	1	1
694	он видит	2	1
695	его к	4	1
696	с ними	1	1
697	слово в	6	1
698	это делает	1	1
699	не быть	1	1
700	связей и	3	1
701	всех других	1	1
702	на различные	1	1
703	и внешние	1	1
704	обычно только	1	1
705	внутри каждой	1	1
706	в своих	1	1
707	все основные	2	1
