N	2gram	Potebnia_M_2	formyVre
192	но он	2	2
193	с такою	2	2
194	друг другу	1	2
195	в прямом	1	2
196	и более	1	2
197	этот мир	1	2
198	в той	1	2
199	на котором	1	2
200	и имеет	1	2
201	там где	4	2
202	и всегда	1	2
203	в самой	3	2
204	и весь	2	2
205	все стороны	1	2
206	очень часто	1	2
207	принадлежит к	1	2
208	могут быть	8	2
209	во все	2	2
210	похож на	1	2
211	душе и	1	2
212	и потому	2	2
213	и это	2	2
214	и о	1	2
215	от друга	1	2
216	здесь не	1	2
217	без всякого	1	2
218	и от	3	2
219	в себя	2	2
220	находится в	3	2
221	и та	1	2
222	влияние на	4	2
223	утверждает что	1	2
224	можно сказать	1	2
225	это не	3	2
226	и только	6	2
227	все в	1	2
228	значит что	1	2
229	что здесь	1	2
230	один из	2	2
231	мы видим	2	2
232	свет и	4	2
233	со всеми	1	2
234	и других	2	2
235	до того	1	2
236	сами по	7	2
237	не для	1	2
238	каждый из	1	2
239	рядом с	3	2
240	не были	1	2
241	до сих	4	2
242	с другой	6	2
243	именно в	1	2
244	было бы	13	2
245	и затем	2	2
246	в некоторых	4	2
247	их не	1	2
248	у нас	2	2
249	а на	1	2
250	жизни но	1	2
251	на друга	1	2
252	если не	4	2
253	для чего	1	2
254	что все	2	2
255	не может	12	2
256	так же	2	2
257	как это	2	2
258	в последнем	1	2
259	а потом	1	2
260	этом случае	1	2
261	сих пор	4	2
262	только для	5	2
263	друг на	1	2
264	ни для	1	2
265	сила и	1	2
266	как явление	1	2
267	но это	3	2
268	значения в	1	2
269	между ними	2	2
270	ни была	1	2
271	в заключение	1	2
272	как на	3	2
273	во всяком	7	2
274	все что	3	2
275	которых не	1	1
276	существует только	2	1
277	говоря о	3	1
278	например в	3	1
279	чтобы не	1	1
280	и действительно	1	1
281	и то	3	1
282	на самом	2	1
283	вне связи	1	1
284	значении этого	1	1
285	всех случаях	1	1
286	не имеют	2	1
287	должна быть	1	1
288	видеть в	1	1
289	которыми он	1	1
290	а как	1	1
291	есть не	5	1
292	со всех	1	1
293	для своего	1	1
294	почему бы	1	1
295	что если	6	1
296	которую мы	1	1
297	что уже	1	1
298	вопрос о	2	1
299	понимает не	1	1
300	на место	1	1
301	служат только	1	1
302	время как	4	1
303	но чтобы	1	1
304	из того	1	1
305	же что	3	1
306	всех сторон	1	1
307	в ней	3	1
308	между собой	1	1
309	в чем	7	1
310	с его	2	1
311	тем как	2	1
312	в нашем	2	1
313	но конечно	1	1
314	самом деле	2	1
315	и вопрос	1	1
316	могло быть	1	1
317	внутренняя форма	4	1
318	в общем	2	1
319	словами и	1	1
320	по направлению	2	1
321	себе и	1	1
322	явлениями и	1	1
323	отличие от	1	1
324	друга и	1	1
325	за пределы	2	1
326	это самое	2	1
327	что во	2	1
328	его на	2	1
329	что как	1	1
330	бы при	2	1
331	все остальные	5	1
332	однако не	1	1
333	что по	1	1
334	его к	1	1
335	чего не	2	1
336	в самом	4	1
337	животных и	2	1
338	точкой зрения	1	1
339	в которой	5	1
340	бы и	1	1
341	их характер	1	1
342	бы не	5	1
343	так в	4	1
344	всего к	1	1
345	остановиться на	1	1
346	и тот	2	1
347	этого образа	1	1
348	ее как	1	1
349	в наших	1	1
350	дальше и	1	1
351	с чувством	1	1
352	с чем	3	1
353	сказать в	2	1
354	стремится к	1	1
355	мы можем	12	1
356	же это	1	1
357	не как	3	1
358	в человеческой	3	1
359	и связанные	1	1
360	чтобы в	1	1
361	уже за	1	1
362	его от	1	1
363	никому не	1	1
364	так например	3	1
365	одно и	2	1
366	ни был	2	1
367	но все	2	1
368	всех отношениях	1	1
369	а вместе	4	1
370	в каждом	2	1
371	в состоянии	6	1
372	для изображения	1	1
373	об этом	1	1
374	человеческого развития	1	1
375	органов не	1	1
376	это было	2	1
377	свой собственный	1	1
378	человек вовсе	1	1
379	и тем	3	1
380	мы встретим	1	1
381	ни в	1	1
382	качество и	1	1
383	о которых	3	1
384	они получают	1	1
385	а за	1	1
386	чем в	1	1
387	мы не	11	1
388	других и	1	1
389	в тоне	1	1
390	такой же	4	1
391	и того	6	1
392	одного и	6	1
393	лучше всего	1	1
394	и еще	1	1
395	здесь впервые	1	1
396	могут не	1	1
397	и большего	1	1
398	с самого	2	1
399	не столько	2	1
400	на каждом	1	1
401	одновременным а	1	1
402	и также	1	1
403	для всякого	1	1
404	стало быть	4	1
405	дает в	1	1
406	и вопросы	1	1
407	которые в	1	1
408	такую же	1	1
409	совершающихся в	1	1
410	и эти	1	1
411	важную роль	1	1
412	в устах	1	1
413	не полное	2	1
414	случае мы	1	1
415	сам он	1	1
416	например и	1	1
417	тому что	2	1
418	что есть	2	1
419	и слово	1	1
420	или что	2	1
421	в таких	1	1
422	с которой	1	1
423	виду что	1	1
424	на ряд	1	1
425	есть прежде	2	1
426	что ему	2	1
427	и проч	10	1
428	не имеет	6	1
429	самого начала	2	1
430	дело в	1	1
431	одна из	4	1
432	на него	3	1
433	существуют для	1	1
434	самая эта	1	1
435	но только	2	1
436	они стали	1	1
437	и уже	5	1
438	почему в	1	1
439	слова как	1	1
440	этих двух	1	1
441	или как	1	1
442	и притом	3	1
443	как она	1	1
444	во всем	2	1
445	было в	2	1
446	входят в	3	1
447	только с	1	1
448	уже и	1	1
449	разложения и	1	1
450	одною из	3	1
451	и здесь	2	1
452	начиная с	1	1
453	не могут	7	1
454	когда мы	2	1
455	основаны на	1	1
456	его с	2	1
457	как для	2	1
458	бы он	1	1
459	день и	1	1
460	сказать что	2	1
461	оно не	3	1
462	тот и	1	1
463	для кого	2	1
464	где он	1	1
465	возможности не	1	1
466	есть нечто	3	1
467	себе в	3	1
468	как не	3	1
469	свою очередь	6	1
470	но при	1	1
471	напротив они	1	1
472	появляется в	1	1
473	в ее	1	1
474	очень важную	1	1
475	существенное значение	1	1
476	когда наконец	1	1
477	и человека	1	1
478	первой из	1	1
479	то время	4	1
480	самое это	3	1
481	происходят в	1	1
482	это для	1	1
483	и сам	1	1
484	не за	1	1
485	др и	1	1
486	времени и	1	1
487	здесь как	1	1
488	и которые	1	1
489	смерть то	1	1
490	это впечатление	1	1
491	этим в	1	1
492	по сравнению	1	1
493	мы в	3	1
494	если бы	11	1
495	и вообще	3	1
496	с человеком	1	1
497	них не	3	1
498	строении и	1	1
499	то они	1	1
500	этих условиях	1	1
501	однородно с	1	1
502	и поэтому	2	1
503	внимание на	2	1
504	но мы	3	1
505	никак не	1	1
506	и что	4	1
507	не имеем	3	1
508	и назвать	1	1
509	требует для	1	1
510	раз и	1	1
511	здесь образ	1	1
512	между тем	6	1
513	на одном	1	1
514	я вижу	1	1
515	только свет	1	1
516	даже для	1	1
517	и были	1	1
518	и следовательно	2	1
519	содержания но	1	1
520	тех пор	1	1
521	он что	1	1
522	в формах	2	1
523	что будет	1	1
524	по своей	1	1
525	которой и	1	1
526	о душе	1	1
527	для поддержания	1	1
528	для себя	1	1
529	как нечто	1	1
530	должен быть	1	1
531	она именно	1	1
532	в самое	1	1
533	ему самому	1	1
534	только тон	1	1
535	без него	1	1
536	в теле	2	1
537	которые так	1	1
538	близки к	2	1
539	приятно и	1	1
540	именно на	1	1
541	для всех	1	1
542	есть в	2	1
543	как одновременный	1	1
544	с нею	2	1
545	не можем	6	1
546	мы принуждены	2	1
547	времени становится	1	1
548	то и	9	1
549	же от	1	1
550	различия в	1	1
551	как более	1	1
552	а это	2	1
553	древний и	1	1
554	превращаются в	1	1
555	и путем	1	1
556	ни с	2	1
557	они с	3	1
558	и вместе	4	1
559	они становятся	1	1
560	не противоречит	2	1
561	из приведенных	1	1
562	вероятно не	1	1
563	новый смысл	1	1
564	имеет и	1	1
565	значение которое	1	1
566	на ее	1	1
567	несколько примеров	1	1
568	такое же	2	1
569	на которые	1	1
570	в природе	5	1
571	в отличие	1	1
572	души и	4	1
573	что не	5	1
574	них и	1	1
575	органы и	1	1
576	которых мы	3	1
577	с числом	1	1
578	ничем не	2	1
579	другой стороны	2	1
580	его как	1	1
581	было для	2	1
582	выражением его	1	1
583	для человека	1	1
584	для их	2	1
585	и непосредственно	1	1
586	и том	1	1
587	ребенка и	1	1
588	под влиянием	8	1
589	но как	1	1
590	можем в	2	1
591	но что	2	1
592	мог быть	1	1
593	для самого	4	1
594	довольно близко	1	1
595	при переходе	1	1
596	не знал	1	1
597	одной стороны	3	1
598	сравнению с	1	1
599	имеет существенное	1	1
600	это есть	1	1
601	с точкой	1	1
602	и веселый	1	1
603	другая особенность	1	1
604	и здоровое	1	1
605	быть только	2	1
606	как средство	1	1
607	в человеческом	1	1
608	распадается на	1	1
609	форма слов	1	1
610	этого слова	6	1
611	в условиях	1	1
612	и действия	2	1
613	между прочим	4	1
614	из него	1	1
615	и тогда	3	1
616	и силы	2	1
617	тех же	1	1
618	рассматривать как	1	1
619	что то	1	1
620	это уже	1	1
621	указать на	1	1
622	для такого	1	1
623	должны быть	4	1
624	формы и	1	1
625	это как	1	1
626	чтобы понять	1	1
627	но когда	1	1
628	из себя	2	1
629	бы в	2	1
630	всякого рода	1	1
631	и ни	1	1
632	вообще в	1	1
633	на более	2	1
634	бы на	1	1
635	переходить в	1	1
636	есть здесь	1	1
637	к самому	1	1
638	и сила	1	1
639	нам не	2	1
640	в свою	6	1
641	состоит из	1	1
642	они как	1	1
643	бы ни	5	1
644	от всех	1	1
645	дело с	1	1
646	это на	1	1
647	нет но	3	1
648	мы считаем	1	1
649	взгляда на	2	1
650	находящихся в	1	1
651	занимает в	1	1
652	свет не	2	1
653	для создания	1	1
654	по поводу	6	1
655	в таком	4	1
656	этой точки	1	1
657	они не	4	1
