N	2gram	Potebnia_M_3	Psycholo
160	мы не	9	3
161	и о	2	3
162	из того	2	3
163	в каждой	4	3
164	и на	3	3
165	в ее	2	3
166	он говорит	2	3
167	мы нашли	1	3
168	как в	10	3
169	и наконец	2	3
170	в которой	3	3
171	чем больше	1	3
172	из этих	9	3
173	на его	2	3
174	он не	4	3
175	не как	2	3
176	в силу	3	3
177	что ни	2	3
178	так например	2	3
179	одно и	5	3
180	об этом	2	3
181	это не	1	3
182	т д	3	3
183	эти два	1	3
184	ни в	2	3
185	показывает что	2	3
186	в этих	1	3
187	одним и	3	3
188	бы мы	2	3
189	вопрос о	1	3
190	нам только	1	3
191	но он	1	3
192	вовсе не	7	3
193	есть нечто	4	3
194	иметь в	2	3
195	но только	2	3
196	находятся в	1	3
197	этом отношении	2	3
198	в каком	5	3
199	с другом	1	3
200	не могут	5	3
201	образом что	1	3
202	что при	3	3
203	данном случае	1	3
204	и говорит	1	3
205	с самого	1	3
206	так в	2	3
207	котором мы	2	3
208	что у	1	3
209	так и	11	3
210	времени и	1	3
211	это только	1	3
212	остановимся на	1	3
213	именно потому	1	3
214	образом мы	1	3
215	что поэт	2	3
216	что и	13	3
217	с здесь	2	3
218	что здесь	1	3
219	тот же	1	3
220	которое мы	2	3
221	так что	7	3
222	с двумя	1	3
223	для него	9	3
224	т п	2	3
225	у него	2	3
226	что чувство	1	3
227	из двух	3	3
228	что на	1	3
229	со стороны	3	3
230	и между	4	3
231	на этот	1	3
232	была бы	4	3
233	с которым	1	3
234	под влиянием	1	3
235	в данном	1	3
236	действие и	1	3
237	друг с	1	3
238	на самое	1	3
239	как из	1	3
240	заставляет нас	2	3
241	не существует	3	3
242	формы и	1	3
243	для нас	20	3
244	целый ряд	2	3
245	мы должны	4	3
246	в свою	3	3
247	по поводу	4	3
248	это в	2	3
249	к этому	3	3
250	в таком	3	3
251	искусство есть	2	2
252	художественном произведении	3	2
253	ли мы	1	2
254	того же	1	2
255	это и	2	2
256	бы для	1	2
257	что когда	1	2
258	отношения между	1	2
259	по преимуществу	1	2
260	и до	2	2
261	что эти	1	2
262	должна быть	1	2
263	едва ли	1	2
264	с таким	2	2
265	отношения к	1	2
266	а как	2	2
267	если я	1	2
268	что между	1	2
269	которую мы	1	2
270	он как	2	2
271	время как	1	2
272	но она	1	2
273	с но	3	2
274	и он	1	2
275	он был	1	2
276	не найдем	1	2
277	со словами	1	2
278	с его	1	2
279	во всех	1	2
280	предположить что	1	2
281	на самом	1	2
282	совсем не	1	2
283	по отношению	5	2
284	очевидно что	5	2
285	себе и	1	2
286	отличие от	1	2
287	друг от	1	2
288	и читатель	1	2
289	в одной	1	2
290	от друга	1	2
291	его на	1	2
292	с этим	6	2
293	перед нами	2	2
294	нам кажется	2	2
295	на картине	1	2
296	что по	2	2
297	вносит в	1	2
298	выражение лица	1	2
299	все эти	1	2
300	к самому	1	2
301	еще один	1	2
302	как он	1	2
303	образом и	3	2
304	именно из	1	2
305	и вот	1	2
306	том чтобы	2	2
307	одной и	4	2
308	в нее	1	2
309	и следовательно	3	2
310	но все	2	2
311	в каждом	3	2
312	и с	2	2
313	образом если	1	2
314	искусства в	1	2
315	в глазах	1	2
316	из них	6	2
317	все равно	4	2
318	или наоборот	1	2
319	для чего	1	2
320	должно быть	5	2
321	на первый	1	2
322	и при	4	2
323	как все	1	2
324	в котором	4	2
325	с точки	1	2
326	мы называем	1	2
327	в которых	2	2
328	всякий раз	1	2
329	несомненно что	2	2
330	и той	2	2
331	сами по	1	2
332	в словах	3	2
333	что есть	2	2
334	с которой	1	2
335	от нас	3	2
336	и другое	1	2
337	в то	10	2
338	того как	4	2
339	достигает своего	1	2
340	чем не	1	2
341	во всем	1	2
342	и чувства	1	2
343	большее количество	1	2
344	и почему	2	2
345	говоря что	1	2
346	все то	1	2
347	нет ни	2	2
348	есть только	5	2
349	отличается от	1	2
350	он видит	1	2
351	любовь в	1	2
352	должен быть	1	2
353	такое что	1	2
354	знаем что	1	2
355	говорится что	1	2
356	на том	1	2
357	мы только	1	2
358	не с	1	2
359	мог бы	1	2
360	когда в	2	2
361	понятно что	1	2
362	и даже	2	2
363	ничего не	1	2
364	нас и	1	2
365	находится в	1	2
366	понять как	1	2
367	и та	2	2
368	но мы	2	2
369	или на	2	2
370	не имеем	1	2
371	очень хорошо	1	2
372	можно сказать	3	2
373	тем мы	1	2
374	связь между	2	2
375	места и	1	2
376	это может	1	2
377	от одного	1	2
378	в форме	2	2
379	остается при	1	2
380	тех пор	1	2
381	как например	1	2
382	в большей	2	2
383	что даже	4	2
384	связи с	2	2
385	его с	2	2
386	каким образом	1	2
387	не дает	2	2
388	в душе	10	2
389	мы знаем	1	2
390	представить себе	3	2
391	в одном	2	2
392	должны будем	3	2
393	само по	3	2
394	это будет	1	2
395	чтобы показать	1	2
396	себя и	4	2
397	другому и	1	2
398	этот закон	1	2
399	и эта	1	2
400	или с	2	2
401	произведения искусства	2	2
402	нечто такое	1	2
403	это значит	1	2
404	исходя из	1	2
405	к следующему	1	2
406	с этой	2	2
407	все это	4	2
408	и таким	1	2
409	что касается	1	2
410	не является	1	2
411	смысл для	1	2
412	от той	1	2
413	своего материала	1	2
414	же в	2	2
415	входящий в	2	2
416	давно уже	1	2
417	до тех	1	2
418	есть то	2	2
419	между ними	1	2
420	не знает	3	2
421	себе не	4	2
422	нас не	1	2
423	гораздо более	1	2
424	круг явлений	1	1
425	чувственных восприятий	7	1
426	как говорят	1	1
427	одним из	1	1
428	например в	6	1
429	в сфере	1	1
430	переходит к	1	1
431	в такой	1	1
432	все остальное	1	1
433	противоречия между	1	1
434	своих свойств	1	1
435	он может	1	1
436	только потому	3	1
437	можем приписать	1	1
438	выражено в	1	1
439	чего не	1	1
440	когда человек	1	1
441	не принимая	1	1
442	из его	1	1
443	как чувственный	2	1
444	то самое	1	1
445	прямо а	1	1
446	чего в	1	1
447	нашу мысль	1	1
448	содержание но	1	1
449	из своих	1	1
450	что многие	1	1
451	только это	1	1
452	если будем	1	1
453	которое не	2	1
454	но напротив	1	1
455	себе что	2	1
456	с большим	1	1
457	следовательно в	1	1
458	и говорить	1	1
459	душевных движений	1	1
460	при восприятии	2	1
461	на них	1	1
462	отсюда можно	2	1
463	это возможно	1	1
464	столь же	4	1
465	которые однако	1	1
466	в чем	3	1
467	забвения и	1	1
468	основанного на	1	1
469	ними в	1	1
470	но как	2	1
471	легко может	1	1
472	а только	3	1
473	что язык	2	1
474	не все	4	1
475	если в	1	1
476	эта особенность	1	1
477	души и	2	1
478	отношение к	2	1
479	то значение	1	1
480	тут же	2	1
481	с дело	1	1
482	теперь не	2	1
483	эстетическое значение	1	1
484	каждый в	1	1
485	остается для	1	1
486	один и	1	1
487	относится к	4	1
488	которые не	1	1
489	словах и	1	1
490	и такое	3	1
491	особенным образом	1	1
492	с поэтому	1	1
493	общего с	1	1
494	от содержания	1	1
495	дает нам	3	1
496	в художественном	1	1
497	совершенно другой	1	1
498	средством к	1	1
499	еще и	1	1
500	нас с	1	1
501	хотя и	1	1
502	мы различаем	2	1
503	имеет в	1	1
504	более или	3	1
505	в действительности	5	1
506	определенные но	1	1
507	от этого	2	1
508	что слово	7	1
509	идея и	1	1
510	двух линий	1	1
511	та же	2	1
512	данные в	1	1
513	внешней природы	2	1
514	под ним	2	1
515	бы с	1	1
516	большей части	2	1
517	и тот	2	1
518	что художественное	2	1
519	всю природу	1	1
520	тому же	1	1
521	во многих	1	1
522	в наших	1	1
523	слово это	2	1
524	так сказать	2	1
525	с чем	1	1
526	главным образом	1	1
527	с мертвым	1	1
528	время и	2	1
529	но именно	1	1
530	собственном смысле	2	1
531	единство в	1	1
532	и вообще	3	1
533	в понимании	1	1
534	есть та	1	1
535	понятно если	1	1
536	не к	4	1
537	привести в	2	1
538	что единство	1	1
539	его сознание	2	1
540	из виду	2	1
541	существует и	1	1
542	по своему	2	1
543	но вместе	4	1
544	языком и	1	1
545	образа и	3	1
546	мысль то	1	1
547	и наоборот	4	1
548	такого же	1	1
549	от нее	2	1
550	смысле в	2	1
551	мы его	1	1
552	могла бы	2	1
553	с в	2	1
554	и может	3	1
555	сознание и	1	1
556	нам остается	1	1
557	том случае	1	1
558	именно язык	1	1
559	за собою	2	1
560	что например	3	1
561	и наша	1	1
562	окажется что	1	1
563	указанием на	3	1
564	в жизни	1	1
565	себе сравнить	1	1
566	все черты	2	1
567	бы совершенно	1	1
568	слово имеет	2	1
569	в минуту	1	1
570	этого слова	11	1
571	далеко не	4	1
572	бы было	2	1
573	которой он	1	1
574	и вне	1	1
575	нигде не	1	1
576	и значения	1	1
577	оно имеет	3	1
578	собою и	1	1
579	что содержание	5	1
580	чувства то	1	1
581	что те	1	1
582	здесь все	1	1
583	за ним	3	1
584	в один	4	1
585	мысли что	4	1
586	искусства может	1	1
587	или менее	3	1
588	в эту	1	1
589	о ком	1	1
590	мысль и	1	1
591	что такое	2	1
592	которая имеет	1	1
593	то для	2	1
594	пример в	1	1
595	бы почти	1	1
596	находятся между	1	1
597	жизни с	1	1
598	не менее	5	1
599	его действия	1	1
600	поэтического произведения	2	1
601	в корне	1	1
602	чувствами и	1	1
603	но эта	1	1
604	выше мы	2	1
605	которые в	1	1
606	принадлежит ему	2	1
607	по крайней	5	1
608	речи в	1	1
609	есть еще	3	1
610	их в	2	1
611	уже сказали	1	1
612	но стоит	1	1
613	того кто	1	1
614	бы быть	2	1
615	даже в	2	1
616	разуметь под	1	1
617	были вызваны	1	1
618	форму в	1	1
619	ли я	1	1
620	это чувство	1	1
621	она не	2	1
622	на котором	2	1
623	тогда когда	9	1
624	принадлежат к	1	1
625	только из	1	1
626	ее с	1	1
627	на него	3	1
628	в процессе	1	1
629	которого он	1	1
630	и искусство	1	1
631	когда они	1	1
632	должны отказаться	1	1
633	не могло	1	1
634	а искусство	2	1
635	не составляют	3	1
636	это с	1	1
637	не имеет	6	1
638	того и	1	1
639	на язык	1	1
640	в разных	2	1
641	больше чем	1	1
642	под этим	1	1
643	в противоречие	1	1
644	же после	1	1
645	к ней	5	1
646	он достигает	1	1
647	очень редких	1	1
648	и теперь	6	1
649	мы бы	1	1
650	очевидно не	1	1
651	здесь же	1	1
652	не принадлежит	1	1
653	не выражается	1	1
654	каждый раз	2	1
655	этих образов	1	1
656	в области	2	1
657	ему не	2	1
658	тесной связи	1	1
659	есть к	3	1
660	мысли так	2	1
661	убеждения что	1	1
662	и оно	3	1
663	ни о	3	1
664	сомнение в	1	1
665	лица но	1	1
666	в других	2	1
667	сходство с	1	1
668	имеет еще	1	1
669	души а	1	1
670	это содержание	5	1
671	для его	1	1
672	отказаться от	2	1
673	на это	4	1
674	говоря словами	1	1
675	но каким	1	1
676	разные стороны	1	1
677	искусство на	1	1
678	это единство	2	1
679	свою очередь	3	1
680	здесь не	1	1
681	без всякого	1	1
682	только при	2	1
683	впечатления от	1	1
684	уже потому	1	1
685	и от	4	1
686	в собственном	2	1
687	как по	1	1
688	то или	2	1
689	чувства следовательно	1	1
690	только то	1	1
691	в произведении	3	1
692	то время	4	1
693	образом то	1	1
694	с если	1	1
695	убеждение в	1	1
696	с первым	1	1
697	что чувственный	1	1
698	наша собственная	1	1
699	каждого из	2	1
700	и каждый	1	1
701	во многом	2	1
702	произведения не	2	1
703	чувственного восприятия	1	1
704	но никак	2	1
705	по тому	5	1
706	представлений и	1	1
707	в которое	1	1
708	и трудно	1	1
709	силу того	1	1
710	составные части	1	1
711	совершенно невозможно	1	1
712	быть может	3	1
713	слов можно	2	1
714	сама она	1	1
715	в отдельном	1	1
716	только до	1	1
717	выше о	2	1
718	мы всегда	1	1
719	представления как	1	1
720	и т.д	1	1
721	говорить не	1	1
722	другими словами	1	1
723	этом последнем	2	1
724	его жизни	2	1
725	после того	1	1
726	казаться что	1	1
727	художник в	1	1
728	там же	6	1
729	кажется вполне	1	1
730	нас в	1	1
731	к нему	3	1
732	гораздо чаще	1	1
733	тогда нам	1	1
734	восприятий и	4	1
735	между тем	9	1
736	однако с	1	1
737	которые мы	1	1
738	мы на	1	1
739	противоречия и	1	1
740	но несомненно	1	1
741	искусства к	1	1
742	заботясь о	1	1
743	крайней мере	5	1
744	и содержания	1	1
745	вслед за	3	1
746	может стать	2	1
747	отдельного слова	1	1
748	есть тоже	1	1
749	искусство имеет	1	1
750	который бы	1	1
751	другой и	2	1
752	например при	2	1
753	и следует	2	1
754	эти последние	2	1
755	мы одинаково	1	1
756	предмета и	1	1
757	на которой	3	1
758	которое было	2	1
759	что только	6	1
760	если скажем	1	1
761	понимание этого	1	1
762	одной из	2	1
763	и представляет	1	1
764	месте но	1	1
765	особенно легко	1	1
766	однако в	1	1
767	в какой	2	1
768	то в	1	1
769	в стороне	1	1
770	которому искусство	1	1
771	который в	1	1
772	или же	4	1
773	между этими	1	1
774	и ее	1	1
775	звук и	3	1
776	мало того	1	1
777	себя в	1	1
778	от одной	2	1
779	на фантазию	1	1
780	уже не	6	1
781	или представления	1	1
782	пределов его	1	1
783	в поэзии	1	1
784	в виде	2	1
785	в начале	3	1
786	в сознании	15	1
787	кажется что	1	1
788	в понятие	1	1
789	или даже	1	1
790	при помощи	1	1
791	но совершенно	1	1
792	его и	1	1
793	к содержанию	3	1
794	только одно	1	1
795	не сам	1	1
796	никто не	3	1
797	его души	1	1
798	могло бы	1	1
799	слова в	7	1
800	произведения и	1	1
801	но что	2	1
802	каждый из	1	1
803	не хотим	1	1
804	как при	2	1
805	заметить что	3	1
806	смерти и	1	1
807	нет и	1	1
808	те или	1	1
809	не были	2	1
810	и т.п	1	1
811	имеет и	1	1
812	как у	1	1
813	на ее	1	1
814	каждом отдельном	1	1
815	в экономии	1	1
816	скажем что	2	1
817	я был	1	1
818	чем он	1	1
819	в сознание	7	1
820	на чем	2	1
821	и образов	1	1
822	на которые	1	1
823	мы еще	1	1
824	могут иметь	1	1
825	что не	8	1
826	что для	4	1
827	чувством и	1	1
828	этом слове	1	1
829	превращается в	1	1
830	не было	4	1
831	стало быть	1	1
832	нашей души	1	1
833	бы назвать	1	1
834	возможность не	1	1
835	в картине	1	1
836	его как	1	1
837	дуб и	1	1
838	план и	1	1
839	понятие о	2	1
840	не то	3	1
841	своей особенности	1	1
842	что хотя	2	1
843	сердце в	1	1
844	произведением искусства	2	1
845	при виде	1	1
846	всю совокупность	2	1
847	в одно	3	1
848	если не	4	1
849	в речи	2	1
850	мы видели	4	1
851	между собою	6	1
852	почти ничего	1	1
853	видели в	1	1
854	время с	1	1
855	ко всем	2	1
856	насколько он	1	1
857	редких случаях	1	1
858	многих случаях	1	1
859	так мы	1	1
860	что невольно	1	1
861	конечно не	1	1
862	смысле этого	7	1
863	тому как	5	1
864	что же	2	1
865	и там	1	1
866	из разных	1	1
867	да и	1	1
868	какого требует	1	1
869	для понимания	4	1
870	в очень	1	1
871	том смысле	3	1
872	не вносит	1	1
873	что тогда	1	1
874	что ее	1	1
875	только для	1	1
876	но это	6	1
877	раздражение и	1	1
878	или по	1	1
879	в смысле	4	1
880	это последнее	2	1
881	сознании и	2	1
882	что то	1	1
883	каждой из	3	1
884	любовь к	1	1
885	и другим	1	1
886	не прямо	1	1
887	от мысли	1	1
888	искусство может	2	1
889	том виде	1	1
890	с как	1	1
891	внутренней связи	1	1
892	которая в	1	1
893	как именно	1	1
894	души в	1	1
895	тем более	4	1
896	с не	1	1
897	в одинаковой	1	1
898	же оно	1	1
899	во время	2	1
900	я в	1	1
901	романа и	1	1
902	что вообще	2	1
903	к ее	1	1
904	содержанию как	1	1
905	человека то	2	1
906	нам не	1	1
907	может и	1	1
908	с ними	1	1
909	произведении искусства	4	1
910	предмета при	1	1
911	говорит нам	1	1
912	в поэтическом	2	1
913	душевная жизнь	1	1
914	равно как	1	1
915	по одному	1	1
916	почему он	1	1
917	нашей мысли	4	1
918	минуту своего	1	1
919	отношению к	5	1
920	деятельности на	1	1
921	может изображать	1	1
922	следовательно не	1	1
923	допустить что	1	1
924	есть знак	1	1
925	то оно	3	1
926	а нечто	1	1
927	понимать что	1	1
928	можно назвать	1	1
929	во всяком	1	1
930	все что	4	1
931	ничего общего	2	1
