N	2gram	Tiupa_Anal_2	Problema
113	в отношении	1	4
114	тем самым	4	4
115	отличается от	1	4
116	не имеет	2	4
117	только не	4	4
118	в разных	1	4
119	ни о	3	4
120	указывает на	1	4
121	можно было	3	4
122	жизнь и	1	4
123	с ним	2	4
124	никак не	2	4
125	и во	2	4
126	во всех	4	4
127	тем более	1	4
128	одной из	3	4
129	и ее	1	4
130	или даже	2	4
131	ни с	2	4
132	как бы	10	4
133	в художественном	1	4
134	однако не	1	4
135	как раз	4	4
136	тех или	2	4
137	и для	2	4
138	же в	1	4
139	а в	3	4
140	в то	2	4
141	в какой	1	4
142	самом деле	1	3
143	и на	6	3
144	он был	2	3
145	тут же	1	3
146	же и	1	3
147	в своем	4	3
148	и к	5	3
149	бы и	1	3
150	сливаются в	1	3
151	вообще не	2	3
152	или иных	2	3
153	человека в	1	3
154	в другом	1	3
155	того или	3	3
156	этом смысле	2	3
157	из них	3	3
158	в жизни	1	3
159	все равно	1	3
160	как это	6	3
161	связи с	1	3
162	вплоть до	1	3
163	и другое	1	3
164	как о	3	3
165	дело не	2	3
166	на себе	3	3
167	и сама	1	3
168	казалось бы	3	3
169	имеем дело	3	3
170	и является	4	3
171	уже и	2	3
172	к тому	7	3
173	образы и	1	3
174	как мы	3	3
175	с собой	1	3
176	есть миф	1	3
177	к нему	1	3
178	том или	2	3
179	в его	2	3
180	что и	3	3
181	не мешает	1	3
182	для всех	2	3
183	в начале	1	3
184	в сознании	4	3
185	только к	1	3
186	не так	4	3
187	для него	4	3
188	себе и	1	3
189	тем что	3	3
190	еще и	1	3
191	если не	1	3
192	в связи	1	3
193	о себе	2	3
194	к его	2	3
195	независимо от	1	3
196	или иного	3	3
197	и более	1	3
198	только для	1	3
199	между прочим	1	3
200	и как	1	3
201	мы должны	1	3
202	все они	1	3
203	совершенно не	1	3
204	из этого	1	3
205	что в	2	3
206	точно так	1	3
207	и то	3	2
208	бы для	1	2
209	по преимуществу	4	2
210	и больше	1	2
211	в которой	1	2
212	они могут	1	2
213	говорить о	6	2
214	не вполне	1	2
215	ему в	3	2
216	и он	2	2
217	иное как	1	2
218	нам представляется	1	2
219	столь же	4	2
220	в чем	1	2
221	за пределы	4	2
222	сама по	1	2
223	так называемая	1	2
224	стороны и	1	2
225	более или	1	2
226	со своей	1	2
227	ни одна	1	2
228	в известном	1	2
229	тому же	4	2
230	если он	1	2
231	на его	3	2
232	он не	2	2
233	не к	1	2
234	с ее	2	2
235	на этой	2	2
236	его в	2	2
237	далеко не	1	2
238	этого не	1	2
239	и тогда	1	2
240	или менее	1	2
241	в котором	2	2
242	и уж	1	2
243	но эта	2	2
244	при условии	1	2
245	однако в	1	2
246	того же	4	2
247	в обоих	2	2
248	некоторого рода	2	2
249	но только	1	2
250	он с	1	2
251	по одному	1	2
252	и по	1	2
253	у меня	1	2
254	во все	1	2
255	другой и	1	2
256	для себя	1	2
257	здесь также	1	2
258	в совершенно	1	2
259	в пределах	9	2
260	и что	1	2
261	в значительной	2	2
262	это было	2	2
263	на всех	2	2
264	с его	1	2
265	в два	2	2
266	теперь уже	1	2
267	в литературе	1	2
268	ни к	1	2
269	тот же	1	2
270	с ними	3	2
271	дело с	1	2
272	то он	1	2
273	себя в	2	2
274	только на	3	2
275	свидетельствует о	2	2
276	не обладают	1	2
277	а то	2	2
278	заключается в	1	2
279	за ним	1	2
280	сами по	1	2
281	в конце	4	2
282	в самом	6	2
283	что иное	1	2
284	говорит о	5	2
285	была бы	2	2
286	выступают в	1	2
287	представить себе	1	2
288	к своему	2	2
289	том смысле	1	2
290	произведения искусства	1	2
291	представляется что	1	2
292	другое дело	1	2
293	еще более	2	2
294	будто бы	1	2
295	только что	1	2
296	с ней	1	2
297	в частности	16	2
298	не что	1	2
299	и жизнь	1	2
300	и наиболее	1	1
301	как известно	1	1
302	но особенно	1	1
303	таком случае	2	1
304	с жизнью	1	1
305	перед лицом	2	1
306	тем же	1	1
307	к другому	1	1
308	и до	2	1
309	ведь и	2	1
310	и появляется	1	1
311	его своей	1	1
312	с с	1	1
313	изо всей	1	1
314	на первом	1	1
315	случае это	1	1
316	именно к	1	1
317	рассыпается на	1	1
318	на себя	5	1
319	один к	1	1
320	почти исключительно	1	1
321	самой своей	1	1
322	и самого	1	1
323	картину жизни	1	1
324	не был	3	1
325	тем как	1	1
326	там и	1	1
327	сказать и	1	1
328	и всего	1	1
329	совсем не	1	1
330	особенно если	1	1
331	а тем	1	1
332	о смерти	1	1
333	и всякий	1	1
334	не все	1	1
335	иной эстетической	2	1
336	отличаются от	1	1
337	говорилось выше	1	1
338	оказывается не	2	1
339	когда он	1	1
340	отношений в	1	1
341	имеет в	1	1
342	в действительности	3	1
343	в противоположность	2	1
344	судьбы не	3	1
345	о самом	1	1
346	себе как	1	1
347	в целом	8	1
348	он в	4	1
349	жизни так	1	1
350	бы не	1	1
351	из этих	1	1
352	более в	1	1
353	поскольку в	1	1
354	с их	2	1
355	который всегда	1	1
356	говорит не	1	1
357	и те	1	1
358	но ведь	1	1
359	как он	1	1
360	на то	2	1
361	но на	1	1
362	в наших	1	1
363	в случае	2	1
364	с чем	1	1
365	в первую	1	1
366	в принципе	1	1
367	прочим и	1	1
368	в силу	1	1
369	его от	3	1
370	что может	1	1
371	конца и	1	1
372	одно и	1	1
373	удивительно что	3	1
374	может остаться	1	1
375	звуков или	1	1
376	сознания о	1	1
377	первую очередь	1	1
378	было с	1	1
379	речи вообще	1	1
380	например с	1	1
381	смерть и	1	1
382	реалистического романа	1	1
383	по домам	1	1
384	к которым	1	1
385	эту особенность	1	1
386	всегда и	1	1
387	говорится о	1	1
388	жизни но	2	1
389	нисколько не	1	1
390	являются наиболее	1	1
391	свидетельствует и	1	1
392	и при	1	1
393	в такой	1	1
394	с идеей	1	1
395	идеи и	1	1
396	для уяснения	1	1
397	в их	3	1
398	на каждом	1	1
399	то его	1	1
400	не как	1	1
401	что при	1	1
402	миф о	1	1
403	дается в	1	1
404	поэтому в	1	1
405	которые в	1	1
406	и меньше	1	1
407	том же	1	1
408	что этот	1	1
409	даже в	2	1
410	и вся	1	1
411	тому что	1	1
412	раз и	1	1
413	человек и	1	1
414	с теми	1	1
415	которого он	1	1
416	у него	4	1
417	никогда не	3	1
418	вся его	1	1
419	ничего не	9	1
420	жизни не	1	1
421	при наличии	1	1
422	с одним	1	1
423	это именно	2	1
424	по своей	1	1
425	и после	1	1
426	это слово	1	1
427	является также	1	1
428	для анализа	1	1
429	даже самая	1	1
430	понимать под	1	1
431	только с	1	1
432	нового времени	1	1
433	и далее	1	1
434	длина каждого	1	1
435	такова что	1	1
436	могут быть	10	1
437	здесь совершенно	1	1
438	сама жизнь	1	1
439	всего в	2	1
440	этот переход	1	1
441	бы он	1	1
442	мысли о	1	1
443	анализа в	1	1
444	в каждом	1	1
445	но к	1	1
446	если же	1	1
447	что все	2	1
448	свою очередь	1	1
449	и сами	1	1
450	на основе	2	1
451	к какой	1	1
452	модель является	1	1
453	только то	1	1
454	отвлечься от	1	1
455	и сам	3	1
456	в образе	1	1
457	связан с	1	1
458	особенно в	7	1
459	того и	2	1
460	жизнь я	1	1
461	начала и	1	1
462	к совершенно	1	1
463	нам уже	1	1
464	он по	2	1
465	веры в	1	1
466	это только	2	1
467	разумеется в	1	1
468	они выступают	1	1
469	данного произведения	2	1
470	своего собеседника	1	1
471	нас и	1	1
472	рода семантических	1	1
473	вполне закономерно	2	1
474	мифологии в	1	1
475	и здесь	1	1
476	знаков а	1	1
477	внимание на	2	1
478	все прочие	1	1
479	одного из	3	1
480	все его	1	1
481	может не	1	1
482	этих двух	1	1
483	каждом из	1	1
484	в которую	1	1
485	места и	1	1
486	художественного произведения	2	1
487	очень близко	1	1
488	вообще и	2	1
489	в художественной	1	1
490	не будучи	1	1
491	того что	2	1
492	известном смысле	1	1
493	на которой	1	1
494	оно и	1	1
495	ли будет	1	1
496	мы видим	1	1
497	образы здесь	1	1
498	что даже	1	1
499	который в	1	1
500	для нее	2	1
501	в контексте	5	1
502	с одной	5	1
503	этой системе	2	1
504	подпадающего под	1	1
505	по законам	1	1
506	и повсюду	1	1
507	сердце мое	1	1
508	нуждается в	1	1
509	ведь это	2	1
510	настолько чтобы	1	1
511	самой этой	1	1
512	с этими	1	1
513	не о	2	1
514	не случайно	8	1
515	не говорит	1	1
516	с действительностью	2	1
517	указание на	1	1
518	бы это	1	1
519	характерно и	2	1
520	здравого смысла	2	1
521	и точно	1	1
522	с другим	1	1
523	нельзя сказать	1	1
524	что тот	1	1
525	с той	2	1
526	в рассказе	1	1
527	превращается в	2	1
528	она вполне	1	1
529	не исключает	1	1
530	его как	2	1
531	слова своего	1	1
532	зрения оказываются	1	1
533	о чем	2	1
534	для человека	1	1
535	на фоне	3	1
536	чем глубже	1	1
537	и противопоставить	1	1
538	и особенно	4	1
539	зачем же	1	1
540	своей собственной	1	1
541	при переходе	2	1
542	случайно и	1	1
543	одной стороны	4	1
544	который мы	1	1
545	если они	1	1
546	что же	1	1
547	самого себя	1	1
548	образ жизни	1	1
549	ко всему	1	1
550	в отдельности	1	1
551	исходя из	1	1
552	не его	1	1
553	с этой	1	1
554	слова и	1	1
555	и пространстве	1	1
556	так ли	1	1
557	случае он	1	1
558	за его	1	1
559	судьбы и	1	1
560	в мировой	1	1
561	на небесах	3	1
562	тот кто	2	1
563	но отнюдь	1	1
564	себя самого	1	1
565	бы в	3	1
566	якобы и	1	1
567	всех прочих	1	1
568	его жизнь	1	1
569	отношении к	1	1
570	менее в	1	1
571	к самому	1	1
572	при встрече	1	1
573	в романе	1	1
574	ты над	1	1
575	из тех	1	1
576	не знает	3	1
577	в свою	1	1
578	мере в	1	1
579	этими же	1	1
580	т е	2	1
581	ее нет	1	1
582	он и	2	1
583	есть то	1	1
584	почти нет	1	1
585	борьба и	1	1
586	к другим	1	1
587	к этой	1	1
588	по поводу	3	1
589	это в	1	1
590	как на	1	1
591	этой точки	1	1
592	смысле что	1	1
