N	2gram	Losev_Prob_1	Psycholo
240	в одной	1	2
241	очень трудно	2	2
242	ясно и	2	2
243	он в	2	2
244	думать что	1	2
245	нами в	1	2
246	а вовсе	1	2
247	все другие	2	2
248	у древних	3	2
249	всех этих	7	2
250	в силу	1	2
251	так например	1	2
252	в нее	1	2
253	и может	2	2
254	в совершенно	1	2
255	она стала	1	2
256	из нее	1	2
257	показывает что	1	2
258	и уже	3	2
259	в эту	2	2
260	и ее	8	2
261	момент который	1	2
262	или вернее	3	2
263	признать что	1	2
264	и той	1	2
265	образом и	2	2
266	но он	3	2
267	друг другу	2	2
268	есть именно	5	2
269	их в	4	2
270	том и	1	2
271	что сам	1	2
272	в этих	3	2
273	можем сказать	1	2
274	это является	1	2
275	и очень	2	2
276	дело не	1	2
277	и всегда	2	2
278	ничего не	10	2
279	находятся в	1	2
280	к ней	1	2
281	то это	1	2
282	у нас	14	2
283	очень часто	1	2
284	не могут	2	2
285	когда мы	8	2
286	что оно	3	2
287	ли что	1	2
288	утверждать что	1	2
289	с ее	1	2
290	данном случае	8	2
291	для читателя	1	2
292	только то	4	2
293	то время	1	2
294	который говорит	1	2
295	одного из	1	2
296	том как	2	2
297	мы в	3	2
298	для этого	3	2
299	со стороны	1	2
300	с ним	3	2
301	внимание на	1	2
302	и та	1	2
303	и который	2	2
304	и во	3	2
305	мы на	1	2
306	и следовательно	3	2
307	все прочие	2	2
308	что здесь	3	2
309	что даже	1	2
310	и часто	2	2
311	нам удалось	1	2
312	это же	1	2
313	все они	1	2
314	со всеми	2	2
315	в качестве	2	2
316	для всех	1	2
317	есть в	5	2
318	уже не	3	2
319	или не	3	2
320	чтобы он	1	2
321	самый этот	1	2
322	в виде	15	2
323	к каким	1	2
324	одно из	2	2
325	для него	2	2
326	всяком случае	3	2
327	могло бы	1	2
328	в конце	6	2
329	но что	2	2
330	и начал	1	2
331	к самому	1	2
332	и поэтический	2	2
333	это будет	1	2
334	другое и	1	2
335	без всякой	2	2
336	двух планов	1	2
337	на примере	1	2
338	здесь в	3	2
339	как же	3	2
340	еще и	5	2
341	говорит о	3	2
342	однако и	3	2
343	на возможность	2	2
344	уже давно	2	2
345	к его	2	2
346	хотя бы	3	2
347	к своему	1	2
348	в данном	9	2
349	что за	1	2
350	есть только	8	2
351	это есть	9	2
352	что же	9	2
353	по существу	2	2
354	с этой	1	2
355	заставляет нас	2	2
356	соединение этих	1	2
357	не знаем	1	2
358	не более	1	2
359	не должна	1	2
360	только что	2	2
361	же в	4	2
362	так же	9	2
363	его к	1	2
364	была бы	1	2
365	имеет место	1	2
366	указывают на	2	2
367	к этой	1	2
368	во всяком	7	2
369	говорили уже	1	1
370	говорили о	1	1
371	а между	1	1
372	если вы	1	1
373	скажет что	1	1
374	о каких	1	1
375	для построения	2	1
376	у гоголя	1	1
377	же как	2	1
378	именно эта	1	1
379	чтобы не	1	1
380	художественного произведения	1	1
381	и потому	2	1
382	и есть	6	1
383	в первом	2	1
384	и до	2	1
385	уже указывали	1	1
386	и самое	1	1
387	от которых	1	1
388	котором самое	1	1
389	что мы	13	1
390	с теорией	1	1
391	очень далеко	1	1
392	должен нам	1	1
393	мы имеем	2	1
394	это совершенно	4	1
395	бы что	1	1
396	что многие	1	1
397	самый акт	1	1
398	так чтобы	1	1
399	на себя	2	1
400	на свою	1	1
401	себе что	2	1
402	чем больше	4	1
403	еще не	9	1
404	здесь нет	2	1
405	свои права	1	1
406	этого никак	1	1
407	в чем	3	1
408	с его	2	1
409	то мы	1	1
410	но конечно	1	1
411	и эстетики	3	1
412	сказать и	3	1
413	слишком много	1	1
414	но не	9	1
415	мы будем	2	1
416	именно на	3	1
417	тут же	1	1
418	мы сейчас	1	1
419	нет и	2	1
420	в свои	1	1
421	относится к	1	1
422	которые не	3	1
423	действия которое	1	1
424	тоже суть	1	1
425	и вовсе	4	1
426	а самый	1	1
427	то чем	1	1
428	кроме того	2	1
429	в мысли	1	1
430	который составляет	1	1
431	хотя и	6	1
432	что действительность	1	1
433	более или	3	1
434	в действительности	3	1
435	о самом	1	1
436	то в	5	1
437	для которого	3	1
438	картины в	1	1
439	очень много	3	1
440	ни один	1	1
441	самой природе	1	1
442	себя к	1	1
443	таковы например	2	1
444	за это	1	1
445	всей своей	1	1
446	от действительности	1	1
447	в известном	1	1
448	мы выдвигаем	1	1
449	нам как	1	1
450	и те	1	1
451	ее как	1	1
452	их действия	1	1
453	и отказывается	1	1
454	на его	2	1
455	теории и	1	1
456	в определенном	1	1
457	чтобы они	1	1
458	уже видели	1	1
459	и еще	3	1
460	вы видите	1	1
461	не как	2	1
462	хотя он	1	1
463	однако он	1	1
464	том чтобы	1	1
465	что тут	4	1
466	так уж	1	1
467	тем общим	1	1
468	теперь еще	1	1
469	подобно тому	2	1
470	но все	3	1
471	тут не	1	1
472	этом последнем	1	1
473	в одну	1	1
474	что почти	1	1
475	как они	2	1
476	не будет	2	1
477	бы дать	1	1
478	факт что	1	1
479	чего он	3	1
480	которыми он	1	1
481	только не	3	1
482	и с	2	1
483	на этой	2	1
484	для своей	1	1
485	того или	2	1
486	с другими	2	1
487	есть не	6	1
488	знаем как	1	1
489	для нее	1	1
490	это не	6	1
491	не имела	1	1
492	везде и	1	1
493	указанием на	1	1
494	отражение в	1	1
495	вещи а	2	1
496	в жизни	3	1
497	кажется что	1	1
498	действий и	1	1
499	для них	2	1
500	но уже	5	1
501	все равно	5	1
502	нашего исследования	2	1
503	тот самый	1	1
504	этим и	1	1
505	он и	8	1
506	о чем	6	1
507	а если	1	1
508	и было	1	1
509	должно быть	2	1
510	и тогда	1	1
511	и ко	1	1
512	и становится	1	1
513	было не	1	1
514	или менее	3	1
515	именно он	1	1
516	и при	2	1
517	иллюстрировать эту	1	1
518	что такое	6	1
519	нас не	2	1
520	и всеми	1	1
521	в их	4	1
522	и языка	1	1
523	который конечно	1	1
524	оказывается что	2	1
525	бы мы	3	1
526	которой они	1	1
527	был не	1	1
528	этом ничего	1	1
529	есть еще	3	1
530	однако в	2	1
531	с такими	2	1
532	ясна и	1	1
533	тому чтобы	1	1
534	и почти	1	1
535	и вообще	4	1
536	никакого отношения	1	1
537	даже в	1	1
538	какой угодно	1	1
539	случае мы	1	1
540	и вся	1	1
541	то с	9	1
542	можно ли	5	1
543	насколько она	1	1
544	однако уже	2	1
545	в таких	2	1
546	во-первых это	1	1
547	ни слово	1	1
548	как о	1	1
549	в определении	1	1
550	дело в	3	1
551	и притом	4	1
552	сталкиваемся с	1	1
553	уж тем	2	1
554	совершенно правильно	1	1
555	это мы	2	1
556	того и	1	1
557	который очень	1	1
558	что ни	2	1
559	это то	1	1
560	именно с	1	1
561	этих двух	1	1
562	или как	3	1
563	чтобы иллюстрировать	1	1
564	вот что	1	1
565	вместо этого	1	1
566	этом отношении	1	1
567	которому мы	1	1
568	что на	1	1
569	этих образов	1	1
570	акт есть	1	1
571	одним из	1	1
572	в стиле	1	1
573	которого он	2	1
574	ни о	5	1
575	и заключается	2	1
576	евгении онегине	1	1
577	чем перейти	2	1
578	в окончательном	2	1
579	эти законы	1	1
580	того о	1	1
581	понять что	1	1
582	достаточно только	1	1
583	бы он	1	1
584	не есть	29	1
585	это а	1	1
586	все еще	1	1
587	отказаться от	1	1
588	ничего общего	11	1
589	что кто	1	1
590	от той	1	1
591	но по	1	1
592	в некоторых	1	1
593	знаем что	2	1
594	мысль о	1	1
595	уже с	2	1
596	говорили что	2	1
597	идет речь	1	1
598	можно было	3	1
599	так и	12	1
600	чтобы указать	1	1
601	учит нас	1	1
602	не с	1	1
603	это вовсе	2	1
604	которая была	1	1
605	мог бы	1	1
606	есть конечно	1	1
607	именно этот	1	1
608	в результате	2	1
609	ничего подобного	2	1
610	здесь опять	1	1
611	нем то	1	1
612	по мере	1	1
613	нас и	1	1
614	все дело	1	1
615	говоря в	1	1
616	часто и	2	1
617	а такой	1	1
618	определенным образом	3	1
619	ясным что	2	1
620	которой обладает	1	1
621	и просто	1	1
622	можно сказать	5	1
623	основе своей	1	1
624	времени в	1	1
625	нас в	2	1
626	это было	2	1
627	не весь	1	1
628	доходит до	1	1
629	и всю	2	1
630	которой мы	1	1
631	было совершенно	1	1
632	этому поводу	3	1
633	и хочет	1	1
634	или иначе	2	1
635	не делать	2	1
636	что человек	1	1
637	же быть?	1	1
638	и можно	1	1
639	выше в	1	1
640	ее элементов	1	1
641	мы никогда	3	1
642	если взять	2	1
643	существует не	1	1
644	по содержанию	1	1
645	быть и	3	1
646	но с	1	1
647	моменты в	1	1
648	же все	1	1
649	которых она	1	1
650	всякого рода	1	1
651	простым и	1	1
652	этот вопрос	1	1
653	не сказано	1	1
654	говорили выше	2	1
655	исследования мы	2	1
656	и этих	1	1
657	будто бы	1	1
658	то все	1	1
659	вернее сказать	2	1
660	по этому	3	1
661	с которыми	4	1
662	до наших	1	1
663	подробнейшим образом	1	1
664	с предыдущим	1	1
665	это показывает	1	1
666	а та	1	1
667	и насколько	1	1
668	только на	4	1
669	понимать и	1	1
670	ни одного	1	1
671	мысли чтобы	1	1
672	в нашей	1	1
673	в начале	1	1
674	от других	2	1
675	не из	1	1
676	и других	1	1
677	он однако	1	1
678	за ним	1	1
679	совсем другое	1	1
680	и их	1	1
681	ведь это	2	1
682	поэтому все	1	1
683	с этими	2	1
684	тому же	1	1
685	не о	2	1
686	друг друга	1	1
687	дело и	1	1
688	нашего восприятия	1	1
689	каждый из	1	1
690	не говорит	1	1
691	к той	1	1
692	образом что	1	1
693	в других	5	1
694	указание на	4	1
695	смерти и	1	1
696	само собой	2	1
697	бы это	1	1
698	перейти к	4	1
699	не было	4	1
700	момент в	2	1
701	именно как	4	1
702	со всем	2	1
703	которые можно	1	1
704	именно в	4	1
705	а именно	12	1
706	больше как	1	1
707	не потому	2	1
708	чем он	1	1
709	свои особые	1	1
710	тому как	2	1
711	ни на	4	1
712	что для	2	1
713	обратить внимание	3	1
714	бы никакого	3	1
715	втором смысле	1	1
716	от этого	1	1
717	он только	1	1
718	и самый	1	1
719	имеют никакого	1	1
720	хоть сколько-нибудь	1	1
721	в теории	3	1
722	бы ее	1	1
723	самый факт	2	1
724	свет так	1	1
725	что из	1	1
726	совершенно очевидно	1	1
727	которые как	1	1
728	ближе к	1	1
729	мы знаем	1	1
730	если не	4	1
731	для этой	1	1
732	с удивлением	1	1
733	как люди	1	1
734	как именно	2	1
735	в момент	1	1
736	бы оно	3	1
737	вступает в	1	1
738	что поскольку	1	1
739	с первого	1	1
740	нас чувство	1	1
741	и особенно	2	1
742	обобщение не	1	1
743	мы говорим	3	1
744	по одному	1	1
745	в разговоре	1	1
746	у себя	1	1
747	и глубоко	1	1
748	он будет	2	1
749	даже самому	1	1
750	на тот	2	1
751	не понимать	1	1
752	одновременно с	1	1
753	своими глазами	1	1
754	обобщение из	1	1
755	сравнивали с	1	1
756	для понимания	1	1
757	это значит	1	1
758	требует для	1	1
759	который он	1	1
760	этого факта	1	1
761	каждый раз	1	1
762	сейчас же	3	1
763	художественное произведение	1	1
764	нечто совершенно	1	1
765	о его	2	1
766	текст и	2	1
767	между прочим	2	1
768	имел в	2	1
769	ни для	1	1
770	при построении	1	1
771	нисколько не	3	1
772	пока еще	3	1
773	это ясно	1	1
774	этой сцене	1	1
775	чтобы этот	1	1
776	что наш	1	1
777	не является	5	1
778	для выражения	1	1
779	уже на	2	1
780	тем и	2	1
781	мы сразу	1	1
782	уж я	1	1
783	только тем	1	1
784	имеет дело	1	1
785	разве можно	1	1
786	начала и	1	1
787	тот кто	2	1
788	если посмотреть	1	1
789	от него	1	1
790	собственно говоря	2	1
791	от всех	2	1
792	и ни	4	1
793	иначе он	1	1
794	мы должны	5	1
795	постоянного и	1	1
796	утверждал что	1	1
797	всех тех	1	1
798	себе никакого	1	1
799	гораздо больше	2	1
800	вносят в	1	1
801	это все	1	1
802	в романе	1	1
803	и эта	1	1
804	только как	1	1
805	этот же	1	1
806	и так	2	1
807	других случаях	2	1
808	нет но	1	1
809	или иного	2	1
810	ко всему	1	1
811	в отдельности	4	1
812	есть и	3	1
813	значение не	2	1
814	что то	1	1
815	самое и	1	1
816	тогда не	2	1
817	просто не	1	1
818	жизни и	1	1
819	находит нужным	1	1
820	но еще	2	1
821	разговоре с	1	1
822	она содержит	1	1
823	попросту говоря	1	1
824	это в	1	1
825	тем самым	4	1
826	гораздо более	2	1
