N	2gram	Propp_Isto_1	Psycholo
548	и наоборот	1	1
549	чт именно	1	1
550	что этот	2	1
551	из тысячи	1	1
552	это вопрос	1	1
553	случае мы	1	1
554	нас к	1	1
555	устанавливает что	1	1
556	с которой	1	1
557	приводят к	1	1
558	других исследователей	1	1
559	вплоть до	1	1
560	и развивается	1	1
561	в таких	2	1
562	как можно	1	1
563	мы вынуждены	1	1
564	самого начала	2	1
565	как о	2	1
566	дело не	5	1
567	то чего	1	1
568	дело в	3	1
569	д все	3	1
570	материала в	1	1
571	особый вид	1	1
572	в самых	1	1
573	пока еще	1	1
574	он указывает	1	1
575	нам и	1	1
576	на котором	3	1
577	найти в	1	1
578	того как	3	1
579	имеем дело	1	1
580	здесь совершенно	1	1
581	исследование по	1	1
582	явление в	1	1
583	увидим ниже	2	1
584	дать только	1	1
585	такая же	1	1
586	связи с	4	1
587	для анализа	1	1
588	здесь же	2	1
589	так то	1	1
590	стоит перед	1	1
591	точке зрения	1	1
592	именно это	2	1
593	лежит в	1	1
594	ли не	1	1
595	уже было	1	1
596	в поле	1	1
597	этих областей	1	1
598	она же	1	1
599	формы к	1	1
600	все еще	1	1
601	многих и	1	1
602	оно не	1	1
603	которой она	1	1
604	др это	1	1
605	оно может	2	1
606	начинает утверждаться	1	1
607	перед необходимостью	1	1
608	никакой другой	1	1
609	как по	1	1
610	изучения и	1	1
611	же и	1	1
612	мысль о	2	1
613	об отношении	1	1
614	с самого	2	1
615	зрения не	1	1
616	в пределах	4	1
617	идет речь	1	1
618	мнение что	1	1
619	внешнее сходство	1	1
620	прямом смысле	1	1
621	к исследованию	1	1
622	на нее	2	1
623	не трудно	1	1
624	здесь как	1	1
625	соответствующий ей	1	1
626	можно только	1	1
627	том как	2	1
628	по сравнению	1	1
629	что от	2	1
630	строго говоря	1	1
631	основана на	1	1
632	поэтому в	2	1
633	составные части	2	1
634	в эпоху	2	1
635	вопроса необходимо	1	1
636	мы всегда	1	1
637	сводится к	1	1
638	о нем	2	1
639	именно потому	1	1
640	вот почему	1	1
641	аналогия между	1	1
642	и та	1	1
643	в глаза	1	1
644	а также	1	1
645	может не	1	1
646	так если	2	1
647	в значительной	1	1
648	нас от	1	1
649	на точку	1	1
650	образом мы	2	1
651	он исходит	1	1
652	все в	1	1
653	в действительность	1	1
654	составляют часть	1	1
655	если например	1	1
656	которого оно	1	1
657	что теория	1	1
658	точное изучение	1	1
659	во всей	2	1
660	низкой ступени	1	1
661	бывает и	2	1
662	в свете	2	1
663	мы хотим	2	1
664	и об	1	1
665	говорит в	2	1
666	тех пор	1	1
667	но так	2	1
668	в ту	2	1
669	содержится в	1	1
670	но с	1	1
671	мы захотели	1	1
672	чем это	4	1
673	нас есть	1	1
674	одной из	2	1
675	и между	2	1
676	должен быть	3	1
677	в стороне	3	1
678	очень много	3	1
679	в самое	1	1
680	простой и	1	1
681	сам собой	1	1
682	не мешает	1	1
683	никаких новых	1	1
684	иное как	1	1
685	какой степени	1	1
686	прямо не	1	1
687	он их	1	1
688	утверждают что	1	1
689	ее а	1	1
690	значение и	2	1
691	оно в	2	1
692	которых можно	1	1
693	что русская	1	1
694	в данной	2	1
695	за ним	1	1
696	что данный	2	1
697	не так	2	1
698	стоит и	1	1
699	центр тяжести	1	1
700	числу таких	1	1
701	сами по	1	1
702	случае когда	1	1
703	можно с	1	1
704	превратившись в	1	1
705	не найдем	1	1
706	которые могут	3	1
707	заметить что	1	1
708	они будут	1	1
709	явлений в	2	1
710	ее на	1	1
711	иное понимание	1	1
712	но из	1	1
713	и материал	1	1
714	в особенности	2	1
715	ссылается на	1	1
716	значение которое	1	1
717	именно в	3	1
718	здесь в	2	1
719	еще и	2	1
720	была и	1	1
721	а с	2	1
722	мы еще	3	1
723	только через	3	1
724	в актах	1	1
725	и др	7	1
726	социальной жизни	4	1
727	соответствии с	1	1
728	и пр	4	1
729	которых мы	1	1
730	некоторые изменения	1	1
731	шаг в	1	1
732	напомнить что	1	1
733	где эти	1	1
734	зависит от	2	1
735	своего рода	1	1
736	только некоторая	1	1
737	его как	2	1
738	лишь через	1	1
739	была бы	2	1
740	но никогда	1	1
741	что обычно	1	1
742	и сильнее	1	1
743	для этой	1	1
744	один раз	1	1
745	если это	1	1
746	между собою	1	1
747	стоять на	1	1
748	считать не	1	1
749	по необходимости	1	1
750	есть общая	1	1
751	быть объяснено	1	1
752	наталкивается на	1	1
753	чрезвычайно важно	1	1
754	вопросе о	1	1
755	многих случаях	1	1
756	что именно	1	1
757	только с	2	1
758	так мы	1	1
759	факты показывают	1	1
760	представления о	3	1
761	указывал на	1	1
762	а если	1	1
763	неизменной а	1	1
764	же представления	1	1
765	выйти из	1	1
766	лежат в	1	1
767	на эту	3	1
768	первом случае	1	1
769	и всей	1	1
770	быть только	1	1
771	в обратном	1	1
772	хотя он	2	1
773	сама собой	1	1
774	вопроса в	1	1
775	есть признак	1	1
776	должно быть	2	1
777	дело здесь	1	1
778	указанием на	1	1
779	вопроса почему	1	1
780	в это	1	1
781	находится под	1	1
782	как из	1	1
783	быть признано	1	1
784	природу и	1	1
785	получает от	1	1
786	между собой	4	1
787	д то	1	1
788	в более	1	1
789	идет именно	1	1
790	предпосылки что	2	1
791	приводит нас	1	1
792	чтобы изучить	1	1
793	при таком	1	1
794	того есть	1	1
795	не одинаковы	1	1
796	или в	5	1
797	эту точку	2	1
798	то не	1	1
799	и смысл	1	1
800	чрезвычайно важные	1	1
801	мы должны	13	1
802	находится в	4	1
803	не непосредственно	3	1
804	хотя бы	4	1
805	скажем что	1	1
806	которой мы	1	1
807	смыслу этого	2	1
808	в мировом	1	1
809	себе ничего	1	1
810	еще прибавить	1	1
811	между ними	2	1
812	как явление	1	1
813	только как	1	1
814	в системе	1	1
815	в их	3	1
816	именно о	1	1
817	также в	1	1
818	и составляют	2	1
819	легко заметить	1	1
820	в психологическом	1	1
821	не что	1	1
822	бы его	1	1
823	при изучении	1	1
824	в головах	1	1
825	в действительности	2	1
826	никто не	2	1
827	показывают как	1	1
828	а может	1	1
829	видим в	1	1
830	в роли	1	1
831	образ в	1	1
832	это понятие	1	1
833	и вновь	1	1
834	событий в	1	1
