N	2gram	Bakhtin_Pr_3	StatiiOP
108	всяком случае	5	4
109	отношение к	6	4
110	крайней мере	3	4
111	в особенности	1	4
112	действующих лиц	1	4
113	должна была	2	4
114	что здесь	1	4
115	и для	8	4
116	в отдельных	1	4
117	но это	4	4
118	сказать что	2	4
119	в своей	3	4
120	из этого	1	4
121	это в	2	4
122	во всяком	5	4
123	я и	2	3
124	он хотел	1	3
125	по мнению	1	3
126	говорить о	3	3
127	он был	1	3
128	с его	6	3
129	своего рода	2	3
130	в творчестве	3	3
131	что по	1	3
132	и наконец	5	3
133	все эти	4	3
134	и если	2	3
135	всех этих	2	3
136	на этом	4	3
137	что этот	1	3
138	в другом	8	3
139	нет в	2	3
140	несмотря на	1	3
141	в их	1	3
142	что я	15	3
143	но он	3	3
144	и более	1	3
145	тому что	2	3
146	во время	2	3
147	на тему	2	3
148	же время	12	3
149	это слово	5	3
150	связи с	1	3
151	что все	4	3
152	на вопрос	4	3
153	и что	5	3
154	у которого	1	3
155	и его	16	3
156	уже не	2	3
157	я имею	1	3
158	уже в	3	3
159	не так	1	3
160	для него	13	3
161	так как	4	3
162	в некоторых	1	3
163	как раз	4	3
164	не является	2	3
165	связан с	2	3
166	к которому	2	3
167	до конца	3	3
168	в рассказе	1	3
169	с которым	7	3
170	с этой	2	3
171	обращается к	2	3
172	конце концов	3	3
173	все они	1	3
174	в виде	4	3
175	того времени	2	3
176	это произведение	1	3
177	самом деле	13	2
178	он может	2	2
179	такое же	1	2
180	той же	2	2
181	в сущности	11	2
182	как я	3	2
183	того же	2	2
184	в каждой	1	2
185	разумеется не	1	2
186	не имел	1	2
187	его отношение	4	2
188	хочет сказать	1	2
189	во всех	2	2
190	тем как	1	2
191	то он	1	2
192	но как	4	2
193	к слову	2	2
194	с которыми	2	2
195	вступают в	1	2
196	не просто	1	2
197	нет и	3	2
198	что они	6	2
199	в произведениях	2	2
200	более и	1	2
201	им в	1	2
202	его к	3	2
203	в самом	8	2
204	во многих	1	2
205	и тот	1	2
206	так сказать	2	2
207	в статье	1	2
208	т д	2	2
209	не как	3	2
210	чтобы в	1	2
211	в плане	6	2
212	и по	1	2
213	но все	5	2
214	и может	1	2
215	то есть	1	2
216	звучат в	3	2
217	а с	3	2
218	он и	5	2
219	такой же	3	2
220	не мог	5	2
221	которую он	1	2
222	можно найти	1	2
223	в такой	3	2
224	не столько	1	2
225	в которых	2	2
226	которые в	2	2
227	в прямом	1	2
228	тем не	2	2
229	если я	2	2
230	для этого	3	2
231	соединение с	1	2
232	если и	2	2
233	в отношении	9	2
234	случае в	1	2
235	не менее	3	2
236	как можно	3	2
237	самого начала	8	2
238	считает что	1	2
239	на котором	1	2
240	тогда когда	1	2
241	одна из	1	2
242	так чтобы	3	2
243	никогда не	8	2
244	найти в	1	2
245	слова как	2	2
246	этих двух	1	2
247	он хочет	4	2
248	к тому	5	2
249	для его	2	2
250	для того	1	2
251	должен быть	1	2
252	как мы	7	2
253	не совсем	1	2
254	с ее	3	2
255	в виду	3	2
256	говорит и	1	2
257	без всякого	1	2
258	на основе	1	2
259	каждый раз	1	2
260	с самого	8	2
261	что у	6	2
262	на нее	2	2
263	или в	1	2
264	времени и	1	2
265	в слоге	1	2
266	нас к	1	2
267	внимание на	1	2
268	с одной	1	2
269	что его	3	2
270	и во	3	2
271	в форме	2	2
272	тему о	2	2
273	и только	2	2
274	и других	1	2
275	все время	5	2
276	была не	1	2
277	еще не	4	2
278	отказ от	1	2
279	и ее	2	2
280	в уста	1	2
281	которых я	2	2
282	и у	5	2
283	что если	1	2
284	а то	1	2
285	вовсе не	11	2
286	при всей	2	2
287	или иной	2	2
288	до сих	1	2
289	слово в	2	2
290	себя и	8	2
291	что не	7	2
292	которой есть	1	2
293	ни на	1	2
294	вместе с	4	2
295	в одной	3	2
296	но не	4	2
297	к такому	1	2
298	без труда	2	2
299	несколько раз	2	2
300	в последнем	2	2
301	быть не	1	2
302	этого слова	7	2
303	сих пор	1	2
304	внимания на	1	2
305	является как	1	2
306	здесь есть	1	2
307	один из	2	2
308	пр в	1	2
309	и ни	1	2
310	только что	3	2
311	именно поэтому	1	2
312	все более	1	2
313	здесь только	1	2
314	одной из	1	2
315	в свою	1	2
316	ту же	1	1
317	я сказал	1	1
318	за пределы	2	1
319	в обычном	2	1
320	одним из	1	1
321	также и	1	1
322	начинается с	1	1
323	и то	3	1
324	на самом	11	1
325	ты и	1	1
326	идет о	1	1
327	нему все	1	1
328	и так	5	1
329	в первом	1	1
330	не хочет	2	1
331	по преимуществу	1	1
332	и до	1	1
333	был и	1	1
334	этом направлении	1	1
335	из всех	1	1
336	отношения к	1	1
337	вопрос о	2	1
338	в деревне	1	1
339	стиля в	3	1
340	почти все	2	1
341	еще до	2	1
342	совпадает с	2	1
343	на себя	1	1
344	но уже	1	1
345	событий и	1	1
346	мы и	2	1
347	похожи на	1	1
348	и он	2	1
349	произведение должно	1	1
350	проявляется в	1	1
351	идет за	1	1
352	между собой	1	1
353	себя а	1	1
354	всего этого	2	1
355	это означало	1	1
356	и среди	1	1
357	в сторону	2	1
358	со всеми	2	1
359	тех же	1	1
360	не все	1	1
361	xix столетия	1	1
362	а и	1	1
363	его душе	1	1
364	речи всех	1	1
365	анализ этого	1	1
366	ненавистью и	1	1
367	тебе и	1	1
368	чем же	1	1
369	трудно сказать	1	1
370	из уст	1	1
371	показать что	2	1
372	по которому	2	1
373	в своем	2	1
374	ты прав	1	1
375	в одних	1	1
376	когда он	2	1
377	и как	3	1
378	и внутреннюю	2	1
379	не являются	1	1
380	но эта	1	1
381	это определение	1	1
382	нет здесь	2	1
383	поэтому и	1	1
384	них как	1	1
385	еще на	1	1
386	тон в	1	1
387	за это	1	1
388	бы не	2	1
389	то я	1	1
390	его же	1	1
391	близости к	1	1
392	в дальнейшем	1	1
393	чем его	1	1
394	говорят о	1	1
395	как он	3	1
396	они звучат	1	1
397	но на	4	1
398	ответом на	1	1
399	человек не	1	1
400	есть ее	1	1
401	в нем	19	1
402	а просто	2	1
403	и больше	1	1
404	теперь это	1	1
405	он должен	2	1
406	же это	1	1
407	этого вопроса	1	1
408	что еще	1	1
409	основная схема	1	1
410	какой бы	1	1
411	кто этот	1	1
412	в нее	1	1
413	к убийству	2	1
414	мышления с	1	1
415	тем с	1	1
416	совпадают с	1	1
417	а затем	1	1
418	что такой	1	1
419	же касается	1	1
420	конечно в	2	1
421	к другу	1	1
422	взяты из	1	1
423	самим собой	6	1
424	слов о	1	1
425	о в	1	1
426	зрения на	1	1
427	ко второму	1	1
428	в последующих	1	1
429	делает его	1	1
430	был очень	1	1
431	которым он	6	1
432	этом мы	1	1
433	рядом с	4	1
434	этого не	3	1
435	мы видели	3	1
436	здесь можно	1	1
437	мы знаем	2	1
438	даже там	1	1
439	п но	1	1
440	этого произведения	1	1
441	и того	2	1
442	нисколько не	2	1
443	их на	1	1
444	выступает здесь	2	1
445	но я	2	1
446	что значит	2	1
447	поэтому он	3	1
448	с ума	1	1
449	этом выражении	1	1
450	бы на	1	1
451	и при	1	1
452	сказать так	1	1
453	на месте	1	1
454	сам и	2	1
455	впрочем а	1	1
456	на фоне	1	1
457	они уже	1	1
458	от себя	6	1
459	сам же	1	1
460	вот одна	1	1
461	поэтому в	1	1
462	дает в	1	1
463	ибо мы	1	1
464	на стиль	1	1
465	своими словами	1	1
466	друг другу	4	1
467	и эти	1	1
468	отдельные герои	1	1
469	том же	1	1
470	бы быть	1	1
471	по себе	3	1
472	даже в	5	1
473	начиная от	1	1
474	место занимает	1	1
475	не о	4	1
476	на него	7	1
477	к изучению	1	1
478	которого он	3	1
479	и именно	1	1
480	что вы	2	1
481	того чтобы	1	1
482	он мог	1	1
483	раннем творчестве	1	1
484	благодаря тому	1	1
485	в разных	1	1
486	отметим еще	1	1
487	обратим внимание	1	1
488	или как	2	1
489	но очень	1	1
490	мыслей и	2	1
491	того в	1	1
492	как она	2	1
493	по своей	1	1
494	такая же	2	1
495	к вам	1	1
496	друг друга	2	1
497	со своим	1	1
498	уже очень	1	1
499	своей статье	1	1
500	замечательно что	1	1
501	до того	1	1
502	обращает на	2	1
503	и со	2	1
504	в стиле	3	1
505	вот в	1	1
506	от их	1	1
507	очень часто	2	1
508	но там	1	1
509	нет ни	2	1
510	да рядом	1	1
511	когда мы	1	1
512	героев и	1	1
513	можно сравнить	1	1
514	не случайно	1	1
515	а что	3	1
516	его с	4	1
517	бы он	4	1
518	той или	2	1
519	здесь же	1	1
520	и свое	1	1
521	слова с	3	1
522	протяжении всего	4	1
523	него как	1	1
524	здесь еще	1	1
525	для себя	6	1
526	больше ничего	1	1
527	приходит к	1	1
528	и о	1	1
529	которого мы	1	1
530	свою очередь	1	1
531	на нем	1	1
532	здесь не	1	1
533	не успел	1	1
534	в ее	3	1
535	он с	4	1
536	с первого	1	1
537	в произведении	1	1
538	в пределах	6	1
539	так в	2	1
540	вопрос что	1	1
541	приводит к	1	1
542	вообще нет	1	1
543	материала для	1	1
544	как с	1	1
545	и сам	5	1
546	чтобы дать	1	1
547	можно было	1	1
548	здесь он	1	1
549	те же	2	1
550	ясно что	1	1
551	особенно в	2	1
552	она была	1	1
553	но у	1	1
554	является в	1	1
555	из одного	1	1
556	и вообще	2	1
557	с ним	8	1
558	но может	1	1
559	образом в	1	1
560	в позднейшем	1	1
561	находится в	2	1
562	все его	2	1
563	разговорной речи	1	1
564	приближается к	1	1
565	в применении	1	1
566	и должно	2	1
567	тех кто	1	1
568	голос в	2	1
569	в раннем	2	1
570	со словами	1	1
571	свое произведение	1	1
572	подобные же	1	1
573	в значительной	1	1
574	знает что	3	1
575	должно было	1	1
576	позднейшем творчестве	1	1
577	связь между	1	1
578	ним и	1	1
579	что хотел	1	1
580	что и	5	1
581	выше в	1	1
582	человека как	4	1
583	и она	1	1
584	для самого	1	1
585	статье а	1	1
586	но так	3	1
587	в петербурге	1	1
588	его в	4	1
589	эти тона	1	1
590	это очень	1	1
591	он уже	3	1
592	одних и	1	1
593	собственного голоса	1	1
594	между этими	1	1
595	вопрос об	1	1
596	же он	2	1
597	где они	1	1
598	целом это	1	1
599	определения и	1	1
600	для всех	1	1
601	итак в	1	1
602	конечно не	2	1
603	да еще	2	1
604	точно и	1	1
605	раз в	2	1
606	ни одного	5	1
607	из них	5	1
608	только одно	1	1
609	тоже в	1	1
610	далее но	1	1
611	и их	1	1
612	слова в	7	1
613	в одном	5	1
614	всех событий	1	1
615	как его	2	1
616	но что	1	1
617	идет в	1	1
618	того или	2	1
619	во всей	1	1
620	голоса но	1	1
621	к той	1	1
622	в других	1	1
623	другое что	1	1
624	даже и	4	1
625	разработан в	1	1
626	в очень	1	1
627	из приведенных	1	1
628	к приведенному	1	1
629	четыре стиха	1	1
630	не были	1	1
631	представляя собою	1	1
632	то это	1	1
633	и тех	1	1
634	и создает	2	1
635	он это	2	1
636	более резкой	1	1
637	еще и	1	1
638	было и	2	1
639	а они	1	1
640	говорит о	2	1
641	не говоря	1	1
642	на наиболее	1	1
643	перед которой	1	1
644	он просит	1	1
645	человек в	2	1
646	о чем	2	1
647	там где	7	1
648	человек которого	2	1
649	из потребности	1	1
650	эти перебои	1	1
651	и ему	2	1
652	если не	3	1
653	в те	1	1
654	уже давно	1	1
655	вступает в	2	1
656	нет ничего	1	1
657	эти слова	3	1
658	я уже	2	1
659	она тем	1	1
660	требует от	1	1
661	не знал	2	1
662	понимает как	1	1
663	в данном	1	1
664	звучат для	1	1
665	ли ты	1	1
666	в той	2	1
667	и этот	2	1
668	смысле этого	2	1
669	тому как	2	1
670	что же	8	1
671	очень важно	2	1
672	когда она	2	1
673	это его	1	1
674	даже с	1	1
675	но известная	1	1
676	дан в	1	1
677	хочет показать	1	1
678	должно быть	3	1
679	действительно как	1	1
680	или другого	2	1
681	эти вопросы	1	1
682	бога и	1	1
683	сплошь да	1	1
684	в формах	1	1
685	характерные для	1	1
686	но для	3	1
687	это уже	2	1
688	всего с	1	1
689	тенденция этих	1	1
690	котором он	1	1
691	лишь о	3	1
692	это как	3	1
693	своей собственной	1	1
694	придет и	1	1
695	что тогда	2	1
696	а к	2	1
697	и все	19	1
698	и события	2	1
699	места в	1	1
700	бы в	3	1
701	я хотел	2	1
702	труда обнаружим	1	1
703	но зато	3	1
704	хотя бы	5	1
705	давно уже	1	1
706	отношении к	7	1
707	о своем	1	1
708	не знает	6	1
709	отношением к	4	1
710	мы здесь	1	1
711	но этот	2	1
712	является и	1	1
713	ко всему	1	1
714	остается неизменным	1	1
715	жизни и	3	1
716	вполне понятно	2	1
717	как слово	2	1
718	только не	1	1
719	я могу	1	1
720	так же	8	1
