N	2gram	Propp_Isto_3	Dialekti
258	у меня	5	2
259	могут быть	5	2
260	все еще	6	2
261	как мы	8	2
262	меня в	1	2
263	так в	6	2
264	этим я	1	2
265	и всякого	1	2
266	для этого	1	2
267	и здесь	7	2
268	никак не	1	2
269	почему же	1	2
270	она всегда	1	2
271	можно утверждать	2	2
272	нас в	1	2
273	однако что	3	2
274	ее от	1	2
275	в его	3	2
276	и она	3	2
277	же можно	2	2
278	тех пор	1	2
279	к отцу	2	2
280	и тем	1	2
281	со всеми	1	2
282	не можем	1	2
283	и у	3	2
284	же в	2	2
285	они могли	1	2
286	никто не	2	2
287	руки и	1	2
288	у него	3	2
289	есть также	1	2
290	так или	1	2
291	со стороны	3	2
292	или иначе	1	2
293	а именно	4	2
294	себя и	1	2
295	только к	1	2
296	но как	1	2
297	нет никаких	2	2
298	пр это	1	2
299	исходит от	1	2
300	и потому	2	2
301	нет ни	1	2
302	в данном	4	2
303	с тех	1	2
304	по которому	1	2
305	оказалось что	1	2
306	но для	1	2
307	она должна	1	2
308	и для	2	2
309	или в	11	2
310	для нас	4	2
311	а в	6	2
312	другой стороны	7	2
313	обычно не	1	2
314	совершенно не	2	2
315	о себе	3	2
316	бы его	1	2
317	из этого	1	2
318	но еще	1	2
319	точно так	2	2
320	к этой	1	2
321	а я	2	2
322	ее в	3	2
323	они не	4	2
324	во всяком	2	2
325	этой точки	1	2
326	за ее	1	1
327	ту же	2	1
328	кто бы	1	1
329	начинается с	1	1
330	он весьма	1	1
331	на самом	2	1
332	но тем	2	1
333	в приведенном	1	1
334	и так	2	1
335	я остановлюсь	1	1
336	имеем и	3	1
337	и этот	1	1
338	и за	1	1
339	не слышим	1	1
340	а как	1	1
341	хорошо и	1	1
342	часто бывает	2	1
343	или наоборот	2	1
344	на место	1	1
345	что никто	1	1
346	и совсем	1	1
347	вас не	1	1
348	уже перед	1	1
349	никогда нельзя	1	1
350	столько же	1	1
351	то мы	2	1
352	не то	1	1
353	под страхом	1	1
354	нельзя говорить	1	1
355	это однако	1	1
356	тогда как	1	1
357	иногда и	1	1
358	себе и	2	1
359	считать ее	1	1
360	тут же	1	1
361	можно заставить	1	1
362	где на	1	1
363	с какой	1	1
364	чем же	1	1
365	если она	1	1
366	независимо от	2	1
367	стороны и	3	1
368	что как	1	1
369	понимать в	1	1
370	бы я	1	1
371	далее если	1	1
372	в этот	2	1
373	со своей	1	1
374	не видят	1	1
375	во многих	2	1
376	право на	1	1
377	говорят о	1	1
378	имеем в	4	1
379	если он	2	1
380	сколько ни	1	1
381	после этого	2	1
382	мы можем	6	1
383	на одну	2	1
384	всех этих	2	1
385	ничего специфически	1	1
386	свою собственную	1	1
387	них нет	1	1
388	в корне	1	1
389	имеют право	2	1
390	из него	1	1
391	его от	1	1
392	перья на	1	1
393	от нее	1	1
394	из-за этого	1	1
395	в мире	1	1
396	видит что	1	1
397	в глубине	1	1
398	на ту	1	1
399	материалы которые	1	1
400	его в	3	1
401	это вовсе	1	1
402	временно и	1	1
403	в него	2	1
404	но самый	1	1
405	известно что	2	1
406	и дает	1	1
407	в ином	6	1
408	таковой но	1	1
409	выше гл	3	1
410	далеко не	3	1
411	всегда лежит	1	1
412	мы имеем	19	1
413	не всегда	4	1
414	которой он	1	1
415	о чем	1	1
416	они в	2	1
417	такой же	2	1
418	это очевидно	1	1
419	он сказал	1	1
420	и становится	1	1
421	и видит	1	1
422	во время	6	1
423	смерть как	1	1
424	в такой	1	1
425	в котором	2	1
426	она в	1	1
427	что вся	1	1
428	при существовании	1	1
429	представление о	3	1
430	не как	1	1
431	свое существование	1	1
432	одном из	3	1
433	и той	1	1
434	выходит из	1	1
435	с историческим	1	1
436	видим не	1	1
437	выше мы	3	1
438	но он	4	1
439	друг другу	2	1
440	что было	2	1
441	и более	2	1
442	для нее	2	1
443	даже в	2	1
444	вплоть до	1	1
445	считает что	1	1
446	того как	1	1
447	я буду	2	1
448	у различных	1	1
449	одной и	1	1
450	совершенно правильно	1	1
451	вопрос не	1	1
452	казалось бы	1	1
453	не имели	1	1
454	больше чем	1	1
455	имеем дело	1	1
456	тогда она	1	1
457	на дороге	2	1
458	такая же	1	1
459	связи с	6	1
460	так то	1	1
461	что на	4	1
462	тела и	1	1
463	ли это	2	1
464	перед ним	1	1
465	многих местах	1	1
466	если его	1	1
467	что там	2	1
468	но все	2	1
469	это конечно	1	1
470	как только	2	1
471	мы до	1	1
472	пор как	1	1
473	тот и	1	1
474	иногда на	1	1
475	по воздуху	1	1
476	всегда в	1	1
477	тогда я	1	1
478	может исходить	1	1
479	значении в	1	1
480	и входит	1	1
481	с ее	1	1
482	на нем	1	1
483	в ее	1	1
484	данном случае	3	1
485	были бы	1	1
486	совершенно ясно	1	1
487	но во-первых	1	1
488	или эта	1	1
489	чего она	1	1
490	и говорит	9	1
491	уже с	3	1
492	только то	1	1
493	в себя	1	1
494	он теряет	1	1
495	именно заключается	1	1
496	и сам	1	1
497	достаточно чтобы	2	1
498	только через	1	1
499	не с	2	1
500	сознание а	1	1
501	связанных с	2	1
502	таких примеров	2	1
503	другого и	1	1
504	с ним	1	1
505	связанное с	2	1
506	вот почему	2	1
507	и поэтому	1	1
508	и та	1	1
509	что каждый	1	1
510	то не	2	1
511	это даже	1	1
512	можно сказать	2	1
513	самих или	1	1
514	там в	1	1
515	мы понимаем	1	1
516	на каждой	1	1
517	эти два	3	1
518	в другой	4	1
519	он берет	1	1
520	представления о	2	1
521	если это	3	1
522	к ней	4	1
523	отношениях и	1	1
524	но тут	1	1
525	необходимости доказывать	1	1
526	происходит в	2	1
527	где не	1	1
528	наконец и	1	1
529	сюда же	2	1
530	оно и	1	1
531	здесь не	3	1
532	тот же	1	1
533	одной из	1	1
534	этот вопрос	2	1
535	сына в	2	1
536	как нечто	1	1
537	очень много	2	1
538	во-вторых что	1	1
539	или сам	2	1
540	в качестве	2	1
541	в указанном	1	1
542	в сторону	2	1
543	всем его	1	1
544	чтобы он	1	1
545	отношения не	2	1
546	каким образом	1	1
547	а то	2	1
548	и обратно	1	1
549	или просто	1	1
550	что данный	1	1
551	тогда он	1	1
552	все совершенно	1	1
553	и также	1	1
554	мы находим	1	1
555	в одном	2	1
556	у нее	2	1
557	к ним	1	1
558	могли не	1	1
559	заметить что	1	1
560	тогда в	1	1
561	явно не	1	1
562	в других	4	1
563	если выйти	1	1
564	знает не	2	1
565	до сих	5	1
566	в каких	1	1
567	ну так	1	1
568	такое же	1	1
569	мы еще	3	1
570	или о	1	1
571	на ней	5	1
572	них же	1	1
573	в некоторых	5	1
574	чтобы убедиться	1	1
575	а так	1	1
576	или с	1	1
577	в связи	3	1
578	есть одно	1	1
579	этого одного	1	1
580	словами здесь	1	1
581	не видит	2	1
582	уже давно	2	1
583	связь с	6	1
584	живой и	1	1
585	какая же	1	1
586	вместе с	9	1
587	или по	5	1
588	обратил внимание	1	1
589	по своему	1	1
590	в область	1	1
591	в течение	6	1
592	чем в	1	1
593	этим мы	1	1
594	вне этой	1	1
595	и всей	1	1
596	да и	2	1
597	перед нею	1	1
598	том смысле	1	1
599	с очень	2	1
600	сих пор	5	1
601	оба они	1	1
602	видно что	2	1
603	обычно имеется	1	1
604	думают что	1	1
605	не мог	2	1
606	здесь в	1	1
607	на одной	2	1
608	указать на	2	1
609	на небе	1	1
610	за что	1	1
611	на небесах	1	1
612	которая в	1	1
613	человек и	1	1
614	но когда	1	1
615	от него	2	1
616	это может	1	1
617	из своего	1	1
618	в этих	11	1
619	не хотят	1	1
620	они имеют	1	1
621	себе ничего	1	1
622	и очень	1	1
623	или другими	1	1
624	состоит из	1	1
625	для каждой	1	1
626	они еще	1	1
627	и думает	1	1
628	вопрос что	1	1
629	это так	1	1
630	и эта	1	1
631	я могу	1	1
632	на лице	1	1
633	которая не	1	1
