N	2gram	Bakhtin_Pr_4	Myslijsy
141	самом деле	4	3
142	на самом	1	3
143	и есть	1	3
144	в первом	1	3
145	и до	3	3
146	слова в	13	3
147	мы уже	3	3
148	той же	3	3
149	еще не	7	3
150	и на	11	3
151	то мы	1	3
152	к слову	2	3
153	там где	2	3
154	для создания	1	3
155	в самом	9	3
156	все эти	4	3
157	бы не	2	3
158	так в	2	3
159	и если	1	3
160	на его	1	3
161	к одному	6	3
162	и по	2	3
163	образа и	1	3
164	на нее	1	3
165	в каждом	6	3
166	лишь в	2	3
167	от одного	2	3
168	в них	1	3
169	все равно	2	3
170	не всегда	1	3
171	с точки	9	3
172	но это	6	3
173	в которых	2	3
174	их в	3	3
175	возможно только	1	3
176	ее не	1	3
177	слово для	1	3
178	на себе	1	3
179	связанная с	1	3
180	никогда не	6	3
181	же время	5	3
182	связи с	1	3
183	должны быть	1	3
184	к тому	2	3
185	слова с	7	3
186	языка и	2	3
187	что у	1	3
188	те же	2	3
189	ту же	2	3
190	мы в	1	3
191	слово и	7	3
192	из одного	2	3
193	в виду	4	3
194	и только	3	3
195	и следовательно	2	3
196	мысли не	1	3
197	этот вопрос	2	3
198	пор не	2	3
199	и так	2	3
200	с нею	2	3
201	уже не	4	3
202	в поэзии	2	3
203	слова не	2	3
204	и других	4	3
205	и их	3	3
206	всяком случае	1	3
207	самого слова	1	3
208	даже и	1	3
209	со стороны	1	3
210	нельзя сказать	1	3
211	именно в	1	3
212	до этого	1	3
213	душевной жизни	1	3
214	лишь тогда	1	3
215	в речи	3	3
216	все более	1	3
217	нет ничего	1	3
218	со словом	2	3
219	это есть	1	3
220	кроме того	4	3
221	известной степени	1	3
222	и другим	1	3
223	в этих	4	3
224	и вместе	1	3
225	в процессе	4	3
226	этого последнего	1	2
227	выражения как	1	2
228	нам кажется	5	2
229	а как	2	2
230	словами в	3	2
231	как мы	12	2
232	не вполне	1	2
233	слова например	1	2
234	мы и	3	2
235	собою и	1	2
236	в ней	1	2
237	и говорить	2	2
238	и сами	1	2
239	не нужно	2	2
240	в различных	3	2
241	этих случаях	2	2
242	тем как	2	2
243	к ним	4	2
244	одном из	2	2
245	и слова	2	2
246	его к	2	2
247	так или	1	2
248	в нашем	1	2
249	из этих	3	2
250	что так	2	2
251	во многих	1	2
252	в наших	1	2
253	что она	1	2
254	он все	1	2
255	он не	4	2
256	эта последняя	1	2
257	не как	3	2
258	отношений между	1	2
259	для понимания	2	2
260	влияние на	2	2
261	но самое	1	2
262	человека в	1	2
263	значительной степени	1	2
264	рано или	1	2
265	здесь мы	1	2
266	в мире	3	2
267	форма есть	1	2
268	об этом	2	2
269	этом мы	2	2
270	человек не	1	2
271	она и	1	2
272	чем в	1	2
273	в других	2	2
274	и при	3	2
275	и без	1	2
276	уже здесь	1	2
277	что до	1	2
278	оно живет	1	2
279	вопрос о	2	2
280	сами по	2	2
281	или что	1	2
282	том же	4	2
283	и вообще	1	2
284	даже в	1	2
285	тому что	1	2
286	она не	3	2
287	даже не	1	2
288	виду что	1	2
289	самого начала	1	2
290	мысли в	1	2
291	в сущности	7	2
292	и сама	1	2
293	дело не	1	2
294	иметь в	1	2
295	и притом	1	2
296	к ней	2	2
297	и мысли	2	2
298	и его	6	2
299	мы бы	1	2
300	в более	1	2
301	этот образ	1	2
302	что на	1	2
303	в области	1	2
304	у нас	2	2
305	настоящего времени	1	2
306	не могут	3	2
307	указывает на	2	2
308	но сама	1	2
309	и это	3	2
310	слов но	1	2
311	значение этого	1	2
312	в ее	1	2
313	данном случае	1	2
314	духа и	1	2
315	на том	2	2
316	что может	1	2
317	можно было	2	2
318	не с	1	2
319	таковы что	1	2
320	можно только	1	2
321	и здесь	4	2
322	в самой	5	2
323	то уже	1	2
324	после того	1	2
325	все в	2	2
326	бы в	3	2
327	в другой	1	2
328	ко второму	2	2
329	еще более	3	2
330	отдельного слова	1	2
331	сложное и	1	2
332	может иметь	1	2
333	но так	1	2
334	быть и	1	2
335	один из	1	2
336	в двух	1	2
337	мы видим	1	2
338	они могут	1	2
339	бы ни	2	2
340	именно на	1	2
341	конечно не	8	2
342	и у	1	2
343	если мы	5	2
344	в большинстве	9	2
345	и они	2	2
346	большинстве случаев	8	2
347	никто не	1	2
348	отношение к	3	2
349	друг друга	6	2
350	будет выражено	1	2
351	это значение	1	2
352	или поздно	1	2
353	и даже	3	2
354	с другой	3	2
355	или иначе	1	2
356	на этот	2	2
357	есть от	2	2
358	в свою	1	2
359	было и	1	2
360	и др	1	2
361	превращается в	4	2
362	языка в	2	2
363	есть лишь	1	2
364	как ни	1	2
365	слова от	2	2
366	человеческой мысли	1	2
367	относятся к	1	2
368	если оно	2	2
369	а может	1	2
370	есть одна	1	2
371	нужно иметь	1	2
372	в это	1	2
373	слове а	1	2
374	и для	3	2
375	не знаем	1	2
376	что делает	1	2
377	а что	4	2
378	от него	1	2
379	и как	2	2
380	во время	1	2
381	я в	1	2
382	сводятся к	1	2
383	от ее	1	2
384	но эта	1	2
385	есть и	2	2
386	во сне	2	2
387	к другим	2	2
388	все что	2	2
389	в своих	1	2
390	можно назвать	1	2
391	себя как	3	1
392	одним из	3	1
393	относится и	1	1
394	предполагает что	1	1
395	словом как	2	1
396	от предшествующих	2	1
397	того же	3	1
398	сам язык	1	1
399	он может	1	1
400	к своей	1	1
401	смотрит на	1	1
402	в приведенном	3	1
403	тем же	3	1
404	к другому	5	1
405	мысли вся	1	1
406	должна быть	2	1
407	в их	4	1
408	в сфере	1	1
409	в несколько	1	1
410	или наоборот	1	1
411	это совершенно	1	1
412	уже более	1	1
413	к новой	1	1
414	себе он	1	1
415	не была	2	1
416	получают значение	1	1
417	как во	1	1
418	в некотором	1	1
419	говорит только	1	1
420	ступени ее	1	1
421	себе что	2	1
422	почти на	1	1
423	слово не	9	1
424	без всякого	2	1
425	это время	1	1
426	меньшей степени	2	1
427	в xix	1	1
428	в прямой	1	1
429	он сам	2	1
430	как один	1	1
431	себя а	1	1
432	в последних	1	1
433	образом как	1	1
434	во всех	5	1
435	но конечно	2	1
436	а следовательно	2	1
437	различия между	1	1
438	но не	4	1
439	могло быть	1	1
440	но как	1	1
441	же она	1	1
442	эта особенность	1	1
443	в новом	1	1
444	нужно быть	2	1
445	отличие от	3	1
446	ведь мы	2	1
447	друг от	1	1
448	нет и	2	1
449	другое и	1	1
450	и речи	1	1
451	отношений но	1	1
452	внутренняя жизнь	1	1
453	словом в	4	1
454	как нам	2	1
455	что совершается	1	1
456	перед нами	12	1
457	и художественного	1	1
458	понимания тех	1	1
459	стороны мы	1	1
460	себе как	2	1
461	та же	1	1
462	лучше сказать	1	1
463	сказать о	1	1
464	и через	2	1
465	в этой	3	1
466	еще один	1	1
467	и отношения	1	1
468	им в	1	1
469	сюда относятся	1	1
470	только один	1	1
471	имеем в	3	1
472	иначе и	1	1
473	слово это	1	1
474	но на	2	1
475	и лучше	1	1
476	время и	2	1
477	что же?	1	1
478	на одну	1	1
479	они в	1	1
480	формы но	1	1
481	и еще	1	1
482	и совершенно	2	1
483	оно должно	2	1
484	и сам	5	1
485	в степени	1	1
486	свое время	2	1
487	хотя все	1	1
488	есть определенный	1	1
489	на этом	3	1
490	его можно	1	1
491	форма в	1	1
492	что их	1	1
493	но все	2	1
494	от нее	1	1
495	это сопоставление	1	1
496	значение в	2	1
497	в каком-нибудь	1	1
498	есть конечно	2	1
499	а по	1	1
500	на все	2	1
501	входит в	1	1
502	который и	1	1
503	деле в	1	1
504	может стать	2	1
505	он есть	2	1
506	если такая	1	1
507	этот человек	1	1
508	должен был	1	1
509	далеко не	3	1
510	жизни то	1	1
511	здесь можно	1	1
512	строгом смысле	2	1
513	значит не	1	1
514	только указывает	1	1
515	очень сложное	1	1
516	нуждаются в	1	1
517	и прямо	2	1
518	его прямом	1	1
519	обратимся к	1	1
520	и тогда	1	1
521	убедиться что	1	1
522	по той	1	1
523	она берет	1	1
524	можно ответить	1	1
525	от своего	1	1
526	в своей	3	1
527	не во	1	1
528	относится ко	1	1
529	случаев вовсе	1	1
530	мы замечаем	1	1
531	в такой	1	1
532	сам и	1	1
533	в которые	2	1
534	живет только	1	1
535	одним и	1	1
536	следовательно происходит	1	1
537	от себя	1	1
538	своего рода	4	1
539	значение для	3	1
540	и другого	2	1
541	принимают в	1	1
542	которые в	2	1
543	но он	3	1
544	друг другу	1	1
545	в прямом	1	1
546	с человеком	1	1
547	словах в	1	1
548	на всю	1	1
549	для нее	1	1
550	всего его	2	1
551	здесь следовательно	1	1
552	из слов	1	1
553	в отношении	3	1
554	но они	1	1
555	словом то	2	1
556	но для	3	1
557	еще довольно	2	1
558	сделать и	1	1
559	дело в	3	1
560	на два	3	1
561	сущности есть	1	1
562	к этим	1	1
563	его собственного	1	1
564	и имеет	1	1
565	в самых	1	1
566	во всякой	1	1
567	слово по	2	1
568	человека если	1	1
569	вообще можно	1	1
570	следовательно и	2	1
571	того и	2	1
572	ничего не	2	1
573	действительности но	1	1
574	такова например	1	1
575	этих двух	4	1
576	нее нет	1	1
577	чтобы их	1	1
578	в другую	1	1
579	во всем	4	1
580	когда прежние	1	1
581	правда мы	1	1
582	что речь	1	1
583	из истории	1	1
584	без слов	1	1
585	на которой	1	1
586	весь этот	1	1
587	только с	1	1
588	как будто	1	1
589	смысле к	1	1
590	если только	2	1
591	у меня	3	1
592	это два	1	1
593	начиная с	1	1
594	и другой	1	1
595	лежит в	1	1
596	я сам	1	1
597	указание на	1	1
598	нет мы	1	1
599	числе и	3	1
600	одну и	1	1
601	другое слово	1	1
602	его с	1	1
603	бы он	1	1
604	той или	2	1
605	они и	1	1
606	есть чем	1	1
607	что при	1	1
608	которой она	1	1
609	в каждой	1	1
610	на предмет	6	1
611	правда не	1	1
612	пользу приносит	1	1
613	от друга	1	1
614	как не	1	1
615	но при	3	1
616	самим собою	3	1
617	будет сказать	1	1
618	в собственном	1	1
619	представим себе	2	1
620	в себя	4	1
621	в произведении	2	1
622	с самого	1	1
623	в пределах	10	1
624	самое это	1	1
625	и старается	2	1
626	роль в	1	1
627	нет слово	1	1
628	нет да	1	1
629	в другом	2	1
630	с первым	1	1
631	и ту	1	1
632	находятся и	1	1
633	времени и	2	1
634	бывает трудно	1	1
635	на которую	1	1
636	к действительности	1	1
637	сознания и	2	1
638	во второй	1	1
639	это только	1	1
640	является в	1	1
641	в словах	4	1
642	приводит его	1	1
643	как выражение	2	1
644	смысле и	1	1
645	о нем	6	1
646	не был	1	1
647	тому и	1	1
648	с тою	1	1
649	оно непосредственно	1	1
650	и поэтому	1	1
651	знает но	1	1
652	слово то	3	1
653	и важно	2	1
654	на что	1	1
655	все его	1	1
656	может не	1	1
657	других искусств	1	1
658	конкретное слово	1	1
659	же нет	1	1
660	слово может	4	1
661	а у	1	1
662	это в	1	1
663	которого оно	2	1
664	от них	2	1
665	и во	3	1
666	слова причем	1	1
667	и всякая	1	1
668	во втором	1	1
669	на одном	1	1
670	в форме	1	1
671	он берет	1	1
672	века и	1	1
673	и всякое	2	1
674	формой и	1	1
675	к своим	1	1
676	но с	2	1
677	себя с	1	1
678	оно и	2	1
679	к различным	2	1
680	ничего ни	1	1
681	вне себя	1	1
682	до ее	1	1
683	явления в	2	1
684	словом и	3	1
685	же при	1	1
686	кроме этого	1	1
687	может вовсе	1	1
688	с одной	1	1
689	же он	2	1
690	человека с	1	1
691	из которого	1	1
692	есть я	2	1
693	впечатление которое	1	1
694	так можно	1	1
695	отношений к	1	1
696	в единстве	3	1
697	отнести к	1	1
698	языка как	1	1
699	же явления	2	1
700	а это	1	1
701	процессе его	1	1
702	и знать	1	1
703	на самую	1	1
704	человека на	1	1
705	слова если	1	1
706	который как	1	1
707	прозы в	1	1
708	в известной	2	1
709	могло бы	2	1
710	для другого	2	1
711	слово как	4	1
712	при всей	1	1
713	близко к	1	1
714	бытия и	3	1
715	у него	5	1
716	речь и	2	1
717	которые могут	1	1
718	каждого слова	2	1
719	есть из	1	1
720	через это	1	1
721	одном слове	3	1
722	рядом с	5	1
723	последнее может	1	1
724	жизнь слова	3	1
725	из двух	1	1
726	нужно было	1	1
727	зрения этого	1	1
728	мне и	2	1
729	мы это	1	1
730	с другим	1	1
731	о влиянии	1	1
732	за пределы	5	1
733	его себе	1	1
734	здесь в	2	1
735	к которому	1	1
736	и самая	1	1
737	а с	1	1
738	своего собственного	1	1
739	слова значение	1	1
740	предмета но	1	1
741	слово но	2	1
742	только к	2	1
743	предмет и	2	1
744	прежде всего	9	1
745	два раза	1	1
746	другому и	1	1
747	одной стороны	1	1
748	пожалуй и	2	1
749	а главное	1	1
750	их друг	1	1
751	этого сна	1	1
752	в руках	2	1
753	смысле все	1	1
754	если эти	1	1
755	слова что	2	1
756	однако не	1	1
757	бы совершенно	1	1
758	между этими	3	1
759	на слово	1	1
760	его как	2	1
761	в одно	2	1
762	в связи	1	1
763	к лицу	1	1
764	свою речь	1	1
765	увидим в	1	1
766	в частности	1	1
767	или словом	1	1
768	границы между	1	1
769	как это	1	1
770	отрывок из	1	1
771	конечно есть	1	1
772	оба члена	1	1
773	к самому	2	1
774	к своему	3	1
775	определяет его	1	1
776	до настоящего	1	1
777	да рядом	1	1
778	с внутренней	1	1
779	образом и	3	1
780	лицом к	1	1
781	достигается в	1	1
782	в последнем	1	1
783	которому оно	2	1
784	в первой	2	1
785	жизни слова	4	1
786	относятся все	1	1
787	раз эти	2	1
788	на другое	1	1
789	и формы	1	1
790	благодаря этому	1	1
791	и нет	4	1
792	не могло	2	1
793	сплошь да	1	1
794	различные степени	1	1
795	быть очень	1	1
796	вещь а	1	1
797	слова так	1	1
798	все же	4	1
799	него свое	1	1
800	что могло	1	1
801	то будет	2	1
802	мы найдем	1	1
803	слова но	4	1
804	в самые	1	1
805	совершается в	1	1
806	изменения в	1	1
807	или в	8	1
808	мира и	1	1
809	о котором	2	1
810	слова как	3	1
811	обращается к	1	1
812	слов с	2	1
813	лишь как	2	1
814	и самое	1	1
815	с высоты	1	1
816	его жизнь	2	1
817	его функции	1	1
818	бы на	1	1
819	могли быть	1	1
820	бы оно	1	1
821	отношении к	2	1
822	здесь только	2	1
823	но если	3	1
824	не знает	4	1
825	другой стороны	3	1
826	была бы	1	1
827	от всех	1	1
828	говорящего к	1	1
829	но можно	1	1
830	речи здесь	1	1
831	в такие	3	1
832	одном направлении	1	1
833	человеку который	1	1
834	при изучении	1	1
835	и идеи	3	1
836	в свое	2	1
837	из своей	1	1
838	самосознания и	2	1
839	ли они	1	1
840	и слов	1	1
841	жизни и	5	1
842	предмет в	2	1
843	увидим что	2	1
844	как слово	2	1
845	и эта	1	1
846	уже после	3	1
847	она изучает	1	1
848	каждое слово	1	1
849	слово только	1	1
850	как на	1	1
851	том числе	4	1
