N	2gram	Potebnia_M_1	Dialekti
107	только то	2	4
108	та же	1	4
109	мифа и	1	4
110	как он	1	4
111	и если	2	4
112	при этом	6	4
113	он не	3	4
114	и по	6	4
115	одно и	1	4
116	таким образом	13	4
117	заключается в	3	4
118	одна и	1	4
119	нисколько не	2	4
120	в одном	8	4
121	но он	2	4
122	все это	1	4
123	с ним	3	4
124	не нуждается	2	4
125	по своей	1	4
126	связи с	3	4
127	в таком	5	4
128	в каком	6	4
129	не могут	4	4
130	есть только	11	4
131	что оно	2	4
132	в ее	1	4
133	в другом	1	4
134	к нему	1	4
135	и только	2	4
136	субъекта и	4	4
137	как нечто	1	4
138	вопрос об	3	4
139	без этого	1	4
140	уже в	1	4
141	одно из	3	4
142	то время	1	4
143	от того	4	4
144	нельзя сказать	1	4
145	в связи	1	4
146	могут быть	9	4
147	том смысле	4	4
148	хотя бы	2	4
149	а в	5	4
150	другой стороны	5	4
151	по одному	1	4
152	же как	1	3
153	таком случае	2	3
154	сам по	1	3
155	как мы	2	3
156	что если	3	3
157	вопрос о	4	3
158	и бытия	1	3
159	что иное	2	3
160	иное как	2	3
161	в чем	1	3
162	а только	4	3
163	себе и	1	3
164	в этой	3	3
165	с этим	7	3
166	от этого	1	3
167	одно время	1	3
168	но без	2	3
169	после этого	2	3
170	выйти из	2	3
171	может существовать	1	3
172	же не	1	3
173	его в	1	3
174	это было	1	3
175	чтобы все	1	3
176	а без	1	3
177	и мы	1	3
178	было бы	12	3
179	в один	2	3
180	мы имеем	1	3
181	и уже	1	3
182	между собою	6	3
183	в этих	7	3
184	что такое	1	3
185	сами по	1	3
186	и более	2	3
187	что этот	1	3
188	времени а	1	3
189	даже в	1	3
190	не менее	6	3
191	ничего не	1	3
192	в разных	2	3
193	или как	1	3
194	как только	1	3
195	должны быть	7	3
196	но только	1	3
197	то как	1	3
198	все его	1	3
199	уже не	2	3
200	нуждается в	2	3
201	тело и	1	3
202	он есть	2	3
203	тех пор	1	3
204	будто бы	1	3
205	с нею	4	3
206	из них	1	3
207	мы находим	1	3
208	о котором	3	3
209	как же	1	3
210	и их	3	3
211	не было	4	3
212	не сама	1	3
213	себе не	1	3
214	во внимание	3	3
215	в данном	1	3
216	когда мы	2	3
217	и от	3	3
218	время не	1	3
219	его с	2	3
220	и слова	2	3
221	то не	3	3
222	была бы	2	3
223	не что	2	3
224	то оно	2	3
225	они не	1	3
226	смысле что	1	3
227	человека и	1	2
228	на самом	1	2
229	он может	1	2
230	только потому	3	2
231	тем же	2	2
232	что эти	1	2
233	его не	1	2
234	например в	1	2
235	из всего	1	2
236	не во	1	2
237	бы ни	4	2
238	то это	5	2
239	как не	1	2
240	зависимости от	1	2
241	в ней	7	2
242	когда есть	1	2
243	говоря уже	1	2
244	во всех	5	2
245	что я	1	2
246	нею в	1	2
247	на народ	1	2
248	явлений и	3	2
249	если в	1	2
250	очевидно что	3	2
251	к сожалению	1	2
252	которые не	2	2
253	в истории	7	2
254	как в	10	2
255	более и	2	2
256	и нет	1	2
257	перед нами	1	2
258	что по	3	2
259	более или	1	2
260	но в	9	2
261	в противоположность	1	2
262	еще на	1	2
263	души как	1	2
264	в которой	2	2
265	все эти	1	2
266	и пространства	1	2
267	с тех	1	2
268	бы только	2	2
269	отвлеченные понятия	1	2
270	на его	1	2
271	не как	1	2
272	оно должно	2	2
273	на этом	1	2
274	но все	2	2
275	в каждом	4	2
276	не будет	2	2
277	в мире	3	2
278	быть во	1	2
279	на все	2	2
280	в жизни	3	2
281	только одно	1	2
282	с тем	5	2
283	несмотря на	5	2
284	хотя в	3	2
285	или менее	1	2
286	во время	1	2
287	и при	3	2
288	взгляд на	2	2
289	существуют и	1	2
290	в их	2	2
291	можно понимать	1	2
292	в зависимости	1	2
293	тем не	6	2
294	действительно есть	1	2
295	их в	1	2
296	такой вопрос	1	2
297	тому что	3	2
298	нет никакого	1	2
299	что есть	1	2
300	что сущность	1	2
301	что с	1	2
302	быть без	1	2
303	виду что	1	2
304	самого начала	3	2
305	того как	6	2
306	в науке	1	2
307	в сущности	2	2
308	на него	3	2
309	не по	4	2
310	может только	1	2
311	только не	2	2
312	наука и	1	2
313	убедиться в	1	2
314	следует что	1	2
315	уже и	1	2
316	и делает	1	2
317	что на	6	2
318	в области	1	2
319	представлять себе	1	2
320	от их	1	2
321	и искусство	1	2
322	к тому	4	2
323	теле в	1	2
324	с ее	2	2
325	с самого	3	2
326	и совершенно	1	2
327	что у	1	2
328	же эти	1	2
329	том как	3	2
330	остается только	4	2
331	мы в	2	2
332	понятно что	1	2
333	разница между	3	2
334	и должно	2	2
335	все в	2	2
336	собственно говоря	1	2
337	между тем	5	2
338	когда оно	1	2
339	всяком случае	1	2
340	что бы	2	2
341	этих последних	3	2
342	мы должны	3	2
343	в каких	1	2
344	д и	1	2
345	большею частью	1	2
346	мы видим	4	2
347	с ними	1	2
348	в какой	1	2
349	на мир	1	2
350	с одной	3	2
351	себя в	1	2
352	есть в	2	2
353	если мы	3	2
354	или в	2	2
355	д не	1	2
356	возможна и	1	2
357	а потому	10	2
358	т п	4	2
359	само по	4	2
360	не выходя	1	2
361	тем что	9	2
362	где есть	1	2
363	до сих	1	2
364	именно в	1	2
365	будет ли	1	2
366	души и	5	2
367	только к	1	2
368	человека но	1	2
369	не на	1	2
370	зависит от	5	2
371	человеческой жизни	1	2
372	что мы	4	2
373	к отождествлению	1	2
374	уже о	1	2
375	вместе с	8	2
376	так же	5	2
377	или по	1	2
378	что же	2	2
379	быть только	5	2
380	в тех	1	2
381	как нельзя	1	2
382	в состоянии	3	2
383	сих пор	1	2
384	же есть	1	2
385	мы только	1	2
386	и всякая	1	2
387	в результате	1	2
388	не будучи	1	2
389	тела а	1	2
390	же в	2	2
391	есть уже	3	2
392	это все	1	2
393	но всегда	2	2
394	не говоря	1	2
395	или других	1	2
396	но разве	1	2
397	понимание есть	2	2
398	только о	1	2
399	от души	1	2
400	в виде	1	2
401	того или	1	2
402	в своих	4	2
403	во всяком	3	2
404	всегда в	1	1
405	от этой	1	1
406	говоря о	1	1
407	того же	3	1
408	выражения в	1	1
409	чувства воли	1	1
410	предмета с	1	1
411	сама не	1	1
412	голову что	1	1
413	таком виде	2	1
414	уже по	1	1
415	по его	7	1
416	их и	2	1
417	уже что	1	1
418	понятия но	1	1
419	тою же	1	1
420	слов об	1	1
421	которое бы	1	1
422	и духа	1	1
423	не была	1	1
424	подобные тем	1	1
425	какая разница	1	1
426	ему в	1	1
427	в некотором	2	1
428	из глубины	2	1
429	что можно	3	1
430	не все	2	1
431	явление не	1	1
432	из ее	1	1
433	проявляется в	2	1
434	чем больше	1	1
435	на них	1	1
436	бы то	2	1
437	в различных	1	1
438	не без	1	1
439	природы и	1	1
440	и бог	1	1
441	душа в	1	1
442	ее к	1	1
443	мы будем	2	1
444	от воли	1	1
445	его форм	1	1
446	есть по	1	1
447	разница в	1	1
448	во что	1	1
449	всех времен	1	1
450	его на	2	1
451	общего с	1	1
452	что именно	2	1
453	различаемые в	1	1
454	показать что	1	1
455	всегда то	1	1
456	по которому	1	1
457	стороны и	2	1
458	себе ни	1	1
459	к новому	2	1
460	что касается	1	1
461	не вся	1	1
462	когда он	1	1
463	и понимания	9	1
464	духа есть	1	1
465	весь мир	1	1
466	духа и	7	1
467	уже с	2	1
468	то в	5	1
469	и воли	7	1
470	в целом	2	1
471	сказать о	1	1
472	образом и	2	1
473	он в	1	1
474	понятия что	1	1
475	всей своей	1	1
476	из этих	4	1
477	сущности и	1	1
478	с их	1	1
479	по форме	1	1
480	сказать чтобы	1	1
481	во многих	2	1
482	что отношения	2	1
483	если он	1	1
484	но на	2	1
485	не могла	2	1
486	так сказать	2	1
487	как оно	1	1
488	свое состояние	2	1
489	задний план	1	1
490	связанные с	1	1
491	времена и	1	1
492	она еще	1	1
493	собственном значении	1	1
494	и эти	1	1
495	понятий и	1	1
496	дает нам	1	1
497	только такой	1	1
498	наше тело	1	1
499	предметы но	1	1
500	из него	2	1
501	что вытекает	1	1
502	но дело	2	1
503	себя самой	1	1
504	без исключения	1	1
505	но самое	1	1
506	от нее	6	1
507	всем одинаково	1	1
508	что все	3	1
509	духа то	2	1
510	или даже	3	1
511	мы на	1	1
512	может стать	1	1
513	которая как	1	1
514	известно что	2	1
515	этом смысле	4	1
516	что один	1	1
517	истории и	1	1
518	в природу	1	1
519	и тем	3	1
520	тела в	1	1
521	бы совершенно	1	1
522	тех которые	1	1
523	но уже	2	1
524	мы вспомнили	1	1
525	в них	3	1
526	на которую	2	1
527	далеко не	1	1
528	показывает что	3	1
529	нас к	1	1
530	бы было	2	1
531	со своими	1	1
532	не всегда	1	1
533	есть явление	2	1
534	чем в	2	1
535	он от	1	1
536	понятия и	3	1
537	когда в	3	1
538	одного и	2	1
539	в эту	1	1
540	но если	2	1
541	смотрит на	3	1
542	действительно существуют	1	1
543	обыденной жизни	1	1
544	и ее	1	1
545	начинается в	1	1
546	не зависит	1	1
547	могут не	2	1
548	в котором	1	1
549	мы называем	2	1
550	себе а	1	1
551	или вернее	1	1
552	бы мы	1	1
553	в животном	2	1
554	есть его	1	1
555	а есть	1	1
556	времени не	1	1
557	друг другу	3	1
558	без всяких	1	1
559	том и	2	1
560	на эти	1	1
561	другие области	1	1
562	и жизненная	1	1
563	показал в	1	1
564	это чувство	1	1
565	очевидно не	1	1
566	и другое	3	1
567	что ему	1	1
568	будет только	1	1
569	и проч	1	1
570	уже из	1	1
571	ее с	2	1
572	душе и	2	1
573	часов и	1	1
574	это нисколько	1	1
575	бытия и	3	1
576	в самых	1	1
577	в нас	7	1
578	во-вторых он	1	1
579	человека по	1	1
580	и всегда	2	1
581	подобно тому	3	1
582	можно видеть	1	1
583	и независимо	1	1
584	или когда	1	1
585	из основных	2	1
586	на природу	1	1
587	это слово	1	1
588	и звуки	1	1
589	и теперь	1	1
590	бы по	1	1
591	остается в	1	1
592	отвлеченное понятие	1	1
593	этом отношении	1	1
594	состояние духа	2	1
595	мною же	1	1
596	другой форме	1	1
597	и оно	1	1
598	и живой	1	1
599	прямо противоречит	1	1
600	все то	2	1
601	начиная с	1	1
602	нам что	1	1
603	мере того	3	1
604	еще яснее	1	1
605	сходство с	1	1
606	и другим	1	1
607	мысли о	4	1
608	создание это	1	1
609	оно не	3	1
610	и можем	1	1
611	должен быть	1	1
612	то ни	3	1
613	и самое	2	1
614	можно и	1	1
615	своего развития	1	1
616	и о	2	1
617	не существует	2	1
618	но при	3	1
619	здесь не	1	1
620	были бы	3	1
621	ни стало	1	1
622	это средство	1	1
623	в собственном	2	1
624	мысль о	2	1
625	и требуют	1	1
626	приводит к	1	1
627	со мною	2	1
628	дано в	1	1
629	слова а	1	1
630	его самого	2	1
631	в образе	1	1
632	чтобы дать	1	1
633	на нее	1	1
634	он именно	1	1
635	те же	1	1
636	и которые	2	1
637	одного из	2	1
638	здесь нет	1	1
639	мог бы	2	1
640	которые он	1	1
641	движения есть	1	1
642	еще в	1	1
643	не должны	1	1
644	и на	1	1
645	быть может	1	1
646	из одного	3	1
647	по мере	6	1
648	и действий	1	1
649	смысле и	1	1
650	против этого	1	1
651	образом в	1	1
652	воли и	1	1
653	познания и	2	1
654	можно представлять	1	1
655	же необходимо	1	1
656	с тою	1	1
657	внимание на	1	1
658	все прочие	1	1
659	на что	2	1
660	можно заметить	2	1
661	нас в	1	1
662	это была	1	1
663	и во	3	1
664	превращены в	1	1
665	которой мы	1	1
666	общее и	1	1
667	от них	1	1
668	судить о	3	1
669	как его	1	1
670	его мысль	1	1
671	во всей	1	1
672	внешнее и	1	1
673	вовсе нет	1	1
674	есть тоже	1	1
675	независимые от	1	1
676	смысле это	1	1
677	без тела	1	1
678	а другое	1	1
679	никакого другого	2	1
680	эти последние	1	1
681	но с	2	1
682	оно и	3	1
683	если скажем	1	1
684	состояние души	2	1
685	жизни она	1	1
686	менее в	1	1
687	душевных сил	1	1
688	на другие	1	1
689	проникнуть в	1	1
690	мысли если	1	1
691	не имеет	5	1
692	во всем	4	1
693	и чувства	1	1
694	к их	1	1
695	поэтому и	1	1
696	представление времени	1	1
697	образ внешнего	1	1
698	но то	1	1
699	их не	1	1
700	но между	1	1
701	и тела	1	1
702	с какой	1	1
703	внимание что	2	1
704	душу как	2	1
705	только на	3	1
706	то и	7	1
707	понимать и	1	1
708	удовольствием и	1	1
709	одной точке	2	1
710	совмещает в	1	1
711	при помощи	2	1
712	но совершенно	2	1
713	разные времена	2	1
714	представить себе	3	1
715	в прошлом	1	1
716	чтобы она	1	1
717	в чем-нибудь	1	1
718	к ним	2	1
719	друг друга	5	1
720	мы можем	2	1
721	у него	1	1
722	случае не	1	1
723	которые могут	1	1
724	должны сказать	1	1
725	природы а	1	1
726	явлений в	2	1
727	но человек	1	1
728	всегда как	1	1
729	к одной	3	1
730	и вместе	2	1
731	ее на	1	1
732	в других	2	1
733	даже и	2	1
734	других обстоятельствах	1	1
735	это будет	2	1
736	и характер	1	1
737	с другим	3	1
738	свою историю	1	1
739	отличаются от	1	1
740	некотором смысле	2	1
741	на то	2	1
742	сказать несколько	1	1
743	к которому	3	1
744	еще и	1	1
745	наконец в	1	1
746	себя и	1	1
747	на ней	1	1
748	двояко или	1	1
749	только по	2	1
750	превращается в	1	1
751	же будет	1	1
752	чтобы убедиться	1	1
753	одной стороны	3	1
754	и опять	1	1
755	ничем не	1	1
756	что несмотря	1	1
757	и непосредственно	1	1
758	его как	1	1
759	человек в	1	1
760	свое собственное	1	1
761	в боге	1	1
762	этом основании	1	1
763	там где	4	1
764	действует в	1	1
765	не выражающих	1	1
766	я хочу	1	1
767	имея в	1	1
768	все более	3	1
769	нет ничего	2	1
770	д в	1	1
771	время а	1	1
772	только его	1	1
773	то можно	1	1
774	без помощи	1	1
775	над ним	1	1
776	одну общую	1	1
777	что за	1	1
778	который мы	1	1
779	притом так	1	1
780	быть если	1	1
781	в организме	3	1
782	тому как	4	1
783	когда же	1	1
784	никакой возможности	1	1
785	же кроме	1	1
786	чувства и	13	1
787	как средство	1	1
788	чувство и	8	1
789	или другого	1	1
790	значить что	1	1
791	с этой	2	1
792	слова и	4	1
793	несколько слов	1	1
794	того будет	1	1
795	не предполагает	1	1
796	своей жизни	1	1
797	только для	3	1
798	видно что	2	1
799	в одних	2	1
800	но для	1	1
801	это последнее	2	1
802	даже постоянно	1	1
803	вообще все	1	1
804	при всем	1	1
805	вне его	1	1
806	на одной	1	1
807	мысли не	1	1
808	тем и	1	1
809	на задний	1	1
810	об отношении	3	1
811	в его	5	1
812	сколько бы	1	1
813	душа не	1	1
814	души а	2	1
815	машина и	1	1
816	из нее	1	1
817	развития и	3	1
818	ее и	1	1
819	как эта	1	1
820	в предметы	1	1
821	как движение	1	1
822	из себя	5	1
823	тем более	2	1
824	все вообще	1	1
825	не должен	1	1
826	скажем что	1	1
827	мы не	10	1
828	все они	2	1
829	все остальные	4	1
830	и органы	1	1
831	показать ее	1	1
832	нужно для	1	1
833	существования и	1	1
834	при других	3	1
835	равно как	1	1
836	идея в	1	1
837	ко всему	1	1
838	из этого	2	1
839	если же	5	1
840	в голову	1	1
841	но эти	2	1
842	как на	3	1
843	точно так	11	1
844	все что	2	1
845	от самого	1	1
