N	2gram	Vinokur_Ku_3	Myshleni
220	связано с	1	3
221	и составляет	1	3
222	зависит от	1	3
223	а не	11	3
224	совершенно очевидно	1	3
225	но как	3	3
226	на фоне	7	3
227	как это	7	3
228	это есть	1	3
229	сих пор	8	3
230	в целом	4	3
231	тем и	1	3
232	мы должны	3	3
233	отношении к	1	3
234	не знает	2	3
235	первом случае	2	3
236	что то	1	3
237	как на	8	3
238	в силе	1	2
239	и вызывает	1	2
240	увидим ниже	1	2
241	самом деле	14	2
242	и иной	2	2
243	до крайности	2	2
244	чем более	1	2
245	в возможности	1	2
246	для нашей	4	2
247	к общему	1	2
248	он сам	1	2
249	а только	1	2
250	что они	2	2
251	мы обязаны	1	2
252	что именно	3	2
253	прежде всего	9	2
254	все же	5	2
255	когда он	2	2
256	нами в	1	2
257	между двумя	1	2
258	меньшей мере	1	2
259	бы сказать	3	2
260	все эти	7	2
261	значением это	1	2
262	если он	1	2
263	но на	3	2
264	оказывается не	1	2
265	мысли и	2	2
266	состоит в	2	2
267	раньше чем	1	2
268	с этой	3	2
269	от общего	1	2
270	не станем	2	2
271	как они	2	2
272	в другом	1	2
273	нам остается	1	2
274	с другими	2	2
275	себе ничего	1	2
276	известно что	1	2
277	этом смысле	1	2
278	что один	1	2
279	чем в	2	2
280	во внимание	5	2
281	он имеет	2	2
282	несмотря на	1	2
283	смысле что	1	2
284	остается в	2	2
285	через другие	1	2
286	раз и	2	2
287	в этих	2	2
288	что если	2	2
289	в своей	4	2
290	могут не	1	2
291	лежат в	1	2
292	в такой	1	2
293	в котором	2	2
294	мы называем	2	2
295	том смысле	1	2
296	в которых	3	2
297	что я	1	2
298	точку зрения	2	2
299	но это	5	2
300	но он	1	2
301	друг другу	1	2
302	речи в	7	2
303	и более	3	2
304	говорим что	1	2
305	не менее	12	2
306	она не	3	2
307	уже из	1	2
308	быть поставлены	1	2
309	но только	1	2
310	не могло	1	2
311	он мог	1	2
312	о природе	1	2
313	казалось бы	1	2
314	мыслей и	1	2
315	к определенному	1	2
316	каждой из	2	2
317	именно потому	1	2
318	у нас	10	2
319	языка в	6	2
320	к таким	1	2
321	перейти к	2	2
322	приходит к	1	2
323	этих отношений	1	2
324	всякую возможность	1	2
325	и от	1	2
326	последнее время	1	2
327	стоят в	1	2
328	на том	2	2
329	принять во	2	2
330	не с	2	2
331	к его	2	2
332	можно только	1	2
333	для этого	6	2
334	означает что	1	2
335	вот почему	1	2
336	на вопрос	3	2
337	внимание на	2	2
338	при котором	2	2
339	нас в	3	2
340	языке и	1	2
341	о предмете	1	2
342	эти последние	2	2
343	но с	1	2
344	идет по	1	2
345	с ними	1	2
346	языка на	1	2
347	которое мы	1	2
348	первых порах	1	2
349	само собой	1	2
350	если мы	7	2
351	является не	1	2
352	речь в	2	2
353	за ним	1	2
354	структуры и	1	2
355	в одном	2	2
356	были бы	4	2
357	с другой	7	2
358	и др	1	2
359	на ней	1	2
360	более того	1	2
361	которых мы	1	2
362	мы снова	1	2
363	и непосредственно	1	2
364	понятие о	2	2
365	в связи	5	2
366	законов и	1	2
367	мы говорим	4	2
368	по своему	2	2
369	в данном	7	2
370	в пользу	1	2
371	с учителем	1	2
372	по существу	3	2
373	в ряду	3	2
374	более сложных	1	2
375	этого слова	4	2
376	этом случае	4	2
377	находящихся в	1	2
378	все это	2	2
379	об одном	1	2
380	работа над	1	2
381	языка его	1	2
382	для нас	4	2
383	от него	1	2
384	у них	1	2
385	интерес к	1	2
386	не видит	1	2
387	только что	2	2
388	именно поэтому	2	2
389	а в	5	2
390	другой стороны	3	2
391	для каждой	2	2
392	речи как	3	2
393	и другие	1	2
394	это в	2	2
395	понимать что	1	2
396	равным образом	1	1
397	нет поэтому	1	1
398	смысле слова	2	1
399	если б	1	1
400	языка с	1	1
401	есть самое	1	1
402	практическое значение	1	1
403	от научного	1	1
404	и через	2	1
405	сам по	3	1
406	задачи в	1	1
407	тех же	4	1
408	речи во	1	1
409	бы для	1	1
410	сразу и	1	1
411	самый предмет	1	1
412	в чисто	1	1
413	что эти	2	1
414	к фактам	1	1
415	собственном смысле	2	1
416	с таким	1	1
417	есть не	3	1
418	видно уже	1	1
419	ней эти	1	1
420	этого нет	1	1
421	смысле можно	2	1
422	бы что	1	1
423	ответить на	2	1
424	язык как	1	1
425	нам в	1	1
426	роль во	1	1
427	языка система	1	1
428	видели уже	1	1
429	свою очередь	1	1
430	не нужно	1	1
431	как ему	1	1
432	стоят на	1	1
433	это возможно	1	1
434	быть в	2	1
435	в различных	2	1
436	на самом	3	1
437	одном случае	1	1
438	точка зрения	4	1
439	не то	2	1
440	еще со	1	1
441	не просто	2	1
442	друг от	1	1
443	нет и	1	1
444	за пределы	2	1
445	только путем	1	1
446	один и	2	1
447	после всего	1	1
448	которые не	1	1
449	пределах данной	1	1
450	отнюдь не	3	1
451	что во	1	1
452	как к	2	1
453	что как	3	1
454	не знающего	1	1
455	приближение к	1	1
456	перед нами	1	1
457	кроме того	2	1
458	находящиеся в	1	1
459	собственно и	1	1
460	далее и	1	1
461	и понимания	1	1
462	и тот	2	1
463	тем же	2	1
464	имеет в	2	1
465	самое важное	2	1
466	помощью которого	1	1
467	не можем	1	1
468	что это	3	1
469	мы сразу	1	1
470	мы получаем	1	1
471	он в	2	1
472	в обучении	1	1
473	учение о	2	1
474	то обстоятельство	3	1
475	лишний раз	1	1
476	речи но	3	1
477	им в	1	1
478	иным путем	1	1
479	как он	2	1
480	место по	1	1
481	например как	1	1
482	что она	5	1
483	том какие	1	1
484	эту задачу	1	1
485	формы но	2	1
486	не значит	5	1
487	в понимании	1	1
488	не как	2	1
489	языка нам	1	1
490	наших глазах	1	1
491	в классе	2	1
492	или иных	1	1
493	фразы с	1	1
494	но все	2	1
495	самостоятельная и	1	1
496	и с	3	1
497	слова или	1	1
498	упомянутой выше	1	1
499	особенности в	1	1
500	ему возможность	1	1
501	есть две	1	1
502	этой новой	1	1
503	или даже	1	1
504	на каком	1	1
505	входит в	1	1
506	те или	1	1
507	ко второму	1	1
508	уже сказано	1	1
509	приходит в	2	1
510	ведь в	1	1
511	как самостоятельная	1	1
512	связи однако	1	1
513	от высших	1	1
514	конкретности и	1	1
515	известным образом	1	1
516	поэтому можно	1	1
517	ни в	3	1
518	не ясно	1	1
519	рядом с	1	1
520	все равно	1	1
521	далеко не	5	1
522	он действительно	1	1
523	рода и	1	1
524	ведет к	1	1
525	ряда и	1	1
526	можно считать	1	1
527	обратимся к	1	1
528	в научной	1	1
529	языка но	3	1
530	всех этих	1	1
531	и становится	1	1
532	меняется и	2	1
533	вопроса об	1	1
534	переносится в	1	1
535	на помощь	1	1
536	во время	1	1
537	что сказано	2	1
538	поставлены в	1	1
539	и при	2	1
540	таким же	1	1
541	ведь когда	1	1
542	мы приходим	1	1
543	и без	2	1
544	не столько	4	1
545	равной мере	1	1
546	представление о	1	1
547	большей степени	2	1
548	оказывается что	1	1
549	в отличие	2	1
550	и значит	2	1
551	от его	1	1
552	не удивительно	1	1
553	начнем с	1	1
554	тем не	9	1
555	внимание то	1	1
556	раз тех	1	1
557	и наоборот	1	1
558	не должно	1	1
559	иностранное слово	1	1
560	даже в	1	1
561	случае мы	1	1
562	что есть	2	1
563	уже выше	5	1
564	случае в	1	1
565	мы были	1	1
566	как можно	1	1
567	к новым	2	1
568	к этим	1	1
569	и именно	3	1
570	когда они	1	1
571	дело не	2	1
572	значение этого	1	1
573	в структуре	3	1
574	для всего	1	1
575	этого явления	1	1
576	наиболее полно	1	1
577	обстоятельстве что	1	1
578	что самое	1	1
579	рассматривать с	1	1
580	иными словами	8	1
581	есть такой	1	1
582	нам важно	1	1
583	для другого	1	1
584	как следует	1	1
585	котором в	1	1
586	в каком	3	1
587	конечно только	1	1
588	обстоятельство что	3	1
589	упал и	1	1
590	начиная с	1	1
591	я сам	1	1
592	в психологической	1	1
593	к овладению	2	1
594	в самых	1	1
595	на это	1	1
596	понятия во	1	1
597	данной области	1	1
598	и о	4	1
599	от друга	1	1
600	не для	1	1
601	связи со	1	1
602	изменения в	1	1
603	без всякого	1	1
604	в ее	4	1
605	данном случае	4	1
606	и значении	1	1
607	если как	2	1
608	в собственном	1	1
609	языка так	1	1
610	от отношения	1	1
611	на той	1	1
612	не мог	1	1
613	мы наблюдаем	1	1
614	выражения и	1	1
615	по аналогии	1	1
616	эти факты	1	1
617	как между	1	1
618	вопрос который	1	1
619	сказано выше	3	1
620	располагаются в	1	1
621	них есть	1	1
622	упомянутые выше	1	1
623	при том	1	1
624	может в	1	1
625	от общих	1	1
626	о том	6	1
627	никак не	2	1
628	этого общего	1	1
629	не стоит	1	1
630	после того	6	1
631	может не	1	1
632	языке как	1	1
633	должны дать	1	1
634	ни на	2	1
635	различие в	2	1
636	своему значению	1	1
637	и независимая	1	1
638	частном случае	2	1
639	смысловое содержание	2	1
640	к нему	1	1
641	доходит до	2	1
642	между тем	4	1
643	языковой системы	1	1
644	эти два	2	1
645	речь шла	1	1
646	же приблизительно	1	1
647	что же	5	1
648	тем менее	1	1
649	слова оказывается	1	1
650	выше в	1	1
651	не знаю	1	1
652	в лучшем	1	1
653	вытекают из	1	1
654	внутри одной	1	1
655	в современной	1	1
656	непосредственное значение	1	1
657	что здесь	1	1
658	как например	2	1
659	но так	1	1
660	слово с	1	1
661	зрения изучения	1	1
662	в двух	2	1
663	для пояснения	1	1
664	тот же	6	1
665	время когда	1	1
666	мы увидим	1	1
667	во всем	1	1
668	иностранными словами	1	1
669	к нашему	1	1
670	может оказаться	2	1
671	который в	1	1
672	деле не	2	1
673	одних и	1	1
674	и ее	1	1
675	вопрос об	2	1
676	с одной	4	1
677	именно на	2	1
678	нас с	1	1
679	оказывается в	1	1
680	должен уметь	1	1
681	конечно не	2	1
682	уже не	8	1
683	то и	2	1
684	формулы и	1	1
685	ни одного	2	1
686	его развитие	1	1
687	своим собственным	1	1
688	в значении	2	1
689	тем чтобы	2	1
690	в виде	1	1
691	в начале	1	1
692	которого как	1	1
693	в известном	2	1
694	в данной	3	1
695	каждое отдельное	1	1
696	постановка вопроса	1	1
697	обратиться к	1	1
698	я делаю	1	1
699	словах потому	1	1
700	и их	1	1
701	но вот	1	1
702	понимает что	1	1
703	интереса к	1	1
704	в известной	1	1
705	слова в	4	1
706	вовсе не	5	1
707	мы рассмотрели	1	1
708	с этими	1	1
709	в систему	1	1
710	изучение системы	1	1
711	отличие от	2	1
712	бы все	1	1
713	не говорит	1	1
714	они будут	1	1
715	образом не	2	1
716	образом что	1	1
717	быть совершенно	2	1
718	в специфическом	1	1
719	а потому	2	1
720	или иной	7	1
721	этим вопросом	1	1
722	что тот	1	1
723	значении слова	2	1
724	нужно если	1	1
725	совершенно ином	1	1
726	не потому	3	1
727	как же	3	1
728	еще и	2	1
729	а с	3	1
730	относительно того	2	1
731	может иметь	3	1
732	естественно что	3	1
733	а на	1	1
734	материал в	1	1
735	не означает	2	1
736	на весь	1	1
737	только как	4	1
738	возвращаясь к	1	1
739	имеет своей	1	1
740	о чем	2	1
741	построении системы	1	1
742	не об	1	1
743	и слово	1	1
744	стоит в	1	1
745	если не	1	1
746	эти особенности	1	1
747	грамматики но	1	1
748	и специфическую	1	1
749	эти слова	2	1
750	можно будет	2	1
751	до этого	1	1
752	с общей	1	1
753	к самому	1	1
754	из которых	1	1
755	женского рода	2	1
756	одной стороны	4	1
757	ко всякому	1	1
758	она есть	2	1
759	смысле этого	2	1
760	тому как	2	1
761	в тех	2	1
762	зрения и	1	1
763	обоих этих	1	1
764	является его	1	1
765	с восприятием	1	1
766	ли не	1	1
767	не определяется	1	1
768	исследования если	1	1
769	как теория	1	1
770	поэтому что	1	1
771	речи еще	1	1
772	здесь прежде	1	1
773	вообще все	1	1
774	мышления целиком	1	1
775	с большой	1	1
776	письменную речь	1	1
777	тех или	1	1
778	слово к	1	1
779	вопрос в	2	1
780	процессе развития	1	1
781	то только	1	1
782	деле как	1	1
783	от той	1	1
784	вся история	1	1
785	должны быть	1	1
786	котором он	1	1
787	своему содержанию	1	1
788	в результате	3	1
789	этой системы	2	1
790	совершенно иной	2	1
791	не представляет	1	1
792	последнего времени	2	1
793	оказалось что	1	1
794	со звуковой	1	1
795	той или	5	1
796	тем более	5	1
797	главным образом	2	1
798	не должен	1	1
799	совпадает со	1	1
800	только с	1	1
801	в большей	2	1
802	это еще	2	1
803	функции не	2	1
804	противоречии с	1	1
805	в равной	1	1
806	от всякого	1	1
807	в целях	1	1
808	и обучение	1	1
809	чем можно	2	1
810	нам не	1	1
811	а о	1	1
812	слово в	3	1
813	в свою	1	1
814	это понятие	1	1
815	для исследования	1	1
816	гораздо существеннее	1	1
817	лишь тогда	1	1
818	то здесь	2	1
819	на общий	1	1
820	совершенно не	5	1
821	он дан	1	1
822	возможным только	1	1
823	одновременно и	1	1
824	есть и	1	1
825	только о	2	1
826	кстати сказать	1	1
827	самое что	1	1
828	только они	1	1
829	каким-то образом	1	1
830	к этому	1	1
831	значение в	2	1
832	все что	1	1
833	этой точки	1	1
834	том числе	2	1
