N	4gram	Tiupa_Narr_2	DiskursI
100	к тому или иному	1	1
101	наличие [...] компетенции если	1	1
102	на дискурсивное умение которое	1	1
103	что ни говорящий ни	1	1
104	истории а всякая литературная	1	1
105	характера среди любых событий	1	1
106	и социальные характеристики другие	1	1
107	мы должны предполагать наличие	1	1
108	деятельность опирается на дискурсивное	1	1
109	внеличную сторону индивида и	1	1
110	знакомством с повествовательной традицией	1	1
111	может занимать или принимать	1	1
112	опирается на дискурсивное умение	1	1
113	автор облеченный в молчание	1	1
114	зрения на себя самого	1	1
115	слушающих их личностные и	1	1
116	литературная интрига своего рода	1	1
117	собой грандиозную интригу мировой	1	1
118	как неизбежно принадлежащих к	1	1
119	автора слушающего читателя и	1	1
120	или иной области дискурсивных	1	1
121	социального взаимодействия трех говорящего	1	1
122	предполагать наличие [...] компетенции	1	1
123	принимать когда поддерживает дискурс	1	1
124	это система не семиотических	1	1
125	умение которое ничем не	1	1
126	и в то же	1	1
127	времени и пространства а	1	1
128	миниатюра большой интриги соединяющей	1	1
129	апокалипсис с книгой бытия	1	1
130	сеть ограничений постольку дискурс	1	1
131	только раскрывают содержание судьбы	1	1
132	того о ком или	1	1
133	о ком или о	1	1
134	если хотим объяснить производство	1	1
135	принадлежащих к той или	1	1
136	третьем мире мире общения	1	1
137	другие аспекты социальной ситуации	1	1
138	характеристики другие аспекты социальной	1	1
139	едины судьба выражает внеличную	1	1
140	последний как коммуникативное событие	1	1
141	или о чем говорят	1	1
142	объяснить производство и восприятие	1	1
143	они сходятся в новом	1	1
144	статусам местам и позициям	1	1
145	интриги соединяющей апокалипсис с	1	1
146	судьба выражает внеличную сторону	1	1
147	этом последнем мы и	1	1
148	употребление языка и дискурс	1	1
149	остаются каждый в своем	1	1
150	читателя и того о	1	1
151	неизбежно принадлежащих к той	1	1
152	большой интриги соединяющей апокалипсис	1	1
153	том что ни говорящий	1	1
154	они едины судьба выражает	1	1
155	не несет в себе	1	1
156	в напряжении событийного ряда	1	1
157	своего рода миниатюра большой	1	1
158	хотим объяснить производство и	1	1
159	от своей судьбы они	1	1
160	черты характера среди любых	1	1
161	занимать или принимать когда	1	1
162	то же самое следует	1	1
163	его поступки только раскрывают	1	1
164	напротив они сходятся в	1	1
165	трех говорящего автора слушающего	1	1
166	а ван дейк четко	1	1
167	себе дорогу через сеть	1	1
168	ван дейк четко разграничивая	1	1
169	слушающего читателя и того	1	1
170	[...] компетенции если хотим	1	1
171	выбор возможностей пролагающий себе	1	1
172	не уступает умению например	1	1
173	рода миниатюра большой интриги	1	1
174	не остаются каждый в	1	1
175	интрига своего рода миниатюра	1	1
176	своему искусно сохраните черты	1	1
177	своей судьбы они едины	1	1
178	дискурса проявляется как непрерывный	1	1
179	проявляется как непрерывный выбор	1	1
180	собственном мире напротив они	1	1
181	мировой истории а всякая	1	1
182	как непрерывный выбор возможностей	1	1
183	отделен от своей судьбы	1	1
184	умению например сапожника иначе	1	1
185	и того о ком	1	1
186	говорящий ни слушающий не	1	1
187	наблюдаемое и описываемое как	1	1
188	отсылают к различным статусам	1	1
189	регулярности различных позиций субъективности	1	1
190	соединяющей апокалипсис с книгой	1	1
191	различным статусам местам и	1	1
192	выражает внеличную сторону индивида	1	1
193	продукт социального взаимодействия трех	1	1
194	которые субъект может занимать	1	1
195	их личностные и социальные	1	1
196	в своем собственном мире	1	1
197	каждый в своем собственном	1	1
