N	2gram	Vygotskiy__6	formyVre
157	тем же	1	2
158	и до	1	2
159	мы имеем	4	2
160	в сущности	7	2
161	первый план	1	2
162	явлений и	1	2
163	друг от	1	2
164	в одной	4	2
165	опирается на	2	2
166	то в	5	2
167	и к	6	2
168	от этого	3	2
169	в этой	5	2
170	с одной	1	2
171	только один	1	2
172	как он	1	2
173	на этом	4	2
174	по аналогии	1	2
175	по себе	3	2
176	далеко не	1	2
177	с тем	5	2
178	которой он	1	2
179	мы видели	8	2
180	и становится	1	2
181	представление о	1	2
182	значение для	3	2
183	новых форм	1	2
184	но он	2	2
185	над ними	2	2
186	друг другу	2	2
187	и более	2	2
188	в той	4	2
189	в отношении	10	2
190	она не	2	2
191	на котором	2	2
192	там где	7	2
193	и весь	1	2
194	которого еще	1	2
195	этом отношении	3	2
196	очень часто	1	2
197	принадлежит к	2	2
198	могут быть	5	2
199	числе и	1	2
200	и это	1	2
201	и о	1	2
202	от друга	1	2
203	в зоне	8	2
204	он утверждает	1	2
205	без всякого	1	2
206	и от	2	2
207	в себя	3	2
208	не мог	1	2
209	находится в	1	2
210	влияние на	1	2
211	утверждает что	1	2
212	можно сказать	6	2
213	специфические формы	1	2
214	это не	5	2
215	и только	3	2
216	значит что	1	2
217	что здесь	1	2
218	один из	3	2
219	мы видим	7	2
220	позицию для	1	2
221	и образов	1	2
222	самых основных	1	2
223	и других	7	2
224	до того	3	2
225	сами по	1	2
226	в конце	2	2
227	не для	1	2
228	рядом с	1	2
229	или иной	1	2
230	до сих	3	2
231	с другой	2	2
232	именно в	4	2
233	было бы	9	2
234	наконец в	1	2
235	и затем	1	2
236	больше и	1	2
237	у нас	2	2
238	а на	1	2
239	не знает	3	2
240	до конца	3	2
241	если не	1	2
242	что все	5	2
243	не может	19	2
244	все основные	2	2
245	так же	15	2
246	как это	3	2
247	по своему	2	2
248	в данном	2	2
249	лежит в	3	2
250	и всех	1	2
251	этом случае	2	2
252	сих пор	3	2
253	сила и	1	2
254	с большой	1	2
255	в двух	1	2
256	у них	2	2
257	но это	2	2
258	значения в	1	2
259	между ними	7	2
260	в иной	2	2
261	в заключение	1	2
262	как на	3	2
263	все что	1	2
264	жизнь с	1	1
265	например в	4	1
266	и то	4	1
267	на самом	1	1
268	это и	3	1
269	эти аспекты	1	1
270	обстоит дело	1	1
271	и бросил	1	1
272	видеть в	1	1
273	способов в	1	1
274	которыми он	2	1
275	что всякий	2	1
276	есть не	1	1
277	для своего	1	1
278	себя более	1	1
279	что если	2	1
280	что уже	2	1
281	вопрос о	5	1
282	всегда когда	1	1
283	начинается с	3	1
284	и новых	1	1
285	время как	5	1
286	вместо того	2	1
287	из того	5	1
288	в каждой	4	1
289	основе этого	2	1
290	между собой	9	1
291	он сам	2	1
292	в широком	1	1
293	в чем	6	1
294	с его	3	1
295	в нашем	4	1
296	самом деле	2	1
297	с трудом	1	1
298	эта зона	1	1
299	словами и	1	1
300	себе и	2	1
301	отличие от	1	1
302	за пределы	1	1
303	связи и	3	1
304	с процессами	1	1
305	что во	1	1
306	его на	1	1
307	природе они	1	1
308	что как	1	1
309	не определяется	1	1
310	приближение к	1	1
311	он часто	1	1
312	однако не	1	1
313	в полном	1	1
314	когда он	2	1
315	его к	1	1
316	быть объяснена	1	1
317	чего не	3	1
318	в самом	8	1
319	животных и	2	1
320	точкой зрения	1	1
321	в которой	7	1
322	ступени развития	6	1
323	как то	1	1
324	как их	1	1
325	учение о	1	1
326	вынуждены были	1	1
327	остановиться на	3	1
328	им в	1	1
329	и тот	1	1
330	ее как	1	1
331	в наших	4	1
332	в случае	3	1
333	вообще не	6	1
334	самому существу	1	1
335	по самому	2	1
336	он ни	1	1
337	мы можем	9	1
338	является источником	1	1
339	выражения и	1	1
340	не значит	1	1
341	в тот	1	1
342	не как	1	1
343	понятий и	10	1
344	широком смысле	1	1
345	на его	3	1
346	большую часть	1	1
347	одно и	1	1
348	развития они	1	1
349	но все	1	1
350	общего и	2	1
351	в каждом	3	1
352	для всей	3	1
353	в состоянии	4	1
354	связей в	1	1
355	развитие этих	1	1
356	они должны	1	1
357	другом случае	1	1
358	об этом	1	1
359	опираются на	1	1
360	особенности в	1	1
361	форм и	2	1
362	на этой	5	1
363	это было	1	1
364	этих вопросов	1	1
365	что один	2	1
366	и тем	5	1
367	определенной системы	1	1
368	ни в	1	1
369	все равно	1	1
370	приобретает новый	1	1
371	природу этого	1	1
372	он и	1	1
373	чем в	2	1
374	ключ к	2	1
375	мы не	6	1
376	и того	4	1
377	понятия и	10	1
378	одного и	4	1
379	и еще	1	1
380	в своей	2	1
381	высокий план	1	1
382	могут не	2	1
383	за которым	1	1
384	с самого	7	1
385	не столько	1	1
386	на каждом	1	1
387	от его	1	1
388	и продолжается	1	1
389	с данным	1	1
390	дает в	2	1
391	совершенно новое	1	1
392	точку зрения	2	1
393	которые в	4	1
394	без всяких	1	1
395	случае мы	1	1
396	тому что	11	1
397	что те	1	1
398	не представляют	1	1
399	что есть	1	1
400	и слово	1	1
401	как путем	2	1
402	начиная от	1	1
403	это обычно	1	1
404	возникает в	1	1
405	что ему	1	1
406	не имеет	6	1
407	самого начала	7	1
408	дело в	1	1
409	одна из	1	1
410	и единство	1	1
411	к определенному	2	1
412	не по	3	1
413	в отсутствии	1	1
414	когда они	1	1
415	о таких	1	1
416	в стадии	1	1
417	но только	2	1
418	это мы	3	1
419	через него	1	1
420	была сделана	1	1
421	как новый	1	1
422	этих двух	1	1
423	и притом	1	1
424	как она	1	1
425	и связи	1	1
426	самому своему	1	1
427	на одной	1	1
428	во всем	1	1
429	нам важно	1	1
430	каждой из	2	1
431	входят в	2	1
432	только с	1	1
433	в будущем	1	1
434	и здесь	3	1
435	начиная с	1	1
436	не могут	5	1
437	когда мы	6	1
438	как только	2	1
439	и развития	6	1
440	для развития	5	1
441	важно было	2	1
442	бы он	1	1
443	той или	1	1
444	сказать что	13	1
445	оно не	4	1
446	в последующие	1	1
447	есть нечто	1	1
448	опираясь на	1	1
449	объединения в	1	1
450	такова логика	1	1
451	приходит к	2	1
452	на помощь	1	1
453	свою очередь	1	1
454	значительной мере	2	1
455	связи со	1	1
456	всем этим	2	1
457	появляется в	1	1
458	в ее	1	1
459	отношений и	2	1
460	данном случае	1	1
461	нами выше	2	1
462	и человека	2	1
463	действия и	3	1
464	говорили что	1	1
465	то время	6	1
466	так было	1	1
467	это для	1	1
468	и характер	1	1
469	здесь он	1	1
470	раз он	2	1
471	которые он	2	1
472	еще в	2	1
473	о природе	2	1
474	по сравнению	15	1
475	если бы	7	1
476	и вообще	2	1
477	в разных	5	1
478	вот почему	2	1
479	и т.д	3	1
480	эта точка	1	1
481	внимание на	2	1
482	но мы	3	1
483	никак не	1	1
484	и что	6	1
485	в глаза	1	1
486	не имеем	1	1
487	все их	1	1
488	в различных	1	1
489	этот принцип	1	1
490	может не	1	1
491	аналогии с	1	1
492	в значительной	2	1
493	раз и	2	1
494	доходит до	1	1
495	двух сторон	1	1
496	между тем	1	1
497	по типу	2	1
498	вся эта	1	1
499	этот момент	1	1
500	нуждается в	3	1
501	на одном	2	1
502	у другого	1	1
503	тем менее	1	1
504	на всех	1	1
505	бы поставить	1	1
506	даже для	1	1
507	представления о	2	1
508	и следовательно	4	1
509	своему содержанию	1	1
510	содержание но	1	1
511	и полноте	1	1
512	например при	1	1
513	по своей	3	1
514	упал на	1	1
515	в новой	2	1
516	мы увидим	1	1
517	и является	2	1
518	его жизнь	1	1
519	как нечто	1	1
520	возникает не	3	1
521	должен быть	1	1
522	должен был	3	1
523	и ее	1	1
524	находят себе	1	1
525	вопрос об	1	1
526	больше чем	3	1
527	именно на	1	1
528	где они	2	1
529	для всех	2	1
530	есть в	3	1
531	оказывается в	1	1
532	не можем	1	1
533	то и	1	1
534	в виде	1	1
535	различия в	2	1
536	указанных выше	1	1
537	является не	2	1
538	а это	3	1
539	было показать	2	1
540	мы встречаем	1	1
541	дома но	1	1
542	другом в	2	1
543	становится более	1	1
544	в случаях	1	1
545	в очень	1	1
546	котором в	1	1
547	без всякой	1	1
548	имеет и	1	1
549	что тот	1	1
550	совершенно ином	1	1
551	еще и	1	1
552	в отличие	1	1
553	на этот	4	1
554	которых мы	2	1
555	более того	2	1
556	другой стороны	2	1
557	в руках	1	1
558	одну из	1	1
559	для человека	1	1
560	и непосредственно	2	1
561	и том	2	1
562	ребенка и	2	1
563	под влиянием	1	1
564	несмотря на	2	1
565	но как	3	1
566	но что	4	1
567	всю полноту	1	1
568	все более	2	1
569	и иной	2	1
570	при переходе	6	1
571	одной стороны	1	1
572	сравнению с	14	1
573	лежат в	2	1
574	утверждая что	1	1
575	это есть	3	1
576	в тех	1	1
577	этого сделать	1	1
578	и жизнь	1	1
579	этого слова	2	1
580	благодаря этому	1	1
581	по горизонтали	3	1
582	и тогда	1	1
583	что должно	1	1
584	тех же	1	1
585	что то	3	1
586	должны быть	1	1
587	котором он	1	1
588	в результате	1	1
589	это как	1	1
590	иного рода	1	1
591	но когда	2	1
592	особого рода	1	1
593	интерес к	2	1
594	бы в	3	1
595	и которое	3	1
596	в динамике	1	1
597	эти особенности	1	1
598	культурного развития	1	1
599	мы как	1	1
600	конце концов	1	1
601	обращение к	1	1
602	переносится в	1	1
603	в настоящее	1	1
604	хотя в	2	1
605	не являются	2	1
606	в системе	3	1
607	речь о	1	1
608	в целях	1	1
609	к самому	1	1
610	нам не	1	1
611	в свою	1	1
612	связанный с	1	1
613	в отдельности	1	1
614	вперед по	1	1
615	связей и	2	1
616	совершенно не	1	1
617	дело с	2	1
618	это на	3	1
619	но этот	1	1
620	одновременно и	1	1
621	находящихся в	2	1
622	детства и	1	1
623	представлена в	1	1
624	силе и	1	1
625	этой точки	1	1
626	они не	4	1
