N	2gram	Vygotskiy__3	Problema
325	этой теории	1	1
326	мы встречаем	1	1
327	из его	1	1
328	все-таки от	1	1
329	развивают дальше	1	1
330	в их	1	1
331	мы уже	7	1
332	с теорией	1	1
333	надо было	2	1
334	что если	4	1
335	которую мы	4	1
336	бы что	1	1
337	из своих	1	1
338	что самый	1	1
339	и стиль	1	1
340	так чтобы	1	1
341	под ним	1	1
342	на себя	1	1
343	и ее	2	1
344	вместо этого	1	1
345	увидим ниже	2	1
346	со времен	1	1
347	встречаем и	1	1
348	не от	1	1
349	а другие	1	1
350	же мере	2	1
351	это возможно	1	1
352	или от	2	1
353	время в	5	1
354	я на	1	1
355	которое он	1	1
356	с его	1	1
357	мысль что	4	1
358	сама собой	2	1
359	указание на	1	1
360	то мы	1	1
361	но почему-то	1	1
362	чем это	1	1
363	бы в	3	1
364	силы и	1	1
365	которую она	1	1
366	прибавим к	1	1
367	с собою	1	1
368	у них	2	1
369	в свои	1	1
370	которые здесь	1	1
371	которые не	1	1
372	что хотя	1	1
373	в море	2	1
374	а самый	1	1
375	с этим	8	1
376	для всех	2	1
377	это был	2	1
378	перед нами	8	1
379	могли бы	5	1
380	что по	3	1
381	и наконец	2	1
382	здесь несколько	2	1
383	его к	2	1
384	мы находили	1	1
385	ясно и	2	1
386	тон и	1	1
387	то в	1	1
388	поэтому он	1	1
389	для которого	1	1
390	хотя она	1	1
391	оттого что	1	1
392	что это	10	1
393	из этих	3	1
394	в тех	4	1
395	если мы	6	1
396	и те	1	1
397	рассказ о	1	1
398	той смысловой	1	1
399	имеем в	1	1
400	имеет для	1	1
401	а вовсе	2	1
402	и если	6	1
403	что она	16	1
404	главным образом	3	1
405	т д	4	1
406	у древних	2	1
407	на одну	1	1
408	когда все	1	1
409	всех этих	2	1
410	состоит в	3	1
411	и вот	2	1
412	свои собственные	1	1
413	не могли	4	1
414	что ни	1	1
415	и по	2	1
416	так например	2	1
417	в нее	2	1
418	тут не	1	1
419	из-за этого	1	1
420	себя и	1	1
421	цели как	1	1
422	на всю	2	1
423	то чтобы	1	1
424	и сделал	1	1
425	которое характерно	1	1
426	поэзии и	2	1
427	больше как	1	1
428	их и	1	1
429	имеет с	1	1
430	времени в	1	1
431	прямо его	1	1
432	образом если	1	1
433	и дает	2	1
434	видит перед	1	1
435	чувство и	1	1
436	должен был	2	1
437	которая была	1	1
438	не ясно	1	1
439	же эти	1	1
440	данных чтобы	1	1
441	а люди	1	1
442	которые до	1	1
443	такой же	2	1
444	мере не	1	1
445	и ко	1	1
446	с более	1	1
447	же один	1	1
448	совсем другое	1	1
449	именно он	1	1
450	и при	1	1
451	ясно проводится	1	1
452	что такое	1	1
453	и известный	1	1
454	в следующем	1	1
455	в такой	3	1
456	почти не	1	1
457	наглядно дана	1	1
458	самый этот	2	1
459	его мнению	2	1
460	не столько	1	1
461	характер на	1	1
462	литературе мы	1	1
463	степени не	2	1
464	говорил о	2	1
465	не как	1	1
466	это сделал	1	1
467	которой они	1	1
468	разбираться в	1	1
469	том чтобы	1	1
470	все это	3	1
471	без всяких	3	1
472	их в	2	1
473	намека на	1	1
474	даже в	1	1
475	ты их	1	1
476	заставляет его	2	1
477	отвращение и	2	1
478	нас к	1	1
479	тому что	6	1
480	и очень	2	1
481	своей повести	1	1
482	можно ли	1	1
483	чем перейти	1	1
484	однако уже	1	1
485	тем самым	1	1
486	во-первых это	1	1
487	что эта	4	1
488	с которой	1	1
489	в людях	1	1
490	с теми	3	1
491	самого начала	6	1
492	мысли в	1	1
493	что дано	1	1
494	и отсюда	1	1
495	не имеет	6	1
496	о чем	1	1
497	весь смысл	2	1
498	свой шаг	1	1
499	противоречии с	1	1
500	и два	1	1
501	которого он	1	1
502	и имеет	1	1
503	совершенно правильно	1	1
504	он мог	1	1
505	он с	1	1
506	из него	4	1
507	это мы	1	1
508	возможно и	1	1
509	не видели	1	1
510	именно с	1	1
511	и начал	2	1
512	этом изображении	1	1
513	к ней	2	1
514	как она	1	1
515	чтобы этот	1	1
516	вот что	1	1
517	поэтической формы	1	1
518	не принадлежит	1	1
519	если обратить	1	1
520	следует что	2	1
521	было не	1	1
522	вся картина	1	1
523	не потому	1	1
524	читаем о	1	1
525	и оно	1	1
526	ни о	1	1
527	к себе	2	1
528	есть из	1	1
529	когда мы	2	1
530	здесь совершенно	4	1
531	героев и	1	1
532	как только	3	1
533	что наш	1	1
534	не самую	1	1
535	только одно	1	1
536	тот и	1	1
537	на это	3	1
538	где он	3	1
539	она не	6	1
540	в наше	2	1
541	и это	8	1
542	и самое	1	1
543	смысле что	1	1
544	но по	1	1
545	с ее	2	1
546	по заслугам	1	1
547	на основе	1	1
548	которые как	1	1
549	с самого	6	1
550	значение в	1	1
551	и когда	5	1
552	по аналогии	2	1
553	из двух	3	1
554	здесь он	1	1
555	этому что	1	1
556	те же	1	1
557	который говорит	2	1
558	здесь нет	1	1
559	мог бы	1	1
560	и каждый	1	1
561	к самой	2	1
562	когда в	4	1
563	том как	2	1
564	остается только	1	1
565	это только	3	1
566	смысле то	1	1
567	силу того	1	1
568	плане это	1	1
569	со стороны	2	1
570	один человек	1	1
571	оказываются бессильными	1	1
572	и здесь	6	1
573	мы могли	4	1
574	они оказываются	1	1
575	все прочие	2	1
576	даже у	2	1
577	весь этот	3	1
578	аналогии с	2	1
579	мы понимаем	1	1
580	образом мы	4	1
581	под именем	1	1
582	что поэт	2	1
583	добавление к	1	1
584	этот момент	1	1
585	новое в	1	1
586	своих собственных	1	1
587	не видел	1	1
588	говорит он	2	1
589	хотел бы	2	1
590	в другой	1	1
591	только там	1	1
592	и можно	1	1
593	которых он	1	1
594	пришли к	1	1
595	и следовательно	2	1
596	следовало бы	1	1
597	ради которых	1	1
598	людей с	1	1
599	то все	1	1
600	эта двойственность	1	1
601	смысле его	1	1
602	но с	1	1
603	в двух	9	1
604	только у	1	1
605	а если	1	1
606	этот вопрос	1	1
607	мы увидим	12	1
608	очень много	1	1
609	и так	1	1
610	люди эти	1	1
611	наше время	2	1
612	что нам	1	1
613	какой степени	1	1
614	вызывает у	1	1
615	только на	1	1
616	больше не	3	1
617	в поэзии	1	1
618	трагедий шекспира	1	1
619	рассказывает о	3	1
620	по выражению	2	1
621	и других	1	1
622	но совершенно	1	1
623	на эту	1	1
624	за ним	1	1
625	к своим	2	1
626	что для	1	1
627	она действительно	1	1
628	здесь мы	4	1
629	который как	2	1
630	был бы	3	1
631	одно из	2	1
632	произведении в	1	1
633	является именно	1	1
634	ее не	3	1
635	тому же	1	1
636	к ним	3	1
637	не о	1	1
638	от радости	1	1
639	увидеть что	7	1
640	заметить что	2	1
641	этом отношении	1	1
642	так легко	1	1
643	и вместе	2	1
644	в форме	1	1
645	противоречит тому	1	1
646	момент в	1	1
647	были бы	3	1
648	до самого	2	1
649	нет и	1	1
650	русской поэзии	2	1
651	доходит до	1	1
652	именно как	1	1
653	никогда и	1	1
654	без всякой	2	1
655	как у	1	1
656	или иначе	1	1
657	что человек	1	1
658	к которым	5	1
659	чем он	1	1
660	в предисловии	1	1
661	души и	1	1
662	больше и	3	1
663	втором смысле	1	1
664	ничего общего	1	1
665	превращается в	1	1
666	не было	1	1
667	света и	1	1
668	а на	1	1
669	он только	1	1
670	говорит я	1	1
671	это сообщение	1	1
672	до конца	2	1
673	ничем не	1	1
674	и самый	1	1
675	в рассказе	1	1
676	зависит от	1	1
677	однако и	2	1
678	что несмотря	1	1
679	когда же	1	1
680	когда она	3	1
681	воды и	1	1
682	прозаическим языком	1	1
683	они сказали	1	1
684	его гибели	2	1
685	действия в	1	1
686	и вовсе	1	1
687	на этой	1	1
688	причину этого	1	1
689	и она	1	1
690	и потому	1	1
691	как это	6	1
692	вернее сказать	1	1
693	тот факт	1	1
694	из которых	4	1
695	к своему	2	1
696	и глубоко	1	1
697	предисловии к	1	1
698	который мы	3	1
699	в сборнике	3	1
700	есть на	1	1
701	одновременно с	1	1
702	думается что	1	1
703	из этой	1	1
704	хотя он	1	1
705	там где	6	1
706	на свете	1	1
707	не худо	1	1
708	том смысле	2	1
709	и всех	1	1
710	и смерти	1	1
711	что из	1	1
712	что тогда	1	1
713	действительность в	1	1
714	своей жизни	2	1
715	но это	3	1
716	считает необходимым	1	1
717	между прочим	1	1
718	свою роль	1	1
719	и рвутся	1	1
720	в полном	2	1
721	это ясно	1	1
722	она ни	1	1
723	в мировой	1	1
724	еще больше	1	1
725	перед собой	2	1
726	творчество и	1	1
727	имеет очень	1	1
728	только тем	1	1
729	что оно	2	1
730	человека это	1	1
731	по одному	1	1
732	от него	1	1
733	собственно говоря	1	1
734	или нет	1	1
735	мы должны	1	1
736	имел здесь	1	1
737	дана в	1	1
738	только что	2	1
739	страсть к	3	1
740	точно формулирует	1	1
741	утверждал что	1	1
742	уверен в	1	1
743	чем может	1	1
744	это все	1	1
745	сведения о	1	1
746	в романе	1	1
747	с ней	1	1
748	от своего	2	1
749	только как	1	1
750	то здесь	1	1
751	этот же	1	1
752	это засвидетельствовано	1	1
753	к его	2	1
754	почему он	1	1
755	всех других	1	1
756	ее своим	1	1
757	будет ли	1	1
758	таким же	1	1
759	просто не	1	1
760	заключается по	1	1
761	а я	3	1
762	того или	1	1
763	в своих	4	1
764	это в	1	1
765	по причине	1	1
766	другой басне	2	1
767	этой точки	1	1
