N	2gram	Vygotskiy__5	EvropaiE
313	с таким	2	1
314	той же	3	1
315	смотреть на	3	1
316	эту же	1	1
317	том насколько	1	1
318	если ставить	1	1
319	свести на	1	1
320	состояние есть	1	1
321	или наоборот	2	1
322	что между	2	1
323	почти все	1	1
324	есть нечто	3	1
325	другую и	1	1
326	время как	2	1
327	только это	1	1
328	которые при	1	1
329	с но	2	1
330	которое не	1	1
331	то это	4	1
332	когда мы	6	1
333	почти на	2	1
334	в каждой	3	1
335	которых нет	1	1
336	тот что	1	1
337	с его	2	1
338	возможности и	1	1
339	конечно это	1	1
340	тем как	1	1
341	то мы	1	1
342	видели что	1	1
343	чем это	3	1
344	мы будем	1	1
345	к которой	1	1
346	по отношению	2	1
347	с совершенно	2	1
348	других областей	1	1
349	отличие от	2	1
350	может произойти	1	1
351	теперь не	1	1
352	что вызывает	1	1
353	к сожалению	1	1
354	относится к	1	1
355	которые не	1	1
356	как по	1	1
357	в центре	2	1
358	в одной	2	1
359	исходящее из	1	1
360	дает нам	1	1
361	что нет	1	1
362	все же	7	1
363	смысле этого	1	1
364	могли бы	4	1
365	что по	2	1
366	не являются	1	1
367	мы различаем	1	1
368	говорит об	1	1
369	более или	1	1
370	увидим что	9	1
371	психологии и	1	1
372	характер как	1	1
373	та же	1	1
374	это есть	3	1
375	самой природе	1	1
376	бы с	1	1
377	все так	1	1
378	он в	2	1
379	чуть ли	1	1
380	и насколько	3	1
381	в нашем	2	1
382	еще далеко	1	1
383	которые в	1	1
384	не заключается	1	1
385	в последнее	1	1
386	один и	1	1
387	нами в	1	1
388	и тот	1	1
389	но его	2	1
390	тому же	1	1
391	на его	3	1
392	при этом	8	1
393	мира имеет	1	1
394	т д	3	1
395	этой схеме	1	1
396	и когда	9	1
397	состоит в	3	1
398	не как	3	1
399	средства которые	1	1
400	в корне	1	1
401	в новой	1	1
402	то как	1	1
403	мы совершенно	1	1
404	ли не	2	1
405	на земле	1	1
406	на этом	6	1
407	находит себе	3	1
408	и наоборот	1	1
409	ни для	1	1
410	но все	2	1
411	от нее	1	1
412	как они	2	1
413	бы дать	1	1
414	а затем	2	1
415	которая выпадает	1	1
416	в нем	7	1
417	только частично	1	1
418	они должны	1	1
419	в совершенно	6	1
420	значение в	1	1
421	различие между	1	1
422	том случае	1	1
423	полной мере	1	1
424	говорить не	1	1
425	воспринимается как	1	1
426	сейчас в	1	1
427	свести к	1	1
428	мы сказали	1	1
429	возникающее в	1	1
430	в жизни	1	1
431	о характере	1	1
432	о которых	2	1
433	рядом с	5	1
434	его частей	1	1
435	во внимание	5	1
436	одна другую	1	1
437	звучать как	1	1
438	жизни но	1	1
439	как таковой	1	1
440	и всей	1	1
441	или менее	1	1
442	лучшим доказательством	2	1
443	именно и	1	1
444	в такой	1	1
445	мы говорили	4	1
446	установить что	1	1
447	в отличие	2	1
448	что при	3	1
449	от себя	1	1
450	можно применить	1	1
451	признать что	1	1
452	на такие	1	1
453	другую сторону	1	1
454	выше мы	1	1
455	на другую	1	1
456	для этого	9	1
457	с так	2	1
458	бы нас	1	1
459	тому что	8	1
460	кажется нам	6	1
461	проистекает из	1	1
462	если и	1	1
463	все эти	2	1
464	не менее	1	1
465	вплоть до	1	1
466	почти никогда	1	1
467	но они	1	1
468	что эта	4	1
469	что с	6	1
470	имеет свое	1	1
471	с теми	3	1
472	и другое	2	1
473	для каждого	1	1
474	принадлежат к	1	1
475	одна из	3	1
476	мы все	6	1
477	он мог	1	1
478	это мы	1	1
479	рассматривать как	1	1
480	казалось бы	4	1
481	в разных	1	1
482	действительности но	1	1
483	находятся в	3	1
484	этом процессе	1	1
485	совершенно неправильно	1	1
486	в русском	1	1
487	делает по	1	1
488	осуществляется в	2	1
489	следует понимать	2	1
490	во всем	2	1
491	вместо того	1	1
492	и его	6	1
493	каждой из	1	1
494	бы по	2	1
495	связи с	2	1
496	можно рассматривать	1	1
497	мы бы	1	1
498	в сознании	1	1
499	доказать что	1	1
500	в основе	7	1
501	которые никак	1	1
502	у нас	4	1
503	есть к	1	1
504	во вторичном	1	1
505	действию в	1	1
506	должны быть	1	1
507	для такого	1	1
508	отказаться от	1	1
509	всегда в	1	1
510	применить к	1	1
511	оно может	1	1
512	и о	3	1
513	значительной мере	1	1
514	протекают в	1	1
515	язык и	1	1
516	элементов с	2	1
517	последнее время	1	1
518	то или	1	1
519	мысль о	4	1
520	то время	1	1
521	чем если	1	1
522	не находить	1	1
523	котором мы	3	1
524	с собой	1	1
525	был бы	5	1
526	и другими	2	1
527	каждого из	1	1
528	об этом	3	1
529	еще в	2	1
530	когда в	2	1
531	является в	2	1
532	в некоторой	1	1
533	быть может	1	1
534	которая в	1	1
535	и вообще	1	1
536	к другу	4	1
537	составляет часть	1	1
538	которая отличает	1	1
539	означает что	1	1
540	в построении	1	1
541	в положении	2	1
542	сводится к	5	1
543	силы и	1	1
544	в состав	3	1
545	внимание на	4	1
546	его жизни	1	1
547	или на	2	1
548	это должно	1	1
549	то исключительно	1	1
550	нас в	1	1
551	это изменение	1	1
552	связь между	2	1
553	это может	2	1
554	отрицательный ответ	1	1
555	однако с	1	1
556	которые мы	1	1
557	эти два	3	1
558	противоположных направлениях	3	1
559	самом процессе	2	1
560	его мысль	1	1
561	мере благодаря	1	1
562	с только	1	1
563	и следовательно	2	1
564	в лучшем	3	1
565	различия между	2	1
566	если взять	1	1
567	и характером	1	1
568	друг к	4	1
569	быть и	2	1
570	но так	1	1
571	один из	5	1
572	в двух	5	1
573	тот же	3	1
574	связь и	1	1
575	с ними	1	1
576	дело с	5	1
577	мы увидим	9	1
578	для одних	1	1
579	на несколько	1	1
580	которое мы	3	1
581	который в	1	1
582	на которые	1	1
583	или же	1	1
584	и ее	1	1
585	по этому	5	1
586	больше чем	1	1
587	с которыми	1	1
588	со своим	2	1
589	переходит в	1	1
590	внимание что	1	1
591	конечно не	1	1
592	уже не	1	1
593	уже в	6	1
594	если мы	16	1
595	всем его	1	1
596	в начале	1	1
597	что не	1	1
598	от других	1	1
599	которую по	1	1
600	но совершенно	1	1
601	для него	3	1
602	и их	1	1
603	представить себе	2	1
604	мы находим	2	1
605	в последних	2	1
606	не о	1	1
607	составных частей	1	1
608	от того	4	1
609	которые как	1	1
610	или иное	1	1
611	его ни	1	1
612	значение имеет	1	1
613	она находится	1	1
614	на примере	4	1
615	не обязательно	1	1
616	эти две	3	1
617	что тот	2	1
618	в каких	1	1
619	с той	2	1
620	центре и	1	1
621	пребывает в	1	1
622	что для	1	1
623	обратиться к	5	1
624	люди именно	1	1
625	не было	1	1
626	что обе	1	1
627	которых мы	4	1
628	же обстоит	2	1
629	на которых	2	1
630	с которым	3	1
631	он рассматривает	1	1
632	самом определении	1	1
633	мы хотим	2	1
634	что мы	11	1
635	этот принцип	1	1
636	себе подтверждение	1	1
637	мы знаем	2	1
638	бы как	1	1
639	если не	1	1
640	именно поэтому	2	1
641	нет ничего	1	1
642	видели в	1	1
643	одна возможность	1	1
644	многих случаях	1	1
645	отказались от	1	1
646	двух противоположных	6	1
647	есть только	2	1
648	на пересечении	1	1
649	эту мысль	2	1
650	даже с	1	1
651	приблизительно в	1	1
652	в состоянии	3	1
653	том смысле	1	1
654	должно быть	2	1
655	лучше и	1	1
656	с ее	1	1
657	этого слова	1	1
658	этого факта	1	1
659	лучшем случае	3	1
660	и где	1	1
661	какой именно	1	1
662	ближе к	1	1
663	себя с	1	1
664	большее количество	2	1
665	одного и	2	1
666	являются не	1	1
667	указать на	1	1
668	при таком	3	1
669	лицо и	2	1
670	она может	1	1
671	что оно	6	1
672	различие которое	1	1
673	о котором	6	1
674	дальше чем	1	1
675	процесс мы	1	1
676	но когда	1	1
677	роль которая	1	1
678	в большей	2	1
679	может в	1	1
680	заложены элементы	1	1
681	и художественным	1	1
682	значении но	1	1
683	находим в	1	1
684	но это	1	1
685	бы на	2	1
686	и другие	3	1
687	именно об	1	1
688	возможно ли	1	1
689	хотели бы	1	1
690	существует в	1	1
691	с такой	4	1
692	что даже	2	1
693	есть то	2	1
694	к числу	1	1
695	подтверждение в	1	1
696	затем как	1	1
697	время с	1	1
698	художественным произведениям	1	1
699	это в	3	1
700	понимать что	1	1
701	можно назвать	1	1
702	и законченной	1	1
703	все что	1	1
704	гораздо более	2	1
