N	2gram	Propp_Isto_5	RusskieA
159	в целях	3	3
160	и к	1	3
161	в свою	3	3
162	но эти	3	3
163	например в	5	2
164	переход от	1	2
165	но тем	1	2
166	между двумя	1	2
167	на тех	2	2
168	на себя	3	2
169	их к	1	2
170	они были	1	2
171	это время	2	2
172	в ней	5	2
173	на самом	1	2
174	но не	5	2
175	отнюдь не	1	2
176	с этим	5	2
177	мы можем	2	2
178	и как	3	2
179	его к	3	2
180	но в	1	2
181	та же	1	2
182	в целом	3	2
183	все эти	8	2
184	и и	1	2
185	в дальнейшем	4	2
186	что она	1	2
187	в нем	7	2
188	всех этих	1	2
189	в силу	1	2
190	в окно	1	2
191	не лезет	1	2
192	сделать из	2	2
193	встречается и	2	2
194	главным образом	1	2
195	и с	3	2
196	на этой	4	2
197	с целью	1	2
198	по материалам	2	2
199	как наша	1	2
200	в жизни	1	2
201	чтобы они	1	2
202	многие другие	1	2
203	такой же	2	2
204	этому же	1	2
205	должны были	1	2
206	и более	1	2
207	для этого	1	2
208	же выводы	1	2
209	как можно	2	2
210	она не	2	2
211	у него	2	2
212	представления и	1	2
213	судя по	1	2
214	детей и	1	2
215	других животных	1	2
216	но даже	1	2
217	не знали	1	2
218	и здесь	7	2
219	могут быть	6	2
220	основаны на	1	2
221	они и	1	2
222	в сибири	1	2
223	свою очередь	1	2
224	эти представления	1	2
225	в более	3	2
226	что у	4	2
227	в образе	5	2
228	обрядов и	2	2
229	иногда в	1	2
230	что от	2	2
231	составные части	1	2
232	с ним	4	2
233	означает что	2	2
234	находится в	2	2
235	характер этого	1	2
236	в память	1	2
237	после того	3	2
238	в различных	2	2
239	должно было	2	2
240	в его	12	2
241	в свете	3	2
242	к ней	1	2
243	значит что	2	2
244	только у	2	2
245	на другие	1	2
246	за столом	1	2
247	работы на	1	2
248	показывают что	3	2
249	их не	1	2
250	наших целей	1	2
251	так что	2	2
252	это показывает	2	2
253	очень ясно	2	2
254	борьбы с	1	2
255	с материалами	1	2
256	его и	2	2
257	выводы можно	1	2
258	не было	1	2
259	в особенности	3	2
260	не были	1	2
261	для наших	1	2
262	такое же	2	2
263	но есть	2	2
264	с ней	2	2
265	и пр	3	2
266	только по	1	2
267	а не	2	2
268	и многие	1	2
269	стоит в	1	2
270	в частности	7	2
271	и потому	2	2
272	относятся к	1	2
273	в земле	1	2
274	на колени	1	2
275	европы в	1	2
276	считал что	1	2
277	там где	6	2
278	довольно много	1	2
279	только для	1	2
280	и никифоров	1	2
281	мы видим	8	2
282	мыслительная основа	1	2
283	и для	2	2
284	не объясняет	2	2
285	или в	6	2
286	когда он	2	2
287	мы должны	4	2
288	месяц и	1	2
289	в дом	2	2
290	и начало	1	2
291	обычно не	1	2
292	заупокойном культе	2	2
293	кладут на	1	2
294	у которых	2	2
295	что обряд	2	2
296	в своих	1	2
297	умершим в	1	1
298	ту же	2	1
299	также и	1	1
300	же как	4	1
301	менее ясна	1	1
302	рассматривается как	1	1
303	эти случаи	2	1
304	мы здесь	4	1
305	самом деле	2	1
306	тех же	2	1
307	многих отношениях	1	1
308	зависимости от	1	1
309	по которым	2	1
310	на две	1	1
311	и ее	1	1
312	должна быть	1	1
313	становится ясной	1	1
314	и могут	1	1
315	приходит к	1	1
316	мы уже	4	1
317	самые разнообразные	1	1
318	этого нет	1	1
319	животного или	1	1
320	вопрос о	2	1
321	на место	1	1
322	первоначальный смысл	1	1
323	приводят к	1	1
324	души надо	1	1
325	но чаще	1	1
326	не вполне	1	1
327	на новое	1	1
328	ему в	3	1
329	нет но	1	1
330	которое в	1	1
331	же что	1	1
332	власть над	1	1
333	того же	2	1
334	и он	6	1
335	происхождение этого	2	1
336	в отличие	1	1
337	обряда и	2	1
338	на них	2	1
339	некоторых местах	1	1
340	не был	1	1
341	этих случаях	8	1
342	не без	1	1
343	имеем здесь	2	1
344	другой пример	2	1
345	на основе	1	1
346	после смерти	3	1
347	потом на	1	1
348	в китае	1	1
349	в сказке	18	1
350	ответ на	1	1
351	по отношению	2	1
352	не путем	1	1
353	очевидно что	2	1
354	себе и	1	1
355	другие народы	1	1
356	отличие от	1	1
357	изображения птиц	1	1
358	в северо-западной	1	1
359	далее следует	1	1
360	относится к	1	1
361	и должны	1	1
362	в истории	4	1
363	в гости	1	1
364	что во	2	1
365	эта связь	2	1
366	его на	4	1
367	некоторое время	2	1
368	в обрядах	5	1
369	что касается	1	1
370	перед нами	2	1
371	целый ряд	1	1
372	времени когда	1	1
373	и наконец	1	1
374	с вечера	1	1
375	тем же	1	1
376	увидим что	1	1
377	он на	2	1
378	от этого	4	1
379	говорится в	1	1
380	ясную картину	1	1
381	расположенных по	1	1
382	из мифа	1	1
383	этот случай	3	1
384	в которой	4	1
385	с места	2	1
386	но который	1	1
387	за это	1	1
388	то и	1	1
389	в себе	1	1
390	на то	2	1
391	не имеют	1	1
392	земли на	1	1
393	вера в	1	1
394	все другие	1	1
395	он не	4	1
396	видел в	1	1
397	у древних	1	1
398	одно целое	1	1
399	он должен	1	1
400	не как	4	1
401	есть один	1	1
402	работ в	1	1
403	в немецкой	1	1
404	подобно тому	1	1
405	зарезать и	1	1
406	в народе	1	1
407	а затем	7	1
408	здесь мы	5	1
409	что все	4	1
410	и характер	1	1
411	к заключению	3	1
412	в заупокойном	2	1
413	его в	9	1
414	три дня	2	1
415	зашивались в	1	1
416	уже знаем	1	1
417	на почве	1	1
418	известно что	1	1
419	е тот	1	1
420	земледелия и	1	1
421	падает на	1	1
422	и тем	4	1
423	есть несколько	1	1
424	не соответствует	1	1
425	народов как	1	1
426	лубочных картинок	1	1
427	по всему	1	1
428	с водой	1	1
429	этом мы	1	1
430	нет в	1	1
431	в этой	3	1
432	они идут	1	1
433	на основании	1	1
434	подробно описывает	1	1
435	как видно	1	1
436	со своими	2	1
437	не всегда	4	1
438	мы видели	7	1
439	вверх и	1	1
440	в развитии	1	1
441	зато в	1	1
442	смысл и	1	1
443	там на	1	1
444	но если	1	1
445	и при	2	1
446	никак не	1	1
447	немецкой науке	1	1
448	и бессмертие	1	1
449	с рогами	1	1
450	как указывает	1	1
451	место в	1	1
452	они уже	1	1
453	работы не	2	1
454	и сопоставить	1	1
455	весь ход	1	1
456	из своей	1	1
457	ее на	1	1
458	начнем с	1	1
459	такую же	1	1
460	при рассмотрении	1	1
461	и эти	1	1
462	две части	1	1
463	уже указано	1	1
464	которая представляет	1	1
465	пришли на	1	1
466	они сами	2	1
467	что есть	1	1
468	эта картина	1	1
469	виду что	1	1
470	в то	3	1
471	горячие камни	2	1
472	дело не	1	1
473	и прочие	1	1
474	тогда когда	2	1
475	это означает	1	1
476	не по	1	1
477	в основе	1	1
478	к изучению	1	1
479	но вместе	3	1
480	когда они	2	1
481	подобное же	1	1
482	в самых	1	1
483	считает что	1	1
484	животным на	1	1
485	иметь в	1	1
486	подошел к	1	1
487	и всегда	1	1
488	этих обрядов	1	1
489	сами и	1	1
490	с земли	1	1
491	или как	2	1
492	явление в	1	1
493	же после	1	1
494	видим что	5	1
495	и его	9	1
496	прямо в	1	1
497	должны иметь	1	1
498	такова картина	1	1
499	ссылаясь на	1	1
500	они на	1	1
501	обращает на	1	1
502	при обряде	2	1
503	не потому	2	1
504	с другом	2	1
505	такие же	1	1
506	тем это	2	1
507	нам что	1	1
508	распространен у	1	1
509	чтобы сделать	1	1
510	в сказках	2	1
511	должны быть	1	1
512	солярной теории	1	1
513	обряд и	3	1
514	не единственный	1	1
515	которые приводят	1	1
516	смысле в	1	1
517	и это	4	1
518	они должны	1	1
519	обрядах и	2	1
520	ниже мы	1	1
521	и о	1	1
522	и масла	1	1
523	в виду	1	1
524	на другой	1	1
525	данном случае	2	1
526	можно показать	2	1
527	нами выше	1	1
528	что птицы	1	1
529	то время	1	1
530	на свой	1	1
531	некоторых других	1	1
532	основа и	1	1
533	на том	3	1
534	и сам	2	1
535	здесь он	2	1
536	что говорилось	1	1
537	трупы зашивались	1	1
538	каждого из	1	1
539	мы приведем	2	1
540	и этого	1	1
541	и мы	2	1
542	и едят	1	1
543	рассмотренная нами	1	1
544	вошел в	2	1
545	связанных с	1	1
546	часто в	1	1
547	основана на	1	1
548	если бы	2	1
549	и вообще	3	1
550	древнейшая форма	1	1
551	по мере	2	1
552	мы рассмотрим	1	1
553	из других	2	1
554	свидетельствует о	1	1
555	сказывается и	1	1
556	обилие на	1	1
557	но мы	3	1
558	из сказки	1	1
559	в риме	1	1
560	можно сказать	2	1
561	как этот	1	1
562	к нему	3	1
563	не могло	1	1
564	чтобы получить	1	1
565	раньше чем	4	1
566	во втором	1	1
567	во всей	1	1
568	в форме	3	1
569	наконец в	1	1
570	в центральной	1	1
571	это несомненно	1	1
572	было бы	1	1
573	приведенных материалов	1	1
574	не так	1	1
575	бросается в	2	1
576	что здесь	3	1
577	дело так	1	1
578	как из	1	1
579	на которой	2	1
580	д и	1	1
581	землю и	2	1
582	обе эти	1	1
583	совсем не	1	1
584	тот же	1	1
585	что он	22	1
586	которых они	1	1
587	их знали	1	1
588	в жертву	3	1
589	и действительно	5	1
590	даже если	1	1
591	и так	1	1
592	речь будет	1	1
593	он уже	1	1
594	смерти как	1	1
595	и раньше	1	1
596	или его	1	1
597	объяснило бы	1	1
598	птиц а	1	1
599	том чтобы	2	1
600	этот очень	1	1
601	совершенно естественно	1	1
602	античности и	1	1
603	обряда не	2	1
604	уже в	2	1
605	в нашей	1	1
606	до появления	1	1
607	же в	2	1
608	только тогда	2	1
609	не дает	1	1
610	как показал	3	1
611	е на	2	1
612	у народа	1	1
613	него нет	1	1
614	за море	1	1
615	всяком случае	1	1
616	чтобы она	2	1
617	в животном	2	1
618	с этими	1	1
619	что еда	1	1
620	должны будем	1	1
621	люди не	1	1
622	с обрядом	3	1
623	смерти и	1	1
624	в очень	1	1
625	вид что	3	1
626	к самым	1	1
627	возможно что	1	1
628	было широко	1	1
629	как у	2	1
630	еще и	1	1
631	тому как	1	1
632	мы еще	1	1
633	ясно в	1	1
634	по всей	1	1
635	что не	1	1
636	что для	1	1
637	говорит о	2	1
638	них же	1	1
639	связано с	5	1
640	с культом	2	1
641	с которым	2	1
642	над землей	1	1
643	в руках	1	1
644	подобного рода	1	1
645	мы остановимся	1	1
646	совершенно очевидно	1	1
647	которой он	2	1
648	одна и	1	1
649	под влиянием	2	1
650	в одно	2	1
651	мы знаем	8	1
652	если не	4	1
653	обычай и	1	1
654	уже давно	1	1
655	сюда же	3	1
656	и пришли	1	1
657	представления о	3	1
658	его по	2	1
659	в иной	7	1
660	другой день	1	1
661	подтверждается материалами	1	1
662	из которых	2	1
663	в пределах	4	1
664	других обрядов	1	1
665	по своему	1	1
666	в данном	3	1
667	наряду с	4	1
668	других формах	1	1
669	же можно	4	1
670	небо но	1	1
671	два раза	1	1
672	друг с	2	1
673	может считаться	1	1
674	этих животных	1	1
675	быть не	1	1
676	есть и	1	1
677	нам из	1	1
678	как только	1	1
679	своего апогея	1	1
680	что мы	2	1
681	приведем несколько	1	1
682	разрешать не	1	1
683	но для	2	1
684	см гл	3	1
685	из ряда	1	1
686	рассматривать как	1	1
687	по дороге	1	1
688	только одна	1	1
689	как отражение	2	1
690	не оставляют	1	1
691	его нет	1	1
692	думает что	1	1
693	тот кто	7	1
694	от него	1	1
695	и все	3	1
696	или нет	1	1
697	из своего	1	1
698	объясняется тем	1	1
699	у разных	1	1
700	на берегу	2	1
701	будет ниже	1	1
702	нет никаких	1	1
703	из данных	1	1
704	и целый	1	1
705	но оно	3	1
706	случаи показывают	1	1
707	на смену	4	1
708	не знает	1	1
709	сказать что	2	1
710	только как	1	1
711	отношению к	2	1
712	оно не	1	1
713	имелось в	1	1
714	находящихся в	2	1
715	только о	1	1
716	видели в	1	1
717	славян и	1	1
718	жизни и	2	1
719	в таком	1	1
720	указывают на	2	1
721	также не	2	1
722	и вновь	2	1
723	покажет нам	1	1
724	они не	3	1
725	можно назвать	1	1
726	как на	1	1
727	точно так	1	1
728	во всяком	1	1
729	все что	1	1
730	в роли	3	1
