N	2gram	Vinokur_Vv_1	Psycholo
224	точно так	2	3
225	во всяком	3	3
226	также и	16	2
227	сам по	1	2
228	и то	5	2
229	на две	1	2
230	из его	2	2
231	что эти	1	2
232	жизни для	1	2
233	а как	3	2
234	мы имеем	3	2
235	нам в	1	2
236	так чтобы	3	2
237	на тему	2	2
238	и ее	4	2
239	для нашей	1	2
240	большей частью	1	2
241	вовсе может	1	2
242	литературы и	1	2
243	бы то	1	2
244	во всех	2	2
245	себе и	2	2
246	со стороны	12	2
247	она есть	5	2
248	в одной	1	2
249	того не	2	2
250	что нет	2	2
251	однако не	4	2
252	не в	8	2
253	и к	1	2
254	в действительности	1	2
255	но в	10	2
256	тому как	1	2
257	чтобы превратить	1	2
258	бы и	2	2
259	представляет собой	12	2
260	из этих	5	2
261	если он	1	2
262	с чем	2	2
263	по словам	1	2
264	при этом	3	2
265	т д	37	2
266	для разработки	1	2
267	одной и	2	2
268	приходим к	3	2
269	что ни	1	2
270	нужные для	1	2
271	в них	4	2
272	о которых	2	2
273	иначе говоря	1	2
274	не больше	1	2
275	человеческой природы	1	2
276	просто и	1	2
277	взгляд на	1	2
278	в такой	1	2
279	это делает	2	2
280	в котором	4	2
281	в их	11	2
282	но которые	1	2
283	что всякий	1	2
284	совершенно понятно	1	2
285	вопрос о	8	2
286	бы сказать	1	2
287	и той	2	2
288	быть не	1	2
289	ним в	1	2
290	же мы	1	2
291	надо было	2	2
292	не имеет	4	2
293	не по	1	2
294	и именно	12	2
295	же время	5	2
296	действительно в	1	2
297	и является	1	2
298	во всем	2	2
299	только с	3	2
300	точном смысле	1	2
301	только одна	1	2
302	не потому	1	2
303	в руки	6	2
304	к таким	1	2
305	есть только	2	2
306	но все	3	2
307	чтобы сделать	1	2
308	лежит в	2	2
309	как только	1	2
310	что при	1	2
311	о них	2	2
312	без всякого	1	2
313	в ее	11	2
314	то как	1	2
315	на нее	2	2
316	времени и	4	2
317	и с	2	2
318	ничего не	2	2
319	можно сказать	3	2
320	образом в	1	2
321	в виду	4	2
322	о ней	1	2
323	понять как	1	2
324	материала и	1	2
325	внимание на	4	2
326	и та	1	2
327	пор пока	1	2
328	должно было	1	2
329	тему о	1	2
330	один из	6	2
331	нас с	1	2
332	связи с	3	2
333	уже в	5	2
334	чтобы он	2	2
335	его и	1	2
336	мы знаем	1	2
337	одно из	5	2
338	непонимание и	1	2
339	именно как	3	2
340	с другой	8	2
341	именно в	8	2
342	в каких	1	2
343	с той	1	2
344	прежде всего	8	2
345	тех пор	1	2
346	не на	1	2
347	в руках	1	2
348	с конца	2	2
349	в тех	2	2
350	по существу	2	2
351	критики и	2	2
352	та система	1	2
353	заставляет нас	1	2
354	на одной	1	2
355	со всей	3	2
356	и от	1	2
357	в результате	3	2
358	хотя бы	5	2
359	до тех	1	2
360	нет речи	1	2
361	слово в	1	2
362	и эта	1	2
363	другой стороны	5	2
364	самое что	2	2
365	которых не	3	1
366	от этой	1	1
367	это однако	2	1
368	как говорят	2	1
369	человека и	1	1
370	только кажущееся	1	1
371	связана с	4	1
372	того же	3	1
373	не остается	1	1
374	одних только	1	1
375	на деле	1	1
376	в средние	1	1
377	очень много	1	1
378	в первом	5	1
379	из самых	1	1
380	в какой-то	1	1
381	от которых	2	1
382	действительности и	1	1
383	этого уже	1	1
384	есть не	3	1
385	смотреть на	4	1
386	всего того	2	1
387	из всего	1	1
388	которого не	1	1
389	и современной	1	1
390	эти буквы	1	1
391	была с	1	1
392	имеет свою	2	1
393	не была	1	1
394	исследования в	1	1
395	что иное	4	1
396	свою особую	1	1
397	и со	1	1
398	что можно	2	1
399	которое в	2	1
400	так называемые	1	1
401	себе что	3	1
402	как таковые	1	1
403	еще не	4	1
404	заключенное в	1	1
405	иное как	5	1
406	его словам	1	1
407	которое он	1	1
408	ее отдельными	1	1
409	в создании	2	1
410	природы и	1	1
411	то мы	1	1
412	они должны	1	1
413	но как	2	1
414	значение и	2	1
415	по отношению	4	1
416	в общем	12	1
417	очевидно что	1	1
418	а через	1	1
419	и будет	1	1
420	несмотря на	2	1
421	и речи	1	1
422	и чем	1	1
423	связи и	1	1
424	в настоящем	1	1
425	то обстоятельство	1	1
426	которые не	1	1
427	и я	1	1
428	в истории	9	1
429	что могло	3	1
430	независимо от	3	1
431	общего с	1	1
432	сразу и	1	1
433	дает нам	1	1
434	стороны и	3	1
435	как к	1	1
436	о жизни	1	1
437	такого рода	2	1
438	этой стороны	2	1
439	нельзя было	1	1
440	ясно и	1	1
441	в этот	2	1
442	непонятно почему	1	1
443	точку зрения	1	1
444	так или	4	1
445	одной общей	1	1
446	ни одна	2	1
447	лишает силы	1	1
448	только один	1	1
449	говорят о	1	1
450	и те	2	1
451	но ведь	4	1
452	не могла	1	1
453	в соответствующей	1	1
454	так сказать	1	1
455	на его	1	1
456	к выводу	6	1
457	главным образом	1	1
458	он должен	1	1
459	есть та	1	1
460	вообще не	3	1
461	сложность этой	1	1
462	что время	2	1
463	новое и	1	1
464	и сам	2	1
465	но вместо	1	1
466	что тут	1	1
467	д все	2	1
468	их из	1	1
469	из него	1	1
470	его от	1	1
471	подобно тому	1	1
472	как момент	1	1
473	такого же	2	1
474	это конечно	1	1
475	то ни	1	1
476	как они	1	1
477	факт что	1	1
478	в другом	3	1
479	смотреть как	1	1
480	нем есть	1	1
481	до бесконечности	1	1
482	или два	1	1
483	в глубине	1	1
484	них не	1	1
485	того почему	1	1
486	искусства в	1	1
487	нечего и	1	1
488	этом смысле	11	1
489	истории и	4	1
490	идет от	1	1
491	за ним	1	1
492	но уже	2	1
493	она и	1	1
494	поэтов и	2	1
495	эту тему	1	1
496	можно считать	1	1
497	понятия и	1	1
498	к помощи	1	1
499	народа и	1	1
500	перед собой	1	1
501	сделать эти	1	1
502	в эту	1	1
503	в этих	3	1
504	для него	1	1
505	но что	3	1
506	что такая	1	1
507	что такое	10	1
508	которая имеет	1	1
509	какие бы	1	1
510	и без	2	1
511	почти не	1	1
512	указать что	1	1
513	его современников	1	1
514	не столько	2	1
515	говорил о	1	1
516	не от	1	1
517	мысли и	2	1
518	от его	1	1
519	для всякого	1	1
520	ответить на	1	1
521	нельзя отрицать	1	1
522	для объяснения	2	1
523	не раз	1	1
524	что никакой	1	1
525	и более	1	1
526	так называемое	1	1
527	не могли	2	1
528	покоится на	1	1
529	и очень	1	1
530	задачи и	1	1
531	нет никакого	1	1
532	любви и	1	1
533	в отношении	2	1
534	одну цель	1	1
535	самостоятельное существование	1	1
536	можно с	1	1
537	такого исследования	1	1
538	что с	3	1
539	этот образ	1	1
540	мысли в	1	1
541	тогда когда	3	1
542	уже из	1	1
543	правда в	1	1
544	того как	3	1
545	целью он	1	1
546	к этим	1	1
547	так одни	1	1
548	себе так	1	1
549	которого он	1	1
550	существует между	2	1
551	и изучение	3	1
552	достаточно сослаться	1	1
553	самого по	1	1
554	вытекает из	1	1
555	вопрос который	1	1
556	так много	1	1
557	и всегда	1	1
558	дело в	3	1
559	бесспорно что	1	1
560	что сами	1	1
561	из четырех	1	1
562	находятся в	2	1
563	или как	3	1
564	показывает как	1	1
565	к концу	1	1
566	своей природе	3	1
567	связь и	1	1
568	за исключением	1	1
569	что невозможно	1	1
570	из того	2	1
571	до того	2	1
572	слова о	1	1
573	это уже	1	1
574	не до	2	1
575	что на	1	1
576	составляет его	2	1
577	у меня	1	1
578	художественной литературы	2	1
579	обстоятельство что	1	1
580	он называет	1	1
581	уже о	1	1
582	словесного искусства	1	1
583	и заключается	4	1
584	если же	2	1
585	должен быть	4	1
586	сослаться на	1	1
587	и которая	1	1
588	как не	1	1
589	свою очередь	1	1
590	меня в	1	1
591	не оставалась	1	1
592	который начинается	1	1
593	он мог	3	1
594	только то	1	1
595	на той	1	1
596	в дальнейшем	2	1
597	уяснить себе	1	1
598	слова а	1	1
599	не трудно	7	1
600	нужно было	1	1
601	она была	2	1
602	это только	4	1
603	он сам	3	1
604	и вообще	3	1
605	состоящий в	1	1
606	это обычно	1	1
607	выводу что	5	1
608	и восприятия	1	1
609	быть в	4	1
610	совершенно с	1	1
611	другими словами	1	1
612	разумеется в	1	1
613	как ее	1	1
614	к действительности	2	1
615	происшествий и	1	1
616	а также	3	1
617	время не	1	1
618	в конечном	1	1
619	все в	1	1
620	к нему	2	1
621	на протяжении	2	1
622	вся эта	1	1
623	при исследовании	1	1
624	автор как	1	1
625	над текстом	2	1
626	и содержания	1	1
627	непосредственно в	1	1
628	и сложном	1	1
629	сомнения в	1	1
630	слова для	1	1
631	которая сама	1	1
632	за этой	1	1
633	истории литературы	3	1
634	но с	4	1
635	этой точки	1	1
636	идет сейчас	1	1
637	и ближайшие	1	1
638	совсем не	3	1
639	одной из	3	1
640	что даже	2	1
641	могло быть	1	1
642	в стороне	1	1
643	все той	1	1
644	между тем	8	1
645	ее от	2	1
646	именно на	2	1
647	с которыми	1	1
648	с какой	1	1
649	что следовательно	1	1
650	есть в	1	1
651	это остается	1	1
652	если это	2	1
653	и у	1	1
654	видеть что	6	1
655	операций над	1	1
656	и исследования	1	1
657	только на	3	1
658	ни было	1	1
659	слова в	1	1
660	сколько это	1	1
661	от других	2	1
662	это требует	1	1
663	но от	1	1
664	которые служат	1	1
665	роль и	1	1
666	но нет	1	1
667	содержания и	1	1
668	иначе как	1	1
669	психологии и	1	1
670	произведения и	2	1
671	ее не	1	1
672	в обстановке	1	1
673	русский язык	3	1
674	и никогда	1	1
675	увидеть что	1	1
676	следует понимать	1	1
677	или ином	1	1
678	представляют собой	6	1
679	рядом с	2	1
680	были бы	1	1
681	в особенности	4	1
682	которая содержит	1	1
683	есть действительно	2	1
684	та именно	1	1
685	и даже	5	1
686	нам не	1	1
687	не следует	2	1
688	однако что	1	1
689	или иначе	4	1
690	на известную	1	1
691	высокой степени	1	1
692	к которому	1	1
693	в предисловии	1	1
694	во второй	3	1
695	с техникой	1	1
696	же ясно	1	1
697	и др	2	1
698	виде и	1	1
699	время была	1	1
700	превращается в	1	1
701	остается еще	1	1
702	которых мы	1	1
703	заключенная в	1	1
704	однако и	1	1
705	по многим	1	1
706	его собственной	1	1
707	и своим	1	1
708	которая лежит	1	1
709	на которые	1	1
710	ближе к	2	1
711	и об	1	1
712	материалом для	1	1
713	него в	2	1
714	а есть	1	1
715	вся история	1	1
716	раз наоборот	1	1
717	долгое время	1	1
718	которого мы	2	1
719	тот факт	1	1
720	чем то	1	1
721	более высоком	1	1
722	предисловии к	1	1
723	целом ряде	2	1
724	в течение	5	1
725	в европейской	1	1
726	чтобы увидеть	1	1
727	на эту	1	1
728	это есть	2	1
729	и основной	1	1
730	отношению к	4	1
731	доходят до	1	1
732	это значит	1	1
733	есть тот	1	1
734	дело здесь	1	1
735	понимать как	1	1
736	в гораздо	1	1
737	с историей	3	1
738	но это	1	1
739	отличается от	1	1
740	имел в	1	1
741	в чем	4	1
742	но для	1	1
743	искусством и	1	1
744	это как	1	1
745	но разумеется	1	1
746	и надо	1	1
747	которых он	1	1
748	именно это	1	1
749	образом по	2	1
750	в связи	2	1
751	этого и	1	1
752	в точном	1	1
753	это можно	1	1
754	или в	1	1
755	к конкретной	1	1
756	которая в	1	1
757	чтобы понять	2	1
758	в какой-нибудь	1	1
759	содержание и	1	1
760	внутреннее противоречие	1	1
761	из различных	1	1
762	из себя	1	1
763	по одной	1	1
764	бы в	1	1
765	на других	1	1
766	не должен	1	1
767	на языке	2	1
768	будто бы	2	1
769	идет об	2	1
770	по самой	2	1
771	или не	1	1
772	же в	1	1
773	как этого	1	1
774	и другие	1	1
775	в нечто	2	1
776	в свою	1	1
777	с ней	2	1
778	новый и	1	1
779	средние века	1	1
780	том или	1	1
781	самой своей	2	1
782	внимания к	1	1
783	тесно связаны	1	1
784	автора в	1	1
785	в сравнении	1	1
786	не что	4	1
787	просто не	1	1
788	на практике	1	1
789	но еще	1	1
790	возникает как	1	1
791	того времени	1	1
792	почему эта	1	1
793	это понятие	2	1
794	спросить себя	2	1
795	гораздо более	3	1
